date,market_days,usd_try_avg,usd_try_last,usd_try_return_month_pct,eur_try_avg,eur_try_last,eur_try_return_month_pct,bist100_avg,bist100_last,bist100_return_month_pct,gold_usd_avg,gold_usd_last,gold_usd_return_month_pct,brent_oil_usd_avg,brent_oil_usd_last,brent_oil_usd_return_month_pct,wti_oil_usd_avg,wti_oil_usd_last,wti_oil_usd_return_month_pct,year,month,short_term_interest_rate_percent,discount_rate_percent,immediate_interbank_rate_percent,cpi_all_items_index_fred,cpi_inflation_yoy_percent_fred,cpi_inflation_mom_percent_fred,harmonized_unemployment_rate_percent,industrial_production_index,exports_value_fred,imports_value_fred
2019-01-01,23,5.364930422409721,5.227409839630127,-0.8081620768601749,6.124663891999618,6.006700038909912,-0.6654574370303701,959.4067660245029,1040.741943359375,17.11494005141061,1290.8618977864583,1319.699951171875,3.021073471653013,60.12190500895182,61.88999938964844,12.711709272687767,51.550476255871004,53.790000915527344,15.577997115124997,2019,1,,18.5,22.5,152.7601,20.35374,1.06377576926983,13.6,108.8334,79771360000.0,91753680000.0
2019-02-01,20,5.268704986572265,5.309370040893555,2.493531880165323,5.980814981460571,6.041800022125244,1.9565108760629446,1029.6566986083985,1045.2989501953125,1.5473506591733743,1318.4473684210527,1312.800048828125,-0.31133537170080494,64.2763153879266,66.02999877929688,6.723775528090803,54.980525970458984,57.220001220703125,3.546874699064495,2019,2,,18.5,22.5,153.0057,19.67164,0.1607757429597748,13.8,110.0472,79170660000.0,89970700000.0
2019-03-01,22,5.458058183843439,5.591710090637207,4.678775543906388,6.167641813104803,6.2763800621032715,3.327821217472393,1009.2583908807663,937.8419799804688,-9.18244952480023,1298.5285935174852,1293.0,-0.26226661138788465,67.02761949811664,68.38999938964844,5.102197188250934,58.16809517996652,60.13999938964844,7.777778157576387,2019,3,,18.5,22.5,154.5791,19.71291,1.02831632013243,13.9,113.4187,86119640000.0,97315840000.0
2019-04-01,26,5.769520499489524,5.965000152587891,8.151724719866603,6.478782762180675,6.689599990844727,8.625439233171782,961.2634800502232,954.156005859375,1.3966869070112686,1284.7857200985864,1282.800048828125,-0.4346457218117661,71.62857237316314,72.80000305175781,5.491958843945,63.87095260620117,63.90999984741211,3.766844762260879,2019,4,,18.5,22.5,157.1963,19.5023,1.6931059308358796,13.8,112.7444,84797130000.0,100466600000.0
2019-05-01,27,6.051985717955089,5.912499904632568,-0.8319237201312002,6.768165436657992,6.5782599449157715,-1.4581476752295819,882.8650457208806,905.89697265625,-3.811558944892579,1283.3727195046165,1305.800048828125,1.9041691859823295,70.31181820956144,64.48999786376953,-10.653924091012822,60.865454413674094,53.5,-15.880501126475332,2019,5,,18.5,22.5,158.6891,18.7116,0.949637477723799,13.7,113.6885,95989120000.0,101632900000.0
2019-06-01,25,5.805245240529378,5.733590126037598,-2.2255734694410223,6.553707599639893,6.5135297775268555,-0.5721309165274913,936.09618063534,964.85302734375,6.795796820518096,1359.669989013672,1409.699951171875,6.577455448071978,63.03800010681152,66.55000305175781,8.599876595039003,54.70650024414063,58.470001220703125,9.802819193808677,2019,6,,18.5,22.5,158.7313,15.72012,0.0266008899206797,13.7,108.8334,79769400000.0,99328930000.0
2019-07-01,27,5.669579132743504,5.575409889221191,-1.3516094751197305,6.3569108714228095,6.172420024871826,-3.177420930427033,1004.677226673473,1020.8250122070312,2.3530208044369116,1413.295448996804,1426.0999755859375,2.922921529561484,64.25636395541105,65.16999816894531,0.1690756447577435,57.546363830566406,58.58000183105469,-0.8630873586329968,2019,7,,18.5,18.25,160.8842,16.646729999999998,1.3562846021806898,13.9,113.8233,84796870000.0,99385270000.0
2019-08-01,26,5.64968474706014,5.832699775695801,4.079148107022679,6.287747632889521,6.448840141296387,3.9446429864294474,974.4231635199653,967.1849975585938,-5.085165954941329,1502.0363658558238,1519.0999755859375,6.91110911989532,59.501818050037734,60.43000030517578,-0.11570197491606038,54.844090548428625,55.099998474121094,2.131599063797651,2019,8,,18.5,18.25,162.2657,15.00843,0.858696689247195,14.1,110.7215,86556040000.0,99742660000.0
2019-09-01,26,5.714354515075684,5.6483001708984375,-3.1945128206134044,6.28846677866849,6.153409957885742,-4.035900583594188,1013.774187360491,1050.3299560546875,6.802823472284025,1507.4199951171875,1465.699951171875,-5.187921079992575,62.468499946594235,60.779998779296875,4.32543860344099,56.967000007629395,54.06999969482422,0.24101051432148246,2019,9,,18.5,15.0,163.8774,9.262102,0.993283511493734,14.1,114.9022,85776780000.0,96453050000.0
2019-10-01,26,5.798847285183993,5.701000213623047,-0.2906748369864043,6.408336791125211,6.354829788208008,1.6496291406336683,993.2666847922585,984.6849975585938,-5.206273030685093,1493.330423106318,1511.4000244140625,1.9838073153888303,59.632173289423406,60.22999954223633,2.2754290481847628,54.00565255206564,54.18000030517578,1.0443890049352644,2019,10,,17.25,12.5,167.1585,8.552845,2.00215436493068,13.5,113.2839,86827370000.0,103058100000.0
2019-11-01,21,5.740306241171701,5.757999897003174,0.8264993467160808,6.3442362149556475,6.337709903717041,-0.4703476896088632,1044.6618100120909,1069.0369873046875,8.572786642110298,1470.0000061035157,1465.5999755859375,-2.8116727065028213,62.65149974822998,62.43000030517578,1.1995488651971087,57.070000076293944,55.16999816894531,-1.8327448042907646,2019,11,,17.25,12.5,167.7955,10.56185,0.381092311577417,13.3,114.0931,89349290000.0,104872700000.0
2019-12-01,22,5.849623159928755,5.9472198486328125,3.473097768125699,6.4975150715221055,6.660379886627197,5.171420671858429,1105.5850481305804,1144.25,5.944858964667921,1480.8523763020833,1519.5,3.911642567318152,65.17380886986142,66.0,8.338808246459006,59.80476197742281,61.060001373291016,9.113656848206531,2019,12,,12.75,10.5,169.0427,11.83609,0.743281875357338,13.4,116.3857,87457150000.0,111186000000.0
