year,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2002,Anavatan Partisi,economy,Ekonomi,macro_economy,2,6,0,0,6.0,6.0,0.0,total
2002,Doğru Yol Partisi,economy,Ekonomi,macro_economy,1,6,0,0,6.0,6.0,0.0,total
2002,Anavatan Partisi,inflation,Enflasyon,macro_economy,1,5,0,0,5.0,5.0,0.0,total
2002,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,3,0,4,4.4,4.4,-0.8,total
2002,Anavatan Partisi,imf,IMF,macro_economy,1,3,0,1,3.35,3.35,-0.5,total
2002,Anavatan Partisi,security,Guvenlik,security_conflict,1,3,0,1,3.35,3.35,-0.5,total
2002,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,2,2,1,0,2.35,2.35,0.5,total
2002,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,1,1,1,1,1.7,1.7,0.0,total
2002,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1,1.35,1.35,-0.5,total
2002,Anavatan Partisi,interest,Faiz,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2002,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2003,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,963,5309,3027,1658,6948.75,6948.75,0.2921468203158344,total
2003,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1291,4930,2047,1759,6262.1,6262.1,0.07565011820330969,total
2003,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,894,3395,1003,758,4011.35,4011.35,0.13904653802497163,total
2003,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,564,2241,749,407,2645.6,2645.6,0.29559204840103714,total
2003,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,729,2244,433,346,2516.65,2516.65,0.11153846153846154,total
2003,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,463,1705,372,670,2069.7,2069.7,-0.2857142857142857,total
2003,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,391,1330,341,502,1625.05,1625.05,-0.19075829383886256,total
2003,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,532,1275,467,255,1527.7,1527.7,0.29322268326417705,total
2003,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,402,1291,316,136,1449.2,1449.2,0.3973509933774834,total
2003,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,338,1057,202,192,1194.9,1194.9,0.02531645569620253,total
2003,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,346,903,477,153,1123.5,1123.5,0.5134706814580031,total
2003,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,254,799,456,83,987.65,987.65,0.6907407407407408,total
2003,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,228,733,162,151,842.55,842.55,0.03503184713375796,total
2003,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,305,677,336,88,825.4,825.4,0.5835294117647059,total
2003,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,267,647,225,111,764.6,764.6,0.33827893175074186,total
2003,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,231,518,110,85,586.25,586.25,0.12755102040816327,total
2003,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,137,418,125,83,490.8,490.8,0.20095693779904306,total
2003,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,119,308,155,73,387.8,387.8,0.35807860262008734,total
2003,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,155,319,74,107,382.35,382.35,-0.1813186813186813,total
2003,Anavatan Partisi,economy,Ekonomi,macro_economy,60,234,65,102,292.45,292.45,-0.22023809523809523,total
2003,Bağımsız,economy,Ekonomi,macro_economy,36,159,76,49,202.75,202.75,0.21428571428571427,total
2003,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,57,116,33,24,135.95,135.95,0.15517241379310345,total
2003,Anavatan Partisi,security,Guvenlik,security_conflict,32,102,23,42,124.75,124.75,-0.2878787878787879,total
2003,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,27,80,14,27,94.35,94.35,-0.30952380952380953,total
2003,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,38,68,19,24,83.05,83.05,-0.11363636363636363,total
2003,Bağımsız,security,Guvenlik,security_conflict,22,62,19,25,77.4,77.4,-0.13333333333333333,total
2003,Doğru Yol Partisi,economy,Ekonomi,macro_economy,13,53,24,11,65.25,65.25,0.3611111111111111,total
2003,Anavatan Partisi,interest,Faiz,macro_economy,18,45,10,16,54.1,54.1,-0.2222222222222222,total
2003,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,31,48,16,1,53.95,53.95,0.8333333333333334,total
2003,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,15,33,6,49,52.25,52.25,-0.7678571428571429,total
2003,Anavatan Partisi,democracy,Demokrasi,democratic_reform,25,42,21,3,50.400000000000006,50.400000000000006,0.72,total
2003,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,17,31,6,43,48.15,48.15,-0.74,total
2003,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,15,31,11,0,34.85,34.85,0.9166666666666666,total
2003,Bağımsız,democracy,Demokrasi,democratic_reform,6,23,15,5,30.0,30.0,0.47619047619047616,total
2003,Doğru Yol Partisi,security,Guvenlik,security_conflict,7,23,8,9,28.95,28.95,-0.05555555555555555,total
2003,Bağımsız,european_union,Avrupa Birligi,democratic_reform,8,19,15,13,28.8,28.8,0.06896551724137931,total
2003,Anavatan Partisi,imf,IMF,macro_economy,9,25,1,9,28.5,28.5,-0.7272727272727273,total
2003,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,4,18,16,6,25.7,25.7,0.43478260869565216,total
2003,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,11,23,5,2,25.450000000000003,25.450000000000003,0.375,total
2003,Bağımsız,interest,Faiz,macro_economy,7,24,2,0,24.7,24.7,0.6666666666666666,total
2003,Anavatan Partisi,inflation,Enflasyon,macro_economy,10,22,2,4,24.1,24.1,-0.2857142857142857,total
2003,Bağımsız,law_state,Hukuk Devleti,democratic_reform,10,19,5,7,23.2,23.2,-0.15384615384615385,total
2003,Anavatan Partisi,reform,Reform,democratic_reform,10,18,3,1,19.4,19.4,0.4,total
2003,Bağımsız,constitution,Anayasa,constitutional_conflict,6,10,3,4,12.45,12.45,-0.125,total
2003,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,5,10,7,0,12.45,12.45,0.875,total
2003,Bağımsız,reform,Reform,democratic_reform,8,9,6,1,11.450000000000001,11.450000000000001,0.625,total
2003,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,5,9,2,2,10.4,10.4,0.0,total
2003,Bağımsız,inflation,Enflasyon,macro_economy,3,7,1,8,10.15,10.15,-0.7,total
2003,Doğru Yol Partisi,reform,Reform,democratic_reform,3,9,1,0,9.35,9.35,0.5,total
2003,Doğru Yol Partisi,sovereignty,Egemenlik,security_conflict,2,6,3,0,7.050000000000001,7.050000000000001,0.75,total
2003,Bağımsız,imf,IMF,macro_economy,3,5,0,3,6.050000000000001,6.050000000000001,-0.75,total
2003,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,2,2,0,1,2.35,2.35,-0.5,total
2003,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,2,2,0,1,2.35,2.35,-0.5,total
2003,Bağımsız,sovereignty,Egemenlik,security_conflict,1,1,0,1,1.35,1.35,-0.5,total
2003,Bağımsız,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total
2003,Anavatan Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2004,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,720,3406,2194,825,4462.65,4462.65,0.45331125827814567,total
2004,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,742,3338,1064,841,4004.75,4004.75,0.11699895068205667,total
2004,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,940,3037,1132,920,3755.2,3755.2,0.10326351680467609,total
2004,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,630,2122,387,382,2391.15,2391.15,0.006493506493506494,total
2004,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,529,1928,569,263,2219.2,2219.2,0.3673469387755102,total
2004,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,499,1334,703,227,1659.5,1659.5,0.5112781954887218,total
2004,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,353,983,276,433,1231.15,1231.15,-0.2211267605633803,total
2004,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,371,1082,268,95,1209.05,1209.05,0.47527472527472525,total
2004,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,338,962,270,332,1172.7,1172.7,-0.10281923714759536,total
2004,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,305,772,380,93,937.55,937.55,0.6054852320675106,total
2004,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,346,731,383,134,911.95,911.95,0.4806949806949807,total
2004,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,281,647,324,59,781.05,781.05,0.6901041666666666,total
2004,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,267,538,207,63,632.5,632.5,0.5313653136531366,total
2004,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,249,489,145,82,568.45,568.45,0.27631578947368424,total
2004,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,125,391,140,64,462.4,462.4,0.37073170731707317,total
2004,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,142,394,115,74,460.15,460.15,0.21578947368421053,total
2004,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,106,304,142,70,378.2,378.2,0.3380281690140845,total
2004,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,155,316,46,94,365.0,365.0,-0.3404255319148936,total
2004,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,90,229,64,41,265.75,265.75,0.2169811320754717,total
2004,Anavatan Partisi,economy,Ekonomi,macro_economy,47,202,85,77,258.7,258.7,0.049079754601226995,total
2004,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,42,77,13,102,117.25,117.25,-0.7672413793103449,total
2004,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,37,98,23,19,112.7,112.7,0.09302325581395349,total
2004,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,29,73,4,11,78.25,78.25,-0.4375,total
2004,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,24,54,40,10,71.5,71.5,0.5882352941176471,total
2004,Bağımsız,economy,Ekonomi,macro_economy,11,57,30,7,69.94999999999999,69.94999999999999,0.6052631578947368,total
2004,Doğru Yol Partisi,economy,Ekonomi,macro_economy,25,50,22,24,66.1,66.1,-0.0425531914893617,total
2004,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,25,61,1,5,63.1,63.1,-0.5714285714285714,total
2004,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,32,50,24,8,61.2,61.2,0.48484848484848486,total
2004,Anavatan Partisi,security,Guvenlik,security_conflict,14,45,15,31,61.1,61.1,-0.3404255319148936,total
2004,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,18,37,5,57,58.7,58.7,-0.8253968253968254,total
2004,Doğru Yol Partisi,security,Guvenlik,security_conflict,15,51,11,4,56.25,56.25,0.4375,total
2004,Anavatan Partisi,democracy,Demokrasi,democratic_reform,16,39,24,5,49.150000000000006,49.150000000000006,0.6333333333333333,total
2004,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,17,38,6,17,46.05,46.05,-0.4583333333333333,total
2004,Doğru Yol Partisi,tutelage,Vesayet,constitutional_conflict,10,29,1,38,42.65,42.65,-0.925,total
2004,Anavatan Partisi,interest,Faiz,macro_economy,10,34,11,7,40.3,40.3,0.21052631578947367,total
2004,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,20,31,4,13,36.95,36.95,-0.5,total
2004,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,18,30,4,14,36.3,36.3,-0.5263157894736842,total
2004,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,20,31,9,5,35.9,35.9,0.26666666666666666,total
2004,Anavatan Partisi,imf,IMF,macro_economy,8,30,2,9,33.85,33.85,-0.5833333333333334,total
2004,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,14,20,15,4,26.65,26.65,0.55,total
2004,Anavatan Partisi,reform,Reform,democratic_reform,13,20,4,3,22.45,22.45,0.125,total
2004,Doğru Yol Partisi,reform,Reform,democratic_reform,12,20,2,2,21.4,21.4,0.0,total
2004,Bağımsız,law_state,Hukuk Devleti,democratic_reform,10,19,0,5,20.75,20.75,-0.8333333333333334,total
2004,Anavatan Partisi,inflation,Enflasyon,macro_economy,6,14,2,6,16.8,16.8,-0.4444444444444444,total
2004,Bağımsız,democracy,Demokrasi,democratic_reform,5,15,3,2,16.75,16.75,0.16666666666666666,total
2004,Bağımsız,reform,Reform,democratic_reform,8,13,5,0,14.75,14.75,0.8333333333333334,total
2004,Bağımsız,european_union,Avrupa Birligi,democratic_reform,7,10,7,0,12.45,12.45,0.875,total
2004,Bağımsız,security,Guvenlik,security_conflict,6,8,1,8,11.15,11.15,-0.7,total
2004,Doğru Yol Partisi,imf,IMF,macro_economy,3,7,0,10,10.5,10.5,-0.9090909090909091,total
2004,Bağımsız,constitution,Anayasa,constitutional_conflict,5,7,2,3,8.75,8.75,-0.16666666666666666,total
2004,Doğru Yol Partisi,interest,Faiz,macro_economy,3,8,0,0,8.0,8.0,0.0,total
2004,Anavatan Partisi,sovereignty,Egemenlik,security_conflict,4,7,2,0,7.7,7.7,0.6666666666666666,total
2004,Bağımsız,interest,Faiz,macro_economy,4,5,5,1,7.1,7.1,0.5714285714285714,total
2004,Bağımsız,imf,IMF,macro_economy,4,5,1,2,6.050000000000001,6.050000000000001,-0.25,total
2004,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,2,3,3,0,4.05,4.05,0.75,total
2004,Anavatan Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,5,3.75,3.75,-0.8333333333333334,total
2004,Bağımsız,inflation,Enflasyon,macro_economy,2,2,1,0,2.35,2.35,0.5,total
2004,Bağımsız,sovereignty,Egemenlik,security_conflict,1,2,0,0,2.0,2.0,0.0,total
2004,Bağımsız,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total
2004,Doğru Yol Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2005,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1025,4776,1506,1201,5723.45,5723.45,0.11262924667651403,total
2005,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,933,3859,2416,920,5026.6,5026.6,0.4483068624513036,total
2005,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1006,3261,1106,1167,4056.55,4056.55,-0.026824978012313105,total
2005,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,773,2554,631,572,2975.05,2975.05,0.049003322259136214,total
2005,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,763,2577,478,379,2876.95,2876.95,0.11538461538461539,total
2005,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,553,1666,312,209,1848.35,1848.35,0.19731800766283525,total
2005,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,415,1267,316,510,1556.1,1556.1,-0.23458282950423218,total
2005,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,432,1142,278,502,1415.0,1415.0,-0.28681177976952626,total
2005,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,480,1032,341,202,1222.05,1222.05,0.2555147058823529,total
2005,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,269,888,152,115,981.45,981.45,0.13805970149253732,total
2005,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,384,810,295,135,960.5,960.5,0.37122969837587005,total
2005,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,355,725,340,187,909.45,909.45,0.2897727272727273,total
2005,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,368,703,320,90,846.5,846.5,0.559610705596107,total
2005,Anavatan Partisi,economy,Ekonomi,macro_economy,122,585,215,193,727.8,727.8,0.05378973105134474,total
2005,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,272,591,222,76,695.3,695.3,0.4882943143812709,total
2005,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,219,571,72,84,625.6,625.6,-0.07643312101910828,total
2005,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,252,543,94,123,618.95,618.95,-0.13302752293577982,total
2005,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,200,369,95,51,420.1,420.1,0.29931972789115646,total
2005,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,163,337,164,59,415.05,415.05,0.46875,total
2005,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,94,278,25,21,294.1,294.1,0.0851063829787234,total
2005,Doğru Yol Partisi,economy,Ekonomi,macro_economy,120,225,47,64,263.85,263.85,-0.15178571428571427,total
2005,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,64,174,52,48,209.0,209.0,0.039603960396039604,total
2005,Bağımsız,economy,Ekonomi,macro_economy,51,163,53,71,206.4,206.4,-0.144,total
2005,Anavatan Partisi,security,Guvenlik,security_conflict,48,163,35,61,196.6,196.6,-0.26804123711340205,total
2005,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,82,166,49,30,193.65,193.65,0.2375,total
2005,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,57,156,16,26,170.7,170.7,-0.23255813953488372,total
2005,Doğru Yol Partisi,security,Guvenlik,security_conflict,49,143,16,23,156.65,156.65,-0.175,total
2005,Bağımsız,security,Guvenlik,security_conflict,26,125,26,64,156.5,156.5,-0.4175824175824176,total
2005,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,43,121,31,18,138.15,138.15,0.26,total
2005,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,55,110,20,20,124.0,124.0,0.0,total
2005,Anavatan Partisi,democracy,Demokrasi,democratic_reform,45,102,41,20,123.35000000000001,123.35000000000001,0.3387096774193548,total
2005,Anavatan Partisi,interest,Faiz,macro_economy,28,92,15,12,101.45,101.45,0.10714285714285714,total
2005,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,45,81,35,16,98.85,98.85,0.36538461538461536,total
2005,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,19,61,21,78,95.65,95.65,-0.57,total
2005,Bağımsız,law_state,Hukuk Devleti,democratic_reform,23,70,18,16,81.9,81.9,0.05714285714285714,total
2005,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,23,50,9,67,76.6,76.6,-0.7532467532467533,total
2005,Anavatan Partisi,imf,IMF,macro_economy,26,61,16,14,71.5,71.5,0.06451612903225806,total
2005,Anavatan Partisi,reform,Reform,democratic_reform,23,63,18,5,71.05,71.05,0.5416666666666666,total
2005,Bağımsız,european_union,Avrupa Birligi,democratic_reform,19,53,23,15,66.3,66.3,0.20512820512820512,total
2005,Bağımsız,democracy,Demokrasi,democratic_reform,28,53,24,11,65.25,65.25,0.3611111111111111,total
2005,Bağımsız,constitution,Anayasa,constitutional_conflict,21,52,7,8,57.25,57.25,-0.0625,total
2005,Anavatan Partisi,inflation,Enflasyon,macro_economy,15,51,3,9,55.2,55.2,-0.46153846153846156,total
2005,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,24,42,21,5,51.1,51.1,0.5925925925925926,total
2005,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,26,43,7,8,48.25,48.25,-0.0625,total
2005,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,26,41,12,5,46.95,46.95,0.3888888888888889,total
2005,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,18,42,1,6,44.45,44.45,-0.625,total
2005,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,20,25,5,6,28.85,28.85,-0.08333333333333333,total
2005,Doğru Yol Partisi,interest,Faiz,macro_economy,5,24,0,5,25.75,25.75,-0.8333333333333334,total
2005,Doğru Yol Partisi,imf,IMF,macro_economy,13,22,6,1,24.45,24.45,0.625,total
2005,Doğru Yol Partisi,reform,Reform,democratic_reform,10,16,2,3,17.75,17.75,-0.16666666666666666,total
2005,Bağımsız,imf,IMF,macro_economy,6,13,12,0,17.2,17.2,0.9230769230769231,total
2005,Bağımsız,interest,Faiz,macro_economy,6,15,1,3,16.4,16.4,-0.4,total
2005,Bağımsız,inflation,Enflasyon,macro_economy,8,9,3,3,11.100000000000001,11.100000000000001,0.0,total
2005,Bağımsız,reform,Reform,democratic_reform,4,6,0,8,8.8,8.8,-0.8888888888888888,total
2005,Anavatan Partisi,sovereignty,Egemenlik,security_conflict,3,4,3,0,5.050000000000001,5.050000000000001,0.75,total
2005,Anavatan Partisi,tutelage,Vesayet,constitutional_conflict,2,2,1,2,3.05,3.05,-0.25,total
2005,Doğru Yol Partisi,tutelage,Vesayet,constitutional_conflict,2,2,1,2,3.05,3.05,-0.25,total
2005,Bağımsız,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,1.35,0.5,total
2005,Doğru Yol Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2006,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,819,3058,1801,794,3966.25,3966.25,0.387904468412943,total
2006,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,769,2727,1070,783,3375.55,3375.55,0.15480043149946063,total
2006,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,752,2465,635,579,2889.9,2889.9,0.04609053497942387,total
2006,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,578,2412,642,586,2841.8,2841.8,0.045565500406834825,total
2006,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,723,2235,601,407,2587.8,2587.8,0.19226957383548068,total
2006,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,433,1466,303,598,1781.3500000000001,1781.3500000000001,-0.3270509977827051,total
2006,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,559,1466,297,170,1629.45,1629.45,0.27136752136752135,total
2006,Anavatan Partisi,economy,Ekonomi,macro_economy,247,1241,505,353,1541.3,1541.3,0.1769499417927823,total
2006,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,427,1211,181,145,1325.1,1325.1,0.11009174311926606,total
2006,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,393,721,196,131,835.45,835.45,0.19817073170731708,total
2006,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,321,674,268,173,828.35,828.35,0.2149321266968326,total
2006,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,298,650,294,82,781.6,781.6,0.5623342175066313,total
2006,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,290,654,181,98,751.65,751.65,0.29642857142857143,total
2006,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,295,564,267,92,689.65,689.65,0.4861111111111111,total
2006,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,213,582,112,102,656.9,656.9,0.046511627906976744,total
2006,Anavatan Partisi,security,Guvenlik,security_conflict,155,500,138,215,623.55,623.55,-0.2175141242937853,total
2006,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,210,540,97,93,606.5,606.5,0.020942408376963352,total
2006,Bağımsız,economy,Ekonomi,macro_economy,78,448,259,185,603.4,603.4,0.1662921348314607,total
2006,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,156,428,196,95,529.85,529.85,0.3458904109589041,total
2006,Doğru Yol Partisi,economy,Ekonomi,macro_economy,123,327,89,124,401.55,401.55,-0.16355140186915887,total
2006,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,155,305,81,47,349.8,349.8,0.26356589147286824,total
2006,Doğru Yol Partisi,security,Guvenlik,security_conflict,115,302,61,42,338.05,338.05,0.18269230769230768,total
2006,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,159,280,41,107,331.8,331.8,-0.4429530201342282,total
