speaker,party,community,community_label,total_mentions,pos_to_plus,pos_to_minus,neg_to_plus,neg_to_minus,reach_plus,reach_minus,positive_bridge_balance,signed_reach_balance,gatekeeper_score,cross_pressure
Halil Özyolcu,Adalet ve Kalkınma Partisi,1,Pole +,232.0,9.57163579955224,0.0,0.0,5.266333390405108,9.57163579955224,5.266333390405108,0.0,0.35492278779056574,2.100701864521949,0.0
Orhan Yıldız,Adalet ve Kalkınma Partisi,1,Pole +,120.0,8.039255592948162,0.0,0.0,4.533550178940214,8.039255592948162,4.533550178940214,0.0,0.3605838076904223,2.0746508325595756,0.0
Muzaffer Külcü,Adalet ve Kalkınma Partisi,1,Pole +,158.0,9.9443916493793,0.0,0.0,5.252404015321813,9.9443916493793,5.252404015321813,0.0,0.34562575761786357,2.053911858101085,0.0
Semiha Öyüş,Adalet ve Kalkınma Partisi,1,Pole +,161.0,10.240855785067309,0.0,0.0,5.207077478652346,10.240855785067309,5.207077478652346,0.0,0.3370727584993126,2.0085953479843806,0.0
Erdoğan Kaplan,Cumhuriyet Halk Partisi,1,Pole +,173.0,4.978218874570885,0.0,0.0,3.03167838411933,4.978218874570885,3.03167838411933,0.0,0.37849154437676036,2.0077217023815077,0.0
Ramazan Toprak,Adalet ve Kalkınma Partisi,1,Pole +,179.0,2.8385168434705594,0.0,0.0,1.967218649515686,2.8385168434705594,1.967218649515686,0.0,0.409348090833839,1.96363250204018,0.0
Beşir Atalay,Adalet ve Kalkınma Partisi,0,Neutral,299.0,0.596209856973472,0.0,0.0,0.6172796139993918,0.596209856973472,0.6172796139993918,0.0,0.4913185245885713,1.9463721526601037,0.0
Yüksel Çorbacıoğlu,Cumhuriyet Halk Partisi,1,Pole +,723.0,6.18246977403942,0.0,0.0,3.3979041062375615,6.18246977403942,3.3979041062375615,0.0,0.3546734342882086,1.944588947477619,0.0
Uğur Aksöz,Cumhuriyet Halk Partisi,0,Neutral,540.0,0.0,1.4960569706019862,1.0226707437076814,0.0,1.0226707437076814,1.4960569706019862,0.0,0.40602671638206356,1.9416781724805643,0.0
Mehmet Nuri Saygun,Cumhuriyet Halk Partisi,1,Pole +,584.0,8.966160948046921,0.0,0.0,4.443367228256107,8.966160948046921,4.443367228256107,0.0,0.3313589538352999,1.9277866992546315,0.0
Mehmet Salih Erdoğan,Adalet ve Kalkınma Partisi,1,Pole +,129.0,7.991284055813968,0.0,0.0,4.064769260210402,7.991284055813968,4.064769260210402,0.0,0.3371558795671993,1.9257517984415156,0.0
Mehmet Yılmazcan,Adalet ve Kalkınma Partisi,1,Pole +,225.0,10.803731128246104,0.0,0.0,5.087337249529087,10.803731128246104,5.087337249529087,0.0,0.32013815108391064,1.9167141751920067,0.0
Erdal Karademir,Cumhuriyet Halk Partisi,0,Neutral,515.0,0.7253559617450811,0.0,0.0,0.6241800271415938,0.7253559617450811,0.6241800271415938,0.0,0.4625145470881501,1.8870697816541722,0.0
Cemil Çiçek,Adalet ve Kalkınma Partisi,1,Pole +,2101.0,8.96295431988095,0.0,0.0,4.277469437033828,8.96295431988095,4.277469437033828,0.0,0.323061369880769,1.8754251639329373,0.0
Mehmet Ziya Yergök,Cumhuriyet Halk Partisi,1,Pole +,1303.0,7.158504074356593,0.0,0.0,3.6036857409617213,7.158504074356593,3.6036857409617213,0.0,0.3348468854821335,1.8746820434846256,0.0
Suat Kılıç,Adalet ve Kalkınma Partisi,0,Neutral,219.0,1.4533971045703797,0.0,0.0,0.9504699479487522,1.4533971045703797,0.9504699479487522,0.0,0.39539206070373784,1.8699379873903523,0.0
Nur Doğan Topaloğlu,Adalet ve Kalkınma Partisi,1,Pole +,75.0,5.1567891318080745,0.0,0.0,2.799390681066988,5.1567891318080745,2.799390681066988,0.0,0.351851107762174,1.8640507774326889,0.0
Salih Gün,Cumhuriyet Halk Partisi,0,Neutral,120.0,0.0,0.7012591830403497,0.9391284987132565,0.0,0.9391284987132565,0.7012591830403497,0.0,0.42749600622652445,1.8376280942588896,0.0
Zeyid Aslan,Adalet ve Kalkınma Partisi,-1,Pole -,330.0,0.0,3.132787780180439,6.18419973317899,0.0,6.18419973317899,3.132787780180439,0.0,0.33624471164656566,1.8342146386483642,0.0
Atilla Kart,Cumhuriyet Halk Partisi,-1,Pole -,3008.0,0.0,2.75746786470871,5.326810052428286,0.0,5.326810052428286,2.75746786470871,0.0,0.3410901867342238,1.8124620711893251,0.0
Ömer Özyılmaz,Adalet ve Kalkınma Partisi,0,Neutral,246.0,3.2614630479594187,0.0,0.0,1.5850425045405947,3.2614630479594187,1.5850425045405947,0.0,0.32704852744797136,1.8073212644193386,0.0
Faruk Çelik,Adalet ve Kalkınma Partisi,0,Neutral,229.0,0.0,0.6406771258057278,0.5419743340730363,0.0,0.5419743340730363,0.6406771258057278,0.0,0.45827054884819957,1.8023241306761686,0.0
Ahmet Çağlayan,Adalet ve Kalkınma Partisi,1,Pole +,168.0,6.645711930648634,0.0,0.0,3.204619646299317,6.645711930648634,3.204619646299317,0.0,0.32533114453462003,1.7927156362744923,0.0
Yılmaz Kaya,Cumhuriyet Halk Partisi,1,Pole +,260.0,7.514156148742514,0.0,0.0,3.516510372279321,7.514156148742514,3.516510372279321,0.0,0.3187940062605366,1.792634415842147,0.0
İsmet Atalay,Cumhuriyet Halk Partisi,1,Pole +,157.0,5.629552317755163,0.0,0.0,2.783365518891472,5.629552317755163,2.783365518891472,0.0,0.33084425315986077,1.7711374935294033,0.0
Mehmet Boztaş,Cumhuriyet Halk Partisi,1,Pole +,214.0,6.624082567466697,0.0,0.0,3.094397613700024,6.624082567466697,3.094397613700024,0.0,0.31840344947949795,1.7502677399294466,0.0
Mehmet Ali Bulut,Adalet ve Kalkınma Partisi,1,Pole +,254.0,11.435282875196863,0.0,0.0,4.68414872676097,11.435282875196863,4.68414872676097,0.0,0.2905901921443342,1.7439420813735353,0.0
Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,-1,Pole -,217.0,0.0,2.710671227114494,5.788807287788396,0.0,5.788807287788396,2.710671227114494,0.0,0.31892206351751007,1.7105626514363401,0.0
Feridun Ayvazoğlu,Cumhuriyet Halk Partisi,0,Neutral,1209.0,1.8151720274901577,0.0,0.0,0.9622552697488678,1.8151720274901577,0.9622552697488678,0.0,0.3464556103264943,1.6951743830524106,0.0
Muharrem Kılıç,Cumhuriyet Halk Partisi,1,Pole +,1499.0,6.2005408073838915,0.0,0.0,2.787269467239498,6.2005408073838915,2.787269467239498,0.0,0.3101166337254682,1.6805796170131493,0.0
Burhan Kuzu,Adalet ve Kalkınma Partisi,0,Neutral,273.0,3.2747050468212517,0.0,0.0,1.3545878977815766,3.2747050468212517,1.3545878977815766,0.0,0.2926122657820225,1.6017203338903834,0.0
Orhan Eraslan,Cumhuriyet Halk Partisi,1,Pole +,1952.0,3.7178620859059035,0.0,0.0,1.7634177759647907,3.7178620859059035,1.7634177759647907,0.0,0.32171642756464564,1.5852530375076261,0.0
Orhan Erdem,Adalet ve Kalkınma Partisi,0,Neutral,87.0,0.3424391888294042,0.0,0.0,0.31638579003222245,0.3424391888294042,0.31638579003222245,0.0,0.4802273740419999,1.5797554890388612,0.0
Recep Akdağ,Adalet ve Kalkınma Partisi,-1,Pole -,231.0,0.0,2.5402522130655703,6.197259714875198,0.0,6.197259714875198,2.5402522130655703,0.0,0.2907294700968174,1.5673425792153763,0.0
Tuncay Ercenk,Cumhuriyet Halk Partisi,1,Pole +,692.0,5.714739076082024,0.0,0.0,2.36988764880988,5.714739076082024,2.36988764880988,0.0,0.2931350734128583,1.5576540036765996,0.0
Mücahit Daloğlu,Adalet ve Kalkınma Partisi,1,Pole +,114.0,3.2036902724540592,0.0,0.0,1.534141850815886,3.2036902724540592,1.534141850815886,0.0,0.32380671382531995,1.5487230658041857,0.0
Recep Özel,Adalet ve Kalkınma Partisi,1,Pole +,422.0,5.159297684998572,0.0,0.0,2.172213331933998,5.159297684998572,2.172213331933998,0.0,0.2962845348824894,1.5455678414778242,0.0
Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,-1,Pole -,398.0,0.0,1.714458518882656,3.750604171316558,0.0,3.750604171316558,1.714458518882656,0.0,0.31371250720391053,1.5448910396937459,0.0
Halil Ünlütepe,Cumhuriyet Halk Partisi,1,Pole +,857.0,11.183848992561238,0.0,0.0,3.8959572314479405,11.183848992561238,3.8959572314479405,0.0,0.2583559213769386,1.5333117471062017,0.0
Ali Osman Sali,Adalet ve Kalkınma Partisi,0,Neutral,114.0,0.0,1.325563330064772,3.4368645285664567,0.0,3.4368645285664567,1.325563330064772,0.0,0.27833772376919846,1.5325823484019507,0.0
Vecdi Gönül,Adalet ve Kalkınma Partisi,0,Neutral,168.0,0.0,0.275045867163655,0.27107524753831985,0.0,0.27107524753831985,0.275045867163655,0.0,0.4963647069201569,1.532448621392685,0.0
Gülsün Bilgehan,Cumhuriyet Halk Partisi,0,Neutral,84.0,0.31896919013359976,0.0,0.0,0.29162715785198645,0.31896919013359976,0.29162715785198645,0.0,0.4776103858735497,1.5318691343249538,0.0
Binali Yıldırım,Adalet ve Kalkınma Partisi,-1,Pole -,221.0,0.0,4.832279236897428,14.733598980943238,0.0,14.733598980943238,4.832279236897428,0.0,0.24697481926695514,1.5299362108186434,0.0
Öner Ergenç,Adalet ve Kalkınma Partisi,-1,Pole -,71.0,0.0,3.80818308443281,10.968901921877965,0.0,10.968901921877965,3.80818308443281,0.0,0.25770868087642185,1.5242583842813118,0.0
Fehmi Hüsrev Kutlu,Adalet ve Kalkınma Partisi,-1,Pole -,155.0,0.0,2.3188122989391804,5.997936152158536,0.0,5.997936152158536,2.3188122989391804,0.0,0.27881236426650746,1.4894003807668537,0.0
Mehmet Emin Murat Bilgiç,Adalet ve Kalkınma Partisi,0,Neutral,83.0,0.0,0.37621827225029425,0.3032466279706238,0.0,0.3032466279706238,0.37621827225029425,0.0,0.44630212307615225,1.4830943255297953,0.0
Mehmet Ali Özpolat,Cumhuriyet Halk Partisi,1,Pole +,173.0,5.828577578681574,0.0,0.0,2.218260463718959,5.828577578681574,2.218260463718959,0.0,0.27566858581654,1.463555846838028,0.0
Necdet Budak,Adalet ve Kalkınma Partisi,0,Neutral,167.0,0.0,0.3891167216516506,0.6232819975273142,0.0,0.6232819975273142,0.3891167216516506,0.0,0.3843512579538477,1.4453298674073844,0.0
Enver Öktem,Cumhuriyet Halk Partisi,0,Neutral,525.0,0.0,0.32660122891960897,0.48158495090950204,0.0,0.48158495090950204,0.32660122891960897,0.0,0.4041163245139278,1.4193995143750047,0.0
Kerim Özkul,Adalet ve Kalkınma Partisi,0,Neutral,72.0,0.7310792906791697,0.0,0.0,1.805047132879735,0.7310792906791697,1.805047132879735,0.0,0.2882661067680498,1.3807765240298988,0.0
Ahmet Ersin,Cumhuriyet Halk Partisi,-1,Pole -,387.0,0.0,3.1730493684645174,1.30282272014732,0.0,1.30282272014732,3.1730493684645174,0.0,0.29107684358788394,1.3757671759238728,0.0
Hanefi Mahçiçek,Adalet ve Kalkınma Partisi,0,Neutral,180.0,0.0,0.35060649381393105,0.6163942700861982,0.0,0.6163942700861982,0.35060649381393105,0.0,0.3625710615132154,1.3450407537347122,0.0
Remzi Çetin,Adalet ve Kalkınma Partisi,0,Neutral,84.0,0.0,0.34313142146957365,0.24730937487759194,0.0,0.24730937487759194,0.34313142146957365,0.0,0.41885549912666303,1.328262314409467,0.0
Mevlüt Çavuşoğlu,Adalet ve Kalkınma Partisi,0,Neutral,83.0,0.0,0.3642740419439694,0.25369023531933094,0.0,0.25369023531933094,0.3642740419439694,0.0,0.4105257281736266,1.3220208728096177,0.0
Abdülkadir Ateş,Cumhuriyet Halk Partisi,-1,Pole -,228.0,0.0,3.0655544767537815,10.472492538068703,0.0,10.472492538068703,3.0655544767537815,0.0,0.22643993429561435,1.319540250242331,0.0
İbrahim Reyhan Özal,Adalet ve Kalkınma Partisi,0,Neutral,104.0,0.0,0.36123770039867037,0.24380714874394163,0.0,0.24380714874394163,0.36123770039867037,0.0,0.40295715050954506,1.2884580889931494,0.0
Süleyman Gündüz,Adalet ve Kalkınma Partisi,0,Neutral,101.0,0.0,0.7718893371749272,2.2251050124995064,0.0,2.2251050124995064,0.7718893371749272,0.0,0.257554485213235,1.2824167796356518,0.0
Fatma Şahin,Adalet ve Kalkınma Partisi,0,Neutral,135.0,0.5712567317358402,0.0,0.0,0.311247632056433,0.5712567317358402,0.311247632056433,0.0,0.3526867905403454,1.272827070583157,0.0
Ali Rıza Gülçiçek,Cumhuriyet Halk Partisi,0,Neutral,328.0,2.7178699732908544,0.0,0.0,0.8563029137058622,2.7178699732908544,0.8563029137058622,0.0,0.23958071994268026,1.2408603466426447,0.0
İnal Batu,Doğru Yol Partisi,0,Neutral,81.0,0.0,0.3498454242274815,0.21112207534122546,0.0,0.21112207534122546,0.3498454242274815,0.0,0.3763534877282385,1.1727590969572423,0.0
Gökhan Durgun,Cumhuriyet Halk Partisi,0,Neutral,323.0,0.7479347417831455,0.0,0.0,0.31408735524060094,0.7479347417831455,0.31408735524060094,0.0,0.29574465147671347,1.1278003359722395,0.0
Ahmet Küçük,Cumhuriyet Halk Partisi,0,Neutral,197.0,0.0,0.6477090854621396,0.2866561722973548,0.0,0.2866561722973548,0.6477090854621396,0.0,0.30679241293488646,1.1264935141485053,0.0
Mustafa Gazalcı,Cumhuriyet Halk Partisi,0,Neutral,982.0,1.873900901193927,0.0,0.0,0.5750945590779869,1.873900901193927,0.5750945590779869,0.0,0.23482875659528782,1.1155230760891166,0.0
Özkan Öksüz,Adalet ve Kalkınma Partisi,0,Neutral,67.0,0.0,0.8467265010767279,0.32910406552745497,0.0,0.32910406552745497,0.8467265010767279,0.0,0.27989072115893526,1.0989765726045264,0.0
Nurettin Sözen,Cumhuriyet Halk Partisi,0,Neutral,319.0,0.7437260320336817,0.0,0.0,0.3014417609752903,0.7437260320336817,0.3014417609752903,0.0,0.2884147049910941,1.0947362768944107,0.0
Tacidar Seyhan,Cumhuriyet Halk Partisi,0,Neutral,611.0,0.0,0.688946780666038,0.28716991065088526,0.0,0.28716991065088526,0.688946780666038,0.0,0.2941962911926596,1.094437747144062,0.0
Bülent Baratalı,Cumhuriyet Halk Partisi,0,Neutral,860.0,0.7882408283129726,0.0,0.0,0.3080425216362109,0.7882408283129726,0.3080425216362109,0.0,0.2809880505523518,1.0814202557403927,0.0
Birgen Keleş,Cumhuriyet Halk Partisi,0,Neutral,682.0,0.27287562603032134,0.0,0.0,0.7639324761620798,0.27287562603032134,0.7639324761620798,0.0,0.2631881687557409,0.9966432165023558,0.0
Harun Tüfekci,Adalet ve Kalkınma Partisi,0,Neutral,66.0,4.302538592245912,0.0,0.0,0.8909329877374954,4.302538592245912,0.8909329877374954,0.0,0.17154864021972624,0.9615375503937987,0.0
Hasan Aydın,Cumhuriyet Halk Partisi,0,Neutral,296.0,0.0,0.9315404056627697,0.2807372333695695,0.0,0.2807372333695695,0.9315404056627697,0.0,0.23157833164528252,0.9171464844619099,0.0
Musa Sıvacıoğlu,Adalet ve Kalkınma Partisi,1,Pole +,248.0,4.100218006067219,0.0,0.0,0.9075486005338862,4.100218006067219,0.9075486005338862,0.0,0.1812282144212455,0.876749790955114,0.0
Ali Topuz,Cumhuriyet Halk Partisi,0,Neutral,392.0,0.0,1.5044988039559244,0.3378839745366194,0.0,0.3378839745366194,1.5044988039559244,0.0,0.18339510024604352,0.8122800745816481,0.0
Muharrem İnce,Cumhuriyet Halk Partisi,0,Neutral,229.0,0.0,0.32060862688130903,1.4135536036966314,0.0,1.4135536036966314,0.32060862688130903,0.0,0.184878104852729,0.8062598447028256,0.0
Mehmet Işık,Cumhuriyet Halk Partisi,0,Neutral,139.0,0.0,1.2848480196292267,0.28474684768671404,0.0,0.28474684768671404,1.2848480196292267,0.0,0.18141423206373397,0.7708448709580651,0.0
Fahri Çakır,Adalet ve Kalkınma Partisi,0,Neutral,80.0,0.0,0.3067323342729729,1.7114193524734873,0.0,1.7114193524734873,0.3067323342729729,0.0,0.1519867590406354,0.6887715869187145,0.0
Hüseyin Çelik,Adalet ve Kalkınma Partisi,-1,Pole -,794.0,0.0,1.216297045238838,8.789710606591077,0.0,8.789710606591077,1.216297045238838,0.0,0.12155667749213073,0.671728415242357,0.0
Cavit Torun,Adalet ve Kalkınma Partisi,0,Neutral,128.0,1.6488013672772373,0.0,0.0,0.28839024618480047,1.6488013672772373,0.28839024618480047,0.0,0.14887027387060367,0.6677779012700671,0.0
Yılmaz Ateş,Cumhuriyet Halk Partisi,-1,Pole -,106.0,0.0,1.020733123504763,8.207137076308777,0.0,8.207137076308777,1.020733123504763,0.0,0.11061416137114431,0.6023416092783414,0.0
Züheyir Amber,Anavatan Partisi,-1,Pole -,351.0,0.0,0.6336538169189407,4.989620964102418,0.0,4.989620964102418,0.6336538169189407,0.0,0.11268412828497165,0.5581107549174368,0.0
Taner Yıldız,Adalet ve Kalkınma Partisi,-1,Pole -,160.0,0.0,0.605509748133428,6.887835911562149,0.0,6.887835911562149,0.605509748133428,0.0,0.08080632811448617,0.42328092638527864,0.0
Faruk Nafız Özak,Adalet ve Kalkınma Partisi,0,Neutral,138.0,0.0,0.28023662639301405,3.1270496639166567,0.0,3.1270496639166567,0.28023662639301405,0.0,0.08224628118504786,0.4215066508368248,0.0
Nihat Eri,Adalet ve Kalkınma Partisi,0,Neutral,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nazım Ekren,Adalet ve Kalkınma Partisi,0,Neutral,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Necati Uzdil,Cumhuriyet Halk Partisi,0,Neutral,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İbrahim Özdoğan,Anavatan Partisi,0,Neutral,1691.0,0.0,0.8406498783649569,0.0,0.0,0.0,0.8406498783649569,0.0,0.0,0.0,0.0
Talip Kaban,Adalet ve Kalkınma Partisi,0,Neutral,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nejat Gencan,Cumhuriyet Halk Partisi,0,Neutral,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevzat Doğan,Adalet ve Kalkınma Partisi,0,Neutral,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nezir Büyükcengiz,Cumhuriyet Halk Partisi,0,Neutral,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nihat Ergün,Adalet ve Kalkınma Partisi,0,Neutral,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İbrahim Çakmak,Adalet ve Kalkınma Partisi,0,Neutral,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İbrahim Köşdere,Adalet ve Kalkınma Partisi,0,Neutral,100.0,0.0,0.9309016032250816,0.0,0.0,0.0,0.9309016032250816,0.0,0.0,0.0,0.0
Nadir Saraç,Cumhuriyet Halk Partisi,0,Neutral,82.0,0.32377897095235664,0.0,0.0,0.0,0.32377897095235664,0.0,0.0,0.0,0.0,0.0
Niyazi Özcan,Adalet ve Kalkınma Partisi,0,Neutral,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ünal Kacır,Adalet ve Kalkınma Partisi,0,Neutral,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nurettin Canikli,Adalet ve Kalkınma Partisi,0,Neutral,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ümmet Kandoğan,Doğru Yol Partisi,0,Neutral,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuri Çilingir,Cumhuriyet Halk Partisi,0,Neutral,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ülkü Güney,Adalet ve Kalkınma Partisi,0,Neutral,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Özlem Çerçioğlu,Cumhuriyet Halk Partisi,0,Neutral,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nusret Bayraktar,Adalet ve Kalkınma Partisi,0,Neutral,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onur Öymen,Cumhuriyet Halk Partisi,0,Neutral,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nail Kamacı,Cumhuriyet Halk Partisi,0,Neutral,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naci Aslan,Adalet ve Kalkınma Partisi,0,Neutral,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ömer Çelik,Adalet ve Kalkınma Partisi,0,Neutral,122.0,0.0,0.0,0.0,0.27745367704411766,0.0,0.27745367704411766,0.0,0.0,0.0,0.0
İnci Özdemir,Adalet ve Kalkınma Partisi,0,Neutral,73.0,0.0,0.0,0.2901583293714614,0.0,0.2901583293714614,0.0,0.0,0.0,0.0,0.0
Süleyman Sarıbaş,Adalet ve Kalkınma Partisi,0,Neutral,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Şükrü Elekdağ,Cumhuriyet Halk Partisi,0,Neutral,1253.0,0.0,0.0,0.2938770556190273,0.0,0.2938770556190273,0.0,0.0,0.0,0.0,0.0
Musa Uzunkaya,Adalet ve Kalkınma Partisi,0,Neutral,288.0,0.0,1.114436025971655,0.0,0.0,0.0,1.114436025971655,0.0,0.0,0.0,0.0
Mustafa Ataş,Adalet ve Kalkınma Partisi,0,Neutral,83.0,0.0,0.0,0.30814442844061163,0.0,0.30814442844061163,0.0,0.0,0.0,0.0,0.0
Mustafa Dündar,Adalet ve Kalkınma Partisi,0,Neutral,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Şerif Birinç,Adalet ve Kalkınma Partisi,0,Neutral,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustafa Elitaş,Adalet ve Kalkınma Partisi,0,Neutral,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İzzet Çetin,Cumhuriyet Halk Partisi,0,Neutral,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İsmail Özgün,Adalet ve Kalkınma Partisi,0,Neutral,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustafa Ilıcalı,Adalet ve Kalkınma Partisi,0,Neutral,176.0,0.0,0.3416290963823736,0.0,0.0,0.0,0.3416290963823736,0.0,0.0,0.0,0.0
Mustafa Nuri Akbulut,Adalet ve Kalkınma Partisi,0,Neutral,703.0,1.0121312642573719,0.0,0.0,0.0,1.0121312642573719,0.0,0.0,0.0,0.0,0.0
İsmail Özay,Cumhuriyet Halk Partisi,0,Neutral,165.0,0.0,1.393718645167382,0.0,0.0,0.0,1.393718645167382,0.0,0.0,0.0,0.0
Mustafa Özyurt,Cumhuriyet Halk Partisi,0,Neutral,170.0,0.33491768979639086,0.0,0.0,0.0,0.33491768979639086,0.0,0.0,0.0,0.0,0.0
İsmail Ericekli,Adalet ve Kalkınma Partisi,0,Neutral,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustafa Özyürek,Cumhuriyet Halk Partisi,0,Neutral,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustafa Ünaldı,Adalet ve Kalkınma Partisi,0,Neutral,85.0,0.0,0.0,0.0,1.3708309748402605,0.0,1.3708309748402605,0.0,0.0,0.0,0.0
Muzaffer Baştopçu,Adalet ve Kalkınma Partisi,0,Neutral,248.0,0.0,0.0,0.0,0.32060300200829456,0.0,0.32060300200829456,0.0,0.0,0.0,0.0
İsmail Değerli,Cumhuriyet Halk Partisi,0,Neutral,84.0,0.0,0.0,0.0,0.4739584078800415,0.0,0.4739584078800415,0.0,0.0,0.0,0.0
İsmail Bilen,Adalet ve Kalkınma Partisi,0,Neutral,194.0,0.0,1.110180773745772,0.0,0.3018179934396068,0.0,1.4119987671853789,0.0,0.0,0.0,0.0
İrfan Gündüz,Adalet ve Kalkınma Partisi,0,Neutral,209.0,0.0,0.2908687936644404,0.0,0.0,0.0,0.2908687936644404,0.0,0.0,0.0,0.0
