year,layer,party,concept_slug,concept,layer_weight,concept_total_weight,party_share_in_concept
2006,positive,Anavatan Partisi,constitution,Anayasa,54.262550000000005,604.416695,0.08977672266316206
2006,positive,Bağımsız,constitution,Anayasa,21.92385,604.416695,0.03627274061316258
2006,positive,Cumhuriyet Halk Partisi,constitution,Anayasa,335.66496,604.416695,0.555353554553949
2006,positive,Doğru Yol Partisi,constitution,Anayasa,18.66866,604.416695,0.03088706872995955
2006,positive,Adalet ve Kalkınma Partisi,democracy,Demokrasi,202.576095,407.92789000000005,0.49659780555823235
2006,positive,Anavatan Partisi,democracy,Demokrasi,27.700865,407.92789000000005,0.06790627872980197
2006,positive,Bağımsız,democracy,Demokrasi,11.12175,407.92789000000005,0.027264009822912574
2006,positive,Cumhuriyet Halk Partisi,democracy,Demokrasi,166.52918,407.92789000000005,0.408231905889053
2006,positive,Adalet ve Kalkınma Partisi,economy,Ekonomi,1464.859095,3012.710705,0.4862262720973735
2006,positive,Anavatan Partisi,economy,Ekonomi,472.73706,3012.710705,0.15691419000683637
2006,positive,Bağımsız,economy,Ekonomi,158.974885,3012.710705,0.05276805527200462
2006,positive,Cumhuriyet Halk Partisi,economy,Ekonomi,853.4426550000001,3012.710705,0.28328065273031255
2006,positive,Doğru Yol Partisi,economy,Ekonomi,62.69701,3012.710705,0.02081082989347296
2006,positive,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,271.014385,633.96932,0.4274881708786791
2006,positive,Anavatan Partisi,european_union,Avrupa Birligi,116.107495,633.96932,0.18314371269575
2006,positive,Bağımsız,european_union,Avrupa Birligi,45.434650000000005,633.96932,0.07166695385196242
2006,positive,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,190.8819,633.96932,0.30109012215291425
2006,positive,Doğru Yol Partisi,european_union,Avrupa Birligi,10.53089,633.96932,0.016611040420694174
2006,positive,Adalet ve Kalkınma Partisi,imf,IMF,13.603455000000002,78.500815,0.173290621250238
2006,positive,Anavatan Partisi,imf,IMF,35.795359999999995,78.500815,0.4559871130000369
2006,positive,Bağımsız,imf,IMF,1.175,78.500815,0.01496799746601357
2006,positive,Cumhuriyet Halk Partisi,imf,IMF,24.902,78.500815,0.3172196365095063
2006,positive,Doğru Yol Partisi,imf,IMF,3.0250000000000004,78.500815,0.03853463177420515
2006,positive,Adalet ve Kalkınma Partisi,inflation,Enflasyon,66.34603,118.04177,0.5620555333929675
2006,positive,Anavatan Partisi,inflation,Enflasyon,14.07697,118.04177,0.11925414198719655
2006,positive,Cumhuriyet Halk Partisi,inflation,Enflasyon,28.075180000000003,118.04177,0.23784106253235615
2006,positive,Doğru Yol Partisi,inflation,Enflasyon,9.54359,118.04177,0.08084926208747971
2006,positive,Adalet ve Kalkınma Partisi,interest,Faiz,112.08729,286.26503,0.3915507597976602
2006,positive,Anavatan Partisi,interest,Faiz,44.742194999999995,286.26503,0.15629640476868584
2006,positive,Bağımsız,interest,Faiz,5.666790000000001,286.26503,0.019795606889182377
2006,positive,Cumhuriyet Halk Partisi,interest,Faiz,120.418755,286.26503,0.42065478623078756
2006,positive,Doğru Yol Partisi,interest,Faiz,3.3499999999999996,286.26503,0.011702442313683928
2006,positive,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,627.311055,1453.67605,0.4315342850974259
2006,positive,Anavatan Partisi,law_state,Hukuk Devleti,163.838535,1453.67605,0.11270635916440944
2006,positive,Bağımsız,law_state,Hukuk Devleti,18.21187,1453.67605,0.012528148895347075
2006,positive,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,635.3987,1453.67605,0.43709786647444593
2006,positive,Doğru Yol Partisi,law_state,Hukuk Devleti,8.915890000000001,1453.67605,0.00613334036837162
2006,positive,Adalet ve Kalkınma Partisi,reform,Reform,142.92876,248.05324000000002,0.5762019476141493
2006,positive,Anavatan Partisi,reform,Reform,60.174980000000005,248.05324000000002,0.24258897001305044
2006,positive,Bağımsız,reform,Reform,6.75759,248.05324000000002,0.027242498424934904
2006,positive,Cumhuriyet Halk Partisi,reform,Reform,35.491910000000004,248.05324000000002,0.14308182388587226
2006,positive,Doğru Yol Partisi,reform,Reform,2.7,248.05324000000002,0.010884760061993144
2006,positive,Adalet ve Kalkınma Partisi,security,Guvenlik,655.28073,989.1815099999999,0.6624474106880547
2006,positive,Anavatan Partisi,security,Guvenlik,63.996345,989.1815099999999,0.06469626085105452
2006,positive,Bağımsız,security,Guvenlik,47.44705999999999,989.1815099999999,0.047965979469228044
2006,positive,Cumhuriyet Halk Partisi,security,Guvenlik,157.137915,989.1815099999999,0.15885650248355332
2006,positive,Doğru Yol Partisi,security,Guvenlik,65.31946,989.1815099999999,0.06603384650810953
2006,positive,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,0.675,10.81429,0.06241741251621698
2006,positive,Anavatan Partisi,sovereignty,Egemenlik,1.35,10.81429,0.12483482503243395
2006,positive,Bağımsız,sovereignty,Egemenlik,1.80009,10.81429,0.16645475569824741
2006,positive,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,6.989199999999999,10.81429,0.6462930067531016
2006,positive,Cumhuriyet Halk Partisi,tutelage,Vesayet,1.025,1.025,1.0
2006,total,Adalet ve Kalkınma Partisi,constitution,Anayasa,1325.1,3627.6,0.3652828316242143
2006,total,Anavatan Partisi,constitution,Anayasa,315.0,3627.6,0.08683427059212703
2006,total,Bağımsız,constitution,Anayasa,184.25,3627.6,0.05079115668761716
2006,total,Cumhuriyet Halk Partisi,constitution,Anayasa,1629.45,3627.6,0.44918127687727427
2006,total,Doğru Yol Partisi,constitution,Anayasa,173.8,3627.6,0.04791046421876723
2006,total,Adalet ve Kalkınma Partisi,democracy,Demokrasi,689.65,1835.05,0.3758208223209177
2006,total,Anavatan Partisi,democracy,Demokrasi,151.65,1835.05,0.08264079997820223
2006,total,Bağımsız,democracy,Demokrasi,131.75,1835.05,0.07179640881719844
2006,total,Cumhuriyet Halk Partisi,democracy,Demokrasi,835.45,1835.05,0.4552736982643525
2006,total,Doğru Yol Partisi,democracy,Demokrasi,26.55,1835.05,0.014468270619329175
2006,total,Adalet ve Kalkınma Partisi,economy,Ekonomi,3966.25,9888.05,0.40111548788689383
2006,total,Anavatan Partisi,economy,Ekonomi,1541.3,9888.05,0.15587502085851104
2006,total,Bağımsız,economy,Ekonomi,603.4,9888.05,0.061023154211396584
2006,total,Cumhuriyet Halk Partisi,economy,Ekonomi,3375.55,9888.05,0.34137671229413286
2006,total,Doğru Yol Partisi,economy,Ekonomi,401.55,9888.05,0.04060962474906579
2006,total,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,781.6,2104.5,0.3713946305535757
2006,total,Anavatan Partisi,european_union,Avrupa Birligi,324.75,2104.5,0.154312188168211
2006,total,Bağımsız,european_union,Avrupa Birligi,145.15,2104.5,0.0689712520788786
2006,total,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,828.35,2104.5,0.3936089332382989
2006,total,Doğru Yol Partisi,european_union,Avrupa Birligi,24.65,2104.5,0.011712995961035874
2006,total,Adalet ve Kalkınma Partisi,imf,IMF,112.44999999999999,725.35,0.15502860687943748
2006,total,Anavatan Partisi,imf,IMF,229.4,725.35,0.3162611153236369
2006,total,Bağımsız,imf,IMF,22.85,725.35,0.03150203350106845
2006,total,Cumhuriyet Halk Partisi,imf,IMF,331.8,725.35,0.4574343420417729
2006,total,Doğru Yol Partisi,imf,IMF,28.849999999999998,725.35,0.03977390225408423
2006,total,Adalet ve Kalkınma Partisi,inflation,Enflasyon,349.8,869.4,0.40234644582470674
2006,total,Anavatan Partisi,inflation,Enflasyon,165.9,869.4,0.19082125603864736
2006,total,Bağımsız,inflation,Enflasyon,26.75,869.4,0.03076834598573729
2006,total,Cumhuriyet Halk Partisi,inflation,Enflasyon,234.65,869.4,0.269898780768346
2006,total,Doğru Yol Partisi,inflation,Enflasyon,92.3,869.4,0.10616517138256269
2006,total,Adalet ve Kalkınma Partisi,interest,Faiz,606.5,1726.25,0.35133960897900074
2006,total,Anavatan Partisi,interest,Faiz,292.84999999999997,1726.25,0.16964518464880518
2006,total,Bağımsız,interest,Faiz,58.95,1726.25,0.034149167270094136
2006,total,Cumhuriyet Halk Partisi,interest,Faiz,656.9,1726.25,0.38053584359160025
2006,total,Doğru Yol Partisi,interest,Faiz,111.05,1726.25,0.06433019551049964
2006,total,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,2587.8,6173.3,0.4191923282523124
2006,total,Anavatan Partisi,law_state,Hukuk Devleti,529.85,6173.3,0.08582929713443377
2006,total,Bağımsız,law_state,Hukuk Devleti,88.6,6173.3,0.014352129331151894
2006,total,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,2889.9,6173.3,0.46812887758573213
2006,total,Doğru Yol Partisi,law_state,Hukuk Devleti,77.15,6173.3,0.012497367696369851
2006,total,Adalet ve Kalkınma Partisi,reform,Reform,751.65,1355.55,0.554498174172845
2006,total,Anavatan Partisi,reform,Reform,230.5,1355.55,0.17004168049869056
2006,total,Bağımsız,reform,Reform,20.5,1355.55,0.015123012799232784
2006,total,Cumhuriyet Halk Partisi,reform,Reform,326.7,1355.55,0.24100918446387076
2006,total,Doğru Yol Partisi,reform,Reform,26.2,1355.55,0.019327948065360923
2006,total,Adalet ve Kalkınma Partisi,security,Guvenlik,2841.8,5789.1,0.49088804822856746
2006,total,Anavatan Partisi,security,Guvenlik,623.55,5789.1,0.1077110431673317
2006,total,Bağımsız,security,Guvenlik,204.35,5789.1,0.03529909657805185
2006,total,Cumhuriyet Halk Partisi,security,Guvenlik,1781.35,5789.1,0.3077075883988875
2006,total,Doğru Yol Partisi,security,Guvenlik,338.05,5789.1,0.05839422362716139
2006,total,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,12.4,80.44999999999999,0.15413300186451215
2006,total,Anavatan Partisi,sovereignty,Egemenlik,14.7,80.44999999999999,0.18272218769422002
2006,total,Bağımsız,sovereignty,Egemenlik,4.050000000000001,80.44999999999999,0.05034182722187696
2006,total,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,47.3,80.44999999999999,0.5879428216283407
2006,total,Doğru Yol Partisi,sovereignty,Egemenlik,2.0,80.44999999999999,0.024860161591050346
2006,total,Adalet ve Kalkınma Partisi,tutelage,Vesayet,17.0,50.95,0.3336604514229637
2006,total,Anavatan Partisi,tutelage,Vesayet,5.1,50.95,0.1000981354268891
2006,total,Cumhuriyet Halk Partisi,tutelage,Vesayet,28.85,50.95,0.5662414131501472
2007,negative,Adalet ve Kalkınma Partisi,constitution,Anayasa,91.16727999999999,350.82368,0.2598663807414596
2007,negative,Anavatan Partisi,constitution,Anayasa,22.25886,350.82368,0.06344742749406197
2007,negative,Bağımsız,constitution,Anayasa,2.85,350.82368,0.008123738967677438
2007,negative,Cumhuriyet Halk Partisi,constitution,Anayasa,230.73075,350.82368,0.6576829420408565
2007,negative,Doğru Yol Partisi,constitution,Anayasa,3.81679,350.82368,0.01087951075594441
2007,negative,Adalet ve Kalkınma Partisi,democracy,Demokrasi,64.239425,165.052095,0.38920696523118953
2007,negative,Anavatan Partisi,democracy,Demokrasi,7.12518,165.052095,0.04316927937206735
2007,negative,Bağımsız,democracy,Demokrasi,9.80018,165.052095,0.059376283590947446
2007,negative,Cumhuriyet Halk Partisi,democracy,Demokrasi,83.88731,165.052095,0.5082474718057955
2007,negative,Adalet ve Kalkınma Partisi,economy,Ekonomi,92.39483999999999,418.8898,0.22057075631824885
2007,negative,Anavatan Partisi,economy,Ekonomi,109.639865,418.8898,0.2617391614691979
2007,negative,Bağımsız,economy,Ekonomi,37.45225,418.8898,0.08940835990754609
2007,negative,Cumhuriyet Halk Partisi,economy,Ekonomi,157.40251,418.8898,0.37576114290679796
2007,negative,Doğru Yol Partisi,economy,Ekonomi,22.000335,418.8898,0.05252057939820927
2007,negative,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,43.450355,108.489425,0.4005031365960323
2007,negative,Anavatan Partisi,european_union,Avrupa Birligi,11.0875,108.489425,0.10219890095278872
2007,negative,Bağımsız,european_union,Avrupa Birligi,23.1255,108.489425,0.21315902448556623
2007,negative,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,30.15107,108.489425,0.27791713339802476
2007,negative,Doğru Yol Partisi,european_union,Avrupa Birligi,0.675,108.489425,0.00622180456758804
2007,negative,Adalet ve Kalkınma Partisi,imf,IMF,0.675,7.650179999999999,0.08823321804192845
2007,negative,Anavatan Partisi,imf,IMF,0.675,7.650179999999999,0.08823321804192845
2007,negative,Cumhuriyet Halk Partisi,imf,IMF,6.300179999999999,7.650179999999999,0.8235335639161432
2007,negative,Adalet ve Kalkınma Partisi,inflation,Enflasyon,2.97509,9.58776,0.31030084190676444
2007,negative,Cumhuriyet Halk Partisi,inflation,Enflasyon,5.47928,9.58776,0.571486979231854
2007,negative,Doğru Yol Partisi,inflation,Enflasyon,1.13339,9.58776,0.11821217886138159
2007,negative,Adalet ve Kalkınma Partisi,interest,Faiz,30.71066,48.85289,0.6286354809306062
2007,negative,Anavatan Partisi,interest,Faiz,3.7,48.85289,0.07573758686538298
2007,negative,Bağımsız,interest,Faiz,0.675,48.85289,0.013816992198414464
2007,negative,Cumhuriyet Halk Partisi,interest,Faiz,8.63364,48.85289,0.17672731336876896
2007,negative,Doğru Yol Partisi,interest,Faiz,5.13359,48.85289,0.10508262663682741
2007,negative,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,67.636925,252.20303,0.268184426650227
2007,negative,Anavatan Partisi,law_state,Hukuk Devleti,24.32912,252.20303,0.09646640645039038
2007,negative,Bağımsız,law_state,Hukuk Devleti,8.77538,252.20303,0.034794903138158174
2007,negative,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,145.346605,252.20303,0.5763079254043855
2007,negative,Doğru Yol Partisi,law_state,Hukuk Devleti,6.115,252.20303,0.024246338356838933
2007,negative,Adalet ve Kalkınma Partisi,reform,Reform,6.375089999999999,12.16687,0.5239712432203187
2007,negative,Anavatan Partisi,reform,Reform,3.98339,12.16687,0.32739644625117226
2007,negative,Cumhuriyet Halk Partisi,reform,Reform,1.13339,12.16687,0.09315378564906175
2007,negative,Doğru Yol Partisi,reform,Reform,0.675,12.16687,0.055478524879447225
2007,negative,Adalet ve Kalkınma Partisi,security,Guvenlik,157.20880499999998,443.93035499999996,0.35412943320805357
2007,negative,Anavatan Partisi,security,Guvenlik,49.35913,443.93035499999996,0.11118665223962891
2007,negative,Bağımsız,security,Guvenlik,17.033165,443.93035499999996,0.03836900272341143
2007,negative,Cumhuriyet Halk Partisi,security,Guvenlik,208.094615,443.93035499999996,0.46875509335242466
2007,negative,Doğru Yol Partisi,security,Guvenlik,12.234639999999999,443.93035499999996,0.027559818476481517
2007,negative,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,7.5419599999999996,18.824460000000002,0.40064681802293395
2007,negative,Anavatan Partisi,sovereignty,Egemenlik,7.3875,18.824460000000002,0.39244153617155547
2007,negative,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,3.8950000000000005,18.824460000000002,0.2069116458055105
2007,negative,Adalet ve Kalkınma Partisi,tutelage,Vesayet,2.48339,18.54914,0.13388167861151512
2007,negative,Anavatan Partisi,tutelage,Vesayet,4.72253,18.54914,0.2545956308486539
2007,negative,Cumhuriyet Halk Partisi,tutelage,Vesayet,11.343220000000002,18.54914,0.611522690539831
2007,positive,Adalet ve Kalkınma Partisi,constitution,Anayasa,119.70492000000002,293.42808,0.4079531856664843
2007,positive,Anavatan Partisi,constitution,Anayasa,28.755159999999997,293.42808,0.09799730141709681
2007,positive,Bağımsız,constitution,Anayasa,1.85,293.42808,0.006304781737317028
2007,positive,Cumhuriyet Halk Partisi,constitution,Anayasa,132.14693000000003,293.42808,0.45035543292243885
2007,positive,Doğru Yol Partisi,constitution,Anayasa,10.97107,293.42808,0.037389298256663095
2007,positive,Adalet ve Kalkınma Partisi,democracy,Demokrasi,57.983475000000006,224.64201,0.258115011524336
2007,positive,Anavatan Partisi,democracy,Demokrasi,27.854095,224.64201,0.12399325931957252
2007,positive,Bağımsız,democracy,Demokrasi,28.941970000000005,224.64201,0.1288359643861805
2007,positive,Cumhuriyet Halk Partisi,democracy,Demokrasi,106.07497,224.64201,0.47219560579964537
2007,positive,Doğru Yol Partisi,democracy,Demokrasi,3.7874999999999996,224.64201,0.01686015897026562
2007,positive,Adalet ve Kalkınma Partisi,economy,Ekonomi,550.241815,996.236815,0.5523202984623691
2007,positive,Anavatan Partisi,economy,Ekonomi,80.06828,996.236815,0.08037072992529393
2007,positive,Bağımsız,economy,Ekonomi,50.886855,996.236815,0.051079075008887316
2007,positive,Cumhuriyet Halk Partisi,economy,Ekonomi,308.450515,996.236815,0.30961565599239577
2007,positive,Doğru Yol Partisi,economy,Ekonomi,6.58935,996.236815,0.006614240611053908
2007,positive,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,103.44424500000001,213.08829,0.4854525089107431
2007,positive,Anavatan Partisi,european_union,Avrupa Birligi,47.258055,213.08829,0.22177687474051247
2007,positive,Bağımsız,european_union,Avrupa Birligi,4.5249999999999995,213.08829,0.02123532926187544
2007,positive,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,54.0401,213.08829,0.2536042689159503
2007,positive,Doğru Yol Partisi,european_union,Avrupa Birligi,3.8208900000000003,213.08829,0.01793101817091873
2007,positive,Adalet ve Kalkınma Partisi,imf,IMF,1.175,18.00685,0.06525294540688682
2007,positive,Anavatan Partisi,imf,IMF,1.85,18.00685,0.10273868000233245
2007,positive,Bağımsız,imf,IMF,1.13339,18.00685,0.06294215812315868
2007,positive,Cumhuriyet Halk Partisi,imf,IMF,13.848460000000001,18.00685,0.7690662164676221
2007,positive,Adalet ve Kalkınma Partisi,inflation,Enflasyon,14.47035,30.51564,0.4741945441747248
2007,positive,Anavatan Partisi,inflation,Enflasyon,4.37,30.51564,0.14320525474805706
2007,positive,Cumhuriyet Halk Partisi,inflation,Enflasyon,11.67529,30.51564,0.3826002010772181
2007,positive,Adalet ve Kalkınma Partisi,interest,Faiz,13.451755,31.358615,0.4289652141843637
2007,positive,Anavatan Partisi,interest,Faiz,5.48349,31.358615,0.1748639090087365
2007,positive,Cumhuriyet Halk Partisi,interest,Faiz,12.42337,31.358615,0.3961708768068998
2007,positive,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,120.24766,271.45504999999997,0.44297448141045825
2007,positive,Anavatan Partisi,law_state,Hukuk Devleti,15.2375,271.45504999999997,0.05613268200388979
2007,positive,Bağımsız,law_state,Hukuk Devleti,15.279290000000003,271.45504999999997,0.056286630143738366
2007,positive,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,115.757335,271.45504999999997,0.42643279246416677
2007,positive,Doğru Yol Partisi,law_state,Hukuk Devleti,4.9332650000000005,271.45504999999997,0.018173413977746963
2007,positive,Adalet ve Kalkınma Partisi,reform,Reform,42.985025,67.231565,0.6393577927272702
2007,positive,Anavatan Partisi,reform,Reform,11.77957,67.231565,0.17520892158318788
2007,positive,Bağımsız,reform,Reform,3.13349,67.231565,0.046607423164996976
2007,positive,Cumhuriyet Halk Partisi,reform,Reform,8.658479999999999,67.231565,0.1287859355943893
2007,positive,Doğru Yol Partisi,reform,Reform,0.675,67.231565,0.0100399269301555
2007,positive,Adalet ve Kalkınma Partisi,security,Guvenlik,99.77689,243.87860999999998,0.409125220124881
2007,positive,Anavatan Partisi,security,Guvenlik,30.424020000000002,243.87860999999998,0.12475067001570989
2007,positive,Bağımsız,security,Guvenlik,4.55,243.87860999999998,0.018656822752926138
2007,positive,Cumhuriyet Halk Partisi,security,Guvenlik,74.29988,243.87860999999998,0.3046592729063037
2007,positive,Doğru Yol Partisi,security,Guvenlik,34.82782,243.87860999999998,0.14280801420017936
2007,positive,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,15.470090000000003,26.006880000000002,0.5948460561205343
2007,positive,Anavatan Partisi,sovereignty,Egemenlik,2.46679,26.006880000000002,0.09485143931144373
2007,positive,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,8.07,26.006880000000002,0.310302504568022
2007,total,Adalet ve Kalkınma Partisi,constitution,Anayasa,928.15,2425.4,0.38267914570792444
2007,total,Anavatan Partisi,constitution,Anayasa,165.3,2425.4,0.06815370660509606
2007,total,Bağımsız,constitution,Anayasa,49.800000000000004,2425.4,0.020532695637832936
2007,total,Cumhuriyet Halk Partisi,constitution,Anayasa,1221.8,2425.4,0.5037519584398449
2007,total,Doğru Yol Partisi,constitution,Anayasa,60.35,2425.4,0.02488249360930156
2007,total,Adalet ve Kalkınma Partisi,democracy,Demokrasi,448.5,1322.6000000000001,0.33910479358838647
2007,total,Anavatan Partisi,democracy,Demokrasi,148.45,1322.6000000000001,0.11224104037501888
2007,total,Bağımsız,democracy,Demokrasi,92.8,1322.6000000000001,0.07016482685619234
2007,total,Cumhuriyet Halk Partisi,democracy,Demokrasi,621.8000000000001,1322.6000000000001,0.47013458339634057
2007,total,Doğru Yol Partisi,democracy,Demokrasi,11.05,1322.6000000000001,0.008354755784061696
2007,total,Adalet ve Kalkınma Partisi,economy,Ekonomi,1373.8,3274.5499999999997,0.4195385625505795
2007,total,Anavatan Partisi,economy,Ekonomi,414.79999999999995,3274.5499999999997,0.12667389412285657
2007,total,Bağımsız,economy,Ekonomi,184.54999999999998,3274.5499999999997,0.056358889007649904
2007,total,Cumhuriyet Halk Partisi,economy,Ekonomi,1244.75,3274.5499999999997,0.3801285672840543
2007,total,Doğru Yol Partisi,economy,Ekonomi,56.65,3274.5499999999997,0.017300087034859753
2007,total,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,372.9,826.15,0.4513708164376929
2007,total,Anavatan Partisi,european_union,Avrupa Birligi,134.0,826.15,0.16219814803607094
2007,total,Bağımsız,european_union,Avrupa Birligi,74.6,826.15,0.09029837196634993
2007,total,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,232.2,826.15,0.2810627609998184
2007,total,Doğru Yol Partisi,european_union,Avrupa Birligi,12.45,826.15,0.015069902560067783
2007,total,Adalet ve Kalkınma Partisi,imf,IMF,16.7,125.25,0.13333333333333333
2007,total,Anavatan Partisi,imf,IMF,31.049999999999997,125.25,0.24790419161676644
2007,total,Bağımsız,imf,IMF,3.7,125.25,0.029540918163672655
2007,total,Cumhuriyet Halk Partisi,imf,IMF,73.80000000000001,125.25,0.5892215568862277
2007,total,Adalet ve Kalkınma Partisi,inflation,Enflasyon,58.05,143.95,0.4032650225772838
2007,total,Anavatan Partisi,inflation,Enflasyon,17.2,143.95,0.1194859326154915
2007,total,Bağımsız,inflation,Enflasyon,6.7,143.95,0.046543938867662386
2007,total,Cumhuriyet Halk Partisi,inflation,Enflasyon,45.3,143.95,0.314692601597777
2007,total,Doğru Yol Partisi,inflation,Enflasyon,16.7,143.95,0.11601250434178535
2007,total,Adalet ve Kalkınma Partisi,interest,Faiz,207.3,471.15000000000003,0.4399872652021649
2007,total,Anavatan Partisi,interest,Faiz,70.5,471.15000000000003,0.1496338745622413
2007,total,Bağımsız,interest,Faiz,16.75,471.15000000000003,0.03555131062294386
2007,total,Cumhuriyet Halk Partisi,interest,Faiz,164.9,471.15000000000003,0.34999469383423537
2007,total,Doğru Yol Partisi,interest,Faiz,11.7,471.15000000000003,0.024832855778414514
2007,total,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,632.7,1733.15,0.3650578426564348
2007,total,Anavatan Partisi,law_state,Hukuk Devleti,137.65,1733.15,0.0794218619277039
2007,total,Bağımsız,law_state,Hukuk Devleti,52.95,1733.15,0.03055130831145602
2007,total,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,881.9,1733.15,0.5088422813951475
2007,total,Doğru Yol Partisi,law_state,Hukuk Devleti,27.95,1733.15,0.01612670570925771
2007,total,Adalet ve Kalkınma Partisi,reform,Reform,123.3,229.9,0.5363201391909526
2007,total,Anavatan Partisi,reform,Reform,44.95,229.9,0.19551979121357113
2007,total,Bağımsız,reform,Reform,7.7,229.9,0.03349282296650718
2007,total,Cumhuriyet Halk Partisi,reform,Reform,50.25,229.9,0.21857329273597215
2007,total,Doğru Yol Partisi,reform,Reform,3.7,229.9,0.016093953892996955
2007,total,Adalet ve Kalkınma Partisi,security,Guvenlik,680.25,1851.55,0.3673948853663147
2007,total,Anavatan Partisi,security,Guvenlik,226.45,1851.55,0.12230293537846669
2007,total,Bağımsız,security,Guvenlik,60.5,1851.55,0.03267532607815074
2007,total,Cumhuriyet Halk Partisi,security,Guvenlik,752.75,1851.55,0.4065512678566606
2007,total,Doğru Yol Partisi,security,Guvenlik,131.6,1851.55,0.07107558532040723
2007,total,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,64.65,130.65,0.494833524684271
2007,total,Anavatan Partisi,sovereignty,Egemenlik,20.150000000000002,130.65,0.15422885572139305
2007,total,Bağımsız,sovereignty,Egemenlik,3.0,130.65,0.02296211251435132
2007,total,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,41.85,130.65,0.3203214695752009
2007,total,Doğru Yol Partisi,sovereignty,Egemenlik,1.0,130.65,0.007654037504783773
2007,total,Adalet ve Kalkınma Partisi,tutelage,Vesayet,6.1000000000000005,27.85,0.2190305206463196
2007,total,Anavatan Partisi,tutelage,Vesayet,8.15,27.85,0.2926391382405745
2007,total,Cumhuriyet Halk Partisi,tutelage,Vesayet,13.600000000000001,27.85,0.48833034111310597
