date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer,year,concept_total_weight,party_share_in_concept
2003-10-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,36,72,23,20,87.05,87.05,0.06818181818181818,total,2003,206.15,0.422265340771283
2003-10-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,34,96,52,14,119.10000000000001,119.10000000000001,0.5671641791044776,total,2003,206.15,0.577734659228717
2003-10-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,10,12,3,4,14.45,14.45,-0.125,total,2003,22.15,0.652370203160271
2003-10-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,5,7,2,0,7.7,7.7,0.6666666666666666,total,2003,22.15,0.34762979683972917
2003-10-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,12,14,6,11,19.95,19.95,-0.2777777777777778,total,2003,97.0,0.2056701030927835
2003-10-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,19,62,21,22,77.05,77.05,-0.022727272727272728,total,2003,97.0,0.7943298969072164
2003-10-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total,2003,3.7,0.27027027027027023
2003-10-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,2,2,0,2.7,2.7,0.6666666666666666,total,2003,3.7,0.7297297297297297
2003-10-01,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,5,16,3,23,25.1,25.1,-0.7407407407407407,total,2003,27.8,0.9028776978417267
2003-10-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,2,2.7,2.7,-0.6666666666666666,total,2003,27.8,0.09712230215827339
2003-11-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,6,0,4,7.4,5.2124999999999995,-0.8,negative,2003,12.45,0.4186746987951807
2003-11-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,8,13,1,9,16.5,7.237500000000001,-0.7272727272727273,negative,2003,12.45,0.5813253012048194
2003-11-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,3,8,1,5,10.1,4.3100000000000005,-0.5714285714285714,negative,2003,23.15973,0.18609888802676028
2003-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative,2003,23.15973,0.029145417498390527
2003-11-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,9,25,2,18,32.0,18.17473,-0.7619047619047619,negative,2003,23.15973,0.7847556944748493
2003-11-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,11,63,11,44,82.25,44.5715,-0.5892857142857143,negative,2003,78.144825,0.570370462791362
2003-11-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,13,41,9,45,59.9,33.573325,-0.6545454545454545,negative,2003,78.144825,0.4296295372086379
2003-11-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,3,0,2,3.7,2.46679,-0.6666666666666666,negative,2003,3.60018,0.6851851851851852
2003-11-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,2,1.7,1.13339,-0.6666666666666666,negative,2003,3.60018,0.31481481481481477
2003-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,2,0,3,3.05,1.80839,-0.75,negative,2003,1.80839,1.0
2003-11-01,Bağımsız,inflation,Enflasyon,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative,2003,4.1891099999999994,0.16113207817412295
2003-11-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,1,2,0,6,4.1,3.5141099999999996,-0.8571428571428571,negative,2003,4.1891099999999994,0.8388679218258771
2003-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,3,3,0,4,4.4,2.48339,-0.8,negative,2003,4.92089,0.504662774416823
2003-11-01,Anavatan Partisi,interest,Faiz,macro_economy,1,3,0,1,3.35,1.675,-0.5,negative,2003,4.92089,0.34038558065715757
2003-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,2,1,2,3.05,0.7625,-0.25,negative,2003,4.92089,0.15495164492601948
2003-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,8,44,4,32,56.6,37.167465,-0.7567567567567568,negative,2003,54.60644,0.6806425212850352
2003-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,10,27,3,20,35.05,17.438975,-0.7083333333333334,negative,2003,54.60644,0.3193574787149647
2003-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,3,15,4,11,20.25,7.6171050000000005,-0.4375,negative,2003,8.292105000000001,0.9185972681243182
2003-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative,2003,8.292105000000001,0.08140273187568174
2003-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,12,132,27,91,173.3,76.573535,-0.5378151260504201,negative,2003,151.551445,0.5052643015050104
2003-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,3,22,1,7,24.8,13.01679,-0.6666666666666666,negative,2003,151.551445,0.08589024010955489
2003-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,13,100,22,70,132.2,61.96112,-0.5161290322580645,negative,2003,151.551445,0.40884545838543473
2003-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,2,1.7,1.13339,-0.6666666666666666,negative,2003,1.13339,1.0
2003-11-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,4,3.4,2.72,-0.8,negative,2003,2.72,1.0
2003-11-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,3,8,5,0,9.75,5.887499999999999,0.8333333333333334,positive,2003,11.38759,0.5170101838931679
2003-11-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,2,3,2,0,3.7,1.85,0.6666666666666666,positive,2003,11.38759,0.16245755247598484
2003-11-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,2,1,0,2.35,1.175,0.5,positive,2003,11.38759,0.10318249954555794
2003-11-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,3,3,0,4.050000000000001,2.47509,0.75,positive,2003,11.38759,0.21734976408528933
2003-11-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,6,9,8,1,12.15,5.835,0.7,positive,2003,24.316789999999997,0.2399576588850749
2003-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,2,2,0,2.7,1.80009,0.6666666666666666,positive,2003,24.316789999999997,0.07402662933717814
2003-11-01,Bağımsız,democracy,Demokrasi,democratic_reform,1,4,3,0,5.05,3.7874999999999996,0.75,positive,2003,24.316789999999997,0.1557565780680756
2003-11-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,5,11,16,0,16.6,12.8942,0.9411764705882353,positive,2003,24.316789999999997,0.5302591337096714
2003-11-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,23,122,96,15,160.85,97.6081,0.7232142857142857,positive,2003,179.93707,0.5424568711716824
2003-11-01,Anavatan Partisi,economy,Ekonomi,macro_economy,3,4,5,0,5.75,3.60848,0.8333333333333334,positive,2003,179.93707,0.020054122255075066
2003-11-01,Bağımsız,economy,Ekonomi,macro_economy,1,8,4,1,9.75,4.875,0.5,positive,2003,179.93707,0.02709280527909007
2003-11-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,21,89,67,8,115.25,73.84549,0.7763157894736842,positive,2003,179.93707,0.41039620129415244
2003-11-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,2,2,4,0,3.4,2.26678,0.8,positive,2003,13.341959999999998,0.16989857562157284
2003-11-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,2,0,1.7,1.13339,0.6666666666666666,positive,2003,13.341959999999998,0.08494928781078642
2003-11-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,7,18,10,2,22.2,9.94179,0.6153846153846154,positive,2003,13.341959999999998,0.7451521365676408
2003-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,1,1,1,0,1.35,0.675,0.5,positive,2003,0.675,1.0
2003-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,2,1,0,2.35,1.175,0.5,positive,2003,3.21,0.36604361370716515
2003-11-01,Anavatan Partisi,interest,Faiz,macro_economy,1,1,1,0,1.35,0.675,0.5,positive,2003,3.21,0.21028037383177572
2003-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,2,3,1,3.4,1.36,0.4,positive,2003,3.21,0.42367601246105924
2003-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,3,3,0,4.05,2.30839,0.75,positive,2003,28.35877,0.0813995106275766
2003-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,9,36,15,0,41.25,26.05038,0.9375,positive,2003,28.35877,0.9186004893724234
2003-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,2,1,0,2.35,1.175,0.5,positive,2003,8.98339,0.1307969485906768
2003-11-01,Anavatan Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive,2003,8.98339,0.07513867259464412
2003-11-01,Bağımsız,reform,Reform,democratic_reform,1,1,2,0,1.7,1.13339,0.6666666666666666,positive,2003,8.98339,0.12616506686228696
2003-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,3,7,7,0,9.45,5.999999999999999,0.875,positive,2003,8.98339,0.667899311952392
2003-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,6,4,0,7.4,5.920000000000001,0.8,positive,2003,18.99206,0.31170920900629007
2003-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,2,16,6,2,18.799999999999997,7.843749999999999,0.4444444444444444,positive,2003,18.99206,0.4130015385376836
2003-11-01,Bağımsız,security,Guvenlik,security_conflict,1,4,6,0,6.1,5.22831,0.8571428571428571,positive,2003,18.99206,0.27528925245602637
2003-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,1,1,0,1.35,0.675,0.5,positive,2003,0.675,1.0
2003-11-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,13,23,5,4,26.15,26.15,0.1,total,2003,118.2,0.22123519458544838
2003-11-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,3,4,2,0,4.7,4.7,0.6666666666666666,total,2003,118.2,0.03976311336717428
2003-11-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,2,1,0,2.35,2.35,0.5,total,2003,118.2,0.01988155668358714
2003-11-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,41,78,8,12,85.0,85.0,-0.19047619047619047,total,2003,118.2,0.7191201353637902
2003-11-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,15,32,11,8,38.65,38.65,0.15,total,2003,135.75,0.2847145488029466
2003-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,5,8,2,1,9.05,9.05,0.25,total,2003,135.75,0.06666666666666667
2003-11-01,Bağımsız,democracy,Demokrasi,democratic_reform,1,4,3,0,5.05,5.05,0.75,total,2003,135.75,0.03720073664825046
2003-11-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,34,69,20,20,83.0,83.0,0.0,total,2003,135.75,0.6114180478821363
2003-11-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,49,213,114,68,276.7,276.7,0.25136612021857924,total,2003,563.15,0.49134333658883067
2003-11-01,Anavatan Partisi,economy,Ekonomi,macro_economy,6,7,5,0,8.75,8.75,0.8333333333333334,total,2003,563.15,0.015537600994406464
2003-11-01,Bağımsız,economy,Ekonomi,macro_economy,1,8,4,1,9.75,9.75,0.5,total,2003,563.15,0.01731332682233863
2003-11-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,66,202,101,76,263.95,263.95,0.1404494382022472,total,2003,563.15,0.46870283228269555
2003-11-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,1,4,0,0,4.0,4.0,0.0,total,2003,563.15,0.00710290331172867
2003-11-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,8,11,5,3,13.8,13.8,0.2222222222222222,total,2003,40.4,0.3415841584158416
2003-11-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,2,0,1.7,1.7,0.6666666666666666,total,2003,40.4,0.04207920792079208
2003-11-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,9,20,10,4,24.9,24.9,0.4,total,2003,40.4,0.6163366336633663
2003-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,4,4,1,3,5.4,5.4,-0.4,total,2003,5.4,1.0
2003-11-01,Bağımsız,inflation,Enflasyon,macro_economy,1,1,0,1,1.35,1.35,-0.5,total,2003,8.15,0.16564417177914112
2003-11-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,3,4,1,7,6.8,6.8,-0.6666666666666666,total,2003,8.15,0.8343558282208589
2003-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,9,22,4,7,25.85,25.85,-0.25,total,2003,68.64999999999999,0.3765477057538238
2003-11-01,Anavatan Partisi,interest,Faiz,macro_economy,3,7,1,1,7.7,7.7,0.0,total,2003,68.64999999999999,0.11216314639475602
2003-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,7,26,13,13,35.099999999999994,35.099999999999994,0.0,total,2003,68.64999999999999,0.5112891478514202
2003-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,18,69,12,37,86.15,86.15,-0.5,total,2003,239.15,0.36023416265941877
2003-11-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,1,2,0,0,2.0,2.0,0.0,total,2003,239.15,0.008362952122099102
2003-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,51,137,19,21,151.0,151.0,-0.04878048780487805,total,2003,239.15,0.6314028852184821
2003-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,7,20,5,11,25.6,25.6,-0.35294117647058826,total,2003,47.45,0.5395152792413066
2003-11-01,Anavatan Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,1.35,0.5,total,2003,47.45,0.02845100105374078
2003-11-01,Bağımsız,reform,Reform,democratic_reform,1,1,2,0,1.7,1.7,0.6666666666666666,total,2003,47.45,0.03582718651211802
2003-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,9,16,7,1,18.8,18.8,0.6666666666666666,total,2003,47.45,0.39620653319283455
2003-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,22,155,34,94,199.8,199.8,-0.46511627906976744,total,2003,464.5,0.43013993541442413
2003-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,5,38,7,9,43.6,43.6,-0.11764705882352941,total,2003,464.5,0.09386437029063509
2003-11-01,Bağımsız,security,Guvenlik,security_conflict,1,4,6,0,6.1,6.1,0.8571428571428571,total,2003,464.5,0.013132400430570505
2003-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,26,166,44,96,215.0,215.0,-0.36879432624113473,total,2003,464.5,0.4628632938643703
2003-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total,2003,5.05,0.19801980198019803
2003-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,3,3,1,2,4.05,4.05,-0.25,total,2003,5.05,0.801980198019802
2003-11-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,4,3.4,3.4,-0.8,total,2003,3.4,1.0
2003-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,3,21,1,7,23.8,11.8725,-0.6666666666666666,negative,2003,82.856725,0.14328951572729914
2003-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,25,108,1,41,122.7,70.309225,-0.9302325581395349,negative,2003,82.856725,0.8485638914644527
2003-12-01,Doğru Yol Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1,1.35,0.675,-0.5,negative,2003,82.856725,0.008146592808248214
2003-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,6,17,2,13,22.25,11.489139999999999,-0.6875,negative,2003,37.014775,0.31039334968266047
2003-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,14,39,3,23,48.1,25.525635,-0.7407407407407407,negative,2003,37.014775,0.6896066503173395
2003-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,37,199,42,182,277.4,153.67457,-0.6222222222222222,negative,2003,290.90093,0.5282711540317179
2003-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,5,31,7,32,44.65,25.51902,-0.625,negative,2003,290.90093,0.08772409218492358
2003-12-01,Bağımsız,economy,Ekonomi,macro_economy,1,2,0,6,4.1,3.5141099999999996,-0.8571428571428571,negative,2003,290.90093,0.012080092009331148
2003-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,30,174,47,146,241.55,104.84067,-0.5103092783505154,negative,2003,290.90093,0.3603999134688225
2003-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,2,9,3,6,12.15,3.3525600000000004,-0.3,negative,2003,290.90093,0.0115247483052048
2003-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,4,6,0,4,7.4,3.7,-0.8,negative,2003,17.13938,0.21587712040925636
2003-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,1,2,0,1,2.35,1.175,-0.5,negative,2003,17.13938,0.06855557202185844
2003-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative,2003,17.13938,0.039382988182769745
2003-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,8,19,2,13,24.25,11.58938,-0.6875,negative,2003,17.13938,0.6761843193861156
2003-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative,2003,25.24643,0.026736453431237605
2003-12-01,Anavatan Partisi,imf,IMF,macro_economy,1,9,0,4,10.4,8.32,-0.8,negative,2003,25.24643,0.3295515445154028
2003-12-01,Bağımsız,imf,IMF,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative,2003,25.24643,0.026736453431237605
2003-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,10,27,4,18,34.7,15.57643,-0.6086956521739131,negative,2003,25.24643,0.616975548622122
2003-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,5,16,2,10,20.2,8.414380000000001,-0.6153846153846154,negative,2003,43.643299999999996,0.19279889467570055
2003-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,4,54,3,16,60.65,35.228919999999995,-0.65,negative,2003,43.643299999999996,0.8072011053242995
2003-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,14,89,8,31,102.65,46.89516,-0.575,negative,2003,57.70766,0.8126331928898174
2003-12-01,Anavatan Partisi,interest,Faiz,macro_economy,1,1,1,2,2.05,0.5125,-0.25,negative,2003,57.70766,0.008880970047997094
2003-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,5,20,2,7,23.15,10.3,-0.5,negative,2003,57.70766,0.17848583706218552
2003-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,20,79,9,41,96.5,41.12209,-0.6274509803921569,negative,2003,160.51601,0.25618684391669094
2003-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,2,5,0,8,7.800000000000001,5.94375,-0.8888888888888888,negative,2003,160.51601,0.03702901660712847
2003-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,38,162,7,88,195.25,113.45016999999999,-0.84375,negative,2003,160.51601,0.7067841394761806
2003-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,10,19,2,18,26.0,13.71564,-0.7619047619047619,negative,2003,27.65662,0.49592611099982575
2003-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,6,15,0,13,19.55,13.94098,-0.9285714285714286,negative,2003,27.65662,0.5040738890001742
2003-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,30,158,22,108,203.5,114.80284,-0.6564885496183206,negative,2003,234.04680000000002,0.4905123248854502
2003-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,4,20,1,7,22.8,9.65,-0.6666666666666666,negative,2003,234.04680000000002,0.04123107002531118
2003-12-01,Bağımsız,security,Guvenlik,security_conflict,4,9,1,10,12.85,7.445,-0.75,negative,2003,234.04680000000002,0.03180987734077116
2003-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,25,130,19,98,170.95,97.37646000000001,-0.6694915254237288,negative,2003,234.04680000000002,0.4160555068473485
2003-12-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,2,11,2,5,13.45,4.7725,-0.375,negative,2003,234.04680000000002,0.02039122090111892
2003-12-01,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,3,6,0,9,9.15,7.0367,-0.9,negative,2003,20.50058,0.3432439472444194
2003-12-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,4,12,1,17,18.3,13.46388,-0.8421052631578947,negative,2003,20.50058,0.6567560527555806
2003-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,22,119,54,2,138.6,81.93427,0.9122807017543859,positive,2003,123.32959,0.6643520829024081
2003-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,14,80,36,8,95.4,41.39532,0.6222222222222222,positive,2003,123.32959,0.3356479170975919
2003-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,36,124,103,7,162.5,102.095395,0.8648648648648649,positive,2003,163.12318,0.6258791362453822
2003-12-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,1,3,4,0,4.4,3.5200000000000005,0.8,positive,2003,163.12318,0.021578784817706476
2003-12-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,13,10,1,16.85,11.94815,0.75,positive,2003,163.12318,0.07324618119877262
2003-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,21,56,36,1,68.95,42.045525,0.9210526315789473,positive,2003,163.12318,0.25775322060298234
2003-12-01,Doğru Yol Partisi,democracy,Demokrasi,democratic_reform,1,2,6,0,4.1,3.5141099999999996,0.8571428571428571,positive,2003,163.12318,0.02154267713515639
2003-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,99,889,851,131,1232.7,819.942455,0.7324516785350966,positive,2003,1101.757775,0.744212996363924
2003-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,1,12,9,1,15.5,11.27315,0.7272727272727273,positive,2003,1101.757775,0.010231967729930474
2003-12-01,Bağımsız,economy,Ekonomi,macro_economy,4,8,13,1,12.9,8.7975,0.8,positive,2003,1101.757775,0.007984967476176875
2003-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,63,377,258,58,487.6,257.27778,0.6309148264984227,positive,2003,1101.757775,0.23351573806683598
2003-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,1,6,2,0,6.7,4.46689,0.6666666666666666,positive,2003,1101.757775,0.004054330363132677
2003-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,30,74,57,1,94.3,60.26539,0.9491525423728814,positive,2003,96.46235,0.6247555652542157
2003-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,3,3,3,0,4.050000000000001,2.0250000000000004,0.75,positive,2003,96.46235,0.02099264635373283
2003-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,19,40,45,5,57.5,33.49696,0.7843137254901961,positive,2003,96.46235,0.3472542396074738
2003-12-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,1,0,1.35,0.675,0.5,positive,2003,96.46235,0.0069975487845776105
2003-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,6,14,9,0,17.15,9.59187,0.9,positive,2003,28.26402,0.3393667992026612
2003-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,10,25,20,1,32.35,18.67215,0.8636363636363636,positive,2003,28.26402,0.6606332007973388
2003-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,21,108,70,9,135.65,77.86584,0.7625,positive,2003,142.540455,0.5462718636614426
2003-12-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,1,2,1,0,2.35,1.175,0.5,positive,2003,142.540455,0.00824327381303785
2003-12-01,Bağımsız,inflation,Enflasyon,macro_economy,1,1,1,0,1.35,0.675,0.5,positive,2003,142.540455,0.004735497722383446
2003-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,15,98,69,17,128.1,62.824615,0.5977011494252874,positive,2003,142.540455,0.44074936480313603
2003-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,17,103,48,3,120.85,85.668665,0.8653846153846154,positive,2003,190.87407000000002,0.4488229595565285
2003-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,17,124,66,5,148.85,105.205405,0.8472222222222222,positive,2003,190.87407000000002,0.5511770404434714
2003-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,27,182,109,16,225.75,135.73177,0.7380952380952381,positive,2003,286.96888,0.472984283173841
2003-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,2,3,2,0,3.7,1.85,0.6666666666666666,positive,2003,286.96888,0.006446692059431671
2003-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,34,193,132,23,247.25,149.38711,0.6987179487179487,positive,2003,286.96888,0.5205690247667273
2003-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,25,81,50,4,99.9,59.472615,0.8363636363636363,positive,2003,79.18895499999999,0.751021591331771
2003-12-01,Bağımsız,reform,Reform,democratic_reform,1,2,2,0,2.7,1.80009,0.6666666666666666,positive,2003,79.18895499999999,0.022731579170352737
2003-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,7,24,14,2,29.6,14.74125,0.7058823529411765,positive,2003,79.18895499999999,0.18615285427115438
2003-12-01,Doğru Yol Partisi,reform,Reform,democratic_reform,1,6,1,0,6.35,3.175,0.5,positive,2003,79.18895499999999,0.04009397522672196
2003-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,19,96,55,5,117.0,78.66544,0.819672131147541,positive,2003,90.13643,0.8727374714086191
2003-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,2,4,4,0,5.4,3.4624999999999995,0.8,positive,2003,90.13643,0.038413990880268936
2003-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,5,8,5,0,9.75,4.875,0.8333333333333334,positive,2003,90.13643,0.054084680300739665
2003-12-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,4,2,0,4.7,3.13349,0.6666666666666666,positive,2003,90.13643,0.03476385741037225
