month_dt,party,position
2003-11-01,Doğru Yol Partisi,-1.00159284215781
2003-12-01,Adalet ve Kalkınma Partisi,0.5029424574556272
2003-12-01,Anavatan Partisi,-0.26245144932585707
2003-12-01,Bağımsız,-1.2903412385433521
2003-12-01,Cumhuriyet Halk Partisi,-0.873334625917053
2003-12-01,Doğru Yol Partisi,1.1691022264008117
2004-01-01,Adalet ve Kalkınma Partisi,0.515416636021066
2004-01-01,Anavatan Partisi,0.3442738427955061
2004-01-01,Bağımsız,4.0102286775891285
2004-01-01,Cumhuriyet Halk Partisi,0.14643112750101098
2004-02-01,Adalet ve Kalkınma Partisi,1.3648565561511334
2004-02-01,Anavatan Partisi,-3.605955621987246
2004-02-01,Bağımsız,0.8633368772985214
2004-02-01,Cumhuriyet Halk Partisi,-0.18361348673667438
2004-02-01,Doğru Yol Partisi,6.056475555386379
2004-03-01,Adalet ve Kalkınma Partisi,-1.050119564592736
2004-03-01,Anavatan Partisi,-0.8665801531429698
2004-03-01,Cumhuriyet Halk Partisi,-1.4027865568593227
2004-04-01,Adalet ve Kalkınma Partisi,0.4206212085303322
2004-04-01,Anavatan Partisi,0.11144580775733358
2004-04-01,Cumhuriyet Halk Partisi,-0.6401966566126356
2004-04-01,Doğru Yol Partisi,1.264256047005229
2004-05-01,Adalet ve Kalkınma Partisi,0.5105252316782003
2004-05-01,Anavatan Partisi,-1.1679158068293374
2004-05-01,Bağımsız,6.903874978069216
2004-05-01,Cumhuriyet Halk Partisi,0.3600549109416289
2004-05-01,Doğru Yol Partisi,1.0580292308511694
2004-06-01,Adalet ve Kalkınma Partisi,-0.6020053327824225
2004-06-01,Anavatan Partisi,0.41513002282634953
2004-06-01,Bağımsız,0.134574352225161
2004-06-01,Cumhuriyet Halk Partisi,0.1325537965613767
2004-06-01,Doğru Yol Partisi,-0.459856360477149
2004-07-01,Adalet ve Kalkınma Partisi,0.2645027796940669
2004-07-01,Anavatan Partisi,-1.1735301019537532
2004-07-01,Cumhuriyet Halk Partisi,-0.07154494608558051
2004-07-01,Doğru Yol Partisi,1.6881636035268495
2004-08-01,Adalet ve Kalkınma Partisi,1.1996813221237752
2004-08-01,Anavatan Partisi,-1.00159284215781
2004-08-01,Cumhuriyet Halk Partisi,0.11060230450015196
2004-08-01,Doğru Yol Partisi,-1.8155597885665642
2004-09-01,Adalet ve Kalkınma Partisi,-0.9093685492335113
2004-09-01,Anavatan Partisi,0.07198414914158147
2004-09-01,Cumhuriyet Halk Partisi,-0.86117611927143
2004-09-01,Doğru Yol Partisi,-1.170369214531289
2004-10-01,Adalet ve Kalkınma Partisi,3.992882384457305
2004-10-01,Anavatan Partisi,3.5601109656005887
2004-10-01,Cumhuriyet Halk Partisi,2.974901476998897
2004-10-01,Doğru Yol Partisi,1.5912845217304579
2004-11-01,Adalet ve Kalkınma Partisi,0.9607539725893454
2004-11-01,Anavatan Partisi,0.5125254392831553
2004-11-01,Bağımsız,-0.15806806327971684
2004-11-01,Cumhuriyet Halk Partisi,0.2338797639012421
2004-11-01,Doğru Yol Partisi,8.687204548097053
2004-12-01,Adalet ve Kalkınma Partisi,1.989355939311544
2004-12-01,Anavatan Partisi,-0.7842850838708698
2004-12-01,Bağımsız,2.7034170599868617
2004-12-01,Cumhuriyet Halk Partisi,-0.5655912990097084
2004-12-01,Doğru Yol Partisi,3.1039093347650892
2005-01-01,Adalet ve Kalkınma Partisi,1.359647704401803
2005-01-01,Anavatan Partisi,-1.537663470326133
2005-01-01,Bağımsız,0.4595683752261365
2005-01-01,Cumhuriyet Halk Partisi,-1.2157499898856863
2005-01-01,Doğru Yol Partisi,-2.639633256428782
2005-02-01,Adalet ve Kalkınma Partisi,1.3207962448072372
2005-02-01,Anavatan Partisi,-3.3915455729577255
2005-02-01,Bağımsız,-3.3050927934518883
2005-02-01,Cumhuriyet Halk Partisi,0.5203480707944844
2005-02-01,Doğru Yol Partisi,0.8642142019803146
2005-03-01,Adalet ve Kalkınma Partisi,-0.47900371025998023
2005-03-01,Anavatan Partisi,-1.8488547637641508
2005-03-01,Bağımsız,-7.275431417752643
2005-03-01,Cumhuriyet Halk Partisi,-0.6796568376502345
2005-03-01,Doğru Yol Partisi,-1.3187668768016318
2005-04-01,Adalet ve Kalkınma Partisi,0.9802150561082261
2005-04-01,Anavatan Partisi,-0.24862473600909435
2005-04-01,Bağımsız,-0.14078267296268593
2005-04-01,Cumhuriyet Halk Partisi,-0.6744030657994341
2005-04-01,Doğru Yol Partisi,-0.8872684441385106
2005-05-01,Adalet ve Kalkınma Partisi,-0.692322539367932
2005-05-01,Anavatan Partisi,-1.633225504121979
2005-05-01,Bağımsız,0.03420945006471678
2005-05-01,Cumhuriyet Halk Partisi,-0.4888993581956291
2005-05-01,Doğru Yol Partisi,-1.3635508946296522
2005-06-01,Adalet ve Kalkınma Partisi,-0.2869899584313575
2005-06-01,Anavatan Partisi,2.9146615857015625
2005-06-01,Bağımsız,-1.768018509480743
2005-06-01,Cumhuriyet Halk Partisi,-0.7987335789035679
2005-06-01,Doğru Yol Partisi,-0.2673794679319373
2005-07-01,Adalet ve Kalkınma Partisi,-0.012896395458808661
2005-07-01,Cumhuriyet Halk Partisi,-2.457287531638456
2005-07-01,Doğru Yol Partisi,-1.747986263503188
2005-09-01,Adalet ve Kalkınma Partisi,-2.147055123627171
2005-09-01,Cumhuriyet Halk Partisi,-2.293596066207757
2005-09-01,Doğru Yol Partisi,0.39558433677964444
2005-10-01,Adalet ve Kalkınma Partisi,1.833373563174403
2005-10-01,Anavatan Partisi,2.1145006325396616
2005-10-01,Bağımsız,0.32652999168245506
2005-10-01,Cumhuriyet Halk Partisi,-0.7260598127217799
2005-10-01,Doğru Yol Partisi,-0.9887258657523111
2005-11-01,Adalet ve Kalkınma Partisi,0.9406440613430588
2005-11-01,Anavatan Partisi,1.0196144528470055
2005-11-01,Bağımsız,0.48285303485786746
2005-11-01,Cumhuriyet Halk Partisi,0.48906922257618474
2005-11-01,Doğru Yol Partisi,1.048025593363351
2005-12-01,Adalet ve Kalkınma Partisi,0.8938399539796855
2005-12-01,Anavatan Partisi,0.07881515896313769
2005-12-01,Bağımsız,-2.331879765368772
2005-12-01,Cumhuriyet Halk Partisi,-0.8289082463869573
2005-12-01,Doğru Yol Partisi,0.32127224587953185
2006-01-01,Adalet ve Kalkınma Partisi,5.218905362832568
2006-01-01,Anavatan Partisi,3.732263468092256
2006-01-01,Bağımsız,4.055314204376602
2006-01-01,Cumhuriyet Halk Partisi,0.9301946725524944
2006-01-01,Doğru Yol Partisi,2.321237664186524
2006-02-01,Adalet ve Kalkınma Partisi,-0.7026634619666481
2006-02-01,Anavatan Partisi,0.14582860216953
2006-02-01,Bağımsız,-0.8508298365399429
2006-02-01,Cumhuriyet Halk Partisi,-1.9478395182152504
2006-02-01,Doğru Yol Partisi,-0.2495090652518614
2006-03-01,Adalet ve Kalkınma Partisi,-0.6437376864989978
2006-03-01,Anavatan Partisi,0.3457867456182141
2006-03-01,Bağımsız,1.7379839651309708
2006-03-01,Cumhuriyet Halk Partisi,-0.2827189200771653
2006-03-01,Doğru Yol Partisi,-0.8444321396679859
2006-04-01,Adalet ve Kalkınma Partisi,-0.6550670501141969
2006-04-01,Anavatan Partisi,0.4909162119974982
2006-04-01,Bağımsız,1.3510966236902529
2006-04-01,Cumhuriyet Halk Partisi,-1.1373771750475923
2006-04-01,Doğru Yol Partisi,-1.7295151563409508
2006-05-01,Adalet ve Kalkınma Partisi,0.6936320578528403
2006-05-01,Anavatan Partisi,0.22214735080934603
2006-05-01,Bağımsız,-3.830315588525099
2006-05-01,Cumhuriyet Halk Partisi,-0.7258824412238083
2006-05-01,Doğru Yol Partisi,-0.7227024747623969
2006-06-01,Adalet ve Kalkınma Partisi,0.8289880524990276
2006-06-01,Anavatan Partisi,-0.7374371713832237
2006-06-01,Bağımsız,0.7234824673098597
2006-06-01,Cumhuriyet Halk Partisi,-0.6946941176925092
2006-06-01,Doğru Yol Partisi,-0.3266503588227731
2006-09-01,Adalet ve Kalkınma Partisi,1.3726127296450974
2006-09-01,Anavatan Partisi,1.4462578723507733
2006-09-01,Bağımsız,-0.9784871634504154
2006-09-01,Cumhuriyet Halk Partisi,-0.21038588703689345
2006-09-01,Doğru Yol Partisi,-1.4514981476920583
2006-10-01,Adalet ve Kalkınma Partisi,-1.8120241215759285
2006-10-01,Anavatan Partisi,3.3458942854396594
2006-10-01,Bağımsız,-0.8793600639358662
2006-10-01,Cumhuriyet Halk Partisi,-1.467545041620414
2006-10-01,Doğru Yol Partisi,-1.00159284215781
2006-11-01,Adalet ve Kalkınma Partisi,-1.0955902882804265
2006-11-01,Anavatan Partisi,1.0974250462213038
2006-11-01,Bağımsız,0.5419749190263994
2006-11-01,Cumhuriyet Halk Partisi,-1.110948858244317
2006-11-01,Doğru Yol Partisi,-1.2754723794315084
2006-12-01,Adalet ve Kalkınma Partisi,1.2107206228795242e-05
2006-12-01,Anavatan Partisi,-0.13941232077689097
2006-12-01,Bağımsız,0.5618290107133996
2006-12-01,Cumhuriyet Halk Partisi,-1.3366641961749255
2006-12-01,Doğru Yol Partisi,-0.2774649665453721
2007-01-01,Adalet ve Kalkınma Partisi,-1.7698411161880712
2007-01-01,Anavatan Partisi,-0.3915330803974635
2007-01-01,Bağımsız,-2.175089638253077
2007-01-01,Cumhuriyet Halk Partisi,-1.554090085661569
2007-01-01,Doğru Yol Partisi,-2.653959686443053
2007-02-01,Adalet ve Kalkınma Partisi,1.450761052616009
2007-02-01,Anavatan Partisi,-0.7978880801948378
2007-02-01,Bağımsız,-3.6261393111984077
2007-02-01,Cumhuriyet Halk Partisi,0.7632766175164474
2007-02-01,Doğru Yol Partisi,0.21811460871173372
2007-03-01,Adalet ve Kalkınma Partisi,1.2797564789510918
2007-03-01,Anavatan Partisi,-0.5602280464125048
2007-03-01,Bağımsız,-2.3491717523793465
2007-03-01,Cumhuriyet Halk Partisi,-0.9594752367207883
2007-03-01,Doğru Yol Partisi,1.4716388038734682
2007-04-01,Adalet ve Kalkınma Partisi,1.6050105105088217
2007-04-01,Anavatan Partisi,-1.1720289632830307
2007-04-01,Bağımsız,-1.636533421678069
2007-04-01,Cumhuriyet Halk Partisi,-1.2118009239676706
2007-04-01,Doğru Yol Partisi,-0.8782391481738402
2007-05-01,Adalet ve Kalkınma Partisi,-0.35749794933651696
2007-05-01,Anavatan Partisi,0.3840214856036347
2007-05-01,Bağımsız,-1.566586544937831
2007-05-01,Cumhuriyet Halk Partisi,-0.6565684287748379
2007-05-01,Doğru Yol Partisi,-0.49647250780078633
2007-06-01,Adalet ve Kalkınma Partisi,-0.7131435957741472
2007-06-01,Anavatan Partisi,4.91030702562664
2007-06-01,Bağımsız,-2.815583195336033
2007-06-01,Cumhuriyet Halk Partisi,-0.49829340176759246
