speaker,party,total_mentions,community,community_label,eigen_score,embed1,embed2
Ali Mahir Başarır,Cumhuriyet Halk Partisi,361,0,Neutral,-0.018937004087062916,0.2976680896571603,-0.22149964690164986
Ali Muhittin Taşdoğan,Milliyetçi Hareket Partisi,74,0,Neutral,0.022393659612766962,-0.48254349113812567,-0.7053626690621572
Ali Özkaya,Adalet ve Kalkınma Partisi,283,-1,Pole -,-0.06747362267333859,0.3019817257284499,-0.5189542630394127
Ali Öztunç,Cumhuriyet Halk Partisi,153,0,Neutral,-0.029605132265595156,0.5585810835116684,0.1483643410272565
Ali Şeker,Cumhuriyet Halk Partisi,244,0,Neutral,-0.015271248104215289,0.19236517865567088,-0.22320571619452328
Alican Önlü,Halkların Demokratik Partisi,68,0,Neutral,-0.01026942595712939,0.12958715504790705,-0.3327328340806311
Alpay Antmen,Cumhuriyet Halk Partisi,816,1,Pole +,0.20601605910612933,-0.8108484757510265,0.36673514897543324
Arslan Kabukcuoğlu,İYİ Parti,410,0,Neutral,0.016979169507715705,-0.22377179710084127,0.4856629167715877
Arzu Erdem,Milliyetçi Hareket Partisi,380,0,Neutral,0.0020658248379524795,-0.1930050389715878,-0.20166855329814296
Atay Uslu,Adalet ve Kalkınma Partisi,111,0,Neutral,0.041362603339996924,-0.4866450700699336,-0.0012459419607985555
Atila Sertel,Cumhuriyet Halk Partisi,104,0,Neutral,0.008635683454239597,-0.044170634245142566,0.3829774362487893
Aydın Adnan Sezgin,İYİ Parti,695,0,Neutral,0.002961498387595829,-0.32622606702435875,0.028162928068731486
Aydın Özer,Cumhuriyet Halk Partisi,70,0,Neutral,0.0026530725345920185,-0.11017231950518759,-0.10037495554387774
Ayhan Altıntaş,İYİ Parti,668,0,Neutral,-0.008285068594797787,0.03160557527194736,0.28683939963572175
Ayhan Barut,Cumhuriyet Halk Partisi,389,0,Neutral,-0.019188831558205395,0.5192952345402074,0.435473540249705
Ayhan Bilgen,Halkların Demokratik Partisi,550,0,Neutral,-0.025460637245084412,0.5575830022425561,-0.08106804673113159
Ayhan Erel,İYİ Parti,1059,1,Pole +,0.15690770802514775,-0.6427061774661252,0.6716117292428635
Aykut Erdoğdu,Cumhuriyet Halk Partisi,223,0,Neutral,0.0009374620046617707,-0.15521186378890944,0.3409422721369497
Aylin Cesur,İYİ Parti,863,0,Neutral,0.04145808096292302,-0.5834634721864941,0.3027843875143649
Aysu Bankoğlu,Cumhuriyet Halk Partisi,140,0,Neutral,-0.0516343785367019,0.3072711846257525,-0.20014251797397806
Aytun Çıray,İYİ Parti,249,0,Neutral,-0.011303625701202608,0.3505686960304252,0.3541633843363889
Ayşe Acar Başaran,Halkların Demokratik Partisi,560,-1,Pole -,-0.07626897675979705,0.6404818166810041,-0.12418883295148665
Ayşe Sibel Ersoy,Milliyetçi Hareket Partisi,303,0,Neutral,0.008962085144945243,-0.3778169398339898,-0.31979153774034164
Ayşe Sürücü,Halkların Demokratik Partisi,85,-1,Pole -,-0.13513335068383944,0.8233652646054674,-0.1235217090456045
Baha Ünlü,Cumhuriyet Halk Partisi,116,0,Neutral,0.000952317756176748,0.033197151145106796,0.38469529789072165
Bahar Ayvazoğlu,Adalet ve Kalkınma Partisi,76,0,Neutral,0.03409370812739746,-0.20908780038267485,0.19629433849621972
Baki Şimşek,Milliyetçi Hareket Partisi,92,0,Neutral,-0.007146562536694501,-0.011501463447857584,-0.3052540708646103
Bayram Yılmazkaya,Cumhuriyet Halk Partisi,287,0,Neutral,-0.029524296049750775,0.6167920667120788,0.6019793203743591
Bedri Serter,Cumhuriyet Halk Partisi,90,0,Neutral,-0.004090540941169633,0.13103375424774638,0.40251726385322145
Bedri Yaşar,İYİ Parti,630,0,Neutral,0.032108251610231314,-0.4704164112925512,0.16543908046329878
Behiç Çelik,İYİ Parti,718,0,Neutral,0.019090789078120885,-0.5707000292486599,0.15637568973900084
Bekir Bozdağ,Adalet ve Kalkınma Partisi,161,1,Pole +,0.1820117795411679,-0.8307213978160439,0.4044485025693178
Bekir Kuvvet Erim,Adalet ve Kalkınma Partisi,120,0,Neutral,0.019804268171112322,-0.4565372384516519,-0.6005828439108363
Belgin Uygur,Adalet ve Kalkınma Partisi,83,1,Pole +,0.09782634924573899,-0.7707107910054136,-0.018643294393623607
Berat Albayrak,Adalet ve Kalkınma Partisi,411,0,Neutral,0.023460054751185646,-0.7037848399229728,-0.5681882271939714
Burak Erbay,Cumhuriyet Halk Partisi,134,0,Neutral,-0.046807754575407395,0.25404832114201387,-0.5255479863694187
Burcu Köksal,Cumhuriyet Halk Partisi,482,0,Neutral,-0.0029767915302821983,0.3484201687468907,0.43680871044077685
Burhanettin Bulut,Cumhuriyet Halk Partisi,231,0,Neutral,-0.007804369801768842,0.17185136892017436,0.008302320968088273
Bülent Kuşoğlu,Cumhuriyet Halk Partisi,454,0,Neutral,0.024161343766956406,-0.28738065284686387,0.006532440779992878
Bülent Tezcan,Cumhuriyet Halk Partisi,347,0,Neutral,0.046001353820627706,-0.5578622208758821,-0.23563299659107634
Bülent Turan,Adalet ve Kalkınma Partisi,970,0,Neutral,-0.019125576926875193,0.47636891356243116,-0.35859558704673783
Bülent Tüfenkci,Adalet ve Kalkınma Partisi,89,0,Neutral,0.020388553788864637,-0.5782758675782157,-0.5697537542627495
Cahit Özkan,Adalet ve Kalkınma Partisi,3448,0,Neutral,0.04748778168192027,-0.42242875293071575,0.2632964975484986
Candan Yüceer,Cumhuriyet Halk Partisi,105,0,Neutral,0.013123688425908935,-0.15528388289608172,-0.154722908683421
Cavit Arı,Cumhuriyet Halk Partisi,427,0,Neutral,-0.0018901551800659736,0.08983795005781359,0.5350484606973384
Cemal Enginyurt,Demokrat Parti,130,0,Neutral,0.024674135669020294,-0.10325767864033936,0.4338677800754691
Cemal Çetin,Milliyetçi Hareket Partisi,102,0,Neutral,-0.0005586819970893231,-0.13935862396324836,-0.16662503835850886
Cemal Öztürk,Adalet ve Kalkınma Partisi,213,0,Neutral,0.014484627078811364,-0.32471574532773695,-0.5703823115187178
Cengiz Aydoğdu,Adalet ve Kalkınma Partisi,70,0,Neutral,0.04483690505032377,-0.34586703745266667,0.2450875377950162
Cengiz Gökçel,Cumhuriyet Halk Partisi,299,1,Pole +,0.09774701159842905,-0.7842152553716791,0.2336056311496526
Cevdet Yılmaz,Adalet ve Kalkınma Partisi,174,0,Neutral,0.032968071750571745,-0.661984488175958,-0.3642074805065084
Cihangir İslam,Cumhuriyet Halk Partisi,332,-1,Pole -,-0.0713623397002737,0.44614799484551804,-0.692299613675379
Dersim Dağ,Halkların Demokratik Partisi,103,0,Neutral,-0.049475219251319126,0.5909899283568011,-0.20974195097437476
Dilşat Canbaz Kaya,Halkların Demokratik Partisi,120,0,Neutral,0.002709720215378265,0.2688391712891774,0.2987953449862043
Dirayet Taşdemir,Halkların Demokratik Partisi,129,0,Neutral,-0.02634289503722819,0.5773411013189017,0.18366317802827664
Durmuş Yılmaz,İYİ Parti,629,0,Neutral,0.013995423770046814,-0.501513974652568,-0.4182716848985134
Dursun Ataş,İYİ Parti,890,0,Neutral,-0.01968763258558738,0.42251348812357536,0.5730346010210863
Ebru Günay,Halkların Demokratik Partisi,320,0,Neutral,-0.0074513401989579064,0.33099825370027774,0.07867963768778409
Efkan Âlâ,Adalet ve Kalkınma Partisi,87,0,Neutral,-0.005750436051053653,0.12372102911691606,-0.10807657007615169
Ekrem Çelebi,Adalet ve Kalkınma Partisi,97,0,Neutral,0.0161706716938488,-0.6113079709268329,-0.568688160279196
Emine Gülizar Emecan,Cumhuriyet Halk Partisi,470,0,Neutral,-0.006289252841303827,-0.08392576839232262,0.4879757715106127
Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,142,0,Neutral,-0.009335070906208321,-0.01979985746543379,-0.3925049071044285
Emrullah İşler,Adalet ve Kalkınma Partisi,85,0,Neutral,0.021802429188638613,-0.7763997300849623,-0.14259516391153765
Enez Kaplan,İYİ Parti,87,0,Neutral,-0.04984635673197598,0.4005316736962649,-0.4409900459696652
Engin Altay,Cumhuriyet Halk Partisi,1687,0,Neutral,-0.009092446384533348,0.26230391776399503,-0.03719773211150376
Engin Özkoç,Cumhuriyet Halk Partisi,874,0,Neutral,-0.030535129170792166,0.4468526976897398,-0.2721686146823225
Ensar Aytekin,Cumhuriyet Halk Partisi,77,0,Neutral,0.0015196648005854057,-0.14226197007234317,-0.10883705639952138
Erdal Aydemir,Halkların Demokratik Partisi,345,-1,Pole -,-0.09653631046475104,0.5421310540725645,-0.18909774303956273
Erhan Usta,İYİ Parti,1861,0,Neutral,-0.007449572828351893,0.12140467573153363,0.2973121584478233
Erkan Akçay,Milliyetçi Hareket Partisi,2448,0,Neutral,0.006332376359353506,-0.3496680158853976,-0.18554328745069532
Erkan Aydın,Cumhuriyet Halk Partisi,360,0,Neutral,-0.00893941491555018,0.3398638547677831,0.15062293067871896
Erkan Baş,Türkiye İşçi Partisi,113,0,Neutral,-0.03501449341956719,0.2921584757279601,0.015445997103673758
Erol Katırcıoğlu,Halkların Demokratik Partisi,771,0,Neutral,-0.0237962459018058,0.2712899199458708,-0.009189194709326692
Erol Kaya,Adalet ve Kalkınma Partisi,73,0,Neutral,0.007967129119087446,-0.26064808316980304,-0.6743232052846708
Esin Kara,Milliyetçi Hareket Partisi,395,0,Neutral,0.02168326548286658,-0.5666146333873932,-0.4609266177679049
Fahrettin Yokuş,İYİ Parti,413,0,Neutral,-0.023442035431502143,0.4472219808209534,0.19890897903967522
Faik Öztrak,Cumhuriyet Halk Partisi,114,0,Neutral,-3.748377423720398e-05,-0.16009460711108742,-0.1365580053735974
Faruk Sarıaslan,Cumhuriyet Halk Partisi,260,0,Neutral,0.02806074331735139,-0.3609112908489465,0.3529733508812747
Fatma Aksal,Adalet ve Kalkınma Partisi,72,0,Neutral,0.031967993033906864,-0.7082041706599647,-0.7069114246271168
Fatma Kurtulan,Halkların Demokratik Partisi,586,0,Neutral,-0.05318154164255575,0.4215594706034857,-0.01476907871757426
Feridun Bahşi,İYİ Parti,1158,1,Pole +,0.09190644999913575,-0.5581244018719771,0.4247338067797489
Fethi Açıkel,Cumhuriyet Halk Partisi,107,0,Neutral,-0.028244152942217358,0.619230946258777,-0.2081432953101914
Feti Yıldız,Milliyetçi Hareket Partisi,452,1,Pole +,0.0775166242044577,-0.5261371367123067,0.478366803656345
Fikret Şahin,Cumhuriyet Halk Partisi,109,0,Neutral,-0.0063598006538288605,0.33902766818033014,0.09284331710607238
Filiz Kerestecioğlu,Halkların Demokratik Partisi,235,-1,Pole -,-0.10987013322363491,0.7008875704650891,-0.19456788041211584
Fuat Oktay,Adalet ve Kalkınma Partisi,226,0,Neutral,0.01217667925144006,-0.45177123947399966,-0.632685165605737
Gamze Akkuş İlgezdi,Cumhuriyet Halk Partisi,82,0,Neutral,-0.038068123710766184,0.3909087327979802,0.04489408388969082
Gamze Taşcıer,Cumhuriyet Halk Partisi,108,0,Neutral,0.007805867952488857,-0.10737534790130875,-0.058888357872448435
Garo Paylan,Halkların Demokratik Partisi,1562,0,Neutral,-0.011918569689025955,0.36131500375923736,0.42259870306965286
Gökan Zeybek,Cumhuriyet Halk Partisi,228,0,Neutral,-0.022726677965544118,0.5048770093456506,0.6846996643803428
Gülizar Biçer Karaca,Cumhuriyet Halk Partisi,222,0,Neutral,0.012649561911959421,-0.26432348496942104,0.11698474837508982
Gültekin Uysal,Demokrat Parti,135,-1,Pole -,-0.16631190685355665,0.6917752882315513,-0.38434373491657503
Gülüstan Kılıç Koçyiğit,Halkların Demokratik Partisi,459,0,Neutral,-0.03597615946587901,0.6200872481890016,-0.2656385800169392
Gürsel Erol,Cumhuriyet Halk Partisi,243,0,Neutral,-0.043135950616892,0.4338921785493268,-0.3014514949588982
Habip Eksik,Halkların Demokratik Partisi,274,-1,Pole -,-0.15196231266785534,0.6299510569326454,-0.5052589189998044
Hacı Özkan,Adalet ve Kalkınma Partisi,325,0,Neutral,0.023135204420283207,-0.7714687238809698,-0.4292616627283827
Halil Etyemez,Adalet ve Kalkınma Partisi,220,0,Neutral,0.016400795774729516,-0.4561526052405985,-0.05945936971508481
Halil Öztürk,Milliyetçi Hareket Partisi,229,0,Neutral,-0.00643434886021853,-0.025654166244658085,0.023595150300050913
Haluk Koç,Cumhuriyet Halk Partisi,67,0,Neutral,-0.015042416562262082,0.3454606286169385,0.4120737364884789
Hasan Baltacı,Cumhuriyet Halk Partisi,113,0,Neutral,-0.021492452463110285,0.5703923017145781,0.35141536919317407
Hasan Kalyoncu,Milliyetçi Hareket Partisi,275,0,Neutral,-0.019413950348257263,0.1819806127030899,-0.3154541869059906
Hasan Subaşı,İYİ Parti,801,1,Pole +,0.1224816293208831,-0.7115064121271153,0.4913003694818168
Hasan Çilez,Adalet ve Kalkınma Partisi,196,0,Neutral,0.008109917608554678,-0.21734397067645395,-0.2793972479807669
Hasan Özgüneş,Halkların Demokratik Partisi,237,1,Pole +,0.0944796126646195,-0.5874042357599303,0.4929293708131823
Hayati Arkaz,Milliyetçi Hareket Partisi,127,0,Neutral,-0.014173415414120514,0.1030172908678314,0.14755758040504607
Haydar Akar,Cumhuriyet Halk Partisi,81,0,Neutral,0.016235676178887624,-0.11429414622424576,0.7720182386842062
Hayrettin Nuhoğlu,İYİ Parti,596,0,Neutral,-0.0016248514520956863,0.06409622130619232,0.2791596575226261
Hidayet Vahapoğlu,Milliyetçi Hareket Partisi,186,0,Neutral,-0.0025870873438830553,0.14963447200865518,-0.11736120752769902
Hişyar Özsoy,Halkların Demokratik Partisi,382,0,Neutral,0.02597777448513729,-0.37439563686257066,0.22228376824563506
Hulusi Akar,Adalet ve Kalkınma Partisi,100,0,Neutral,0.006813419449443785,-0.06757562218317492,-0.18372064486069
Hüda Kaya,Halkların Demokratik Partisi,196,0,Neutral,-0.04035398326917183,0.509452408617242,-0.190622887333565
Hüseyin Kaçmaz,Halkların Demokratik Partisi,410,-1,Pole -,-0.1702850949094939,0.6029127198144146,-0.5001459617574727
Hüseyin Yayman,Adalet ve Kalkınma Partisi,132,0,Neutral,0.019232699141665224,-0.38123539676325763,-0.2675309354812734
Hüseyin Örs,İYİ Parti,714,0,Neutral,0.00026236114414594113,0.023161788756484867,0.5656240153600306
Jale Nur Süllü,Cumhuriyet Halk Partisi,102,0,Neutral,0.0014418915965845,-0.08369530087445057,-0.10603490494801358
Kadim Durmaz,Cumhuriyet Halk Partisi,113,0,Neutral,0.006276776404691294,-0.265594309300658,-0.3432827854337126
Kamil Aydın,Milliyetçi Hareket Partisi,348,0,Neutral,0.00981159964287073,-0.21163031647366745,-0.056318121029509775
Kamil Okyay Sındır,Cumhuriyet Halk Partisi,357,0,Neutral,-0.007971771475327653,-0.028971479080524484,-0.3307604824182811
Kani Beko,Cumhuriyet Halk Partisi,206,0,Neutral,-0.01940993975909042,0.5392703919769599,0.38327222132757083
Kazım Arslan,Cumhuriyet Halk Partisi,143,0,Neutral,-0.0016343621576322082,0.05137563163764669,0.751475372910474
Kemal Bülbül,Halkların Demokratik Partisi,753,-1,Pole -,-0.16757131463801006,0.7392500125061334,-0.4476000420184141
Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,444,0,Neutral,0.01136020139672108,-0.24817227645246492,0.23697193173155098
Kemal Peköz,Halkların Demokratik Partisi,316,0,Neutral,-0.021902712966617464,0.5375947354103475,-0.1538425646552649
Kemal Zeybek,Cumhuriyet Halk Partisi,65,0,Neutral,0.005139491436765624,-0.13831576354353525,-0.5202579873083296
Kemal Çelik,Adalet ve Kalkınma Partisi,204,0,Neutral,0.0399944025840403,-0.47358621295727893,0.30132733962081804
Lale Karabıyık,Cumhuriyet Halk Partisi,277,0,Neutral,-0.0028365782682283494,0.09553283967298634,-0.015451280922687553
Levent Gök,Cumhuriyet Halk Partisi,162,0,Neutral,0.0482490095827103,-0.4827776121546185,0.5531954479095452
Leyla Şahin Usta,Adalet ve Kalkınma Partisi,68,0,Neutral,0.04499431053564411,-0.47021388744434683,0.22657055376136043
Lütfi Elvan,Adalet ve Kalkınma Partisi,209,0,Neutral,0.025794796852575783,-0.6691825801103276,-0.444768186448906
Lütfi Kaşıkçı,Milliyetçi Hareket Partisi,159,0,Neutral,0.018261240858361696,-0.4474327452200054,-0.6273082705179056
Lütfü Türkkan,İYİ Parti,1618,0,Neutral,0.005795728957850228,0.01676985467391712,0.07385374032100986
Mahir Polat,Cumhuriyet Halk Partisi,124,0,Neutral,-0.005266871974521026,-0.1840874712044906,0.20521350736013313
Mahir Ünal,Adalet ve Kalkınma Partisi,130,0,Neutral,-0.036980861205528265,0.28514287532549126,-0.485369850234924
Mahmut Atilla Kaya,Adalet ve Kalkınma Partisi,98,0,Neutral,0.0131510922312592,-0.3495123672135859,-0.1664027670220224
Mahmut Celadet Gaydalı,Halkların Demokratik Partisi,505,0,Neutral,-0.030822072400083684,0.7560314742462573,0.14639086677119198
Mahmut Tanal,Cumhuriyet Halk Partisi,919,0,Neutral,0.022189158135941585,-0.055664543862680736,0.3175108218201969
Mahmut Toğrul,Halkların Demokratik Partisi,1103,-1,Pole -,-0.0918961186825263,0.6955208726393836,0.0578123957273771
Mehmet Ali Çelebi,Adalet ve Kalkınma Partisi,237,0,Neutral,-0.04709119296120783,0.39127844983607746,-0.08098139896448371
Mehmet Bekaroğlu,Cumhuriyet Halk Partisi,238,0,Neutral,-0.0038964006434916453,0.3109419426243544,0.13770931727662175
Mehmet Celal Fendoğlu,Milliyetçi Hareket Partisi,127,0,Neutral,0.013634227429989975,-0.42701323085927745,0.19041800114815016
Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,81,0,Neutral,-0.04971855054429179,0.192188277670278,-0.40597526894702574
Mehmet Göker,Cumhuriyet Halk Partisi,117,0,Neutral,0.009239214027801255,-0.24815524713455145,0.618741753145957
Mehmet Güzelmansur,Cumhuriyet Halk Partisi,243,0,Neutral,-0.016987597771991787,0.427100804423147,0.3251191837074695
Mehmet Kasım Gülpınar,Adalet ve Kalkınma Partisi,76,0,Neutral,-0.002091166446945513,0.06214143682309491,-0.1034462338467532
Mehmet Metanet Çulhaoğlu,İYİ Parti,522,0,Neutral,0.005973486335692501,-0.106187158089604,0.6898797922237856
Mehmet Muş,Adalet ve Kalkınma Partisi,1049,0,Neutral,0.006444692586017327,-0.5171139262656143,-0.20517035503187586
Mehmet Ruştu Tiryaki,Halkların Demokratik Partisi,1316,-1,Pole -,-0.09417031503654265,0.6760105308862804,-0.38884532520360165
Mehmet Taytak,Milliyetçi Hareket Partisi,156,0,Neutral,-0.0010406313984254877,-0.09226210800655453,-0.15319877754185968
Mensur Işık,Halkların Demokratik Partisi,195,0,Neutral,-0.0024507587875877727,0.0769153769898065,-0.12670896482172447
Meral Danış Beştaş,Halkların Demokratik Partisi,3066,0,Neutral,-0.02583754085679328,0.4278212960935985,-0.19872148751903615
Metin Ergun,İYİ Parti,142,0,Neutral,-0.01911701853897991,0.2666060687231111,0.25760978628873543
Metin Nurullah Sazak,Milliyetçi Hareket Partisi,140,0,Neutral,0.011309440141024458,-0.2569377606260642,-0.0852388471521044
Metin İlhan,Cumhuriyet Halk Partisi,142,0,Neutral,-0.008789436903761749,0.2684326675276254,0.5658633461465861
Mevlüt Karakaya,Milliyetçi Hareket Partisi,293,0,Neutral,0.018217167496719294,-0.3999277871047573,-0.5656664954194299
Mithat Sancar,Halkların Demokratik Partisi,173,0,Neutral,-0.039816076754471075,0.4474327345942208,-0.2396785151348197
Muazzez Orhan,Halkların Demokratik Partisi,243,-1,Pole -,-0.11714920665459119,0.873681119183183,-0.07547869923762679
Muhammed Levent Bülbül,Milliyetçi Hareket Partisi,2097,1,Pole +,0.061796040337361455,-0.5794666106716065,-0.04581723877872393
Muhammet Emin Akbaşoğlu,Adalet ve Kalkınma Partisi,210,1,Pole +,0.07352072300755633,-0.5223418379431432,0.3823520193637397
Muhammet Naci Cinisli,İYİ Parti,1176,0,Neutral,-0.001505000334937535,0.030507423794724497,0.28355125211048987
Muharrem Erkek,Cumhuriyet Halk Partisi,369,0,Neutral,0.05451936571301557,-0.6079845250183732,0.10906809374891784
Murat Bakan,Cumhuriyet Halk Partisi,249,0,Neutral,0.016645701859494377,-0.4640068761387679,0.2169531175348575
Murat Emir,Cumhuriyet Halk Partisi,485,-1,Pole -,-0.08520593654995622,0.5340114778007325,-0.4829976678764259
Murat Sarısaç,Halkların Demokratik Partisi,203,-1,Pole -,-0.17038210034819667,0.6840574557730894,-0.5418021118704706
Murat Çepni,Halkların Demokratik Partisi,540,0,Neutral,-0.04096607878685844,0.6836606895803566,-0.09343218166372096
Musa Piroğlu,Halkların Demokratik Partisi,87,0,Neutral,-0.03333029248508406,0.5645966503779067,-0.13886119080138828
Mustafa Adıgüzel,Cumhuriyet Halk Partisi,179,-1,Pole -,-0.12343232167059083,0.6128862048682939,-0.5462100634941207
Mustafa Arslan,Adalet ve Kalkınma Partisi,189,1,Pole +,0.16557757241481294,-0.7907128165402239,0.3099620483850974
Mustafa Baki Ersoy,Milliyetçi Hareket Partisi,285,0,Neutral,0.029339486622289263,-0.835034155189211,-0.33421476216739204
Mustafa Canbey,Adalet ve Kalkınma Partisi,73,1,Pole +,0.07396576274322447,-0.4031230129772502,0.41111245262419244
Mustafa Demir,Adalet ve Kalkınma Partisi,133,-1,Pole -,-0.05823589437648099,0.32137081411020235,-0.5377819321056522
Mustafa Destici,Büyük Birlik Partisi,354,0,Neutral,0.0036768974365118333,-0.06852285293801703,-0.3463717532237062
Mustafa Elitaş,Adalet ve Kalkınma Partisi,361,0,Neutral,0.012392735904656758,-0.5177835893944063,0.06424998905121877
Mustafa Kalaycı,Milliyetçi Hareket Partisi,1168,0,Neutral,0.0342579715669731,-0.6605600926634076,-0.30128195929772594
Mustafa Levent Karahocagil,Adalet ve Kalkınma Partisi,106,0,Neutral,0.003921850697249387,-0.22732175723666806,-0.17971020915845723
Mustafa Savaş,Adalet ve Kalkınma Partisi,178,0,Neutral,0.02544518546661257,-0.6894123181356618,-0.5996283405062934
Mustafa Yeneroğlu,Adalet ve Kalkınma Partisi,91,-1,Pole -,-0.10138987882771087,0.6306195844633424,-0.2474977036454037
Mücahit Durmuşoğlu,Adalet ve Kalkınma Partisi,284,0,Neutral,0.024855154633638632,-0.6855351760777263,-0.5675796442850977
Müsavat Dervişoğlu,İYİ Parti,461,0,Neutral,0.00024182121466205712,-0.012523167005178441,0.1956114886139586
Müslüm Yüksel,Adalet ve Kalkınma Partisi,154,1,Pole +,0.0882195984316419,-0.7203345783788876,0.02322502259174899
Müzeyyen Şevkin,Cumhuriyet Halk Partisi,410,0,Neutral,-0.003769464581762169,0.3126747291803944,0.042832793489707005
Naci Bostancı,Adalet ve Kalkınma Partisi,266,0,Neutral,-0.0014410749929247633,0.1212509159483932,-0.15533968464357592
Necati Tığlı,Cumhuriyet Halk Partisi,132,0,Neutral,0.014932671829041263,-0.49715601415107574,0.0061433222010758605
Necdet İpekyüz,Halkların Demokratik Partisi,963,0,Neutral,-0.002509174146476237,0.1810022688695399,0.3948416396214899
Neslihan Hancıoğlu,Cumhuriyet Halk Partisi,97,0,Neutral,-0.02437136349725387,0.671578842338368,0.18099187026660582
Nevin Taşlıçay,Milliyetçi Hareket Partisi,210,0,Neutral,0.010640591906116452,-0.2852459366422782,-0.19972537749521352
Nihat Yeşil,Cumhuriyet Halk Partisi,167,0,Neutral,-0.03017082214416612,0.5261241371640116,-0.053786040560323566
Nilgün Ök,Adalet ve Kalkınma Partisi,232,0,Neutral,0.010614519358091953,-0.46221777003919523,-0.40895481481739754
Numan Kurtulmuş,Adalet ve Kalkınma Partisi,244,0,Neutral,-0.0017207531530774806,-0.17602413185377522,-0.08837006341302066
Nuran İmir,Halkların Demokratik Partisi,159,-1,Pole -,-0.20860471221104235,0.7814502194972741,-0.3085416102617481
Nurettin Canikli,Adalet ve Kalkınma Partisi,134,0,Neutral,0.0032277891145513133,-0.1397612332038013,-0.09423271137476115
Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,331,0,Neutral,-0.024387425595954408,0.1717555082517568,-0.2342944700125545
Nusrettin Maçin,Halkların Demokratik Partisi,92,0,Neutral,0.008076367944222736,0.09889393281062639,0.1864405931850719
Okan Gaytancıoğlu,Cumhuriyet Halk Partisi,259,0,Neutral,-0.0064592790656149875,0.17496834518845542,0.13037004727953508
Olcay Kılavuz,Milliyetçi Hareket Partisi,243,0,Neutral,0.041466416914432716,-0.5092534821492097,-0.014496205753536709
