month_dt,party,position
2019-05-01,Demokrat Parti,-2.101549471626513
2019-05-01,Halkların Demokratik Partisi,-3.737083467657561
2019-05-01,Milliyetçi Hareket Partisi,-0.5010351484497451
2019-05-01,Türkiye İşçi Partisi,-3.2872292978596986
2019-05-01,İYİ Parti,-0.705649208945677
2019-06-01,Adalet ve Kalkınma Partisi,2.4325321663762507
2019-06-01,Bağımsız,-0.010799910644871291
2019-06-01,Büyük Birlik Partisi,-0.12541642790453747
2019-06-01,Cumhuriyet Halk Partisi,-0.2607689603460737
2019-06-01,Halkların Demokratik Partisi,-2.4078335690947332
2019-06-01,Milliyetçi Hareket Partisi,2.535985175285023
2019-06-01,Saadet Partisi,-0.12541642790453747
2019-06-01,Türkiye İşçi Partisi,-0.12541642790453747
2019-06-01,İYİ Parti,1.6741472913095927
2019-07-01,Adalet ve Kalkınma Partisi,3.564114189690132
2019-07-01,Bağımsız,-1.7102840666534125
2019-07-01,Büyük Birlik Partisi,1.1405148292986693
2019-07-01,Cumhuriyet Halk Partisi,-0.2124562344691247
2019-07-01,Halkların Demokratik Partisi,-1.3138421863202097
2019-07-01,Milliyetçi Hareket Partisi,0.19231599038534533
2019-07-01,Türkiye İşçi Partisi,-1.9809184832958193
2019-07-01,İYİ Parti,0.6037503431861363
2019-10-01,Adalet ve Kalkınma Partisi,-0.4240171018757717
2019-10-01,Bağımsız,-1.9962721566511716
2019-10-01,Büyük Birlik Partisi,-1.9562522970209486
2019-10-01,Cumhuriyet Halk Partisi,3.2822356043215573
2019-10-01,Demokrat Parti,-1.8192447510948022
2019-10-01,Halkların Demokratik Partisi,-1.1161857739618226
2019-10-01,Milliyetçi Hareket Partisi,1.5628091627998264
2019-10-01,Saadet Partisi,-0.12541642790453747
2019-10-01,Türkiye İşçi Partisi,-4.450227680804531
2019-10-01,İYİ Parti,2.0585663063324695
2019-11-01,Adalet ve Kalkınma Partisi,1.3834281257976437
2019-11-01,Bağımsız,-1.1134829497655254
2019-11-01,Cumhuriyet Halk Partisi,-0.7472246391996782
2019-11-01,Demokrat Parti,-2.372911396917913
2019-11-01,Halkların Demokratik Partisi,-2.130232219768809
2019-11-01,Milliyetçi Hareket Partisi,-0.22228235671644309
2019-11-01,Saadet Partisi,0.20228302875273585
2019-11-01,Türkiye İşçi Partisi,-2.1331176148725945
2019-11-01,İYİ Parti,-0.7819318715513864
2019-12-01,Adalet ve Kalkınma Partisi,2.376477364526358
2019-12-01,Bağımsız,-0.12541642790453747
2019-12-01,Büyük Birlik Partisi,0.3851739361539281
2019-12-01,Cumhuriyet Halk Partisi,-0.3971708625280589
2019-12-01,Demokrat Parti,-1.2883831605216782
2019-12-01,Halkların Demokratik Partisi,-1.2715887679739117
2019-12-01,Milliyetçi Hareket Partisi,1.9671647457315224
2019-12-01,Saadet Partisi,-0.6645121295524783
2019-12-01,Türkiye İşçi Partisi,1.545026213409005
2019-12-01,İYİ Parti,0.3075740197686514
2020-01-01,Adalet ve Kalkınma Partisi,0.9601414038166912
2020-01-01,Bağımsız,-0.6194496888350313
2020-01-01,Büyük Birlik Partisi,-0.3000470836680944
2020-01-01,Cumhuriyet Halk Partisi,-1.1387813019786464
2020-01-01,Demokrat Parti,2.098838949383366
2020-01-01,Halkların Demokratik Partisi,-0.17916277094078698
2020-01-01,Milliyetçi Hareket Partisi,1.038491892905306
2020-01-01,Saadet Partisi,0.37184376326119695
2020-01-01,Türkiye İşçi Partisi,-1.107528365696997
2020-01-01,İYİ Parti,-0.5545247322131607
2020-02-01,Adalet ve Kalkınma Partisi,0.8336333577129851
2020-02-01,Bağımsız,-0.690025868967959
2020-02-01,Cumhuriyet Halk Partisi,-0.7858634230820035
2020-02-01,Demokrat Parti,-0.12541642790453747
2020-02-01,Halkların Demokratik Partisi,-1.8011134464415288
2020-02-01,Milliyetçi Hareket Partisi,1.4846578118921718
2020-02-01,Türkiye İşçi Partisi,-0.12541642790453747
2020-02-01,İYİ Parti,0.6198591312966031
2020-03-01,Adalet ve Kalkınma Partisi,0.14404606487854213
2020-03-01,Bağımsız,-3.2811802088002704
2020-03-01,Büyük Birlik Partisi,0.7481745001118977
2020-03-01,Cumhuriyet Halk Partisi,-0.9538855698473523
2020-03-01,Halkların Demokratik Partisi,-1.8196262275034698
2020-03-01,Milliyetçi Hareket Partisi,-0.9129273250583774
2020-03-01,Türkiye İşçi Partisi,-3.271459947629891
2020-03-01,İYİ Parti,-0.5882553505270173
2020-04-01,Adalet ve Kalkınma Partisi,-0.8913132871718317
2020-04-01,Bağımsız,0.6850396766290647
2020-04-01,Büyük Birlik Partisi,-2.101549471626513
2020-04-01,Cumhuriyet Halk Partisi,-0.4673567050114109
2020-04-01,Halkların Demokratik Partisi,-1.626996775484583
2020-04-01,Milliyetçi Hareket Partisi,-0.24464642085369828
2020-04-01,Saadet Partisi,-0.4374374348080073
2020-04-01,Türkiye İşçi Partisi,-1.515021285225327
2020-04-01,İYİ Parti,0.6755760107503191
2020-06-01,Adalet ve Kalkınma Partisi,1.2041536841090792
2020-06-01,Bağımsız,-2.4429781010703433
2020-06-01,Büyük Birlik Partisi,-1.1661814517619697
2020-06-01,Cumhuriyet Halk Partisi,0.6016709836116003
2020-06-01,Demokrat Parti,1.1562920993158905
2020-06-01,Halkların Demokratik Partisi,-1.704023484224479
2020-06-01,Milliyetçi Hareket Partisi,-0.28567107853869234
2020-06-01,Türkiye İşçi Partisi,-2.101549471626513
2020-06-01,İYİ Parti,-0.894220783599438
2020-07-01,Adalet ve Kalkınma Partisi,3.782973276893885
2020-07-01,Büyük Birlik Partisi,-1.028791533606012
2020-07-01,Cumhuriyet Halk Partisi,0.7907171220455171
2020-07-01,Halkların Demokratik Partisi,-0.6142609882069677
2020-07-01,Milliyetçi Hareket Partisi,1.0452076133311587
2020-07-01,Türkiye İşçi Partisi,-0.8905460234113839
2020-07-01,İYİ Parti,0.5648167132856252
2020-10-01,Adalet ve Kalkınma Partisi,0.35740464796405513
2020-10-01,Cumhuriyet Halk Partisi,-1.1174153773691875
2020-10-01,Halkların Demokratik Partisi,-1.0647250258209873
2020-10-01,Milliyetçi Hareket Partisi,1.9672554792176065
2020-10-01,Saadet Partisi,4.107318626423094
2020-10-01,İYİ Parti,-1.6053466963438148
2020-11-01,Adalet ve Kalkınma Partisi,-0.3999882303694093
2020-11-01,Cumhuriyet Halk Partisi,-2.936767196362049
2020-11-01,Demokrat Parti,1.751299046682131
2020-11-01,Halkların Demokratik Partisi,-0.9808923089188978
2020-11-01,Milliyetçi Hareket Partisi,2.4125616976568383
2020-11-01,Saadet Partisi,-0.12541642790453747
2020-11-01,Türkiye İşçi Partisi,1.9744180905912865
2020-11-01,İYİ Parti,-2.254783634565005
2020-12-01,Adalet ve Kalkınma Partisi,2.9710092921346596
2020-12-01,Bağımsız,0.2527911732213891
2020-12-01,Büyük Birlik Partisi,3.5173428689920923
2020-12-01,Cumhuriyet Halk Partisi,0.7213737746109578
2020-12-01,Demokrat Parti,-0.12541642790453747
2020-12-01,Halkların Demokratik Partisi,-1.6061540008869641
2020-12-01,Milliyetçi Hareket Partisi,3.670590937972808
2020-12-01,Saadet Partisi,-1.7963452524063932
2020-12-01,Türkiye İşçi Partisi,2.383846481630149
2020-12-01,İYİ Parti,1.2801456397768733
2021-01-01,Adalet ve Kalkınma Partisi,1.3338250543288352
2021-01-01,Bağımsız,-0.12541642790453747
2021-01-01,Cumhuriyet Halk Partisi,1.9172936890129
2021-01-01,Halkların Demokratik Partisi,-1.9313810093262331
2021-01-01,Milliyetçi Hareket Partisi,2.725042907858462
2021-01-01,İYİ Parti,3.879902966842387
2021-02-01,Adalet ve Kalkınma Partisi,-0.025676858969020413
2021-02-01,Bağımsız,-0.12541642790453747
2021-02-01,Büyük Birlik Partisi,-3.1607567830614918
2021-02-01,Cumhuriyet Halk Partisi,-0.5843833421932431
2021-02-01,Demokrat Parti,-2.101549471626513
2021-02-01,Halkların Demokratik Partisi,-1.0388577257770468
2021-02-01,Milliyetçi Hareket Partisi,0.38519174830806235
2021-02-01,İYİ Parti,-0.48748014636171333
2021-03-01,Adalet ve Kalkınma Partisi,2.439818077715987
2021-03-01,Büyük Birlik Partisi,-0.12541642790453747
2021-03-01,Cumhuriyet Halk Partisi,1.201592341722716
2021-03-01,Halkların Demokratik Partisi,-0.3009732506798931
2021-03-01,Milliyetçi Hareket Partisi,2.374031948145914
2021-03-01,Saadet Partisi,1.4494594609673308
2021-03-01,Türkiye İşçi Partisi,-0.12541642790453747
2021-03-01,İYİ Parti,0.9962879121101944
2021-04-01,Adalet ve Kalkınma Partisi,0.37623045826978013
2021-04-01,Cumhuriyet Halk Partisi,-0.9646078956187348
2021-04-01,Halkların Demokratik Partisi,-4.672886252175728
2021-04-01,Milliyetçi Hareket Partisi,2.204857016171251
2021-04-01,Türkiye İşçi Partisi,-0.12541642790453747
2021-04-01,İYİ Parti,-0.6158880286495985
2021-05-01,Adalet ve Kalkınma Partisi,-0.9449054744890497
2021-05-01,Büyük Birlik Partisi,-0.12541642790453747
2021-05-01,Cumhuriyet Halk Partisi,-1.178143762921178
2021-05-01,Halkların Demokratik Partisi,-1.8222302622555568
2021-05-01,Milliyetçi Hareket Partisi,5.542378918435701
2021-05-01,İYİ Parti,0.34718211742446514
2021-06-01,Adalet ve Kalkınma Partisi,1.934141944834456
2021-06-01,Cumhuriyet Halk Partisi,-0.537589603111092
2021-06-01,Halkların Demokratik Partisi,-1.3144008166303758
2021-06-01,Milliyetçi Hareket Partisi,2.983955951664692
2021-06-01,İYİ Parti,-0.890108582376711
2021-07-01,Adalet ve Kalkınma Partisi,0.7617064018315914
2021-07-01,Bağımsız,-1.8819791334351823
2021-07-01,Cumhuriyet Halk Partisi,-1.196189854499806
2021-07-01,Halkların Demokratik Partisi,-2.7031449585184943
2021-07-01,Milliyetçi Hareket Partisi,4.418230857101903
2021-07-01,İYİ Parti,1.6957429514083706
2021-10-01,Adalet ve Kalkınma Partisi,1.0159687396096704
2021-10-01,Bağımsız,1.8000147699259017
2021-10-01,Büyük Birlik Partisi,-1.1139325301874659
2021-10-01,Cumhuriyet Halk Partisi,-0.004683201927129586
2021-10-01,Demokrat Parti,-0.12541642790453747
2021-10-01,Halkların Demokratik Partisi,-0.6680982617692013
2021-10-01,Milliyetçi Hareket Partisi,1.3732407458129143
2021-10-01,Saadet Partisi,-1.6489992087904177
2021-10-01,Türkiye İşçi Partisi,0.8626500939564504
2021-10-01,İYİ Parti,-0.2738786901650148
2021-11-01,Adalet ve Kalkınma Partisi,1.56289187516495
2021-11-01,Büyük Birlik Partisi,-1.6851393459644963
2021-11-01,Cumhuriyet Halk Partisi,-1.4390058445295544
2021-11-01,Demokrat Parti,1.7587255615960133
2021-11-01,Halkların Demokratik Partisi,-2.6604656698596103
2021-11-01,Milliyetçi Hareket Partisi,1.2465383535540635
2021-11-01,Saadet Partisi,-2.2163129719087795
2021-11-01,İYİ Parti,0.29395986649062383
2021-12-01,Adalet ve Kalkınma Partisi,2.780214588675336
2021-12-01,Büyük Birlik Partisi,-0.14947420803607062
2021-12-01,Cumhuriyet Halk Partisi,-1.5725803681772614
2021-12-01,Demokrat Parti,-0.7839130856542457
2021-12-01,Halkların Demokratik Partisi,-1.5083301439445675
2021-12-01,Milliyetçi Hareket Partisi,2.4492171191536123
2021-12-01,Saadet Partisi,-2.101549471626513
2021-12-01,Türkiye İşçi Partisi,-0.9488051961220274
2021-12-01,İYİ Parti,0.9615176456076705
2022-01-01,Adalet ve Kalkınma Partisi,0.6283693851508577
2022-01-01,Bağımsız,-0.3431281535700521
2022-01-01,Cumhuriyet Halk Partisi,-0.8403454970001591
2022-01-01,Demokrat Parti,1.7587255615960133
2022-01-01,Halkların Demokratik Partisi,-3.1118605498790064
2022-01-01,Milliyetçi Hareket Partisi,2.7320681370612747
2022-01-01,İYİ Parti,-1.5975914377019391
2022-02-01,Adalet ve Kalkınma Partisi,1.4526263705037228
2022-02-01,Büyük Birlik Partisi,1.8507166158174386
2022-02-01,Cumhuriyet Halk Partisi,-1.2691451113287566
2022-02-01,Halkların Demokratik Partisi,-2.0514143223378563
2022-02-01,Milliyetçi Hareket Partisi,-0.4630014624104598
2022-02-01,İYİ Parti,-1.5802124292291042
2022-03-01,Adalet ve Kalkınma Partisi,0.24288451090738025
2022-03-01,Cumhuriyet Halk Partisi,0.24943428128140757
2022-03-01,Demokrat Parti,-1.7002923167764055
2022-03-01,Halkların Demokratik Partisi,-1.916880494490098
2022-03-01,Milliyetçi Hareket Partisi,2.4818991658125857
2022-03-01,Saadet Partisi,0.7832127120998652
2022-03-01,Türkiye İşçi Partisi,-2.2252509464003616
2022-03-01,İYİ Parti,1.0403159881175823
2022-04-01,Adalet ve Kalkınma Partisi,5.1486633460687115
2022-04-01,Bağımsız,0.3422975042821211
2022-04-01,Cumhuriyet Halk Partisi,-3.7055660685156964
2022-04-01,Halkların Demokratik Partisi,-3.0583677528599496
2022-04-01,Milliyetçi Hareket Partisi,1.7699215524145084
2022-04-01,Saadet Partisi,-5.346218004093156
2022-04-01,Türkiye İşçi Partisi,-0.12541642790453747
2022-04-01,İYİ Parti,0.535854371831849
2022-05-01,Adalet ve Kalkınma Partisi,2.9148381172892313
2022-05-01,Cumhuriyet Halk Partisi,-1.214350369876074
2022-05-01,Demokrat Parti,1.0034887001519068
2022-05-01,Halkların Demokratik Partisi,-1.6638800313101685
2022-05-01,Milliyetçi Hareket Partisi,0.4219367994356001
2022-05-01,İYİ Parti,-1.1376252446474553
2022-06-01,Adalet ve Kalkınma Partisi,1.6011701585808709
2022-06-01,Bağımsız,-0.45340509751097524
2022-06-01,Cumhuriyet Halk Partisi,0.5703149297134151
2022-06-01,Demokrat Parti,-2.009558417405088
2022-06-01,Halkların Demokratik Partisi,-2.3301275858501644
2022-06-01,Milliyetçi Hareket Partisi,1.0707110274367324
2022-06-01,Saadet Partisi,-0.9128543723404714
2022-06-01,Türkiye İşçi Partisi,0.8278358766474211
2022-06-01,İYİ Parti,0.687981797381993
2022-07-01,Adalet ve Kalkınma Partisi,0.8271183811769063
2022-07-01,Cumhuriyet Halk Partisi,-1.1338540385105325
2022-07-01,Halkların Demokratik Partisi,-0.45230931119099504
2022-07-01,Milliyetçi Hareket Partisi,2.083539795741
2022-07-01,İYİ Parti,0.7783397328748367
2022-08-01,Cumhuriyet Halk Partisi,-0.12541642790453747
2022-10-01,Adalet ve Kalkınma Partisi,1.6649990321741637
2022-10-01,Cumhuriyet Halk Partisi,2.0929840494988414
2022-10-01,Halkların Demokratik Partisi,0.1626038042443152
2022-10-01,Milliyetçi Hareket Partisi,0.5587329008853675
2022-10-01,İYİ Parti,-0.9885261154713308
2022-11-01,Adalet ve Kalkınma Partisi,1.1693538404051362
2022-11-01,Bağımsız,-1.1880957919382735
2022-11-01,Cumhuriyet Halk Partisi,-0.8445575322577534
2022-11-01,Halkların Demokratik Partisi,1.0882318185166355
2022-11-01,Milliyetçi Hareket Partisi,3.634705928510481
2022-11-01,İYİ Parti,1.0094053324128325
2022-12-01,Adalet ve Kalkınma Partisi,2.395379286999062
2022-12-01,Bağımsız,0.21298331959729505
2022-12-01,Büyük Birlik Partisi,-0.05801077739259247
2022-12-01,Cumhuriyet Halk Partisi,-0.14853909367416052
2022-12-01,Demokrat Parti,-1.58840341733508
2022-12-01,Halkların Demokratik Partisi,-0.10361851999530214
2022-12-01,Milliyetçi Hareket Partisi,2.612612318196778
2022-12-01,Saadet Partisi,2.041169593172846
2022-12-01,Türkiye İşçi Partisi,-1.227829550114845
2022-12-01,İYİ Parti,-0.19188379673980954
2023-01-01,Adalet ve Kalkınma Partisi,0.06016211092293777
2023-01-01,Cumhuriyet Halk Partisi,-0.881071115803669
2023-01-01,Halkların Demokratik Partisi,-2.945824226840912
2023-01-01,Milliyetçi Hareket Partisi,1.8674917718801076
2023-01-01,İYİ Parti,-0.16954232623346888
2023-02-01,Adalet ve Kalkınma Partisi,2.168180192582429
2023-02-01,Cumhuriyet Halk Partisi,-2.801026804257487
2023-02-01,Halkların Demokratik Partisi,-2.650477118874783
2023-02-01,Milliyetçi Hareket Partisi,2.0890665903906034
2023-02-01,İYİ Parti,-1.0291516564164613
2023-03-01,Adalet ve Kalkınma Partisi,2.7427784266993376
2023-03-01,Cumhuriyet Halk Partisi,0.22817823771527074
2023-03-01,Halkların Demokratik Partisi,-2.562339102943913
2023-03-01,Milliyetçi Hareket Partisi,4.145586715456453
2023-03-01,Türkiye İşçi Partisi,-2.4877302612123393
2023-03-01,İYİ Parti,0.04118085229685656
2023-04-01,Adalet ve Kalkınma Partisi,1.839823853095037
2023-04-01,Cumhuriyet Halk Partisi,-1.6770162724840714
2023-04-01,Demokrat Parti,-0.12541642790453744
2023-04-01,Halkların Demokratik Partisi,-2.0352242510437133
2023-04-01,Milliyetçi Hareket Partisi,1.066152056511275
2023-04-01,İYİ Parti,2.0788034632155235
