speaker,party,community,community_label,total_mentions,pos_to_plus,pos_to_minus,neg_to_plus,neg_to_minus,reach_plus,reach_minus,positive_bridge_balance,signed_reach_balance,gatekeeper_score,cross_pressure
Oğuzhan Kaya,Adalet ve Kalkınma Partisi,0,Neutral,113.0,1.6474720904465103,0.0,0.0,1.6950003041623898,1.6474720904465103,1.6950003041623898,0.0,0.4928902606976921,2.5152708308847584,0.0
Yılmaz Tunç,Adalet ve Kalkınma Partisi,1,Pole +,650.0,3.9151947743488935,0.0,0.0,4.505066347188942,3.9151947743488935,4.505066347188942,0.0,0.46497308306382645,2.4895848563362715,0.0
Sevda Erdan Kılıç,Cumhuriyet Halk Partisi,0,Neutral,105.0,2.3181512838922425,0.0,0.0,1.9524482539770227,2.3181512838922425,1.9524482539770227,0.0,0.4571836427664618,2.460537561651134,0.0
Mustafa Arslan,Adalet ve Kalkınma Partisi,1,Pole +,189.0,9.813053309836292,0.0,0.0,6.662880704812003,9.813053309836292,6.662880704812003,0.0,0.4044007883549315,2.435787409804603,0.0
Kemal Bülbül,Halkların Demokratik Partisi,-1,Pole -,753.0,0.0,9.226114602012345,6.297103952999287,0.0,6.297103952999287,9.226114602012345,0.0,0.40565710843262115,2.419252253128718,0.0
Orhan Kırcalı,Adalet ve Kalkınma Partisi,1,Pole +,124.0,7.205756279821585,0.0,0.0,5.228974822985849,7.205756279821585,5.228974822985849,0.0,0.42051370305746066,2.4148339641549805,0.0
Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,0,Neutral,81.0,0.0,2.324318940497691,3.1236759344845018,0.0,3.1236759344845018,2.324318940497691,0.0,0.4266375048817664,2.414620916459491,0.0
Aysu Bankoğlu,Cumhuriyet Halk Partisi,0,Neutral,140.0,0.0,1.9439528264510209,2.4348982544861677,0.0,2.4348982544861677,1.9439528264510209,0.0,0.4439412964898141,2.401930570686986,0.0
İsmail Bilen,Adalet ve Kalkınma Partisi,-1,Pole -,99.0,0.0,2.728605296090852,2.908623330634824,0.0,2.908623330634824,2.728605296090852,0.0,0.48403310851554016,2.398548149938082,0.0
Nuran İmir,Halkların Demokratik Partisi,-1,Pole -,159.0,0.0,11.49103271389096,7.314695860478144,0.0,7.314695860478144,11.49103271389096,0.0,0.38896104616008353,2.3941182944676718,0.0
Habip Eksik,Halkların Demokratik Partisi,-1,Pole -,274.0,0.0,7.984435881967486,5.531277521542284,0.0,5.531277521542284,7.984435881967486,0.0,0.40924791433478236,2.384149000675753,0.0
Enez Kaplan,İYİ Parti,0,Neutral,87.0,0.0,2.376057907588123,1.8617079139683939,0.0,1.8617079139683939,2.376057907588123,0.0,0.43931354206950524,2.360498743812405,0.0
Erkan Baş,Türkiye İşçi Partisi,0,Neutral,113.0,0.0,1.5333102370228724,1.7856202496708677,0.0,1.7856202496708677,1.5333102370228724,0.0,0.46198925910266336,2.3538690958543764,0.0
Ahat Andican,İYİ Parti,1,Pole +,100.0,5.0625772298764105,0.0,0.0,7.271647593311663,5.0625772298764105,7.271647593311663,0.0,0.41044956631149015,2.3537195454200983,0.0
Ayşe Acar Başaran,Halkların Demokratik Partisi,-1,Pole -,560.0,0.0,3.2838386097419914,4.072941557694483,0.0,4.072941557694483,3.2838386097419914,0.0,0.44636900037206095,2.3300107482249746,0.0
Burak Erbay,Cumhuriyet Halk Partisi,0,Neutral,134.0,0.0,2.619120139791012,1.9440582751931177,0.0,1.9440582751931177,2.619120139791012,0.0,0.4260316161172601,2.3250531778832078,0.0
Abdullah Koç,Halkların Demokratik Partisi,-1,Pole -,1454.0,0.0,4.403809744195415,6.1841083680531375,0.0,6.1841083680531375,4.403809744195415,0.0,0.41592782425139596,2.321858910474258,0.0
Hasan Özgüneş,Halkların Demokratik Partisi,1,Pole +,237.0,3.332855293435552,0.0,0.0,4.341037916513859,3.332855293435552,4.341037916513859,0.0,0.43431087738882057,2.2852999023185787,0.0
Semra Güzel,Halkların Demokratik Partisi,-1,Pole -,243.0,0.0,8.295027903361412,5.307681074702814,0.0,5.307681074702814,8.295027903361412,0.0,0.39019294486648254,2.275636884669674,0.0
Fatma Kurtulan,Halkların Demokratik Partisi,0,Neutral,586.0,0.0,2.2175424990756096,3.3454236537946653,0.0,3.3454236537946653,2.2175424990756096,0.0,0.3986259196513029,2.265589515604088,0.0
Hüseyin Kaçmaz,Halkların Demokratik Partisi,-1,Pole -,410.0,0.0,8.580085673682259,5.355509493383915,0.0,5.355509493383915,8.580085673682259,0.0,0.38430432491726096,2.2505585415582674,0.0
Mustafa Canbey,Adalet ve Kalkınma Partisi,1,Pole +,73.0,2.0527017722713294,0.0,0.0,2.2807974542973657,2.0527017722713294,2.2807974542973657,0.0,0.4736822748721235,2.223672664089468,0.0
Mehmet Ruştu Tiryaki,Halkların Demokratik Partisi,-1,Pole -,1316.0,0.0,4.747707210775168,3.4044581674494374,0.0,3.4044581674494374,4.747707210775168,0.0,0.4176139723717495,2.2225641458322465,0.0
Feti Yıldız,Milliyetçi Hareket Partisi,1,Pole +,452.0,4.867216093900774,0.0,0.0,3.4270661481441804,4.867216093900774,3.4270661481441804,0.0,0.4131841728701595,2.2060949269503483,0.0
Ramazan Can,Adalet ve Kalkınma Partisi,0,Neutral,412.0,0.0,1.5687242133776649,2.197638614673293,0.0,2.197638614673293,1.5687242133776649,0.0,0.41650905252082404,2.182041947900812,0.0
Ayhan Erel,İYİ Parti,1,Pole +,1059.0,4.973267325748241,0.0,0.0,8.330893229099608,4.973267325748241,8.330893229099608,0.0,0.3738129365525613,2.1718362285415833,0.0
İshak Gazel,Adalet ve Kalkınma Partisi,1,Pole +,106.0,4.798376456509563,0.0,0.0,7.9508784528761565,4.798376456509563,7.9508784528761565,0.0,0.3763652456741405,2.170679472377903,0.0
Arslan Kabukcuoğlu,İYİ Parti,0,Neutral,410.0,1.007995040785699,0.0,0.0,1.1440647011153549,1.007995040785699,1.1440647011153549,0.0,0.46838617938500415,2.156578806680251,0.0
Saruhan Oluç,Halkların Demokratik Partisi,-1,Pole -,4747.0,0.0,2.8683790960908104,4.0374736681824395,0.0,4.0374736681824395,2.8683790960908104,0.0,0.4153548002811083,2.141993253786203,0.0
Levent Gök,Cumhuriyet Halk Partisi,0,Neutral,162.0,2.010863967093951,0.0,0.0,1.4094631325609397,2.010863967093951,1.4094631325609397,0.0,0.4120843097992205,2.1136936611887065,0.0
Erdal Aydemir,Halkların Demokratik Partisi,-1,Pole -,345.0,0.0,3.208589436395365,4.93322874726812,0.0,4.93322874726812,3.208589436395365,0.0,0.3940875813757786,2.096857349842426,0.0
İbrahim Halil Fırat,Adalet ve Kalkınma Partisi,0,Neutral,85.0,1.1432864644748206,0.0,0.0,1.5191213207093461,1.1432864644748206,1.5191213207093461,0.0,0.42941823953775654,2.080519268993054,0.0
Mehmet Ali Çelebi,Adalet ve Kalkınma Partisi,0,Neutral,237.0,0.0,2.2198460864449117,1.4625907684565906,0.0,1.4625907684565906,2.2198460864449117,0.0,0.3971801352445816,2.070596360932054,0.0
Abdullah Güler,Adalet ve Kalkınma Partisi,1,Pole +,265.0,5.768905076135331,0.0,0.0,11.356391230929795,5.768905076135331,11.356391230929795,0.0,0.33686454075649924,2.041993856017062,0.0
Ayşe Sürücü,Halkların Demokratik Partisi,-1,Pole -,85.0,0.0,7.823564204020107,4.258024713370002,0.0,4.258024713370002,7.823564204020107,0.0,0.3524391321483061,2.0137892326180076,0.0
Murat Çepni,Halkların Demokratik Partisi,0,Neutral,540.0,0.0,1.152321612927763,1.670922526087165,0.0,1.670922526087165,1.152321612927763,0.0,0.40815514202100495,2.0046359352407213,0.0
Mustafa Demir,Adalet ve Kalkınma Partisi,-1,Pole -,133.0,0.0,2.192040165929014,3.176915688854847,0.0,3.176915688854847,2.192040165929014,0.0,0.40828053439246964,2.0034047768433294,0.0
Ali Özkaya,Adalet ve Kalkınma Partisi,-1,Pole -,283.0,0.0,2.5773913296257067,4.0017963402779095,0.0,4.0017963402779095,2.5773913296257067,0.0,0.39174917308168467,2.001387166975024,0.0
Mahir Ünal,Adalet ve Kalkınma Partisi,0,Neutral,130.0,0.0,2.0050213036470357,1.279747792239104,0.0,1.279747792239104,2.0050213036470357,0.0,0.3896005333989125,1.9804631936478891,0.0
Engin Özkoç,Cumhuriyet Halk Partisi,0,Neutral,874.0,0.0,0.9136036044598763,1.2216926701900168,0.0,1.2216926701900168,0.9136036044598763,0.0,0.42785800494210774,1.9661987009988402,0.0
Aylin Cesur,İYİ Parti,0,Neutral,863.0,1.6235108043155244,0.0,0.0,1.096529067678844,1.6235108043155244,1.096529067678844,0.0,0.4031297770909972,1.9629352703645513,0.0
Turan Aydoğan,Cumhuriyet Halk Partisi,0,Neutral,981.0,1.4367714723791354,0.0,0.0,2.4300124125174363,1.4367714723791354,2.4300124125174363,0.0,0.3715675648746525,1.9577259141747474,0.0
Orhan Sarıbal,Cumhuriyet Halk Partisi,0,Neutral,143.0,0.8897605480466992,0.0,0.0,0.7434521547607097,0.8897605480466992,0.7434521547607097,0.0,0.4552084079603012,1.9545122195762281,0.0
Osman Aşkın Bak,Adalet ve Kalkınma Partisi,0,Neutral,68.0,0.0,0.9572308906240148,1.375183664924263,0.0,1.375183664924263,0.9572308906240148,0.0,0.41040341132179065,1.926926782367879,0.0
İbrahim Halil Oral,İYİ Parti,0,Neutral,549.0,0.0,1.2501828353882476,0.8936819581948915,0.0,0.8936819581948915,1.2501828353882476,0.0,0.41685555938645946,1.917522137549799,0.0
Filiz Kerestecioğlu,Halkların Demokratik Partisi,-1,Pole -,235.0,0.0,6.348512761912593,3.339514285689249,0.0,3.339514285689249,6.348512761912593,0.0,0.3447053015991735,1.8937719513210904,0.0
Feridun Bahşi,İYİ Parti,1,Pole +,1158.0,5.253136660874265,0.0,0.0,2.8764537289592362,5.253136660874265,2.8764537289592362,0.0,0.3538251733079411,1.8821003325179806,0.0
Sezai Temelli,Halkların Demokratik Partisi,0,Neutral,299.0,0.0,0.7657884701850146,0.626391112261398,0.0,0.626391112261398,0.7657884701850146,0.0,0.4499355684492473,1.8513878068224403,0.0
Tufan Köse,Cumhuriyet Halk Partisi,1,Pole +,498.0,3.943596052540023,0.0,0.0,2.2356207414252145,3.943596052540023,2.2356207414252145,0.0,0.3617967803374006,1.8258146178362578,0.0
Bedri Yaşar,İYİ Parti,0,Neutral,630.0,1.679735392165835,0.0,0.0,1.0074288249680927,1.679735392165835,1.0074288249680927,0.0,0.3749040784964347,1.8203313324997792,0.0
Mustafa Yeneroğlu,Adalet ve Kalkınma Partisi,-1,Pole -,91.0,0.0,5.826919805133369,2.9536428017363563,0.0,2.9536428017363563,5.826919805133369,0.0,0.33638423112991694,1.8151163538177482,0.0
Mensur Işık,Halkların Demokratik Partisi,0,Neutral,195.0,0.0,0.7924574962872615,0.6158535402822121,0.0,0.6158535402822121,0.7924574962872615,0.0,0.4372993776609745,1.8050253291462084,0.0
Süreyya Sadi Bilgiç,Adalet ve Kalkınma Partisi,0,Neutral,66.0,1.1059154918982101,0.0,0.0,0.751535649379877,1.1059154918982101,0.751535649379877,0.0,0.4046058775242667,1.7957604057173022,0.0
Murat Emir,Cumhuriyet Halk Partisi,-1,Pole -,485.0,0.0,3.0647472967892027,6.524679279370826,0.0,6.524679279370826,3.0647472967892027,0.0,0.3195965131104687,1.752571240211551,0.0
Cengiz Aydoğdu,Adalet ve Kalkınma Partisi,0,Neutral,70.0,1.3372762843445885,0.0,0.0,2.9146394092957264,1.3372762843445885,2.9146394092957264,0.0,0.3145114767986277,1.6911125976996877,0.0
Kemal Peköz,Halkların Demokratik Partisi,0,Neutral,316.0,0.0,0.7238682994166562,1.221695220071854,0.0,1.221695220071854,0.7238682994166562,0.0,0.37206099507606955,1.6707381778949826,0.0
Müslüm Yüksel,Adalet ve Kalkınma Partisi,1,Pole +,154.0,2.5065928496964776,0.0,0.0,5.46754292704005,2.5065928496964776,5.46754292704005,0.0,0.3143403773854448,1.6660300210448538,0.0
Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,0,Neutral,331.0,0.0,1.5562533123331368,0.8427119197357316,0.0,0.8427119197357316,1.5562533123331368,0.0,0.3512814225563807,1.660513306215556,0.0
Mahmut Celadet Gaydalı,Halkların Demokratik Partisi,0,Neutral,505.0,0.0,0.38250435411207734,0.3602304512940558,0.0,0.3602304512940558,0.38250435411207734,0.0,0.4850054800004606,1.6587195506920311,0.0
Bülent Tezcan,Cumhuriyet Halk Partisi,0,Neutral,347.0,2.446623856423623,0.0,0.0,1.1430251086780894,2.446623856423623,1.1430251086780894,0.0,0.3184225308580499,1.6507703925197537,0.0
Mahmut Toğrul,Halkların Demokratik Partisi,-1,Pole -,1103.0,0.0,2.6516595385872836,5.991123240663779,0.0,5.991123240663779,2.6516595385872836,0.0,0.3068062227187267,1.6506843309493109,0.0
Özlem Zengin,Adalet ve Kalkınma Partisi,0,Neutral,1047.0,0.0,0.644016034524691,1.0481241735463929,0.0,1.0481241735463929,0.644016034524691,0.0,0.3805925957389959,1.6492860709305812,0.0
Zeynel Özen,Halkların Demokratik Partisi,0,Neutral,223.0,0.0,0.0,0.3356549989533907,0.32862592692034037,0.3356549989533907,0.32862592692034037,0.0,0.49470926173800384,1.631819547057608,1.4189735191805288
Özgür Özel,Cumhuriyet Halk Partisi,0,Neutral,3557.0,0.0,1.0078837796035691,0.6120225329575979,0.0,0.6120225329575979,1.0078837796035691,0.0,0.37781353639652204,1.6187354983822455,0.0
Ömer Öcalan,Halkların Demokratik Partisi,0,Neutral,196.0,0.0,0.895065629626608,1.8449115131609461,0.0,1.8449115131609461,0.895065629626608,0.0,0.3266690131543694,1.5933334396633334,0.0
Mehmet Göker,Cumhuriyet Halk Partisi,0,Neutral,117.0,0.3286212785088336,0.0,0.0,0.3092735260995013,0.3286212785088336,0.3092735260995013,0.0,0.4848346833684583,1.5779572952563683,0.0
Burcu Köksal,Cumhuriyet Halk Partisi,0,Neutral,482.0,0.0,0.0,0.30606530050331465,0.33062454715390516,0.30606530050331465,0.33062454715390516,0.0,0.48071333499160857,1.5635603213435578,1.3596176707335286
Gamze Akkuş İlgezdi,Cumhuriyet Halk Partisi,0,Neutral,82.0,0.0,0.7264826771519911,1.464267465855941,0.0,1.464267465855941,0.7264826771519911,0.0,0.33161366171265244,1.5335128250733474,0.0
Cihangir İslam,Cumhuriyet Halk Partisi,-1,Pole -,332.0,0.0,1.7118656974354334,3.8170377628021277,0.0,3.8170377628021277,1.7118656974354334,0.0,0.3096211951315674,1.5283131293171088,0.0
Zeynel Emre,Cumhuriyet Halk Partisi,1,Pole +,676.0,6.307040740902895,0.0,0.0,2.478162913030099,6.307040740902895,2.478162913030099,0.0,0.2820837183027148,1.5222612610023734,0.0
Faruk Sarıaslan,Cumhuriyet Halk Partisi,0,Neutral,260.0,1.470792560930411,0.0,0.0,0.6618495972963852,1.470792560930411,0.6618495972963852,0.0,0.31034254595076705,1.4257269423688224,0.0
İsmail Atakan Ünver,Cumhuriyet Halk Partisi,-1,Pole -,489.0,0.0,1.785967372925719,4.8991976101269135,0.0,4.8991976101269135,1.785967372925719,0.0,0.2671538215116783,1.369091813587941,0.0
Muhammed Levent Bülbül,Milliyetçi Hareket Partisi,1,Pole +,2097.0,4.129505287288662,0.0,0.0,1.4622444761778444,4.129505287288662,1.4622444761778444,0.0,0.261500342070002,1.2937195993377413,0.0
Rafet Zeybek,Cumhuriyet Halk Partisi,0,Neutral,829.0,0.3304583268668392,0.0,0.0,0.6406199036881317,0.3304583268668392,0.6406199036881317,0.0,0.3403004167209906,1.264004079238875,0.0
Salih Cora,Adalet ve Kalkınma Partisi,0,Neutral,305.0,0.7202259341811984,0.0,0.0,0.35438180071705266,0.7202259341811984,0.35438180071705266,0.0,0.3297778239245871,1.26188993440815,0.0
İsmail Koncuk,İYİ Parti,0,Neutral,420.0,0.0,0.7215251211550555,0.3545384657262108,0.0,0.3545384657262108,0.7215251211550555,0.0,0.3294772443924855,1.2612343494931941,0.0
Tayip Temel,Halkların Demokratik Partisi,0,Neutral,90.0,0.0,0.36313533617852733,0.7622481464698623,0.0,0.7622481464698623,0.36313533617852733,0.0,0.3226769731871984,1.251249316973801,0.0
Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,0,Neutral,444.0,0.6203312027407153,0.0,0.0,0.3193522148476632,0.6203312027407153,0.3193522148476632,0.0,0.33985085671449217,1.2500062943396923,0.0
Alican Önlü,Halkların Demokratik Partisi,0,Neutral,68.0,0.0,0.33343057887204075,0.6827389868941043,0.0,0.6827389868941043,0.33343057887204075,0.0,0.3281249407351857,1.2352438141964637,0.0
Ahmet Özdemir,Adalet ve Kalkınma Partisi,0,Neutral,158.0,0.0,0.6678090302269499,0.3271248361747448,0.0,0.3271248361747448,0.6678090302269499,0.0,0.32879053261001456,1.230069613434231,0.0
Bahar Ayvazoğlu,Adalet ve Kalkınma Partisi,0,Neutral,76.0,0.8659013733484743,0.0,0.0,0.3848213089479495,0.8659013733484743,0.3848213089479495,0.0,0.30767916348467317,1.2292366620859347,0.0
Salihe Aydeniz,Halkların Demokratik Partisi,0,Neutral,130.0,0.0,0.3702965464392535,0.8333778099918987,0.0,0.8333778099918987,0.3702965464392535,0.0,0.3076384772618484,1.2159373637490154,0.0
Ulaş Karasu,Cumhuriyet Halk Partisi,0,Neutral,95.0,0.0,0.7877142944502484,0.3539778261878861,0.0,0.3539778261878861,0.7877142944502484,0.0,0.3100466574823937,1.2072276539661309,0.0
Ahmet Önal,Cumhuriyet Halk Partisi,0,Neutral,97.0,0.0,0.35563892117430823,0.8097438568759238,0.0,0.8097438568759238,0.35563892117430823,0.0,0.3051691921036864,1.1952024495011626,0.0
Mahmut Tanal,Cumhuriyet Halk Partisi,0,Neutral,919.0,1.5726153736847923,0.0,0.0,0.5457552516037382,1.5726153736847923,0.5457552516037382,0.0,0.25762972958132596,1.1816094375524715,0.0
Jale Nur Süllü,Cumhuriyet Halk Partisi,0,Neutral,102.0,0.2782409331568778,0.0,0.0,0.5616072070553975,0.2782409331568778,0.5616072070553975,0.0,0.33129909980541494,1.1776027665791453,0.0
Dersim Dağ,Halkların Demokratik Partisi,0,Neutral,103.0,0.0,2.2660179611553986,0.6963850751034257,0.0,0.6963850751034257,2.2660179611553986,0.0,0.2350743860119067,1.167386952871656,0.0
Nihat Yeşil,Cumhuriyet Halk Partisi,0,Neutral,167.0,0.0,0.3613735049716505,1.03073929808228,0.0,1.03073929808228,0.3613735049716505,0.0,0.25958636679391595,1.0681279831163195,0.0
Pervin Buldan,Halkların Demokratik Partisi,0,Neutral,418.0,0.0,0.6474084806358443,2.3800866007992747,0.0,2.3800866007992747,0.6474084806358443,0.0,0.2138429503624862,1.067225517729562,0.0
Ümit Özdağ,İYİ Parti,0,Neutral,163.0,0.0,0.340247660535915,0.9623809129457926,0.0,0.9623809129457926,0.340247660535915,0.0,0.2612008266986569,1.0553900140637078,0.0
Yasin Öztürk,İYİ Parti,0,Neutral,889.0,0.9052908057483158,0.0,0.0,0.28663309399158615,0.9052908057483158,0.28663309399158615,0.0,0.24047935762816317,0.9478664275297328,0.0
Haydar Akar,Cumhuriyet Halk Partisi,0,Neutral,81.0,0.9979620866609857,0.0,0.0,0.29911043948797306,0.9979620866609857,0.29911043948797306,0.0,0.23060425167236812,0.9306639040707086,0.0
Bülent Kuşoğlu,Cumhuriyet Halk Partisi,0,Neutral,454.0,1.3872544786240635,0.0,0.0,0.37417319352010275,1.3872544786240635,0.37417319352010275,0.0,0.21242609005466562,0.9301232752964949,0.0
Fethi Açıkel,Cumhuriyet Halk Partisi,0,Neutral,107.0,0.0,1.1342359754780027,0.3135766239075189,0.0,0.3135766239075189,1.1342359754780027,0.0,0.2165864724647514,0.9006987209131534,0.0
Ali Kenanoğlu,Halkların Demokratik Partisi,0,Neutral,423.0,0.0,1.1468774785058709,0.31579461092901484,0.0,0.31579461092901484,1.1468774785058709,0.0,0.21590253413198163,0.9003219556413605,0.0
Zeynep Gül Yılmaz,Adalet ve Kalkınma Partisi,0,Neutral,118.0,0.35089248568592796,0.0,0.0,1.5105712615022824,0.35089248568592796,1.5105712615022824,0.0,0.18850352902518608,0.8370922922431031,0.0
Dirayet Taşdemir,Halkların Demokratik Partisi,0,Neutral,129.0,0.0,1.1966895219191571,0.2867763530952768,0.0,0.2867763530952768,1.1966895219191571,0.0,0.19331509927666612,0.8091867143985826,0.0
Cemal Enginyurt,Demokrat Parti,0,Neutral,130.0,1.2827306287685523,0.0,0.0,0.2797710794730816,1.2827306287685523,0.2797710794730816,0.0,0.17905329499375047,0.7599036290506509,0.0
Gülüstan Kılıç Koçyiğit,Halkların Demokratik Partisi,0,Neutral,459.0,0.0,1.8971916660533268,0.34038138919183036,0.0,0.34038138919183036,1.8971916660533268,0.0,0.15212079366160228,0.7071006800211881,0.0
Serkan Topal,Cumhuriyet Halk Partisi,0,Neutral,387.0,0.0,2.0447935222244125,0.3411621244409738,0.0,0.3411621244409738,2.0447935222244125,0.0,0.14298762207704685,0.6750254829334924,0.0
Abdurrahman Tutdere,Cumhuriyet Halk Partisi,0,Neutral,512.0,0.0,0.36940823105553033,2.2884460727191,0.0,2.2884460727191,0.36940823105553033,0.0,0.13898738933579502,0.6731204389976082,0.0
İrfan Kaplan,Cumhuriyet Halk Partisi,0,Neutral,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sefer Aycan,Milliyetçi Hareket Partisi,0,Neutral,338.0,0.0,0.0,0.360870256370447,0.0,0.360870256370447,0.0,0.0,0.0,0.0,0.0
İmran Kılıç,Adalet ve Kalkınma Partisi,0,Neutral,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İmam Taşçıer,Halkların Demokratik Partisi,0,Neutral,133.0,0.0,0.0,0.0,0.32275646592680424,0.0,0.32275646592680424,0.0,0.0,0.0,0.0
Semiha Ekinci,Adalet ve Kalkınma Partisi,0,Neutral,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selin Sayek Böke,Cumhuriyet Halk Partisi,0,Neutral,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saliha Sera Kadıgil Sütlü,Türkiye İşçi Partisi,0,Neutral,82.0,0.0,0.0,0.5792106659542792,0.0,0.5792106659542792,0.0,0.0,0.0,0.0,0.0
Saffet Sancaklı,Milliyetçi Hareket Partisi,0,Neutral,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sait Dede,Halkların Demokratik Partisi,0,Neutral,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selim Gültekin,Adalet ve Kalkınma Partisi,0,Neutral,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selahattin Minsolmaz,Adalet ve Kalkınma Partisi,0,Neutral,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ömer Fethi Gürer,Cumhuriyet Halk Partisi,0,Neutral,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rıdvan Turan,Halkların Demokratik Partisi,0,Neutral,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remziye Tosun,Halkların Demokratik Partisi,0,Neutral,75.0,0.0,0.0,0.314982679169016,0.0,0.314982679169016,0.0,0.0,0.0,0.0,0.0
