term,event_month,event_label,spread_pre,spread_post,spread_delta,akp_chp_gap_pre,akp_chp_gap_post,akp_chp_gap_delta,top_gatekeeper_pre_speaker,top_gatekeeper_pre_party,top_gatekeeper_pre_score,top_gatekeeper_post_speaker,top_gatekeeper_post_party,top_gatekeeper_post_score
28,2024-03,Local elections,5.012981652926274,4.769008456417085,-0.24397319650918892,1.1240522765638041,1.5977659648206421,0.473713688256838,Asu Kaya,Cumhuriyet Halk Partisi,3.1794027681940706,Abdürrahim Dusak,Adalet ve Kalkınma Partisi,3.127870500735483
28,2025-03,Imamoglu case,7.394898597527503,6.710935801170514,-0.6839627963569885,3.5617034589624055,2.4652745428027543,-1.0964289161596512,Leyla Şahin Usta,Adalet ve Kalkınma Partisi,3.1758478452402494,Musa Küçük,Milliyetçi Hareket Partisi,2.902234750293149
28,2025-04,Post-case protests,5.714548808618568,7.262215057656729,1.5476662490381603,3.4407903521462453,1.7878463019820952,-1.6529440501641501,Mustafa Sarıgül,Cumhuriyet Halk Partisi,3.2457349139706744,Gürsel Erol,Cumhuriyet Halk Partisi,3.0416401500582313
