speaker,party,community,community_label,total_mentions,pos_to_plus,pos_to_minus,neg_to_plus,neg_to_minus,reach_plus,reach_minus,positive_bridge_balance,signed_reach_balance,gatekeeper_score,cross_pressure
Gülüstan Kılıç Koçyiğit,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,2818.0,0.0,8.514980297285414,9.57557028641517,0.0,9.57557028641517,8.514980297285414,0.0,0.47068663042719355,2.8789426396842837,0.0
İsmail Faruk Aksu,Milliyetçi Hareket Partisi,1,Pole +,913.0,8.029270443748647,0.0,0.0,8.920512856772767,8.029270443748647,8.920512856772767,0.0,0.4737093271881499,2.8666463117809413,0.0
Ertuğrul Gazi Konal,Milliyetçi Hareket Partisi,1,Pole +,96.0,6.265913060596617,0.0,0.0,6.379035476637352,6.265913060596617,6.379035476637352,0.0,0.4955269720276563,2.8538845064244556,0.0
Orhan Sümer,Cumhuriyet Halk Partisi,-1,Pole -,311.0,0.0,8.731985146571034,7.79925310891702,0.0,7.79925310891702,8.731985146571034,0.0,0.471788802986735,2.8432561602579196,0.0
Oğuzhan Kaya,Adalet ve Kalkınma Partisi,1,Pole +,168.0,7.931373852005815,0.0,0.0,9.010395174077567,7.931373852005815,9.010395174077567,0.0,0.4681549984140732,2.832813471673278,0.0
Halil Öztürk,Milliyetçi Hareket Partisi,1,Pole +,352.0,9.02811162811666,0.0,0.0,10.753695177941898,9.02811162811666,10.753695177941898,0.0,0.45638458186212005,2.8321668644319593,0.0
Mehmet Kamaç,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,389.0,0.0,7.24087437271786,6.753429370781225,0.0,6.753429370781225,7.24087437271786,0.0,0.48258416381993136,2.828126787000535,0.0
Mustafa Kaya,YENİ YOL Partisi,0,Neutral,803.0,0.0,3.88164982674107,4.586306968608301,0.0,4.586306968608301,3.88164982674107,0.0,0.45839272921355617,2.825468282744756,0.0
Atay Uslu,Adalet ve Kalkınma Partisi,1,Pole +,108.0,7.4636873899813985,0.0,0.0,6.888710376754247,7.4636873899813985,6.888710376754247,0.0,0.4799693046579399,2.82489580063861,0.0
Saffet Bozkurt,Adalet ve Kalkınma Partisi,1,Pole +,122.0,7.673828979160455,0.0,0.0,8.8510599201481,7.673828979160455,8.8510599201481,0.0,0.46438006484976546,2.798429107324181,0.0
Adil Biçer,Adalet ve Kalkınma Partisi,1,Pole +,63.0,5.256756905559756,0.0,0.0,5.311676856472685,5.256756905559756,5.311676856472685,0.0,0.49740169862704564,2.7757626876281565,0.0
Haluk İpek,Adalet ve Kalkınma Partisi,1,Pole +,96.0,5.991505488031858,0.0,0.0,6.439010155877185,5.991505488031858,6.439010155877185,0.0,0.4819997544096811,2.7677596841703314,0.0
Selami Altınok,Adalet ve Kalkınma Partisi,-1,Pole -,78.0,0.0,4.603449650822103,5.993518050182944,1.0667691774398809,5.993518050182944,5.670218828261984,0.0,0.4861408386410571,2.7606888196231583,0.7825190664909565
Dilan Kunt Ayan,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,659.0,0.0,7.359328650314286,6.516749818175964,0.0,6.516749818175964,7.359328650314286,0.0,0.46963915867905603,2.748291124004281,0.0
Mehmet Satuk Buğra Kavuncu,İYİ Parti,-1,Pole -,1184.0,0.0,5.157257361114019,5.297801945236494,0.0,5.297801945236494,5.157257361114019,0.0,0.49327863281350953,2.7474536751080967,0.0
Ejder Açıkkapı,Adalet ve Kalkınma Partisi,0,Neutral,115.0,0.29591931439946273,3.182032858210964,2.973377249045979,0.6669932057541762,3.269296563445442,3.84902606396514,0.08508435413367743,0.4592790653232064,2.7397026109805274,0.8285061743681281
Ali Karaoba,Cumhuriyet Halk Partisi,-1,Pole -,159.0,0.0,6.171699147882076,5.682723455940087,0.0,5.682723455940087,6.171699147882076,0.0,0.4793758114906802,2.730019085157584,0.0
Talih Özcan,Cumhuriyet Halk Partisi,-1,Pole -,72.0,0.0,6.913750451316568,8.111284050831928,0.0,8.111284050831928,6.913750451316568,0.0,0.4601487237761612,2.7292581705643117,0.0
Büşra Paker,Adalet ve Kalkınma Partisi,1,Pole +,97.0,6.1529063183650745,0.0,0.0,6.927145071393488,6.1529063183650745,6.927145071393488,0.0,0.4704038336357212,2.725057652210067,0.0
Sümeyye Boz,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,547.0,0.0,7.401308153132349,9.0091109194407,0.0,9.0091109194407,7.401308153132349,0.0,0.45101274500973837,2.714747991662334,0.0
Abdurrahman Tutdere,Cumhuriyet Halk Partisi,-1,Pole -,131.0,0.0,6.969952154219373,8.30787271887297,0.0,8.30787271887297,6.969952154219373,0.0,0.456213643739221,2.713509937889976,0.0
Resul Kurt,Adalet ve Kalkınma Partisi,1,Pole +,157.0,7.648464227745359,0.0,0.0,9.511759985979499,7.648464227745359,9.511759985979499,0.0,0.4457088748981705,2.702688693069467,0.0
Tülay Hatimoğulları Oruç,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,191.0,0.0,4.460164905558593,4.483481557611597,0.0,4.483481557611597,4.460164905558593,0.0,0.49869646831712244,2.7000831571280774,0.0
Serkan Sarı,Cumhuriyet Halk Partisi,-1,Pole -,289.0,0.0,5.498950445132083,5.115209652785066,0.0,5.115209652785066,5.498950445132083,0.0,0.4819231672703822,2.691457160006256,0.0
Hasan Karal,Cumhuriyet Halk Partisi,1,Pole +,174.0,5.520890622588458,0.0,0.0,6.130839328811362,5.520890622588458,6.130839328811362,0.0,0.4738258305970575,2.6902681988940094,0.0
Salihe Aydeniz,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,217.0,0.0,6.307801964395291,7.386628919002467,0.0,7.386628919002467,6.307801964395291,0.0,0.4606107415228078,2.6894055721375976,0.0
Şengül Karslı,Adalet ve Kalkınma Partisi,0,Neutral,131.0,2.608062230338718,0.0,0.7055655970827701,2.8495754177977606,3.313627827421488,2.8495754177977606,0.0,0.46235298495888516,2.6818936920435457,0.8927797588678971
Hasan Öztürk,Cumhuriyet Halk Partisi,0,Neutral,144.0,0.0,2.1285511629143343,2.158027214098805,0.0,2.158027214098805,2.1285511629143343,0.0,0.49656182045618713,2.674581658471909,0.0
Kemal Çelik,Adalet ve Kalkınma Partisi,1,Pole +,94.0,6.402502804848641,0.0,0.0,7.64425289175445,6.402502804848641,7.64425289175445,0.0,0.4557993989986706,2.672858209535005,0.0
Nevroz Uysal Aslan,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,948.0,0.0,4.998891142663829,5.4739113971764315,0.0,5.4739113971764315,4.998891142663829,0.0,0.4773212445446102,2.6593808171663236,0.0
Aysu Bankoğlu,Cumhuriyet Halk Partisi,-1,Pole -,82.0,0.0,8.727645087178441,6.929319970517488,0.0,6.929319970517488,8.727645087178441,0.0,0.4425710822333937,2.6431863979671872,0.0
Gürsel Erol,Cumhuriyet Halk Partisi,-1,Pole -,245.0,0.0,5.297243189096186,6.580058863475929,0.3423807131585716,6.580058863475929,5.639623902254757,0.0,0.4615196654375676,2.6422886407878,0.25518186196135023
Saliha Sera Kadıgil,Türkiye İşçi Partisi,-1,Pole -,114.0,0.0,6.528615921514875,5.605354907356811,0.0,5.605354907356811,6.528615921514875,0.0,0.46195552848680177,2.6415429970068915,0.0
Uğur Bayraktutan,Cumhuriyet Halk Partisi,-1,Pole -,323.0,0.0,8.19784541653994,6.5889613915084375,0.0,6.5889613915084375,8.19784541653994,0.0,0.44559731364560096,2.635847420902066,0.0
George Aslan,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,169.0,0.0,5.249028482823107,5.993391429105968,0.0,5.993391429105968,5.249028482823107,0.0,0.46689489660376304,2.634277771313282,0.0
Aliye Coşar,Cumhuriyet Halk Partisi,-1,Pole -,444.0,0.0,7.311048513686312,6.042138123865923,0.0,6.042138123865923,7.311048513686312,0.0,0.45248660768520627,2.630586071185536,0.0
Serap Yazıcı Özbudun,Adalet ve Kalkınma Partisi,-1,Pole -,1426.0,0.0,3.946471577235223,4.021994703685217,0.0,4.021994703685217,3.946471577235223,0.0,0.49526112524179544,2.6245744711789953,0.0
Ayşegül Doğan Dağlı,Halkların Eşitlik ve Demokrasi Partisi,0,Neutral,139.0,0.0,2.283263456984175,2.140155888941492,0.0,2.140155888941492,2.283263456984175,0.0,0.4838238749461833,2.6232977003023574,0.0
Turan Yaldır,İYİ Parti,-1,Pole -,210.0,0.0,6.010190380007328,7.3130160629109895,0.0,7.3130160629109895,6.010190380007328,0.0,0.45110690172866136,2.6215540629655605,0.0
Sibel Suiçmez,Cumhuriyet Halk Partisi,0,Neutral,597.0,0.0,1.9835668075201187,2.045105783798598,0.0,2.045105783798598,1.9835668075201187,0.0,0.4923623754638422,2.6171628026427927,0.0
Cevahir Asuman Yazmacı,Adalet ve Kalkınma Partisi,1,Pole +,104.0,3.993995896435144,0.0,0.0,4.159147473959902,3.993995896435144,4.159147473959902,0.0,0.4898719076188341,2.6071832630828804,0.0
Leyla Şahin Usta,Adalet ve Kalkınma Partisi,0,Neutral,557.0,0.0,3.206836386478254,4.200681589655431,0.0,4.200681589655431,3.206836386478254,0.0,0.43291645006835733,2.6021612715372417,0.0
Halide Türkoğlu,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,68.0,0.0,4.585786965331607,5.138584837358021,0.0,5.138584837358021,4.585786965331607,0.0,0.4715766794922079,2.592547524625577,0.0
Yücel Bulut,Milliyetçi Hareket Partisi,0,Neutral,155.0,1.100894993200879,2.3831377041084507,2.020243866132065,1.7580764864723524,3.1211388593329437,4.141214190580803,0.31598296816648763,0.42976964042532234,2.573517905986415,2.1211857945633867
Nurettin Alan,Adalet ve Kalkınma Partisi,1,Pole +,105.0,8.360828560067862,0.0,0.0,6.424670567546605,8.360828560067862,6.424670567546605,0.0,0.4345251054198705,2.570313522135878,0.0
Yüksel Taşkın,Cumhuriyet Halk Partisi,0,Neutral,157.0,2.033301480990054,0.0,0.0,1.9151864593219092,2.033301480990054,1.9151864593219092,0.0,0.4850430057754085,2.56715375776709,0.0
Dursun Ataş,Adalet ve Kalkınma Partisi,-1,Pole -,358.0,0.0,5.216917635346141,4.543064799913713,0.0,4.543064799913713,5.216917635346141,0.0,0.4654787884694874,2.560718172614293,0.0
Elif Esen,YENİ YOL Partisi,0,Neutral,371.0,2.869001129725893,0.0,0.0,2.3985984976598997,2.869001129725893,2.3985984976598997,0.0,0.4553494317856743,2.5596183479741415,0.0
İbrahim Yurdunuseven,Adalet ve Kalkınma Partisi,1,Pole +,176.0,7.565365366237629,0.0,0.0,10.51569908180514,7.565365366237629,10.51569908180514,0.0,0.4184137160485675,2.5589977299051005,0.0
Orhan Erdem,Adalet ve Kalkınma Partisi,1,Pole +,64.0,4.4632763786081675,0.0,0.0,4.050621323301206,4.4632763786081675,4.050621323301206,0.0,0.47576579665938734,2.552608566252786,0.0
Ali Öztunç,Cumhuriyet Halk Partisi,-1,Pole -,75.0,0.0,6.711360089513087,5.358118772233659,0.0,5.358118772233659,6.711360089513087,0.0,0.44393952988076824,2.53616631283278,0.0
Mehmet Rüştü Tiryaki,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,619.0,0.0,4.568840844074333,4.0546712014218524,0.0,4.0546712014218524,4.568840844074333,0.0,0.470187921065096,2.5286687649470974,0.0
Selim Temurci,Bağımsız,1,Pole +,496.0,3.4068136570603653,0.0,0.0,3.5887697419488847,3.4068136570603653,3.5887697419488847,0.0,0.4869949312670421,2.5176938816930665,0.0
Adnan Şefik Çirkin,İYİ Parti,1,Pole +,102.0,5.3249297326428024,0.0,0.0,4.474427422753568,5.3249297326428024,4.474427422753568,0.0,0.456604178349899,2.5137275517032616,0.0
Zeynep Oduncu,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,231.0,0.0,4.992075110459801,6.212516017727087,0.0,6.212516017727087,4.992075110459801,0.0,0.44553835592054075,2.5122852184093336,0.0
Mustafa Cihan Paçacı,İYİ Parti,0,Neutral,129.0,0.0,2.1357324696030657,2.5247478080830623,0.0,2.5247478080830623,2.1357324696030657,0.0,0.45826445814403627,2.5119865223327396,0.0
Ali Kıratlı,Adalet ve Kalkınma Partisi,1,Pole +,74.0,5.2049216944443675,0.0,0.0,6.58536706193637,5.2049216944443675,6.58536706193637,0.0,0.4414583732044798,2.511694592103167,0.0
Fatih Dönmez,Adalet ve Kalkınma Partisi,1,Pole +,91.0,3.2151249685539964,0.0,0.0,3.145646769905519,3.2151249685539964,3.145646769905519,0.0,0.4945385400943203,2.5099286792172553,0.0
Adalet Kaya,Halkların Eşitlik ve Demokrasi Partisi,0,Neutral,331.0,0.0,4.036664067573963,2.948523063491069,0.0,2.948523063491069,4.036664067573963,0.0,0.42211081933024697,2.508872356518401,0.0
İdris Şahin,YENİ YOL Partisi,1,Pole +,872.0,8.484326571634188,0.0,0.0,12.892445264304353,8.484326571634188,12.892445264304353,0.0,0.3968946591352712,2.4937090557864607,0.0
Ayşe Böhürler,Adalet ve Kalkınma Partisi,-1,Pole -,69.0,0.0,4.972397180789686,4.169049353869858,0.0,4.169049353869858,4.972397180789686,0.0,0.45606013639164894,2.4791705348696853,0.0
Medeni Yılmaz,YENİ YOL Partisi,0,Neutral,82.0,0.0,1.5446388587931374,1.6102842856636397,0.0,1.6102842856636397,1.5446388587931374,0.0,0.4895963507122139,2.4663439110029213,0.0
Mehmet Celal Fendoğlu,Milliyetçi Hareket Partisi,1,Pole +,142.0,6.610377530552542,0.0,0.0,5.068875786706607,6.610377530552542,5.068875786706607,0.0,0.4340068366170302,2.4652060939647296,0.0
Ömer Faruk Hülakü,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,444.0,0.0,2.869668265645032,2.82429011219113,0.0,2.82429011219113,2.869668265645032,0.0,0.49601523655120416,2.4628554927722255,0.0
Cüneyt Yüksel,Adalet ve Kalkınma Partisi,1,Pole +,443.0,8.17111546523578,0.0,0.0,12.603964057406055,8.17111546523578,12.603964057406055,0.0,0.39331331829257893,2.459999201732557,0.0
Hüseyin Olan,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,251.0,0.0,4.990037881419903,4.102567012757784,0.0,4.102567012757784,4.990037881419903,0.0,0.4511982055806255,2.450334182782665,0.0
Mustafa Demir,Bağımsız,1,Pole +,108.0,4.597830746141158,0.0,0.0,3.8407888348755304,4.597830746141158,3.8407888348755304,0.0,0.4551442090197466,2.437945126233278,0.0
Ömer Öcalan,Halkların Eşitlik ve Demokrasi Partisi,0,Neutral,200.0,0.848676466762479,1.5153750279979823,1.3280444028661247,0.32147089716937244,2.176720869628604,1.8368459251673548,0.3589923774014403,0.45765923893215704,2.430739868402992,0.7295280237269741
Oğuz Kaan Salıcı,Cumhuriyet Halk Partisi,0,Neutral,129.0,1.8623739791517382,0.0,0.0,1.6528605645953276,1.8623739791517382,1.6528605645953276,0.0,0.4701992266960545,2.4264120414677297,0.0
Murat Emir,Cumhuriyet Halk Partisi,-1,Pole -,1759.0,0.0,4.815360581886095,3.911596576751259,0.0,3.911596576751259,4.815360581886095,0.0,0.44821998151229653,2.415845464427016,0.0
Mustafa Bilici,YENİ YOL Partisi,-1,Pole -,724.0,0.0,3.569251404585568,4.24020201911262,0.0,4.24020201911262,3.569251404585568,0.0,0.45704240879361013,2.4128730046752955,0.0
Önder Aksakal,Demokratik Sol Parti,0,Neutral,485.0,1.075978878090521,0.7181630530963514,0.26322819266849906,0.6068341489039155,1.33920707075902,1.324997202000267,0.40028218515632447,0.497333186892103,2.4099453543665565,0.9453249822084444
Ekrem Gökay Yüksel,Milliyetçi Hareket Partisi,1,Pole +,71.0,6.757256843038552,0.0,0.0,4.969704352012343,6.757256843038552,4.969704352012343,0.0,0.4237844970175149,2.408863773042592,0.0
Zülküf Uçar,Halkların Eşitlik ve Demokrasi Partisi,0,Neutral,850.0,0.8258646638326873,2.369463023258634,1.0882982049391208,0.0,1.914162868771808,2.369463023258634,0.25846008436336765,0.44685575177939685,2.406503995673398,0.0
Muhammet Emin Akbaşoğlu,Adalet ve Kalkınma Partisi,1,Pole +,875.0,3.4039148681119347,0.0,0.0,3.045402419451611,3.4039148681119347,3.045402419451611,0.0,0.4722053952674908,2.403068912736699,0.0
Meral Danış Beştaş,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,1159.0,0.0,3.390863465796051,3.0360989730160233,0.0,3.0360989730160233,3.390863465796051,0.0,0.4724002981888905,2.402430613494703,0.0
Erhan Usta,İYİ Parti,0,Neutral,2117.0,0.0,2.7996392731621436,2.132461357871699,0.0,2.132461357871699,2.7996392731621436,0.0,0.4323637161864517,2.3979436363575672,0.0
Nurten Yontar,Cumhuriyet Halk Partisi,-1,Pole -,272.0,0.0,5.220911886421905,4.094904599454716,0.0,4.094904599454716,5.220911886421905,0.0,0.43956475583469157,2.397770383767919,0.0
Yusuf Beyazıt,Adalet ve Kalkınma Partisi,1,Pole +,73.0,8.125338717638359,0.0,0.0,13.15323301459876,8.125338717638359,13.15323301459876,0.0,0.3818554562544526,2.3974620809406106,0.0
Süleyman Bülbül,Cumhuriyet Halk Partisi,1,Pole +,874.0,5.798811117963261,0.0,0.0,4.407500339959954,5.798811117963261,4.407500339959954,0.0,0.43184066620919614,2.394899206304898,0.0
Osman Gökçek,Adalet ve Kalkınma Partisi,1,Pole +,106.0,5.873018200243177,0.3232939965904719,0.0,4.0945718825826525,5.873018200243177,4.4178658791731245,0.05217522717843394,0.42929896446704574,2.384332324901864,0.0
Mehmet Tahtasız,Cumhuriyet Halk Partisi,-1,Pole -,373.0,0.0,3.0480053587966895,2.76050379707569,0.0,2.76050379707569,3.0480053587966895,0.0,0.47525169066998546,2.3691594327774643,0.0
Rıdvan Uz,İYİ Parti,-1,Pole -,427.0,0.0,3.317487444021566,3.983196255967716,0.0,3.983196255967716,3.317487444021566,0.0,0.45440777602404947,2.3685132000285725,0.0
Mühip Kanko,Cumhuriyet Halk Partisi,-1,Pole -,250.0,0.0,5.892975616670837,8.81070302261118,0.0,8.81070302261118,5.892975616670837,0.0,0.40078240016253575,2.3684998421971986,0.0
Cem Şahin,Adalet ve Kalkınma Partisi,1,Pole +,87.0,6.880675915358859,0.0,0.0,10.87173905749687,6.880675915358859,10.87173905749687,0.0,0.38759097990285507,2.3633933890923178,0.0
Sadullah Ergin,YENİ YOL Partisi,0,Neutral,116.0,1.6561994758141756,0.0,0.0,1.4693855396721083,1.6561994758141756,1.4693855396721083,0.0,0.4701153646186723,2.3632209320593547,0.0
Sema Silkin Ün,YENİ YOL Partisi,-1,Pole -,666.0,0.0,2.9820831687917813,2.6913170216371487,0.0,2.6913170216371487,2.9820831687917813,0.0,0.47437461325274505,2.3536998465759997,0.0
Ali Mahir Başarır,Cumhuriyet Halk Partisi,-1,Pole -,1777.0,0.0,3.9571498645527914,5.192001422554725,0.0,5.192001422554725,3.9571498645527914,0.0,0.43251551318169534,2.3515433363518725,0.0
Barış Bektaş,Cumhuriyet Halk Partisi,-1,Pole -,257.0,0.0,7.428563444806832,5.133490055775357,0.0,5.133490055775357,7.428563444806832,0.0,0.408650548664579,2.3508585599909333,0.0
İYİ PARTİ GRUBU ADINA SELCAN TAŞCI,İYİ Parti,0,Neutral,397.0,0.33365401233742403,5.231787319663058,3.1822800457377185,0.6681816635838094,3.5159340580751426,5.899968983246868,0.05995104294047818,0.3734038086704953,2.346970748608142,0.7943299861356222
Selçuk Özdağ,YENİ YOL Partisi,-1,Pole -,3479.0,0.0,4.295020149186604,5.841810391785976,0.0,5.841810391785976,4.295020149186604,0.0,0.42370444404714425,2.3468944436997794,0.0
Veysal Tipioğlu,Adalet ve Kalkınma Partisi,-1,Pole -,188.0,0.0,3.577553682909131,5.739591326056689,0.6488008538395749,5.739591326056689,4.226354536748706,0.0,0.4240796201891985,2.3417911259272097,0.5158808205332489
Mehmet Atmaca,YENİ YOL Partisi,0,Neutral,131.0,0.2889619190879347,1.264509707007083,0.929579627483972,0.0,1.2185415465719067,1.264509707007083,0.18601042596979497,0.49074361406144834,2.3388823618285004,0.0
Ziya Altunyaldız,Adalet ve Kalkınma Partisi,1,Pole +,84.0,3.8669309018233884,0.0,0.0,5.09558494650061,3.8669309018233884,5.09558494650061,0.0,0.4314559624589175,2.336929403592991,0.0
Ömer Faruk Gergerlioğlu,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,525.0,0.0,7.6087079870797645,5.173609413193391,0.0,5.173609413193391,7.6087079870797645,0.0,0.4047473748913546,2.335417862114608,0.0
Mustafa Erdem,Cumhuriyet Halk Partisi,-1,Pole -,293.0,0.0,4.144471249833915,3.3100837638089873,0.0,3.3100837638089873,4.144471249833915,0.0,0.4440350573987348,2.3236588043139794,0.0
Orhan Kırcalı,Adalet ve Kalkınma Partisi,1,Pole +,165.0,6.069570959455954,0.0,0.0,4.344891895632585,6.069570959455954,4.344891895632585,0.0,0.41719788679187225,2.3220837121273306,0.0
Harun Mertoğlu,Adalet ve Kalkınma Partisi,1,Pole +,219.0,6.438637413191374,0.0,0.0,4.529791246681681,6.438637413191374,4.529791246681681,0.0,0.41298452009270054,2.319955841069987,0.0
Efkan Ala,Adalet ve Kalkınma Partisi,0,Neutral,215.0,3.125719855932253,0.0,0.0,2.180429154422706,3.125719855932253,2.180429154422706,0.0,0.4109249758641662,2.313318655506429,0.0
Semra Çağlar Gökalp,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,336.0,0.0,2.8911120020273002,3.463623811964186,0.0,3.463623811964186,2.8911120020273002,0.0,0.4549539251036786,2.308595881013033,0.0
Cevdet Akay,Cumhuriyet Halk Partisi,0,Neutral,434.0,1.7195162020985744,0.0,0.0,2.230835671267619,1.7195162020985744,2.230835671267619,0.0,0.43528178167026166,2.304019827026207,0.0
Nilgün Ök,Adalet ve Kalkınma Partisi,1,Pole +,129.0,5.936078641457751,0.0,0.0,9.404062994559311,5.936078641457751,9.404062994559311,0.0,0.3869637440069973,2.303190016262513,0.0
Adem Çalkın,Adalet ve Kalkınma Partisi,0,Neutral,119.0,1.459318707914528,0.735031789562579,0.0,1.0113038833476033,1.459318707914528,1.7463356729101824,0.33496553539313595,0.4552327026233752,2.301484345781727,0.0
Sevda Erdan Kılıç,Cumhuriyet Halk Partisi,-1,Pole -,104.0,0.0,2.409496942714245,2.6844812257511528,0.0,2.6844812257511528,2.409496942714245,0.0,0.4730088866806268,2.29634304046989,0.0
Metin İlhan,Cumhuriyet Halk Partisi,-1,Pole -,202.0,0.0,6.386105495714544,4.413529464025903,0.0,4.413529464025903,6.386105495714544,0.0,0.4086739487094017,2.2894262572183264,0.0
Mustafa Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,0,Neutral,684.0,0.0,2.592193001749905,1.872174832339457,0.0,1.872174832339457,2.592193001749905,0.0,0.4193594483018181,2.2781751881560304,0.0
Melih Meriç,Cumhuriyet Halk Partisi,-1,Pole -,249.0,0.0,6.976065406166303,11.924342472166007,0.0,11.924342472166007,6.976065406166303,0.0,0.3690960243135634,2.2736955286210594,0.0
Ahmet Erbaş,Milliyetçi Hareket Partisi,1,Pole +,112.0,7.2498687038638545,0.0,0.0,4.7725173527065206,7.2498687038638545,4.7725173527065206,0.0,0.396969231386586,2.2662845775996723,0.0
Cengiz Çiçek,Halkların Eşitlik ve Demokrasi Partisi,0,Neutral,159.0,0.0,3.421927473277909,2.5473153924166,0.648371692408365,2.5473153924166,4.070299165686274,0.0,0.38492954971404836,2.2640911863066395,0.8913178000086318
Tahsin Ocaklı,Cumhuriyet Halk Partisi,-1,Pole -,191.0,0.0,8.540169084540523,5.377575462141105,0.0,5.377575462141105,8.540169084540523,0.0,0.3863826817425589,2.262235959970858,0.0
Mustafa Hakan Özer,Adalet ve Kalkınma Partisi,1,Pole +,115.0,3.490909632691917,0.0,0.0,2.8008603250885686,3.490909632691917,2.8008603250885686,0.0,0.4451625446317892,2.2545059581512574,0.0
Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,0,Neutral,97.0,1.0992229378594103,0.3265372062259687,0.25518168627148785,0.8693053788551974,1.3544046241308982,1.195842585081166,0.2290267457338798,0.4689124177031161,2.249008764327241,0.7650220560848046
Sunay Karamık,Adalet ve Kalkınma Partisi,1,Pole +,80.0,4.035156827850271,0.0,0.0,5.863216858086948,4.035156827850271,5.863216858086948,0.0,0.40765856649516324,2.248350820264934,0.0
Sezai Temelli,Halkların Eşitlik ve Demokrasi Partisi,0,Neutral,2356.0,0.0,1.1466310295717035,1.2694237756208562,0.0,1.2694237756208562,1.1466310295717035,0.0,0.47458817019911465,2.247197278333875,0.0
Deniz Yücel,Cumhuriyet Halk Partisi,-1,Pole -,192.0,0.0,5.3837770797056725,3.783764443018959,0.0,3.783764443018959,5.3837770797056725,0.0,0.4127349118874428,2.244823377301721,0.0
Serhat Eren,Halkların Eşitlik ve Demokrasi Partisi,-1,Pole -,415.0,0.0,4.009386761832968,5.847760568663922,0.0,5.847760568663922,4.009386761832968,0.0,0.4067491970036436,2.2416446075556866,0.0
Ulaş Karasu,Cumhuriyet Halk Partisi,-1,Pole -,71.0,0.0,3.062343938495402,4.058581303022639,0.0,4.058581303022639,3.062343938495402,0.0,0.4300486010175445,2.23088357761071,0.0
Zeki Korkutata,Adalet ve Kalkınma Partisi,1,Pole +,201.0,4.209262912894263,0.0,0.0,3.1394780305031915,4.209262912894263,3.1394780305031915,0.0,0.42721304972611285,2.229553635548055,0.0
