speaker,party,total_mentions,community,community_label,eigen_score,embed1,embed2
Orhan Sümer,Cumhuriyet Halk Partisi,311,-1,Pole -,-0.10755021046804167,0.6200264518797001,0.6710064867753716
Osman Cengiz Çandar,Halkların Eşitlik ve Demokrasi Partisi,595,0,Neutral,-0.007127964653922201,-0.0161898943083728,-0.3970520007242637
Osman Gökçek,Adalet ve Kalkınma Partisi,106,1,Pole +,0.026194202488587934,-0.3168624417502627,-0.15755640128729692
Oğuz Kaan Salıcı,Cumhuriyet Halk Partisi,129,0,Neutral,0.009125645935096828,-0.3113014921929332,-0.17419689367348917
Oğuzhan Kaya,Adalet ve Kalkınma Partisi,168,1,Pole +,0.11570976489486988,-0.6249588154923278,0.7017245125154371
Pelin Yılık,Milliyetçi Hareket Partisi,185,1,Pole +,0.0812320448439586,-0.6296448058333336,-0.28910769070932735
Perihan Koca,Halkların Eşitlik ve Demokrasi Partisi,348,0,Neutral,-0.005399604111261671,0.18111943656608664,-0.06717438710124246
Rahmi Aşkın Türeli,Cumhuriyet Halk Partisi,498,0,Neutral,0.022847278145677594,-0.5756282629447591,-0.12914160320421997
Ramazan Kaşlı,Milliyetçi Hareket Partisi,73,1,Pole +,0.14297145620587354,-0.7416731929485566,-0.3877821662593191
Refik Özen,Adalet ve Kalkınma Partisi,98,0,Neutral,0.01468948184700059,-0.41272005466144274,-0.18374013750384208
Resul Kurt,Adalet ve Kalkınma Partisi,157,1,Pole +,0.08784219275869252,-0.7883616708470471,-0.49615657897029186
Reşat Karagöz,Cumhuriyet Halk Partisi,225,-1,Pole -,-0.05363070875013338,0.6539235434735714,-0.028254990284587153
Rukiye Toy,Adalet ve Kalkınma Partisi,90,0,Neutral,0.011804321815644697,-0.4795798345937062,-0.3237571706296788
Rıdvan Uz,İYİ Parti,427,-1,Pole -,-0.0409747176807169,0.5513007349909536,-0.1871084703689982
Sabahat Erdoğan Sarıtaş,Halkların Eşitlik ve Demokrasi Partisi,354,-1,Pole -,-0.03171436849726101,0.45911420298679506,0.13073407128350165
Sadullah Ergin,YENİ YOL Partisi,116,0,Neutral,0.018128925948642637,-0.460635457093466,0.4432073563210699
Sadullah Kısacık,YENİ YOL Partisi,292,0,Neutral,0.014729321897905642,-0.32106239090877897,-0.2441046270285911
Saffet Bozkurt,Adalet ve Kalkınma Partisi,122,1,Pole +,0.08375693344809228,-0.7668566162361843,0.2530730610883145
Saliha Sera Kadıgil,Türkiye İşçi Partisi,114,-1,Pole -,-0.08782799676538572,0.33145194720799126,-0.82548919266527
Salihe Aydeniz,Halkların Eşitlik ve Demokrasi Partisi,217,-1,Pole -,-0.10862463330659312,0.5696485506875041,0.4532410060615859
Seda Kaya Ösen,Cumhuriyet Halk Partisi,122,0,Neutral,0.0033185209461162714,-0.08354427500607738,0.5984798709864568
Selami Altınok,Adalet ve Kalkınma Partisi,78,-1,Pole -,-0.025677000685936712,0.16072927684365226,0.3033374514331096
Selcan Hamşıoğlu,İYİ Parti,354,0,Neutral,-0.005609786327303102,0.12381598657954292,-0.12625979604414847
Selim Temurci,Bağımsız,496,1,Pole +,0.029701257131821073,-0.40851061049371556,-0.29819618159277106
Selma Aliye Kavaf,Cumhuriyet Halk Partisi,137,0,Neutral,-0.0010834586292546905,0.002840533804144217,0.007091348959636413
Selman Oğuzhan Eser,Adalet ve Kalkınma Partisi,68,1,Pole +,0.056501181985696654,-0.6478923614911474,0.39223496459365725
Selçuk Özdağ,YENİ YOL Partisi,3479,-1,Pole -,-0.046652584679193906,0.6511162738899385,-0.20913566551262994
Sema Silkin Ün,YENİ YOL Partisi,666,-1,Pole -,-0.024591998823355093,0.3839586835289877,0.10364666524126451
Semih Işıkver,Milliyetçi Hareket Partisi,188,1,Pole +,0.13419420267609308,-0.7023335425679146,-0.4251468804655006
Semra Dinçer,Cumhuriyet Halk Partisi,138,-1,Pole -,-0.04560430200667909,0.7030301574087822,-0.3285297980600085
Semra Çağlar Gökalp,Halkların Eşitlik ve Demokrasi Partisi,336,-1,Pole -,-0.03170216085839597,0.41518108490308203,0.5661023525533387
Serap Yazıcı Özbudun,Adalet ve Kalkınma Partisi,1426,-1,Pole -,-0.04456986407954873,0.1862809557340169,-0.41108073747293933
Serhat Eren,Halkların Eşitlik ve Demokrasi Partisi,415,-1,Pole -,-0.04724450141269252,0.4804718827002499,-0.3006085257972913
Serkan Sarı,Cumhuriyet Halk Partisi,289,-1,Pole -,-0.06442204943918982,0.6481349913574794,0.36641776757551375
Sermet Atay,Milliyetçi Hareket Partisi,83,0,Neutral,0.005450084145222109,-0.11923545225617202,0.0707664832010023
Servet Mullaoğlu,Cumhuriyet Halk Partisi,167,-1,Pole -,-0.0615817370291232,0.3525223208496827,-0.6574463049391758
Sevda Erdan Kılıç,Cumhuriyet Halk Partisi,104,-1,Pole -,-0.02723991751419655,0.12322401209468609,-0.17251254336357924
Sevda Karaca Demir,Halkların Eşitlik ve Demokrasi Partisi,83,0,Neutral,-0.005072309313430959,0.23049118101190083,0.31105366664265827
Sevilay Çelenk Özen,Halkların Eşitlik ve Demokrasi Partisi,376,-1,Pole -,-0.050741266378540095,0.6553912498457878,-0.2248792391011335
Seydi Gülsoy,Adalet ve Kalkınma Partisi,173,1,Pole +,0.0363330325466611,-0.5805297386305367,-0.6302043802316584
Seyit Torun,Cumhuriyet Halk Partisi,112,0,Neutral,0.0005024492588621426,0.025189002943515247,0.05448803472977678
Sezai Temelli,Halkların Eşitlik ve Demokrasi Partisi,2356,0,Neutral,-0.009183199688124555,0.1910372835586958,0.00021838985717654674
Sibel Suiçmez,Cumhuriyet Halk Partisi,597,0,Neutral,-0.015989497305865297,0.2453449924468063,-0.34717300942967805
Sinan Çiftyürek,Halkların Eşitlik ve Demokrasi Partisi,318,0,Neutral,0.006650278667676502,-0.18924256411259688,0.5293208043278357
Suat Özçağdaş,Cumhuriyet Halk Partisi,134,0,Neutral,-0.01778873987025449,0.20253540448004573,-0.5712946496761644
Sunay Karamık,Adalet ve Kalkınma Partisi,80,1,Pole +,0.07786756625771053,-0.711627419160189,-0.060024639833113035
Sururi Çorabatır,Cumhuriyet Halk Partisi,117,0,Neutral,-0.01650594714784932,0.20134787151986194,0.26456364760442447
Süleyman Bülbül,Cumhuriyet Halk Partisi,874,1,Pole +,0.08134937798829309,-0.44502242229943906,0.7860034853888458
Sümeyye Boz,Halkların Eşitlik ve Demokrasi Partisi,547,-1,Pole -,-0.1257596156557941,0.7083251002465843,0.26506782980366805
Süreyya Öneş Derici,Cumhuriyet Halk Partisi,250,0,Neutral,-0.0033682070334790674,0.10139008342647716,0.28121562032218833
Sırrı Sakık,Halkların Eşitlik ve Demokrasi Partisi,339,-1,Pole -,-0.032344723329860166,0.43990778630175154,-0.3980073389816711
Tahsin Becan,Cumhuriyet Halk Partisi,161,0,Neutral,0.0012775831582584375,-0.19440521168622021,0.2634817161775934
Tahsin Ocaklı,Cumhuriyet Halk Partisi,191,-1,Pole -,-0.08733504630550964,0.44789633061398043,-0.47544696445903006
Talat Dinçer,Cumhuriyet Halk Partisi,180,0,Neutral,-0.017843712545386747,0.4301352205297498,-0.10816505676610638
Talih Özcan,Cumhuriyet Halk Partisi,72,-1,Pole -,-0.09548882200791545,0.7759969302605587,-0.04418043301135737
Tamer Osmanağaoğlu,Milliyetçi Hareket Partisi,130,1,Pole +,0.15987464881717556,-0.8893114114588734,-0.3408779450888965
Tuncer Bakırhan,Halkların Eşitlik ve Demokrasi Partisi,191,1,Pole +,0.02708322078891079,-0.26922598272690623,0.5067741799834906
Turan Taşkın Özer,Cumhuriyet Halk Partisi,214,0,Neutral,-0.011480829892796836,-0.12366723157994085,-0.09370359135465345
Turan Yaldır,İYİ Parti,210,-1,Pole -,-0.07745465843583002,0.6113206042303126,0.3782304197266897
Turhan Çömez,İYİ Parti,1312,-1,Pole -,-0.030266979925038667,0.24132842284659636,0.41647289786557073
Tuğba Işık Ercan,Adalet ve Kalkınma Partisi,76,0,Neutral,0.00877780542275107,-0.3396438367621059,-0.09306675607425176
Tülay Hatimoğulları Oruç,Halkların Eşitlik ve Demokrasi Partisi,191,-1,Pole -,-0.04441766898772918,0.3771155052767471,0.553688361003576
Türkan Elçi,Cumhuriyet Halk Partisi,131,-1,Pole -,-0.09033821837333449,0.3922893676462356,-0.6990772355963399
Türker Ateş,Cumhuriyet Halk Partisi,102,1,Pole +,0.038073689516879526,-0.41758519279499956,-0.3091553086808365
Ulaş Karasu,Cumhuriyet Halk Partisi,71,-1,Pole -,-0.050845175295805844,0.3493718209713827,-0.6925240153625664
Umut Akdoğan,Cumhuriyet Halk Partisi,208,0,Neutral,0.015596327888187041,0.06931606136874667,0.5867599480116357
Utku Çakırözer,Cumhuriyet Halk Partisi,626,0,Neutral,0.005261991704665023,-0.10353776515031145,0.10572827020097367
Uğur Bayraktutan,Cumhuriyet Halk Partisi,323,-1,Pole -,-0.10830070893683223,0.280975577880019,-0.6773871276464035
Uğur Poyraz,İYİ Parti,678,0,Neutral,0.00307035790808595,-0.06677197973105747,0.1577188809730986
Vecdi Gündoğdu,Cumhuriyet Halk Partisi,117,-1,Pole -,-0.07613748451736672,0.7430379408942765,0.1298088218674953
Veli Ağbaba,Cumhuriyet Halk Partisi,309,-1,Pole -,-0.057027446390478846,0.3742237655328295,0.6415557694892238
Veysal Tipioğlu,Adalet ve Kalkınma Partisi,188,-1,Pole -,-0.02405120166763451,0.211353553298628,0.21911665371942193
Vezir Coşkun Parlak,Halkların Eşitlik ve Demokrasi Partisi,333,-1,Pole -,-0.04418343669644926,0.6659074661140336,0.08036697283382949
Yasin Öztürk,İYİ Parti,971,0,Neutral,-0.0064473606731823225,0.10885786535438147,0.011296631216468622
Yavuz Aydın,İYİ Parti,535,-1,Pole -,-0.030031317775447312,0.22061307958584903,0.42518379501380427
Yaşar Kırkpınar,Adalet ve Kalkınma Partisi,177,1,Pole +,0.0672912314075448,-0.5844715144906758,-0.35490858967150535
Yunus Emre,Cumhuriyet Halk Partisi,314,0,Neutral,-0.01461759281855316,0.2897030692457897,0.08603738201058571
Yusuf Ahlatçı,Adalet ve Kalkınma Partisi,75,1,Pole +,0.04938450872457776,-0.6068496112788663,0.14269849619108843
Yusuf Beyazıt,Adalet ve Kalkınma Partisi,73,1,Pole +,0.14906586571010305,-0.6600467723129092,0.7005503180525805
Yücel Bulut,Milliyetçi Hareket Partisi,155,0,Neutral,8.731490368363484e-05,0.049079044302728046,0.6800563481497434
Yüksel Arslan,İYİ Parti,227,0,Neutral,0.0021744477137707573,-0.07830962773721387,0.08558977125299458
Yüksel Selçuk Türkoğlu,İYİ Parti,986,-1,Pole -,-0.035866694476291726,0.6706979041762554,0.07480489001249938
Yüksel Taşkın,Cumhuriyet Halk Partisi,157,0,Neutral,0.019858526721084534,-0.38553436387986173,0.2688280323116949
Yılmaz Hun,Halkların Eşitlik ve Demokrasi Partisi,425,-1,Pole -,-0.06878935203221603,0.7109560619166744,-0.20276647313555454
Zeki Korkutata,Adalet ve Kalkınma Partisi,201,1,Pole +,0.03321774172198932,-0.6579799125055831,-0.10173479262949925
Zeynel Emre,Cumhuriyet Halk Partisi,77,-1,Pole -,-0.12985596301245197,0.33721248176425495,-0.7937869801685251
Zeynep Oduncu,Halkların Eşitlik ve Demokrasi Partisi,231,-1,Pole -,-0.0610282560673806,0.7871989132946542,-0.04371378332759339
Zeynep Yıldız,Adalet ve Kalkınma Partisi,90,0,Neutral,0.011470771252042539,-0.4024754737814027,-0.1867929472737766
Ziya Altunyaldız,Adalet ve Kalkınma Partisi,84,1,Pole +,0.04281200508001588,-0.553168405529677,-0.7275654836126813
Zuhal Karakoç Dora,Milliyetçi Hareket Partisi,347,0,Neutral,0.015425030941137058,-0.49138846221995097,-0.20589937043868217
Zülküf Uçar,Halkların Eşitlik ve Demokrasi Partisi,850,0,Neutral,-0.007387509818637882,0.13353555964553962,0.3284177419800956
Çiçek Otlu,Halkların Eşitlik ve Demokrasi Partisi,292,0,Neutral,-0.022599487732825857,0.335091219343033,-0.03791101499859931
Ömer Faruk Gergerlioğlu,Halkların Eşitlik ve Demokrasi Partisi,525,-1,Pole -,-0.0671703640485506,0.619992459383199,-0.27380631816700124
Ömer Faruk Hülakü,Halkların Eşitlik ve Demokrasi Partisi,444,-1,Pole -,-0.02928950708546124,0.323124002041448,-0.5521122755845913
Ömer Fethi Gürer,Cumhuriyet Halk Partisi,301,-1,Pole -,-0.05833991035251491,0.733317473259869,-0.14756292733022933
Ömer Karakaş,İYİ Parti,217,0,Neutral,-0.002709294451567476,0.1726912779907988,0.509157353238806
Ömer Öcalan,Halkların Eşitlik ve Demokrasi Partisi,200,0,Neutral,-0.0010101717879234166,0.05591738794782497,0.29880941651974613
Önder Aksakal,Demokratik Sol Parti,485,0,Neutral,0.004134431493315245,-0.10047629134026163,0.30504533759775293
Özgül Saki,Halkların Eşitlik ve Demokrasi Partisi,237,-1,Pole -,-0.029160990095177936,0.3814270539456444,0.3077536766054516
Özgür Ceylan,Cumhuriyet Halk Partisi,173,0,Neutral,-0.021184822623212,0.3725756114221108,-0.010090165197328272
Özgür Karabat,Cumhuriyet Halk Partisi,84,0,Neutral,-0.0027671295336265944,0.09275736391510879,0.014441538923067508
Özgür Özel,Cumhuriyet Halk Partisi,346,-1,Pole -,-0.044549543533690304,0.5865726225621978,-0.17529047513686813
Özlem Zengin,Adalet ve Kalkınma Partisi,558,1,Pole +,0.03212692500717594,-0.12420870271721689,0.4246052779254146
Öznur Bartin,Halkların Eşitlik ve Demokrasi Partisi,305,-1,Pole -,-0.0579951254400695,0.6086237125100846,-0.19315358275944589
Ümit Özlale,Cumhuriyet Halk Partisi,432,0,Neutral,0.0029090496642258062,-0.11669519884094653,-0.08334091521644209
Ümmügülşen Öztürk,Adalet ve Kalkınma Partisi,67,0,Neutral,-0.005048526703299921,-0.1352734933905489,-0.004251084667789245
İYİ PARTİ GRUBU ADINA SELCAN TAŞCI,İYİ Parti,397,0,Neutral,-0.017735259898161417,0.16752550842735936,0.600172983917308
İbrahim Akın,Halkların Eşitlik ve Demokrasi Partisi,376,-1,Pole -,-0.06432370481254002,0.35463848744002074,0.5368223728767488
İbrahim Arslan,Cumhuriyet Halk Partisi,94,0,Neutral,0.00436884313883855,-0.2035549306099946,0.23025921117826578
İbrahim Ethem Sedef,Milliyetçi Hareket Partisi,127,1,Pole +,0.11885224897023274,-0.7569339749395951,-0.47121307399578827
İbrahim Yurdunuseven,Adalet ve Kalkınma Partisi,176,1,Pole +,0.14065041647079263,-0.6080610806884037,0.6900894186551163
İdris Şahin,YENİ YOL Partisi,872,1,Pole +,0.1425706999242392,-0.7057821945161471,0.6173423648554616
İlhami Özcan Aygun,Cumhuriyet Halk Partisi,173,0,Neutral,0.0011715666380344705,-0.058905498946085336,0.1944508879429437
İlyas Topsakal,Milliyetçi Hareket Partisi,108,1,Pole +,0.055335867614585234,-0.6013315139965043,-0.22931489155898466
İnan Akgün Alp,Cumhuriyet Halk Partisi,327,0,Neutral,0.01809644744049858,-0.30729802502188547,-0.19079083008866138
İrfan Karatutlu,Adalet ve Kalkınma Partisi,81,-1,Pole -,-0.023418781876357563,0.24164684495906857,-0.378973742423906
İsa Mesih Şahin,Adalet ve Kalkınma Partisi,1620,0,Neutral,-0.015246323651418826,0.3122084415645348,-0.1491873954862308
İskender Bayhan,Halkların Eşitlik ve Demokrasi Partisi,96,0,Neutral,-0.0005984697869383653,0.21970136775023333,0.2689326141620756
İsmail Atakan Ünver,Cumhuriyet Halk Partisi,535,0,Neutral,-0.022388464739051414,0.024023384232241037,-0.41155598685742983
İsmail Faruk Aksu,Milliyetçi Hareket Partisi,913,1,Pole +,0.11209363683653291,-0.9572186097809782,-0.19752437425335684
İsmail Güneş,Adalet ve Kalkınma Partisi,114,0,Neutral,0.0026647472720117203,-0.08645366082997766,-0.38861308634705183
İsmail Özdemir,Milliyetçi Hareket Partisi,287,0,Neutral,0.012123928385088327,-0.3775364325154241,-0.12441980256010232
İsmet Güneşhan,Cumhuriyet Halk Partisi,159,-1,Pole -,-0.028181827271814352,0.3238622830342074,-0.5395394383988018
İzzet Akbulut,Cumhuriyet Halk Partisi,114,-1,Pole -,-0.03703409095771897,0.3359335147308514,0.31350865456848603
Şengül Karslı,Adalet ve Kalkınma Partisi,131,0,Neutral,0.017148371129732963,-0.2609183825658431,-0.7222385775996736
Şenol Sunat,İYİ Parti,594,0,Neutral,-0.012846431602605492,0.27635627328874285,0.3323184420627164
Şerafettin Kılıç,YENİ YOL Partisi,689,0,Neutral,-0.00685976493520681,0.033357180682186904,0.16291595246585777
Şeref Arpacı,Cumhuriyet Halk Partisi,220,0,Neutral,-0.013443845456928097,0.31344822839984815,0.2519750694725309
