date,market_days,usd_try_avg,usd_try_last,usd_try_return_month_pct,eur_try_avg,eur_try_last,eur_try_return_month_pct,bist100_avg,bist100_last,bist100_return_month_pct,gold_usd_avg,gold_usd_last,gold_usd_return_month_pct,brent_oil_usd_avg,brent_oil_usd_last,brent_oil_usd_return_month_pct,wti_oil_usd_avg,wti_oil_usd_last,wti_oil_usd_return_month_pct,year,month,short_term_interest_rate_percent,discount_rate_percent,immediate_interbank_rate_percent,cpi_all_items_index_fred,cpi_inflation_yoy_percent_fred,cpi_inflation_mom_percent_fred,harmonized_unemployment_rate_percent,industrial_production_index,exports_value_fred,imports_value_fred
2005-01-01,21,1.3515000002724784,1.3320000171661377,-0.8928545294519252,1.772290485245841,1.7364000082015991,-4.013267354605521,262.26799974943464,273.3039855957031,7.408859059307971,424.15,421.79998779296875,-1.6095227939322498,,,,46.85150012969971,48.20000076293945,14.43495248156841,2005,1,17.25,32.0,17.48,43.935759999999995,9.23576,0.553311083787103,9.3,59.74376,7965017000.0,12065900000.0
2005-02-01,20,1.31010000705719,1.277999997138977,-2.2935758495097547,1.7046899855136872,1.690999984741211,-0.8501918427295752,276.27355041503904,283.9620056152344,1.9619602486219856,424.01052535207646,436.5,3.730991602299083,,,,48.05315760562294,51.75,9.82597872043296,2005,2,16.31,32.0,16.7,43.94344,8.694827,0.0174687745654589,9.1,57.31625,7877285000.0,12237180000.0
2005-03-01,24,1.3128750026226044,1.350000023841858,5.551210128035811,1.727054163813591,1.7415000200271606,3.3531204252991387,261.5349114459494,255.5780029296875,-7.961177169552169,434.8952389671689,428.70001220703125,-0.9701967541393519,,,,54.629545558582656,55.400001525878906,7.198144734396528,2005,3,15.34,32.0,15.57,44.05856,7.944716,0.2619858527639589,9.3,56.50708,7908401000.0,12445840000.0
2005-04-01,25,1.3593499839305878,1.381500005722046,1.2829943836167201,1.7602299988269805,1.787500023841858,2.0262585680827616,247.57085818336122,235.91600036621094,-8.349386970204787,429.63499755859374,435.0,2.136653259902932,,,,53.217619214739116,49.720001220703125,-13.183166014864334,2005,4,14.87,32.0,15.13,44.37324,8.176630000000001,0.7142234996951321,9.5,57.18139,8161189000.0,12908070000.0
2005-05-01,27,1.3622181794860146,1.3489999771118164,-1.8909107555042604,1.7304347649864529,1.656999945640564,-6.67418245795246,247.25923738025483,252.36500549316406,4.055171221444276,422.2952386765253,416.29998779296875,-3.0733439364449944,,,,49.87095206124442,51.970001220703125,2.0620641977913134,2005,5,,28.0,14.73,44.78001,8.700512,0.916717114935578,9.7,57.72084,8169511999.999998,12925480000.0
2005-06-01,26,1.351604548367587,1.3285000324249268,-0.8582090050161306,1.6430000012571162,1.593500018119812,-3.4827379752414345,262.61277424205434,269.572998046875,6.842826815452585,431.4238092331659,435.8999938964844,4.960271300028296,,,,56.419545433738016,56.5,3.479856371753298,2005,6,14.13,28.0,14.3,44.82607,8.954389,0.1028365755420529,9.6,57.58598,8006932000.000002,12757610000.0
2005-07-01,26,1.33229999315171,1.319000005722046,-1.3462981681981567,1.6048809573763894,1.6080000400543213,1.3041074672572428,284.09352620442706,296.15301513671875,7.236151896026155,423.9699996948242,429.8999938964844,0.49088503119170124,,,,59.02599983215332,60.56999969482422,3.0978718209773826,2005,7,14.37,28.0,14.25,44.56895,7.816561,-0.5735810290215099,9.5,58.79973,7706034000.0,12634150000.0
2005-08-01,27,1.3430217349010964,1.3339999914169312,1.5607113785739202,1.6527347772017769,1.6620999574661255,3.5382800474550002,293.03713434392756,309.0799865722656,3.799275388534995,437.83043504797894,433.79998779296875,0.439915240410893,,,,64.9934778628142,68.94000244140625,11.970119836140869,2005,8,,28.0,14.25,44.94886,7.914133,0.852419493714484,9.4,59.74376,7892437000.0,13209410000.0
2005-09-01,26,1.3401000022888183,1.343999981880188,0.7496244773311567,1.6353450000286103,1.6086000204086304,-3.520660107593665,327.5975938276811,333.3320007324219,4.335792309299302,457.30476452055433,469.0,6.036629650446423,,,,65.55238124302456,66.23999786376953,-4.649493738559207,2005,9,13.5,28.0,14.25,45.40937,7.994889,1.02450268931957,9.6,60.41807,8743827000.0,13135690000.0
2005-10-01,25,1.3552142892565047,1.3459999561309814,0.8239638703888774,1.6274666786193848,1.6200000047683716,1.8547631362753725,324.8032851446243,319.6400146484375,-6.812937227345273,469.99524071103053,465.1000061035156,-0.21454623190412248,,,,62.26857176281157,59.7599983215332,-8.721556121438233,2005,10,13.78,28.0,14.07,46.22292,7.515844,1.7915997633736298,9.7,61.49697,8568711000.0,13459160000.0
2005-11-01,22,1.356240917335857,1.3550000190734863,0.7809649577873223,1.5966863632202148,1.597499966621399,-1.3279797389853965,351.47154693603517,380.8869934082031,16.152408456808452,475.5599990844727,494.6000061035156,7.802968453151182,,,,58.34249992370606,57.31999969482422,-4.22723282171985,2005,11,,28.0,13.78,46.87146,7.612335000000002,1.40307181403071,9.7,61.63183,8201518999.999998,13242110000.0
2005-12-01,22,1.3501318151300603,1.350000023841858,-0.625688623406051,1.5987727316943081,1.593500018119812,0.0,384.89545371315694,397.7770080566406,3.866635195688506,509.55238124302457,517.0999755859375,2.9054677782960114,,,,59.4471428280785,61.040000915527344,4.395415839181194,2005,12,14.0,23.0,13.57,47.06718,7.720007000000002,0.4175536269854289,9.7,61.09238,8901107000.0,14062580000.0
