date,market_days,usd_try_avg,usd_try_last,usd_try_return_month_pct,eur_try_avg,eur_try_last,eur_try_return_month_pct,bist100_avg,bist100_last,bist100_return_month_pct,gold_usd_avg,gold_usd_last,gold_usd_return_month_pct,brent_oil_usd_avg,brent_oil_usd_last,brent_oil_usd_return_month_pct,wti_oil_usd_avg,wti_oil_usd_last,wti_oil_usd_return_month_pct,year,month,short_term_interest_rate_percent,discount_rate_percent,immediate_interbank_rate_percent,cpi_all_items_index_fred,cpi_inflation_yoy_percent_fred,cpi_inflation_mom_percent_fred,harmonized_unemployment_rate_percent,industrial_production_index,exports_value_fred,imports_value_fred
2011-01-01,21,1.5603476138341994,1.6100000143051147,4.436950302191223,2.0827047370728993,2.1475000381469727,4.222282725222248,667.3545270647321,632.781005859375,-6.404277450740182,1361.679998779297,1333.800048828125,-6.242086902977606,96.78631591796875,101.01000213623047,6.505700165105122,89.57850036621093,92.19000244140625,0.6990708556138481,2011,1,,14.0,1.5,70.0731,4.900328,0.4124278251306189,9.9,78.35468,16443670000.0,29678730000.0
2011-02-01,20,1.5876800000667572,1.5906000137329102,-0.8539555072863081,2.169725000858307,2.1916000843048096,-0.42255409996745374,643.5356018066407,612.8389892578125,-5.459056441130317,1373.805265727796,1409.300048828125,5.203051247571189,103.94210494192023,111.80000305175781,9.887954982521908,89.7431576377467,96.97000122070312,6.830455885127895,2011,2,,14.0,1.5,70.5835,4.156521,0.7283680175246429,9.6,77.14093,16899629999.999998,30801120000.0
2011-03-01,24,1.5773583402236302,1.544100046157837,-3.2518741478514968,2.209312508503596,2.1865999698638916,-0.9333127954037623,629.3961765455163,644.344970703125,9.751768699477248,1422.6173891813858,1438.9000244140625,0.5731511513277665,114.64954514936967,117.36000061035156,1.6808200244177618,102.98130466627038,106.72000122070312,7.116334600763952,2011,3,,14.0,1.5,70.87898,3.986037,0.4186375251454179,9.5,76.87121,17354980000.0,31569870000.0
2011-04-01,25,1.5203368412820917,1.5233999490737915,-0.14420605016854937,2.1979000191939506,2.262200117111206,4.100139094876143,681.2252836681548,692.5009765625,5.380403016835222,1481.8650024414062,1556.0,8.955957327958508,123.05052586605674,125.88999938964844,6.057289491373252,110.03850059509277,113.93000030517578,5.549377180180359,2011,4,,14.0,1.5,71.49299,4.264607,0.866269626421241,9.5,76.73634,17550580000.0,31128930000.0
2011-05-01,27,1.5731217342874277,1.5920000076293945,4.702404836800467,2.254252174626226,2.2973999977111816,2.120279451110574,656.4495704287574,630.4600219726562,-9.315555438499457,1511.0142880394346,1535.9000244140625,-1.336155162217001,114.51428622291202,116.7300033569336,-6.705562024835898,101.3566665649414,102.69999694824219,-9.531360125780175,2011,5,,14.0,1.5,73.22371,7.1725449999999995,2.42082662372518,9.6,77.54552,17235500000.0,31748430000.0
2011-06-01,26,1.6004590879787097,1.621399998664856,1.5087926643562621,2.303931799801913,2.3452999591827393,2.307628625290725,625.9130859375,632.6939697265625,0.07069396021810448,1527.9954556551847,1502.300048828125,-2.5998427743263886,113.90181801535867,112.4800033569336,-1.7899200595589693,96.28863664106889,95.41999816894531,-4.855920532580271,2011,6,,14.0,1.5,72.17605999999998,6.235879,-1.43074262355223,9.5,79.02899,17729790000.0,32636550000.0
2011-07-01,26,1.6549857060114543,1.6865999698638916,5.110309085343934,2.3665952455429804,2.4209001064300537,3.7454553851234085,624.3451886858259,622.9569702148438,-1.5313562925990398,1577.1250061035157,1628.300048828125,9.849557794687014,117.11823541977826,116.73999786376953,4.4466327010589835,97.34049987792969,95.69999694824219,0.800499775955843,2011,7,,14.0,1.5,71.88058000000001,6.311368,-0.409400255210562,9.2,80.51247,19499300000.0,34771820000.0
2011-08-01,27,1.7528391247210295,1.714400053024292,1.3658143457554228,2.5132608724677046,2.466200113296509,2.2174400818530726,545.9680495489212,539.4609985351562,-12.887029775319547,1758.491306470788,1828.5,12.940086473131561,109.91476149786087,114.8499984741211,-1.6779377839550857,86.34086973770805,88.80999755859375,-6.407421087746323,2011,8,,14.0,5.0,72.40248000000001,6.6534770000000005,0.7260690833377758,8.8,82.93999,21771310000.0,34794930000.0
2011-09-01,26,1.7943381071090698,1.8499000072479248,7.677529028814156,2.4682476293473017,2.5160999298095703,2.618374498517806,572.9183785574777,596.9340209960938,7.797886602307202,1762.1857154482886,1620.4000244140625,-11.25958245268004,110.19449996948242,102.76000213623047,-10.088370537173052,85.60999915713356,79.19999694824219,-10.941193437022068,2011,9,,14.0,5.0,72.94740999999999,6.154018,0.7526368792070959,8.4,78.48955,19286910000.0,37386570000.0
2011-10-01,25,1.829966669990903,1.7417000532150269,-6.0825019538238045,2.5063285941169378,2.4632999897003174,-0.6573626112430953,575.3428519112723,560.614990234375,-5.715130667324175,1669.9142775762648,1724.199951171875,4.118354539364422,109.0895004272461,109.55999755859375,7.718020396009906,86.42809513636998,93.19000244140625,20.074734838974663,2011,10,,14.0,5.33,75.33434,7.655607000000002,3.2721342521963197,8.5,82.93999,20063670000.0,35769080000.0
