concept,weighted_degree,closeness_centrality,betweenness_centrality,eigenvector_centrality,concept_category,layer,year
Egemenlik,1.80839,0.306420013430095,0.0,0.05694752740726011,security_conflict,positive,2007
Ekonomi,2294.3186100000003,0.5192554085422554,0.14545454545454545,0.17879072915899677,macro_economy,positive,2008
Hukuk Devleti,1256.2890850000001,0.6470513552741036,0.19999999999999998,0.42917643379404113,democratic_reform,positive,2008
Anayasa,684.71277,0.549181131758852,0.01818181818181818,0.38129409199621445,constitutional_conflict,positive,2008
Demokrasi,632.8418049999999,0.5198105102652427,0.18181818181818182,0.24683336077444254,democratic_reform,positive,2008
Avrupa Birligi,462.32501,0.6069479686184927,0.01818181818181818,0.3787842296886467,democratic_reform,positive,2008
Guvenlik,379.294065,0.6083506258585146,0.19999999999999998,0.2910695849359195,security_conflict,positive,2008
Reform,223.10251500000004,0.43323077320847564,0.0,0.10172190692261876,democratic_reform,positive,2008
Faiz,165.61136500000003,0.49741223438050275,0.09090909090909091,0.2521988832451536,macro_economy,positive,2008
Enflasyon,81.69545,0.47045358393782444,0.0,0.18263870279196023,macro_economy,positive,2008
IMF,66.371065,0.5774842010365476,0.18181818181818182,0.4101291420026273,macro_economy,positive,2008
Egemenlik,29.05066,0.4750986447867518,0.0,0.267929774500877,security_conflict,positive,2008
Vesayet,3.075,0.32701805277228924,0.0,0.04505307231589386,constitutional_conflict,positive,2008
Ekonomi,1282.69147,0.4863641155103146,0.12727272727272726,0.34757250699148406,macro_economy,positive,2009
Hukuk Devleti,829.28491,0.6283483582072417,0.32727272727272727,0.4126553222792566,democratic_reform,positive,2009
Demokrasi,459.285165,0.5075216555529181,0.32727272727272727,0.2222264683037777,democratic_reform,positive,2009
Anayasa,332.755805,0.5327590417296972,0.0,0.34491212029152424,constitutional_conflict,positive,2009
Avrupa Birligi,297.04345,0.566117227240784,0.21818181818181817,0.4038613934822971,democratic_reform,positive,2009
Guvenlik,289.90393,0.5127652015499116,0.03636363636363636,0.40377509374114706,security_conflict,positive,2009
Reform,114.35309,0.3697076178814042,0.0,0.21765023729821176,democratic_reform,positive,2009
Faiz,112.56881,0.5089868291890066,0.0,0.399549477774089,macro_economy,positive,2009
IMF,46.831205,0.41862508532057124,0.18181818181818182,0.07532055155158429,macro_economy,positive,2009
Enflasyon,32.380160000000004,0.28597478571488877,0.0,0.012049225298760994,macro_economy,positive,2009
Egemenlik,17.18028,0.35942263442607997,0.18181818181818182,0.039537816593931366,security_conflict,positive,2009
Vesayet,0.5125,0.24432410603106872,0.0,0.005347216611670982,constitutional_conflict,positive,2009
Hukuk Devleti,2414.964725,0.45972730270494505,0.0,0.1322232305170072,democratic_reform,positive,2010
Ekonomi,1920.220225,0.5974057227072098,0.12727272727272726,0.4350991108839465,macro_economy,positive,2010
Anayasa,1683.679865,0.4607452745491696,0.10909090909090909,0.13289219071927302,constitutional_conflict,positive,2010
Demokrasi,1060.90906,0.3713995647267791,0.0,0.09228264203594917,democratic_reform,positive,2010
Avrupa Birligi,497.1789150000001,0.6355397432136014,0.16363636363636364,0.4280537099668094,democratic_reform,positive,2010
Guvenlik,427.29613500000005,0.6746374594204542,0.4727272727272727,0.41296309405626097,security_conflict,positive,2010
Reform,145.109745,0.46135110106274274,0.0,0.31230616639700276,democratic_reform,positive,2010
Faiz,118.81465500000002,0.5335780394394247,0.01818181818181818,0.38767136010979997,macro_economy,positive,2010
Enflasyon,69.72548,0.5302681280857532,0.18181818181818182,0.269346541126051,macro_economy,positive,2010
IMF,65.53984,0.48160264689547577,0.03636363636363636,0.1906181692959813,macro_economy,positive,2010
Egemenlik,12.257689999999998,0.40408672674692964,0.0,0.2334158751378026,security_conflict,positive,2010
Vesayet,0.5125,0.32403805012845943,0.0,0.04550630184747355,constitutional_conflict,positive,2010
Hukuk Devleti,1006.08189,0.5731144951478804,0.13333333333333333,0.44032945155529757,democratic_reform,positive,2011
Anayasa,527.5962,0.6067831764006877,0.26666666666666666,0.4718332988413843,constitutional_conflict,positive,2011
Ekonomi,424.47857,0.6113449479360654,0.37777777777777777,0.3731498747690507,macro_economy,positive,2011
Demokrasi,249.22028,0.4450240541183862,0.044444444444444446,0.3423888690043021,democratic_reform,positive,2011
Guvenlik,91.46189,0.38500468189817055,0.0,0.08775080929212621,security_conflict,positive,2011
Avrupa Birligi,52.616820000000004,0.421542148466888,0.0,0.3043099553802539,democratic_reform,positive,2011
Reform,47.39627,0.4106818591550979,0.0,0.13302204236670465,democratic_reform,positive,2011
Faiz,36.44117,0.48494108105500194,0.2,0.2128397601201545,macro_economy,positive,2011
Enflasyon,31.77967,0.6004343790351414,0.2,0.3590757106250358,macro_economy,positive,2011
Egemenlik,3.1417900000000003,0.38772059286220817,0.0,0.1808565233882109,security_conflict,positive,2011
IMF,0.675,0.31967900207665323,0.0,0.04546995500272473,macro_economy,positive,2011
Guvenlik,348.477585,0.5567816805516618,0.19999999999999998,0.43159691776555237,security_conflict,negative,2007
Ekonomi,262.94129499999997,0.6148121598483708,0.23636363636363636,0.3826318732454792,macro_economy,negative,2007
Hukuk Devleti,239.938305,0.44600290734764736,0.05454545454545454,0.16931643524372372,democratic_reform,negative,2007
Anayasa,162.11284999999998,0.4822629661025215,0.03636363636363636,0.3509379140456063,constitutional_conflict,negative,2007
Demokrasi,85.55160000000001,0.5887435362418105,0.23636363636363636,0.4113675420922241,democratic_reform,negative,2007
Faiz,62.24366,0.37120773716505523,0.0,0.15128588115208183,macro_economy,negative,2007
Enflasyon,46.9915,0.38902442641791296,0.0,0.10193943934489542,macro_economy,negative,2007
Avrupa Birligi,42.21445,0.4966992542305944,0.0,0.3726993038952674,democratic_reform,negative,2007
Vesayet,21.539044999999998,0.26283505063943363,0.0,0.006167082531971234,constitutional_conflict,negative,2007
Reform,8.30527,0.5036153599706256,0.0,0.38519135897072376,democratic_reform,negative,2007
IMF,7.640499999999999,0.4980910848373704,0.32727272727272727,0.1568721165808587,macro_economy,negative,2007
Egemenlik,2.41656,0.35972778506408537,0.18181818181818182,0.03263595501056175,security_conflict,negative,2007
Ekonomi,2028.5579149999999,0.6430778117095813,0.19999999999999998,0.41552597196073077,macro_economy,negative,2008
Hukuk Devleti,704.43481,0.6406768304269128,0.0,0.41105171975832056,democratic_reform,negative,2008
Guvenlik,568.36002,0.6097628611054047,0.34545454545454546,0.32979904158926915,security_conflict,negative,2008
Anayasa,349.696095,0.6831416018604869,0.19999999999999998,0.4383433755718521,constitutional_conflict,negative,2008
Demokrasi,176.220085,0.3584010382863934,0.0,0.05556103175805565,democratic_reform,negative,2008
Faiz,175.582695,0.3740530642993537,0.0,0.05857801960922356,macro_economy,negative,2008
Avrupa Birligi,132.052435,0.4906817024974503,0.0,0.30419789292994737,democratic_reform,negative,2008
IMF,116.18735000000001,0.540917978430318,0.18181818181818182,0.3452162014778036,macro_economy,negative,2008
Enflasyon,115.79278,0.3746289873875979,0.0,0.058811909649046465,macro_economy,negative,2008
Vesayet,51.679280000000006,0.4632610734191716,0.0,0.16240277847786388,constitutional_conflict,negative,2008
Reform,44.028760000000005,0.5736819335432292,0.18181818181818182,0.3169322824339675,democratic_reform,negative,2008
Egemenlik,9.00634,0.3663721570456552,0.0,0.09462429016403474,security_conflict,negative,2008
Ekonomi,2423.08828,0.49965470726706357,0.0,0.31171684944796973,macro_economy,negative,2009
Hukuk Devleti,670.983135,0.5065645349741984,0.0,0.3179754517193895,democratic_reform,negative,2009
Guvenlik,599.005315,0.709321921061655,0.4727272727272727,0.4543437725506586,security_conflict,negative,2009
Anayasa,215.85318,0.6223678840543435,0.19999999999999998,0.4494064681997674,constitutional_conflict,negative,2009
Demokrasi,188.47964,0.44397778410146077,0.18181818181818182,0.08934478831550356,democratic_reform,negative,2009
Faiz,176.69878,0.5843640526986525,0.10909090909090909,0.33235126851688673,macro_economy,negative,2009
Avrupa Birligi,63.06588,0.45518821747370364,0.0,0.21583049564138107,democratic_reform,negative,2009
Enflasyon,56.589395,0.5029602175935889,0.09090909090909091,0.17896762801162658,macro_economy,negative,2009
IMF,53.470180000000006,0.37359766553720636,0.0,0.09528893102133057,macro_economy,negative,2009
Vesayet,37.272725,0.30981409850929065,0.0,0.01818529685535154,constitutional_conflict,negative,2009
Reform,19.55455,0.5298125156577876,0.0,0.29315009769419975,democratic_reform,negative,2009
Egemenlik,6.20839,0.5055971819395835,0.0,0.317694891011591,security_conflict,negative,2009
Ekonomi,1429.9260949999998,0.6148016417137883,0.10909090909090909,0.4190138812351715,macro_economy,negative,2010
Anayasa,1383.3906,0.6073750836389202,0.05454545454545454,0.4138661439418921,constitutional_conflict,negative,2010
Hukuk Devleti,1313.0146450000002,0.4742306782678894,0.01818181818181818,0.278883615704827,democratic_reform,negative,2010
Guvenlik,940.97886,0.5200526082453288,0.03636363636363636,0.3619156409652022,security_conflict,negative,2010
Demokrasi,579.56914,0.3601414828482537,0.0,0.11638569350705023,democratic_reform,negative,2010
Vesayet,218.56056500000003,0.47169222347766665,0.12727272727272726,0.22868723514289443,constitutional_conflict,negative,2010
Avrupa Birligi,102.28966,0.6128113393697232,0.23636363636363636,0.4076302963698627,democratic_reform,negative,2010
Faiz,95.68273499999998,0.3976157305998606,0.18181818181818182,0.06360808135856513,macro_economy,negative,2010
Reform,58.259229999999995,0.5501700211889181,0.18181818181818182,0.31914509521680134,democratic_reform,negative,2010
Enflasyon,34.7268,0.35593188490597893,0.0,0.06039685917721601,macro_economy,negative,2010
IMF,24.582029999999996,0.28504556682729926,0.0,0.012021610632070537,macro_economy,negative,2010
Egemenlik,18.65777,0.57789035395633,0.32727272727272727,0.3204455659270927,security_conflict,negative,2010
Hukuk Devleti,718.3025600000001,0.557630711971807,0.19999999999999998,0.42856245237085644,democratic_reform,negative,2011
Ekonomi,432.622265,0.4561432145065055,0.0,0.36591745525412805,macro_economy,negative,2011
Anayasa,374.00908999999996,0.4505251807715931,0.0,0.3611859379124698,constitutional_conflict,negative,2011
Guvenlik,275.73344999999995,0.5522004378016478,0.0,0.4190796761137055,security_conflict,negative,2011
Demokrasi,141.37504,0.359063244504362,0.0,0.05704930589337251,democratic_reform,negative,2011
Reform,41.032894999999996,0.5725780871563156,0.32727272727272727,0.3701530949674425,democratic_reform,negative,2011
Faiz,29.054389999999998,0.39186019928113697,0.18181818181818182,0.0607141004441116,macro_economy,negative,2011
Vesayet,27.92068,0.4713536228623017,0.0,0.3561955590015211,constitutional_conflict,negative,2011
Avrupa Birligi,9.75026,0.5758133182195555,0.4727272727272727,0.31841257561956493,democratic_reform,negative,2011
IMF,1.675,0.2784199610610052,0.0,0.01282374624325786,macro_economy,negative,2011
Enflasyon,1.13339,0.279304581835623,0.0,0.01108943721885977,macro_economy,negative,2011
Egemenlik,0.675,0.3727719061463794,0.18181818181818182,0.062065900627303175,security_conflict,negative,2011
