year,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2008,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,6,7,2,8,10.5,10.5,-0.5454545454545454,total
2008,Demokratik Sol Parti,security,Guvenlik,security_conflict,4,8,2,2,9.4,9.4,0.0,total
2008,Demokrat Parti,law_state,Hukuk Devleti,democratic_reform,3,5,0,0,5.0,5.0,0.0,total
2008,Demokratik Sol Parti,inflation,Enflasyon,macro_economy,2,4,1,0,4.35,4.35,0.5,total
2008,Demokrat Parti,european_union,Avrupa Birligi,democratic_reform,2,3,2,0,3.7,3.7,0.6666666666666666,total
2008,Demokratik Sol Parti,law_state,Hukuk Devleti,democratic_reform,2,2,1,1,2.7,2.7,0.0,total
2008,Demokrat Parti,security,Guvenlik,security_conflict,1,1,0,1,1.35,1.35,-0.5,total
2008,Demokratik Sol Parti,european_union,Avrupa Birligi,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2008,Demokratik Sol Parti,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2009,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,292,1948,595,1332,2622.45,2622.45,-0.3822614107883817,total
2009,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,417,1802,1027,660,2392.45,2392.45,0.21741706161137442,total
2009,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,349,1743,471,1017,2263.8,2263.8,-0.3666890530557421,total
2009,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,360,1172,269,367,1394.6,1394.6,-0.15384615384615385,total
2009,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,228,891,206,218,1039.4,1039.4,-0.02823529411764706,total
2009,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,307,865,317,140,1024.95,1024.95,0.3864628820960699,total
2009,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,260,656,193,250,811.05,811.05,-0.12837837837837837,total
2009,Bağımsız,economy,Ekonomi,macro_economy,121,598,214,394,810.8,810.8,-0.2955665024630542,total
2009,Bağımsız,democracy,Demokrasi,democratic_reform,159,555,220,184,696.4,696.4,0.08888888888888889,total
2009,Bağımsız,law_state,Hukuk Devleti,democratic_reform,118,471,147,152,575.65,575.65,-0.016666666666666666,total
2009,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,190,500,75,83,555.3,555.3,-0.050314465408805034,total
2009,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,177,454,92,188,552.0,552.0,-0.3416370106761566,total
2009,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,156,405,98,225,518.05,518.05,-0.39197530864197533,total
2009,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,148,393,216,91,500.45,500.45,0.40584415584415584,total
2009,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,160,395,99,50,447.15,447.15,0.32666666666666666,total
2009,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,118,350,95,62,404.95,404.95,0.2088607594936709,total
2009,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,136,325,133,55,390.8,390.8,0.4126984126984127,total
2009,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,112,319,91,104,387.25,387.25,-0.0663265306122449,total
2009,Bağımsız,security,Guvenlik,security_conflict,101,272,68,171,355.65,355.65,-0.42916666666666664,total
2009,Bağımsız,constitution,Anayasa,constitutional_conflict,92,292,84,60,342.4,342.4,0.16551724137931034,total
2009,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,87,224,76,83,279.65,279.65,-0.04375,total
2009,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,106,220,130,28,275.3,275.3,0.6415094339622641,total
2009,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,48,204,77,38,244.25,244.25,0.33620689655172414,total
2009,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,72,202,19,38,221.95,221.95,-0.3275862068965517,total
2009,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,73,178,80,44,221.4,221.4,0.288,total
2009,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,73,193,39,36,219.25,219.25,0.039473684210526314,total
2009,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,94,173,88,20,210.8,210.8,0.6238532110091743,total
2009,Bağımsız,european_union,Avrupa Birligi,democratic_reform,43,135,55,31,165.1,165.1,0.27586206896551724,total
2009,Bağımsız,interest,Faiz,macro_economy,33,119,19,26,134.75,134.75,-0.15217391304347827,total
2009,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,46,103,31,40,127.85,127.85,-0.125,total
2009,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,47,81,23,8,91.85,91.85,0.46875,total
2009,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,23,66,26,10,78.6,78.6,0.43243243243243246,total
2009,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,26,65,11,26,77.95,77.95,-0.39473684210526316,total
2009,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,31,55,32,11,70.05,70.05,0.4772727272727273,total
2009,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,34,53,19,13,64.2,64.2,0.18181818181818182,total
2009,Milliyetçi Hareket Partisi,imf,IMF,macro_economy,20,46,15,8,54.05,54.05,0.2916666666666667,total
2009,Bağımsız,imf,IMF,macro_economy,12,39,3,17,46.0,46.0,-0.6666666666666666,total
2009,Bağımsız,reform,Reform,democratic_reform,20,33,11,7,39.300000000000004,39.300000000000004,0.21052631578947367,total
2009,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,19,29,6,12,35.3,35.3,-0.3157894736842105,total
2009,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,14,31,7,4,34.85,34.85,0.25,total
2009,Bağımsız,tutelage,Vesayet,constitutional_conflict,8,14,2,28,24.5,24.5,-0.8387096774193549,total
2009,Demokratik Sol Parti,economy,Ekonomi,macro_economy,1,15,5,11,20.6,20.6,-0.35294117647058826,total
2009,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,11,19,2,1,20.05,20.05,0.25,total
2009,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,4,12,0,19,18.65,18.65,-0.95,total
2009,Bağımsız,inflation,Enflasyon,macro_economy,10,12,1,14,17.25,17.25,-0.8125,total
2009,Bağımsız,sovereignty,Egemenlik,security_conflict,5,13,6,2,15.8,15.8,0.4444444444444444,total
2009,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,8,11,3,7,14.5,14.5,-0.36363636363636365,total
2009,Demokratik Sol Parti,democracy,Demokrasi,democratic_reform,9,13,0,0,13.0,13.0,0.0,total
2009,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,6,6,3,6,9.15,9.15,-0.3,total
2009,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,4,4,2,5,6.45,6.45,-0.375,total
2009,Demokratik Sol Parti,security,Guvenlik,security_conflict,3,3,1,1,3.7,3.7,0.0,total
2009,Demokratik Sol Parti,european_union,Avrupa Birligi,democratic_reform,1,3,0,0,3.0,3.0,0.0,total
2009,Demokratik Sol Parti,interest,Faiz,macro_economy,2,2,0,0,2.0,2.0,0.0,total
2009,Demokratik Sol Parti,sovereignty,Egemenlik,security_conflict,1,2,0,0,2.0,2.0,0.0,total
2009,Demokratik Sol Parti,law_state,Hukuk Devleti,democratic_reform,1,1,1,0,1.35,1.35,0.5,total
2009,Demokratik Sol Parti,constitution,Anayasa,constitutional_conflict,1,1,0,0,1.0,1.0,0.0,total
2009,Demokratik Sol Parti,inflation,Enflasyon,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2009,Demokratik Sol Parti,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2010,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,697,2755,690,565,3194.25,3194.25,0.09952229299363058,total
2010,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,727,2714,473,474,3045.45,3045.45,-0.0010548523206751054,total
2010,Bağımsız,law_state,Hukuk Devleti,democratic_reform,453,2240,770,617,2725.45,2725.45,0.11023054755043228,total
2010,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,481,1921,1222,622,2566.4,2566.4,0.3252032520325203,total
2010,Bağımsız,constitution,Anayasa,constitutional_conflict,431,2145,496,409,2461.75,2461.75,0.09602649006622517,total
2010,Bağımsız,democracy,Demokrasi,democratic_reform,515,1897,658,531,2313.15,2313.15,0.10672268907563025,total
2010,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,593,1856,665,384,2223.15,2223.15,0.26761904761904765,total
2010,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,452,1743,652,702,2216.9,2216.9,-0.03690036900369004,total
2010,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,485,1779,499,367,2082.1,2082.1,0.1522491349480969,total
2010,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,467,1799,297,328,2017.75,2017.75,-0.04952076677316294,total
2010,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,507,1671,436,224,1902.0,1902.0,0.3207261724659607,total
2010,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,412,1371,539,538,1747.95,1747.95,0.0009276437847866419,total
2010,Bağımsız,economy,Ekonomi,macro_economy,249,1031,426,509,1358.25,1358.25,-0.08867521367521368,total
2010,Bağımsız,security,Guvenlik,security_conflict,287,827,230,464,1069.9,1069.9,-0.3366906474820144,total
2010,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,395,895,286,160,1051.1,1051.1,0.28187919463087246,total
2010,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,340,835,218,333,1027.85,1027.85,-0.20833333333333334,total
2010,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,356,746,338,187,929.75,929.75,0.2870722433460076,total
2010,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,295,695,167,295,856.7,856.7,-0.27645788336933047,total
2010,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,264,617,107,297,758.4,758.4,-0.4691358024691358,total
2010,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,221,564,144,131,660.25,660.25,0.04710144927536232,total
2010,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,184,394,220,46,487.1,487.1,0.651685393258427,total
2010,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,115,284,153,65,360.3,360.3,0.4018264840182648,total
2010,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,104,301,74,45,342.65,342.65,0.24166666666666667,total
2010,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,153,251,135,44,313.65,313.65,0.5055555555555555,total
2010,Bağımsız,european_union,Avrupa Birligi,democratic_reform,109,210,127,63,276.5,276.5,0.33507853403141363,total
2010,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,62,196,24,27,213.85,213.85,-0.057692307692307696,total
2010,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,101,178,70,31,213.35,213.35,0.38235294117647056,total
2010,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,76,155,36,25,176.35,176.35,0.1774193548387097,total
2010,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,80,152,35,26,173.35,173.35,0.14516129032258066,total
2010,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,77,146,37,32,170.15,170.15,0.07142857142857142,total
2010,Bağımsız,tutelage,Vesayet,constitutional_conflict,58,98,20,142,154.7,154.7,-0.7484662576687117,total
2010,Milliyetçi Hareket Partisi,inflation,Enflasyon,macro_economy,36,82,44,18,103.7,103.7,0.4126984126984127,total
2010,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,33,86,25,22,102.45,102.45,0.0625,total
2010,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,59,91,17,13,101.5,101.5,0.12903225806451613,total
2010,Bağımsız,reform,Reform,democratic_reform,51,77,27,17,92.4,92.4,0.2222222222222222,total
2010,Milliyetçi Hareket Partisi,imf,IMF,macro_economy,16,66,23,14,78.95,78.95,0.23684210526315788,total
2010,Demokratik Sol Parti,constitution,Anayasa,constitutional_conflict,13,69,7,17,77.4,77.4,-0.4,total
2010,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,33,45,6,81,75.45,75.45,-0.8522727272727273,total
2010,Bağımsız,imf,IMF,macro_economy,12,63,21,10,73.85,73.85,0.34375,total
2010,Bağımsız,interest,Faiz,macro_economy,35,60,10,13,68.05,68.05,-0.125,total
2010,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,26,42,10,64,67.9,67.9,-0.72,total
2010,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,20,38,2,55,57.95,57.95,-0.9137931034482759,total
2010,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,24,46,10,9,52.65,52.65,0.05,total
2010,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,11,41,9,16,49.75,49.75,-0.2692307692307692,total
2010,Demokratik Sol Parti,democracy,Demokrasi,democratic_reform,23,40,2,8,43.5,43.5,-0.5454545454545454,total
2010,Demokratik Sol Parti,law_state,Hukuk Devleti,democratic_reform,13,34,3,22,42.75,42.75,-0.7307692307692307,total
2010,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,20,34,13,8,41.35,41.35,0.22727272727272727,total
2010,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,21,37,3,6,40.15,40.15,-0.3,total
2010,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,15,29,2,6,31.8,31.8,-0.4444444444444444,total
2010,Bağımsız,inflation,Enflasyon,macro_economy,8,13,17,4,20.35,20.35,0.5909090909090909,total
2010,Bağımsız,sovereignty,Egemenlik,security_conflict,13,17,0,3,18.05,18.05,-0.75,total
2010,Demokratik Sol Parti,economy,Ekonomi,macro_economy,2,11,7,4,14.850000000000001,14.850000000000001,0.25,total
2010,Demokratik Sol Parti,security,Guvenlik,security_conflict,4,7,1,0,7.35,7.35,0.5,total
2010,Demokratik Sol Parti,interest,Faiz,macro_economy,1,3,0,1,3.35,3.35,-0.5,total
2010,Demokrat Parti,european_union,Avrupa Birligi,democratic_reform,1,2,1,0,2.35,2.35,0.5,total
2010,Demokratik Sol Parti,imf,IMF,macro_economy,1,1,0,1,1.35,1.35,-0.5,total
2010,Demokratik Sol Parti,inflation,Enflasyon,macro_economy,1,1,0,1,1.35,1.35,-0.5,total
2011,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,248,1593,423,336,1858.65,1858.65,0.11447368421052631,total
2011,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,190,925,176,200,1056.6,1056.6,-0.0636604774535809,total
2011,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,185,806,194,122,916.6,916.6,0.22712933753943218,total
