speech_id,transcript_id,date,year,month,speaker,party,party_bloc,word_count,concept_hit_count,beme_positive_hits,beme_negative_hits,beme_score,beme_label
term_23_speech_000001,19943,2007-08-09,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,643,2,0,0,0.0,mixed
term_23_speech_000007,19945,2007-08-10,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,1035,2,0,0,0.0,mixed
term_23_speech_000008,19945,2007-08-10,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,121,1,0,0,0.0,mixed
term_23_speech_000009,19945,2007-08-10,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,42,2,0,1,-0.5,negative
term_23_speech_000011,19945,2007-08-10,2007,8,Sadullah Ergin,Adalet ve Kalkınma Partisi,opposition,316,1,1,0,0.5,positive
term_23_speech_000017,19945,2007-08-10,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,394,2,0,0,0.0,mixed
term_23_speech_000018,19945,2007-08-10,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,538,2,1,0,0.5,positive
term_23_speech_000020,19945,2007-08-10,2007,8,Kamer Genç,Cumhuriyet Halk Partisi,opposition,94,1,0,0,0.0,mixed
term_23_speech_000021,19945,2007-08-10,2007,8,Sadullah Ergin,Adalet ve Kalkınma Partisi,opposition,631,2,0,0,0.0,mixed
term_23_speech_000023,19945,2007-08-10,2007,8,Hasip Kaplan,Bağımsız,opposition,449,4,4,0,0.8,positive
term_23_speech_000024,19961,2007-10-01,2007,10,Abdullah Gül,Adalet ve Kalkınma Partisi,opposition,3637,7,69,29,0.404,positive
term_23_speech_000025,19963,2007-10-02,2007,10,Rüstem Zeydan,Adalet ve Kalkınma Partisi,opposition,282,2,0,0,0.0,mixed
term_23_speech_000029,19963,2007-10-02,2007,10,Recep Akdağ,Adalet ve Kalkınma Partisi,opposition,1644,3,2,0,0.6667,positive
term_23_speech_000041,19963,2007-10-02,2007,10,Faruk Çelik,Adalet ve Kalkınma Partisi,opposition,371,2,0,8,-0.8889,negative
term_23_speech_000042,19963,2007-10-02,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,567,4,4,7,-0.25,negative
term_23_speech_000058,19963,2007-10-02,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,462,1,0,0,0.0,mixed
term_23_speech_000059,19963,2007-10-02,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,100,1,0,4,-0.8,negative
term_23_speech_000060,19963,2007-10-02,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,682,2,0,0,0.0,mixed
term_23_speech_000063,19963,2007-10-02,2007,10,Recep Akdağ,Adalet ve Kalkınma Partisi,opposition,1418,1,0,1,-0.5,negative
term_23_speech_000072,19963,2007-10-02,2007,10,Recep Akdağ,Adalet ve Kalkınma Partisi,opposition,125,1,0,0,0.0,mixed
term_23_speech_000073,19963,2007-10-02,2007,10,Recep Akdağ,Adalet ve Kalkınma Partisi,opposition,50,1,0,0,0.0,mixed
term_23_speech_000094,19964,2007-10-03,2007,10,Ensar Öğüt,Cumhuriyet Halk Partisi,opposition,1388,4,5,4,0.1,mixed
term_23_speech_000095,19964,2007-10-03,2007,10,İsmet Büyükataman,Milliyetçi Hareket Partisi,opposition,400,1,0,0,0.0,mixed
term_23_speech_000097,19964,2007-10-03,2007,10,Zeynep Dağı,Adalet ve Kalkınma Partisi,opposition,220,1,0,0,0.0,mixed
term_23_speech_000098,19964,2007-10-03,2007,10,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,opposition,897,4,2,2,0.0,mixed
term_23_speech_000100,19964,2007-10-03,2007,10,Mehmet Çerçi,Adalet ve Kalkınma Partisi,opposition,491,1,0,1,-0.5,negative
term_23_speech_000101,19964,2007-10-03,2007,10,Hasan Çalış,Milliyetçi Hareket Partisi,opposition,495,1,0,1,-0.5,negative
term_23_speech_000102,19964,2007-10-03,2007,10,Cemaleddin Uslu,Milliyetçi Hareket Partisi,opposition,632,2,10,2,0.6154,positive
term_23_speech_000107,19968,2007-10-04,2007,10,Veysel Eroğlu,Adalet ve Kalkınma Partisi,opposition,1543,1,0,0,0.0,mixed
term_23_speech_000112,19968,2007-10-04,2007,10,Binali Yıldırım,Adalet ve Kalkınma Partisi,opposition,154,1,3,1,0.4,positive
term_23_speech_000121,19968,2007-10-04,2007,10,Gönül Bekin Şahkulubey,Adalet ve Kalkınma Partisi,opposition,426,2,16,2,0.7368,positive
term_23_speech_000122,19968,2007-10-04,2007,10,Münir Kutluata,Milliyetçi Hareket Partisi,opposition,1218,2,4,2,0.2857,positive
term_23_speech_000123,19968,2007-10-04,2007,10,Ahmet Ersin,Bağımsız,opposition,291,2,2,7,-0.5,negative
term_23_speech_000126,19968,2007-10-04,2007,10,Ahmet Ersin,Bağımsız,opposition,507,2,0,0,0.0,mixed
term_23_speech_000127,19968,2007-10-04,2007,10,Mehmet Aydın,Adalet ve Kalkınma Partisi,opposition,278,1,1,1,0.0,mixed
term_23_speech_000128,19968,2007-10-04,2007,10,Ahmet Ersin,Bağımsız,opposition,19,1,0,0,0.0,mixed
term_23_speech_000130,19968,2007-10-04,2007,10,Ahmet Ersin,Bağımsız,opposition,7,1,0,0,0.0,mixed
term_23_speech_000131,19968,2007-10-04,2007,10,Mehmet Aydın,Adalet ve Kalkınma Partisi,opposition,75,1,0,0,0.0,mixed
term_23_speech_000135,19968,2007-10-04,2007,10,Ahmet Ersin,Bağımsız,opposition,7,1,0,0,0.0,mixed
term_23_speech_000136,19968,2007-10-04,2007,10,Ahmet Ersin,Bağımsız,opposition,11,1,0,0,0.0,mixed
term_23_speech_000143,19968,2007-10-04,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,540,1,1,2,-0.25,negative
term_23_speech_000144,19968,2007-10-04,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,320,2,0,0,0.0,mixed
term_23_speech_000145,19968,2007-10-04,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,125,1,0,0,0.0,mixed
term_23_speech_000150,19968,2007-10-04,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,206,1,4,0,0.8,positive
term_23_speech_000155,19968,2007-10-04,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,242,1,0,0,0.0,mixed
term_23_speech_000156,19968,2007-10-04,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,381,1,0,0,0.0,mixed
term_23_speech_000157,19968,2007-10-04,2007,10,Osman Ertuğrul,Milliyetçi Hareket Partisi,opposition,645,4,1,0,0.5,positive
term_23_speech_000158,19968,2007-10-04,2007,10,Harun Öztürk,Bağımsız,opposition,149,2,0,0,0.0,mixed
term_23_speech_000159,19968,2007-10-04,2007,10,Ali Uzunırmak,Milliyetçi Hareket Partisi,opposition,584,3,1,0,0.5,positive
term_23_speech_000160,19969,2007-10-09,2007,10,Saffet Kaya,Adalet ve Kalkınma Partisi,opposition,585,1,2,0,0.6667,positive
term_23_speech_000162,19969,2007-10-09,2007,10,Saffet Kaya,Adalet ve Kalkınma Partisi,opposition,131,1,0,0,0.0,mixed
term_23_speech_000163,19969,2007-10-09,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,131,1,0,0,0.0,mixed
term_23_speech_000165,19969,2007-10-09,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,102,1,0,0,0.0,mixed
term_23_speech_000166,19969,2007-10-09,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,28,1,0,0,0.0,mixed
term_23_speech_000168,19969,2007-10-09,2007,10,Ertuğrul Günay,Adalet ve Kalkınma Partisi,opposition,697,2,0,0,0.0,mixed
term_23_speech_000169,19969,2007-10-09,2007,10,Turgut Dibek,Cumhuriyet Halk Partisi,opposition,644,2,1,0,0.5,positive
term_23_speech_000170,19969,2007-10-09,2007,10,Turgut Dibek,Cumhuriyet Halk Partisi,opposition,157,1,1,0,0.5,positive
term_23_speech_000176,19969,2007-10-09,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,885,2,0,0,0.0,mixed
term_23_speech_000186,19969,2007-10-09,2007,10,CHP GRUBU ADINA HAKKISUHA OKAY,Cumhuriyet Halk Partisi,opposition,301,2,0,0,0.0,mixed
term_23_speech_000187,19969,2007-10-09,2007,10,Oktay Vural,Milliyetçi Hareket Partisi,opposition,316,2,0,1,-0.5,negative
term_23_speech_000189,19969,2007-10-09,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,205,1,0,0,0.0,mixed
term_23_speech_000190,19969,2007-10-09,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,342,3,0,2,-0.6667,negative
term_23_speech_000191,19969,2007-10-09,2007,10,Ahmet Orhan,Milliyetçi Hareket Partisi,opposition,1193,3,3,1,0.4,positive
term_23_speech_000192,19969,2007-10-09,2007,10,Ensar Öğüt,Cumhuriyet Halk Partisi,opposition,236,1,0,0,0.0,mixed
term_23_speech_000193,19969,2007-10-09,2007,10,Ensar Öğüt,Cumhuriyet Halk Partisi,opposition,816,1,0,0,0.0,mixed
term_23_speech_000209,19969,2007-10-09,2007,10,Saffet Kaya,Adalet ve Kalkınma Partisi,opposition,69,1,0,0,0.0,mixed
term_23_speech_000211,19969,2007-10-09,2007,10,Saffet Kaya,Adalet ve Kalkınma Partisi,opposition,19,1,0,0,0.0,mixed
term_23_speech_000212,19969,2007-10-09,2007,10,Saffet Kaya,Adalet ve Kalkınma Partisi,opposition,9,1,0,0,0.0,mixed
term_23_speech_000213,19969,2007-10-09,2007,10,Saffet Kaya,Adalet ve Kalkınma Partisi,opposition,33,1,0,0,0.0,mixed
term_23_speech_000226,19969,2007-10-09,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,257,1,2,2,0.0,mixed
term_23_speech_000228,19969,2007-10-09,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,377,1,0,0,0.0,mixed
term_23_speech_000229,19971,2007-10-10,2007,10,Atilla Kart,Cumhuriyet Halk Partisi,opposition,1812,6,10,4,0.4,positive
term_23_speech_000232,19971,2007-10-10,2007,10,Oktay Vural,Milliyetçi Hareket Partisi,opposition,1978,7,8,11,-0.15,mixed
term_23_speech_000233,19971,2007-10-10,2007,10,Oktay Vural,Milliyetçi Hareket Partisi,opposition,132,2,0,0,0.0,mixed
term_23_speech_000235,19971,2007-10-10,2007,10,Bekir Bozdağ,Adalet ve Kalkınma Partisi,opposition,229,2,2,0,0.6667,positive
term_23_speech_000236,19971,2007-10-10,2007,10,Bekir Bozdağ,Adalet ve Kalkınma Partisi,opposition,107,1,0,0,0.0,mixed
term_23_speech_000237,19971,2007-10-10,2007,10,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,opposition,126,2,1,3,-0.4,negative
term_23_speech_000240,19971,2007-10-10,2007,10,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,opposition,264,3,0,11,-0.9167,negative
term_23_speech_000241,19971,2007-10-10,2007,10,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,opposition,177,1,0,1,-0.5,negative
term_23_speech_000242,19971,2007-10-10,2007,10,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,opposition,197,2,0,0,0.0,mixed
term_23_speech_000243,19971,2007-10-10,2007,10,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,opposition,50,1,0,0,0.0,mixed
term_23_speech_000245,19971,2007-10-10,2007,10,Suat Kılıç,Adalet ve Kalkınma Partisi,opposition,937,3,8,5,0.2143,positive
term_23_speech_000246,19971,2007-10-10,2007,10,Suat Kılıç,Adalet ve Kalkınma Partisi,opposition,125,2,2,2,0.0,mixed
term_23_speech_000247,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,422,2,1,0,0.5,positive
term_23_speech_000251,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,333,1,0,3,-0.75,negative
term_23_speech_000252,19971,2007-10-10,2007,10,İsa Gök,Cumhuriyet Halk Partisi,opposition,275,2,1,0,0.5,positive
term_23_speech_000253,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,48,1,0,0,0.0,mixed
term_23_speech_000254,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,23,1,0,0,0.0,mixed
term_23_speech_000255,19971,2007-10-10,2007,10,Mustafa Elitaş,Adalet ve Kalkınma Partisi,opposition,130,1,0,1,-0.5,negative
term_23_speech_000256,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,90,2,0,3,-0.75,negative
term_23_speech_000257,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,15,1,0,0,0.0,mixed
term_23_speech_000258,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,288,3,0,0,0.0,mixed
term_23_speech_000259,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,11,1,0,0,0.0,mixed
term_23_speech_000260,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,13,1,0,0,0.0,mixed
term_23_speech_000261,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,15,1,0,0,0.0,mixed
term_23_speech_000264,19971,2007-10-10,2007,10,Şahin Mengü,Cumhuriyet Halk Partisi,opposition,1036,3,4,10,-0.4,negative
term_23_speech_000265,19971,2007-10-10,2007,10,Süleyman Nevzat Korkmaz,Milliyetçi Hareket Partisi,opposition,825,4,3,4,-0.125,mixed
term_23_speech_000271,19971,2007-10-10,2007,10,Zafer Üskül,Adalet ve Kalkınma Partisi,opposition,387,2,1,2,-0.25,negative
term_23_speech_000272,19971,2007-10-10,2007,10,Zafer Üskül,Adalet ve Kalkınma Partisi,opposition,49,1,0,0,0.0,mixed
term_23_speech_000273,19971,2007-10-10,2007,10,Yılmaz Tunç,Adalet ve Kalkınma Partisi,opposition,486,3,1,4,-0.5,negative
term_23_speech_000274,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,374,3,0,0,0.0,mixed
term_23_speech_000276,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,62,1,1,0,0.5,positive
term_23_speech_000278,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,126,2,0,1,-0.5,negative
term_23_speech_000281,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,457,1,2,0,0.6667,positive
term_23_speech_000286,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,49,1,0,1,-0.5,negative
term_23_speech_000287,19971,2007-10-10,2007,10,Hakkı Suha Okay,Cumhuriyet Halk Partisi,opposition,864,3,1,0,0.5,positive
term_23_speech_000288,19971,2007-10-10,2007,10,Hakkı Suha Okay,Cumhuriyet Halk Partisi,opposition,88,2,0,0,0.0,mixed
term_23_speech_000289,19971,2007-10-10,2007,10,Mehmet Emin Ekmen,Adalet ve Kalkınma Partisi,opposition,316,3,1,3,-0.4,negative
term_23_speech_000290,19971,2007-10-10,2007,10,Suat Kılıç,Adalet ve Kalkınma Partisi,opposition,41,1,0,0,0.0,mixed
term_23_speech_000291,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,534,2,1,2,-0.25,negative
term_23_speech_000292,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,118,2,0,0,0.0,mixed
term_23_speech_000293,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,24,1,0,0,0.0,mixed
term_23_speech_000296,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,212,1,0,0,0.0,mixed
term_23_speech_000300,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,204,1,0,0,0.0,mixed
term_23_speech_000304,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,27,1,0,0,0.0,mixed
term_23_speech_000305,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,42,3,0,0,0.0,mixed
term_23_speech_000306,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,114,1,0,0,0.0,mixed
term_23_speech_000307,19971,2007-10-10,2007,10,Mehmet Çerçi,Adalet ve Kalkınma Partisi,opposition,8,1,0,0,0.0,mixed
term_23_speech_000310,19971,2007-10-10,2007,10,Mustafa Elitaş,Adalet ve Kalkınma Partisi,opposition,9,1,0,0,0.0,mixed
term_23_speech_000312,19971,2007-10-10,2007,10,Turgut Dibek,Cumhuriyet Halk Partisi,opposition,1033,3,1,1,0.0,mixed
term_23_speech_000313,19971,2007-10-10,2007,10,Turgut Dibek,Cumhuriyet Halk Partisi,opposition,137,2,0,0,0.0,mixed
term_23_speech_000314,19971,2007-10-10,2007,10,Bülent Arınç,Adalet ve Kalkınma Partisi,opposition,466,2,0,3,-0.75,negative
term_23_speech_000317,19971,2007-10-10,2007,10,Bülent Arınç,Adalet ve Kalkınma Partisi,opposition,109,1,0,1,-0.5,negative
term_23_speech_000319,19971,2007-10-10,2007,10,Bülent Arınç,Adalet ve Kalkınma Partisi,opposition,77,2,2,4,-0.2857,negative
term_23_speech_000324,19971,2007-10-10,2007,10,Suat Kılıç,Adalet ve Kalkınma Partisi,opposition,116,2,0,0,0.0,mixed
term_23_speech_000325,19971,2007-10-10,2007,10,Suat Kılıç,Adalet ve Kalkınma Partisi,opposition,37,1,0,0,0.0,mixed
term_23_speech_000328,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,218,3,0,1,-0.5,negative
term_23_speech_000329,19971,2007-10-10,2007,10,Tayfun İçli,Bağımsız,opposition,71,2,0,0,0.0,mixed
term_23_speech_000332,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,240,2,0,0,0.0,mixed
term_23_speech_000333,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,97,1,0,0,0.0,mixed
term_23_speech_000336,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,141,1,0,0,0.0,mixed
term_23_speech_000339,19971,2007-10-10,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,41,2,0,0,0.0,mixed
term_23_speech_000340,19975,2007-10-17,2007,10,Selahattin Demirtaş,Bağımsız,opposition,1343,4,6,18,-0.48,negative
term_23_speech_000341,19975,2007-10-17,2007,10,Şükrü Elekdağ,Cumhuriyet Halk Partisi,opposition,1822,5,7,14,-0.3182,negative
term_23_speech_000343,19975,2007-10-17,2007,10,Şükrü Elekdağ,Cumhuriyet Halk Partisi,opposition,383,1,0,0,0.0,mixed
term_23_speech_000344,19975,2007-10-17,2007,10,Deniz Bölükbaşı,Milliyetçi Hareket Partisi,opposition,2127,4,12,23,-0.3056,negative
term_23_speech_000345,19975,2007-10-17,2007,10,Deniz Bölükbaşı,Milliyetçi Hareket Partisi,opposition,230,1,0,1,-0.5,negative
term_23_speech_000346,19975,2007-10-17,2007,10,Deniz Bölükbaşı,Milliyetçi Hareket Partisi,opposition,106,1,0,1,-0.5,negative
term_23_speech_000347,19975,2007-10-17,2007,10,Nihat Ergün,Adalet ve Kalkınma Partisi,opposition,2095,5,17,35,-0.3396,negative
term_23_speech_000348,19975,2007-10-17,2007,10,Nihat Ergün,Adalet ve Kalkınma Partisi,opposition,149,5,3,4,-0.125,mixed
term_23_speech_000349,19975,2007-10-17,2007,10,Ülkü Güney,Adalet ve Kalkınma Partisi,opposition,651,5,32,2,0.8571,positive
term_23_speech_000352,19975,2007-10-17,2007,10,Selami Uzun,Adalet ve Kalkınma Partisi,opposition,202,2,0,1,-0.5,negative
term_23_speech_000356,19975,2007-10-17,2007,10,Selami Uzun,Adalet ve Kalkınma Partisi,opposition,330,2,4,3,0.125,mixed
term_23_speech_000361,19975,2007-10-17,2007,10,Selami Uzun,Adalet ve Kalkınma Partisi,opposition,232,3,2,0,0.6667,positive
term_23_speech_000362,19975,2007-10-17,2007,10,Hüseyin Pazarcı,Cumhuriyet Halk Partisi,opposition,361,2,6,6,0.0,mixed
term_23_speech_000363,19975,2007-10-17,2007,10,Ufuk Uras,Bağımsız,opposition,335,2,8,9,-0.0556,mixed
term_23_speech_000364,19975,2007-10-17,2007,10,Muhsin Yazıcıoğlu,Bağımsız,opposition,310,2,4,7,-0.25,negative
term_23_speech_000365,19979,2007-10-23,2007,10,Cemil Çiçek,Adalet ve Kalkınma Partisi,opposition,282,1,2,0,0.6667,positive
term_23_speech_000367,19979,2007-10-23,2007,10,Cemil Çiçek,Adalet ve Kalkınma Partisi,opposition,503,2,2,0,0.6667,positive
term_23_speech_000371,19979,2007-10-23,2007,10,Cemil Çiçek,Adalet ve Kalkınma Partisi,opposition,59,1,0,1,-0.5,negative
term_23_speech_000388,19979,2007-10-23,2007,10,Cemil Çiçek,Adalet ve Kalkınma Partisi,opposition,564,1,0,0,0.0,mixed
term_23_speech_000391,19979,2007-10-23,2007,10,Cemil Çiçek,Adalet ve Kalkınma Partisi,opposition,135,1,2,0,0.6667,positive
term_23_speech_000394,19979,2007-10-23,2007,10,Veysel Eroğlu,Adalet ve Kalkınma Partisi,opposition,1796,3,0,0,0.0,mixed
term_23_speech_000396,19979,2007-10-23,2007,10,Hüsnü Çöllü,Cumhuriyet Halk Partisi,opposition,2264,4,3,6,-0.3,negative
term_23_speech_000397,19979,2007-10-23,2007,10,Mümin İnan,Milliyetçi Hareket Partisi,opposition,2259,4,16,11,0.1786,mixed
term_23_speech_000398,19979,2007-10-23,2007,10,Haluk Özdalga,Adalet ve Kalkınma Partisi,opposition,1699,6,7,3,0.3636,positive
term_23_speech_000399,19979,2007-10-23,2007,10,Necdet Budak,Adalet ve Kalkınma Partisi,opposition,50,1,0,0,0.0,mixed
term_23_speech_000401,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,331,1,0,0,0.0,mixed
term_23_speech_000402,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,117,1,0,0,0.0,mixed
term_23_speech_000403,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,48,1,0,0,0.0,mixed
term_23_speech_000404,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,113,1,0,0,0.0,mixed
term_23_speech_000407,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,35,1,0,0,0.0,mixed
term_23_speech_000409,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,99,2,0,0,0.0,mixed
term_23_speech_000415,19981,2007-10-24,2007,10,Vahap Seçer,Cumhuriyet Halk Partisi,opposition,54,1,0,0,0.0,mixed
term_23_speech_000416,19981,2007-10-24,2007,10,Ertuğrul Günay,Adalet ve Kalkınma Partisi,opposition,302,2,0,0,0.0,mixed
term_23_speech_000419,19981,2007-10-24,2007,10,Ertuğrul Günay,Adalet ve Kalkınma Partisi,opposition,685,1,8,0,0.8889,positive
term_23_speech_000430,19981,2007-10-24,2007,10,Recep Akdağ,Adalet ve Kalkınma Partisi,opposition,773,1,0,0,0.0,mixed
term_23_speech_000444,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,250,2,0,1,-0.5,negative
term_23_speech_000450,19981,2007-10-24,2007,10,Fevzi Şanverdi,Adalet ve Kalkınma Partisi,opposition,320,1,0,0,0.0,mixed
term_23_speech_000453,19981,2007-10-24,2007,10,Mehmet Çerçi,Adalet ve Kalkınma Partisi,opposition,397,1,0,0,0.0,mixed
term_23_speech_000454,19981,2007-10-24,2007,10,Osman Durmuş,Milliyetçi Hareket Partisi,opposition,552,1,0,0,0.0,mixed
term_23_speech_000457,19981,2007-10-24,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,1453,3,1,0,0.5,positive
term_23_speech_000458,19981,2007-10-24,2007,10,Hüseyin Ünsal,Cumhuriyet Halk Partisi,opposition,316,1,0,0,0.0,mixed
term_23_speech_000460,19981,2007-10-24,2007,10,Mehmet Şandır,Milliyetçi Hareket Partisi,opposition,702,1,2,0,0.6667,positive
term_23_speech_000462,19981,2007-10-24,2007,10,Mehmet Şahin,Adalet ve Kalkınma Partisi,opposition,1034,4,24,17,0.1667,mixed
term_23_speech_000463,19981,2007-10-24,2007,10,Hasan Özdemir,Milliyetçi Hareket Partisi,opposition,1723,2,8,2,0.5455,positive
term_23_speech_000464,19981,2007-10-24,2007,10,Ahmet Ersin,Bağımsız,opposition,1578,2,0,6,-0.8571,negative
term_23_speech_000466,19981,2007-10-24,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,82,1,2,4,-0.2857,negative
term_23_speech_000467,19983,2007-10-25,2007,10,Canan Kalsın,Adalet ve Kalkınma Partisi,opposition,394,4,15,4,0.55,positive
term_23_speech_000468,19983,2007-10-25,2007,10,Alim Işık,Milliyetçi Hareket Partisi,opposition,2018,4,2,9,-0.5833,negative
term_23_speech_000469,19983,2007-10-25,2007,10,Enis Tütüncü,Cumhuriyet Halk Partisi,opposition,789,3,1,0,0.5,positive
term_23_speech_000474,19983,2007-10-25,2007,10,Oktay Vural,Milliyetçi Hareket Partisi,opposition,67,1,1,0,0.5,positive
term_23_speech_000475,19983,2007-10-25,2007,10,Metin Çobanoğlu,Milliyetçi Hareket Partisi,opposition,361,2,1,0,0.5,positive
term_23_speech_000486,19987,2007-10-31,2007,10,Ertuğrul Günay,Adalet ve Kalkınma Partisi,opposition,663,1,1,0,0.5,positive
term_23_speech_000487,19987,2007-10-31,2007,10,Kamer Genç,Cumhuriyet Halk Partisi,opposition,371,1,1,0,0.5,positive
term_23_speech_000489,19987,2007-10-31,2007,10,Mehdi Eker,Adalet ve Kalkınma Partisi,opposition,1718,1,2,0,0.6667,positive
term_23_speech_000490,19987,2007-10-31,2007,10,Mehdi Eker,Adalet ve Kalkınma Partisi,opposition,103,1,0,0,0.0,mixed
term_23_speech_000500,19987,2007-10-31,2007,10,Durmuşali Torlak,Milliyetçi Hareket Partisi,opposition,810,1,2,1,0.25,positive
term_23_speech_000501,19987,2007-10-31,2007,10,Çetin Soysal,Cumhuriyet Halk Partisi,opposition,1177,4,1,3,-0.4,negative
term_23_speech_000505,19987,2007-10-31,2007,10,Çetin Soysal,Cumhuriyet Halk Partisi,opposition,616,2,2,0,0.6667,positive
term_23_speech_000506,19987,2007-10-31,2007,10,Çetin Soysal,Cumhuriyet Halk Partisi,opposition,133,1,0,1,-0.5,negative
term_23_speech_000509,19987,2007-10-31,2007,10,Egemen Bağış,Adalet ve Kalkınma Partisi,opposition,111,1,0,0,0.0,mixed
term_23_speech_000511,19987,2007-10-31,2007,10,Egemen Bağış,Adalet ve Kalkınma Partisi,opposition,83,1,0,0,0.0,mixed
term_23_speech_000513,19987,2007-10-31,2007,10,Egemen Bağış,Adalet ve Kalkınma Partisi,opposition,337,2,2,0,0.6667,positive
term_23_speech_000515,19987,2007-10-31,2007,10,Egemen Bağış,Adalet ve Kalkınma Partisi,opposition,1260,3,2,1,0.25,positive
term_23_speech_000524,19987,2007-10-31,2007,10,Akın Birdal,Bağımsız,opposition,1174,3,3,0,0.75,positive
term_23_speech_000525,19987,2007-10-31,2007,10,Akın Birdal,Bağımsız,opposition,47,1,0,1,-0.5,negative
term_23_speech_000528,19987,2007-10-31,2007,10,Akın Birdal,Bağımsız,opposition,155,1,2,0,0.6667,positive
term_23_speech_000529,19987,2007-10-31,2007,10,Mehmet Müezzinoğlu,Adalet ve Kalkınma Partisi,opposition,815,1,0,0,0.0,mixed
