date,open,high,low,close,adjclose,volume,symbol,series
2002-02-05,130.7469940185547,131.41799926757812,124.33599853515625,125.20600128173828,125.20533752441406,9646480000.0,XU100.IS,bist100
2002-02-06,125.20600128173828,126.03900146484375,120.64800262451172,122.5739974975586,122.57334899902344,9554780000.0,XU100.IS,bist100
2002-02-07,122.5739974975586,123.06500244140625,115.79900360107422,117.02100372314453,117.0203857421875,10916090000.0,XU100.IS,bist100
2002-02-08,117.02100372314453,117.02100372314453,107.75199890136719,112.5530014038086,112.55240631103516,15033050000.0,XU100.IS,bist100
2002-02-11,112.5530014038086,116.75199890136719,112.27899932861328,116.75199890136719,116.75138092041016,9966360000.0,XU100.IS,bist100
2002-02-12,116.75199890136719,118.83300018310547,113.86100006103516,116.16300201416016,116.16238403320312,12280470000.0,XU100.IS,bist100
2002-02-13,116.16300201416016,119.77100372314453,116.16300201416016,118.26899719238281,118.26837158203125,11082350000.0,XU100.IS,bist100
2002-02-14,118.26899719238281,118.95600128173828,116.0009994506836,118.4530029296875,118.45237731933594,7433370000.0,XU100.IS,bist100
2002-02-15,118.4530029296875,118.5989990234375,114.09600067138672,114.78600311279297,114.78539276123047,8562670000.0,XU100.IS,bist100
2002-02-18,114.78600311279297,114.8239974975586,110.34400177001953,112.70700073242188,112.70640563964844,5029880000.0,XU100.IS,bist100
2002-02-19,112.70700073242188,115.26399993896484,110.9739990234375,115.1729965209961,115.1723861694336,6998280000.0,XU100.IS,bist100
2002-02-20,115.1729965209961,115.1729965209961,109.5719985961914,110.91899871826172,110.91841125488281,6261780000.0,XU100.IS,bist100
2002-02-21,110.91899871826172,112.56300354003906,110.91899871826172,111.65799713134766,111.65740203857422,1894860000.0,XU100.IS,bist100
2002-02-26,111.65799713134766,113.9540023803711,108.2509994506836,109.31800079345703,109.31742095947266,5879620000.0,XU100.IS,bist100
2002-02-27,109.31800079345703,111.88500213623047,107.15799713134766,111.86799621582031,111.86740112304688,5014640000.0,XU100.IS,bist100
2002-02-28,111.86799621582031,112.06999969482422,108.25199890136719,110.55699920654297,110.55641174316406,7282700000.0,XU100.IS,bist100
2002-03-01,110.55699920654297,114.87999725341797,110.24600219726562,114.70899963378906,114.70838928222656,10216200000.0,XU100.IS,bist100
2002-03-04,114.70899963378906,117.7229995727539,114.70899963378906,116.65299987792969,116.65238189697266,11482460000.0,XU100.IS,bist100
2002-03-05,116.65299987792969,117.58499908447266,113.55599975585938,114.18599700927734,114.18539428710938,9327330000.0,XU100.IS,bist100
2002-03-06,114.18599700927734,115.02999877929688,112.4209976196289,113.46700286865234,113.46640014648438,5277500000.0,XU100.IS,bist100
2002-03-07,113.46700286865234,119.68399810791016,113.46700286865234,116.21199798583984,116.21138000488281,15781570000.0,XU100.IS,bist100
2002-03-08,116.21199798583984,117.04900360107422,114.06900024414062,117.04900360107422,117.04838562011719,6211600000.0,XU100.IS,bist100
2002-03-11,117.04900360107422,117.05799865722656,112.56999969482422,113.36299896240234,113.36239624023438,5897470000.0,XU100.IS,bist100
2002-03-12,113.36299896240234,113.36299896240234,107.4530029296875,108.4209976196289,108.42042541503906,8157510000.0,XU100.IS,bist100
2002-03-13,108.4209976196289,109.70800018310547,104.88800048828125,105.94000244140625,105.93943786621094,6851630000.0,XU100.IS,bist100
2002-03-14,105.94000244140625,109.3270034790039,104.68299865722656,106.14299774169922,106.1424331665039,0.0,XU100.IS,bist100
2002-03-15,106.14299774169922,108.32499694824219,104.80500030517578,107.71900177001953,107.71842956542969,6768390000.0,XU100.IS,bist100
2002-03-18,107.71900177001953,108.26499938964844,104.43800354003906,106.04900360107422,106.0484390258789,4573720000.0,XU100.IS,bist100
2002-03-19,106.04900360107422,107.31099700927734,105.39900207519531,106.43699645996094,106.43643188476562,4932460000.0,XU100.IS,bist100
2002-03-20,106.43699645996094,109.21499633789062,106.43699645996094,107.76300048828125,107.7624282836914,7449750000.0,XU100.IS,bist100
2002-03-21,107.76300048828125,114.8499984741211,106.85299682617188,114.71099853515625,114.71038818359375,14924680000.0,XU100.IS,bist100
2002-03-22,114.71099853515625,118.49199676513672,113.94000244140625,117.91600036621094,117.91537475585938,23405680000.0,XU100.IS,bist100
2002-03-25,117.91600036621094,120.16500091552734,116.64399719238281,120.16500091552734,120.16436004638672,16065960000.0,XU100.IS,bist100
2002-03-26,120.16500091552734,120.16500091552734,115.7979965209961,116.39299774169922,116.39237976074219,14748910000.0,XU100.IS,bist100
2002-03-27,116.39299774169922,119.61499786376953,116.14700317382812,118.6259994506836,118.62537384033203,13123670000.0,XU100.IS,bist100
2002-03-28,118.6259994506836,121.73100280761719,117.14800262451172,118.08699798583984,118.08637237548828,17928980000.0,XU100.IS,bist100
2002-03-29,118.08699798583984,118.22799682617188,115.48100280761719,116.79399871826172,116.79338073730469,7168980000.0,XU100.IS,bist100
2002-04-01,116.79399871826172,116.79399871826172,113.70600128173828,116.21600341796875,116.21538543701172,0.0,XU100.IS,bist100
2002-04-02,116.21600341796875,118.27200317382812,115.54299926757812,118.27200317382812,118.27137756347656,9341800000.0,XU100.IS,bist100
2002-04-03,118.27200317382812,118.59300231933594,111.822998046875,112.76899719238281,112.76840209960938,12232580000.0,XU100.IS,bist100
2002-04-04,112.76899719238281,117.96099853515625,112.76899719238281,117.96099853515625,117.96037292480469,12288370000.0,XU100.IS,bist100
2002-04-05,117.96099853515625,118.63500213623047,116.75399780273438,118.63500213623047,118.6343765258789,0.0,XU100.IS,bist100
2002-04-08,118.63500213623047,120.77999877929688,113.21199798583984,114.55899810791016,114.55838775634766,18933930000.0,XU100.IS,bist100
2002-04-09,114.55899810791016,119.04499816894531,114.49800109863281,119.04499816894531,119.04436492919922,13427130000.0,XU100.IS,bist100
2002-04-10,119.04499816894531,120.89199829101562,116.48899841308594,120.30899810791016,120.30835723876953,17944100000.0,XU100.IS,bist100
2002-04-11,120.30899810791016,124.7229995727539,120.30899810791016,122.572998046875,122.57234954833984,22960490000.0,XU100.IS,bist100
2002-04-12,122.572998046875,123.62300109863281,120.73200225830078,122.4020004272461,122.40135192871094,11583180000.0,XU100.IS,bist100
2002-04-15,122.4020004272461,126.05899810791016,122.21800231933594,126.05899810791016,126.0583267211914,12156120000.0,XU100.IS,bist100
2002-04-16,126.05899810791016,126.76399993896484,119.83899688720703,122.2030029296875,122.20235443115234,19264300000.0,XU100.IS,bist100
2002-04-17,122.2030029296875,123.6760025024414,120.5250015258789,122.63300323486328,122.63235473632812,12695390000.0,XU100.IS,bist100
2002-04-18,122.63300323486328,123.43499755859375,119.0469970703125,120.10099792480469,120.10035705566406,12329720000.0,XU100.IS,bist100
2002-04-19,120.10099792480469,120.3740005493164,116.95500183105469,119.70899963378906,119.70836639404297,9104420000.0,XU100.IS,bist100
2002-04-22,119.70899963378906,119.70899963378906,116.59200286865234,117.59700012207031,117.59637451171875,4614080000.0,XU100.IS,bist100
2002-04-24,117.59700012207031,118.375,114.51000213623047,117.7509994506836,117.75037384033203,7304400000.0,XU100.IS,bist100
2002-04-25,117.7509994506836,118.73899841308594,116.25299835205078,118.00499725341797,118.0043716430664,6594520000.0,XU100.IS,bist100
2002-04-26,118.00499725341797,120.50299835205078,116.99600219726562,120.41200256347656,120.41136169433594,8368310000.0,XU100.IS,bist100
2002-04-29,120.41200256347656,120.41200256347656,115.17500305175781,116.572998046875,116.57238006591797,8443530000.0,XU100.IS,bist100
2002-04-30,116.572998046875,117.34200286865234,113.47200012207031,114.41500091552734,114.41439056396484,7343190000.0,XU100.IS,bist100
2002-05-01,114.41500091552734,115.90699768066406,113.00700378417969,114.7969970703125,114.79638671875,4914060000.0,XU100.IS,bist100
2002-05-02,114.7969970703125,116.23100280761719,112.07499694824219,113.21900177001953,113.21839904785156,5755030000.0,XU100.IS,bist100
2002-05-03,113.21900177001953,114.69000244140625,112.53600311279297,114.69000244140625,114.68939208984375,4600360000.0,XU100.IS,bist100
2002-05-06,114.69000244140625,114.69000244140625,112.06400299072266,114.4729995727539,114.4723892211914,4739050000.0,XU100.IS,bist100
2002-05-07,114.4729995727539,116.55400085449219,113.15499877929688,116.55400085449219,116.55338287353516,8527770000.0,XU100.IS,bist100
2002-05-08,116.55400085449219,121.1719970703125,115.71099853515625,121.1719970703125,121.17135620117188,13113930000.0,XU100.IS,bist100
2002-05-09,121.1719970703125,122.70500183105469,118.25199890136719,119.447998046875,119.4473648071289,13476450000.0,XU100.IS,bist100
2002-05-10,119.447998046875,119.447998046875,114.97799682617188,116.38899993896484,116.38838195800781,7625690000.0,XU100.IS,bist100
2002-05-13,116.38899993896484,116.6969985961914,114.41000366210938,116.69200134277344,116.6913833618164,5250580000.0,XU100.IS,bist100
2002-05-14,116.69200134277344,116.9520034790039,113.8740005493164,116.13899993896484,116.13838195800781,6736170000.0,XU100.IS,bist100
2002-05-15,116.13899993896484,116.7750015258789,113.2040023803711,114.02200317382812,114.02140045166016,6347790000.0,XU100.IS,bist100
2002-05-16,114.02200317382812,115.00399780273438,109.49400329589844,112.19000244140625,112.18940734863281,9100570000.0,XU100.IS,bist100
2002-05-17,112.19000244140625,112.52999877929688,104.5469970703125,106.0989990234375,106.09843444824219,11441680000.0,XU100.IS,bist100
2002-05-20,106.0989990234375,107.98999786376953,104.61599731445312,107.61699676513672,107.61642456054688,5946360000.0,XU100.IS,bist100
2002-05-21,107.61699676513672,109.18099975585938,107.11699676513672,108.95700073242188,108.9564208984375,6255430000.0,XU100.IS,bist100
2002-05-22,108.95700073242188,109.72000122070312,105.03099822998047,106.03199768066406,106.03143310546875,5604410000.0,XU100.IS,bist100
2002-05-23,106.03199768066406,108.447998046875,105.90699768066406,107.74199676513672,107.74142456054688,4678800000.0,XU100.IS,bist100
2002-05-24,107.74199676513672,109.1969985961914,107.26899719238281,108.94300079345703,108.94242095947266,5256810000.0,XU100.IS,bist100
2002-05-27,108.94300079345703,111.98999786376953,108.94300079345703,111.98999786376953,111.9894027709961,6871760000.0,XU100.IS,bist100
2002-05-28,111.98999786376953,112.18000030517578,107.80599975585938,109.34700012207031,109.34642028808594,7756160000.0,XU100.IS,bist100
2002-05-29,109.34700012207031,109.34700012207031,105.93299865722656,108.06500244140625,108.0644302368164,4117050000.0,XU100.IS,bist100
2002-05-30,108.06500244140625,108.45500183105469,103.23699951171875,105.08100128173828,105.0804443359375,7560470000.0,XU100.IS,bist100
2002-05-31,105.08100128173828,105.48999786376953,101.32499694824219,104.13700103759766,104.1364517211914,6458810000.0,XU100.IS,bist100
2002-06-03,104.13700103759766,104.13700103759766,100.41999816894531,103.16899871826172,103.16844940185547,4354110000.0,XU100.IS,bist100
2002-06-04,103.16899871826172,103.87000274658203,101.19400024414062,103.87000274658203,103.86945343017578,4973960000.0,XU100.IS,bist100
2002-06-05,103.87000274658203,104.49600219726562,102.9520034790039,103.83399963378906,103.83345031738281,3701820000.0,XU100.IS,bist100
2002-06-06,103.83399963378906,106.10600280761719,103.73999786376953,104.88200378417969,104.8814468383789,7662220000.0,XU100.IS,bist100
2002-06-07,104.88200378417969,105.19200134277344,100.46399688720703,101.51000213623047,101.50946044921875,7267220000.0,XU100.IS,bist100
2002-06-10,101.51000213623047,101.51000213623047,97.69400024414062,98.66500091552734,98.66447448730469,4907960000.0,XU100.IS,bist100
2002-06-11,98.66500091552734,99.51799774169922,95.2490005493164,97.21399688720703,97.2134780883789,7076320000.0,XU100.IS,bist100
2002-06-12,97.21399688720703,97.93900299072266,94.91300201416016,97.04100036621094,97.04048919677734,5457270000.0,XU100.IS,bist100
2002-06-13,97.04100036621094,100.8479995727539,96.73799896240234,97.74400329589844,97.74348449707031,9787030000.0,XU100.IS,bist100
2002-06-14,97.74400329589844,97.87899780273438,93.39600372314453,94.6449966430664,94.64449310302734,6512050000.0,XU100.IS,bist100
2002-06-17,94.6449966430664,94.6449966430664,91.58599853515625,92.30699920654297,92.30651092529297,5387520000.0,XU100.IS,bist100
2002-06-18,92.30699920654297,95.75199890136719,91.8949966430664,95.75199890136719,95.7514877319336,6881760000.0,XU100.IS,bist100
2002-06-19,95.75199890136719,95.75199890136719,90.66200256347656,93.78399658203125,93.78350067138672,9356180000.0,XU100.IS,bist100
2002-06-20,93.78399658203125,96.05999755859375,91.21499633789062,91.79399871826172,91.79351043701172,10085420000.0,XU100.IS,bist100
2002-06-21,91.79399871826172,92.20500183105469,89.97200012207031,92.20500183105469,92.20451354980469,4833950000.0,XU100.IS,bist100
2002-06-24,92.20500183105469,92.41500091552734,88.8740005493164,89.84600067138672,89.84552764892578,5108710000.0,XU100.IS,bist100
2002-06-25,89.84600067138672,91.26499938964844,88.97000122070312,90.947998046875,90.94751739501953,6501470000.0,XU100.IS,bist100
2002-06-26,90.947998046875,90.947998046875,85.35900115966797,86.27400207519531,86.27354431152344,4984550000.0,XU100.IS,bist100
2002-06-27,86.27400207519531,90.6259994506836,85.97899627685547,90.09200286865234,90.09152221679688,15596360000.0,XU100.IS,bist100
2002-06-28,90.09200286865234,94.20899963378906,90.09200286865234,93.79900360107422,93.79850769042969,17626680000.0,XU100.IS,bist100
2002-07-01,93.79900360107422,96.16500091552734,93.68499755859375,95.6500015258789,95.64949035644531,11071840000.0,XU100.IS,bist100
2002-07-02,95.6500015258789,95.6500015258789,90.48699951171875,91.3499984741211,91.3495101928711,7379400000.0,XU100.IS,bist100
2002-07-03,91.3499984741211,91.41400146484375,85.13999938964844,90.08399963378906,90.0835189819336,15048400000.0,XU100.IS,bist100
2002-07-04,90.08399963378906,91.47599792480469,89.91500091552734,90.5999984741211,90.59951782226562,7636720000.0,XU100.IS,bist100
2002-07-05,90.5999984741211,94.52100372314453,87.99500274658203,93.51200103759766,93.51150512695312,12509650000.0,XU100.IS,bist100
2002-07-08,93.51200103759766,93.51200103759766,87.09500122070312,89.12200164794922,89.12152862548828,9779600000.0,XU100.IS,bist100
2002-07-09,89.12200164794922,89.83000183105469,85.41999816894531,87.47899627685547,87.47853088378906,11131920000.0,XU100.IS,bist100
2002-07-10,87.47899627685547,89.72699737548828,87.26300048828125,89.16500091552734,89.1645278930664,8606760000.0,XU100.IS,bist100
2002-07-11,89.16500091552734,91.99800109863281,88.24800109863281,89.9020004272461,89.90151977539062,17017960000.0,XU100.IS,bist100
2002-07-12,89.9020004272461,94.99400329589844,89.84500122070312,94.99400329589844,94.99349975585938,18475460000.0,XU100.IS,bist100
2002-07-15,94.99400329589844,95.00399780273438,92.40599822998047,93.96700286865234,93.96650695800781,13967630000.0,XU100.IS,bist100
2002-07-16,93.96700286865234,96.5770034790039,93.55400085449219,95.55699920654297,95.5564956665039,12206280000.0,XU100.IS,bist100
2002-07-17,95.55699920654297,105.30699920654297,95.55699920654297,105.23699951171875,105.23644256591797,31203300000.0,XU100.IS,bist100
2002-07-18,105.23699951171875,108.03600311279297,103.53500366210938,105.52300262451172,105.52244567871094,28278760000.0,XU100.IS,bist100
2002-07-19,105.52300262451172,106.38099670410156,103.0270004272461,104.7300033569336,104.72944641113281,21141620000.0,XU100.IS,bist100
2002-07-22,104.7300033569336,104.7300033569336,100.13099670410156,101.16500091552734,101.16446685791016,10686290000.0,XU100.IS,bist100
2002-07-23,101.16500091552734,103.85399627685547,99.13300323486328,101.33499908447266,101.33446502685547,13486070000.0,XU100.IS,bist100
2002-07-24,101.33499908447266,101.56800079345703,96.34500122070312,97.1500015258789,97.14948272705078,12469930000.0,XU100.IS,bist100
2002-07-25,97.1500015258789,100.95099639892578,96.88700103759766,97.53800201416016,97.53748321533203,12095120000.0,XU100.IS,bist100
2002-07-26,97.53800201416016,100.69100189208984,96.8740005493164,100.69100189208984,100.69046783447266,11525000000.0,XU100.IS,bist100
2002-07-29,100.69100189208984,101.93800354003906,98.8270034790039,101.7979965209961,101.79745483398438,11832550000.0,XU100.IS,bist100
2002-07-30,101.7979965209961,104.64399719238281,101.7979965209961,103.44200134277344,103.44145202636719,18432950000.0,XU100.IS,bist100
2002-07-31,103.44200134277344,103.44200134277344,100.47899627685547,102.36499786376953,102.36445617675781,11154820000.0,XU100.IS,bist100
2002-08-01,102.36499786376953,105.81999969482422,102.36499786376953,105.81999969482422,105.8194351196289,0.0,XU100.IS,bist100
2002-08-02,105.81999969482422,109.80799865722656,105.81999969482422,107.81600189208984,107.8154296875,30103200000.0,XU100.IS,bist100
2002-08-05,107.81600189208984,109.87799835205078,105.36100006103516,106.3949966430664,106.3944320678711,19337280000.0,XU100.IS,bist100
2002-08-06,106.3949966430664,106.3949966430664,103.36799621582031,105.99400329589844,105.99343872070312,11995220000.0,XU100.IS,bist100
2002-08-07,105.99400329589844,107.41699981689453,104.36900329589844,105.22699737548828,105.2264404296875,13331130000.0,XU100.IS,bist100
2002-08-08,105.22699737548828,106.60199737548828,104.79900360107422,105.9520034790039,105.9514389038086,13791690000.0,XU100.IS,bist100
2002-08-09,105.9520034790039,106.53700256347656,103.25900268554688,104.15599822998047,104.15544891357422,9421120000.0,XU100.IS,bist100
2002-08-12,104.15599822998047,104.15599822998047,101.16400146484375,101.88600158691406,101.88545989990234,8289780000.0,XU100.IS,bist100
2002-08-13,101.88600158691406,102.7760009765625,100.86799621582031,102.51699829101562,102.5164566040039,7277620000.0,XU100.IS,bist100
2002-08-14,102.51699829101562,102.51699829101562,99.64900207519531,100.38500213623047,100.38446807861328,9218200000.0,XU100.IS,bist100
2002-08-15,100.38500213623047,101.77100372314453,95.00199890136719,96.74800109863281,96.74748992919922,13735040000.0,XU100.IS,bist100
2002-08-16,96.74800109863281,99.43499755859375,96.74800109863281,99.21800231933594,99.21747589111328,10038230000.0,XU100.IS,bist100
2002-08-19,99.21800231933594,99.21800231933594,96.87300109863281,98.2959976196289,98.29547882080078,8038250000.0,XU100.IS,bist100
2002-08-20,98.2959976196289,98.93399810791016,95.74600219726562,96.6259994506836,96.62548828125,6882140000.0,XU100.IS,bist100
2002-08-21,96.6259994506836,97.88500213623047,95.1780014038086,96.30500030517578,96.30448913574219,9526410000.0,XU100.IS,bist100
2002-08-22,96.30500030517578,98.302001953125,93.4729995727539,94.63600158691406,94.635498046875,9636810000.0,XU100.IS,bist100
2002-08-23,94.63600158691406,94.83100128173828,92.66899871826172,93.49800109863281,93.49750518798828,8255310000.0,XU100.IS,bist100
2002-08-26,93.49800109863281,93.64900207519531,91.27400207519531,93.64900207519531,93.64850616455078,6628880000.0,XU100.IS,bist100
2002-08-27,93.64900207519531,93.99099731445312,92.0270004272461,92.77300262451172,92.77250671386719,6639060000.0,XU100.IS,bist100
2002-08-28,92.77300262451172,93.94599914550781,91.60299682617188,93.94599914550781,93.94550323486328,7296430000.0,XU100.IS,bist100
2002-08-29,93.94599914550781,96.13899993896484,92.99700164794922,95.4729995727539,95.47249603271484,11431760000.0,XU100.IS,bist100
2002-09-02,95.4729995727539,95.4729995727539,93.2040023803711,93.88899993896484,93.88850402832031,4632880000.0,XU100.IS,bist100
2002-09-03,93.88899993896484,94.99299621582031,92.03199768066406,93.06999969482422,93.06950378417969,8654220000.0,XU100.IS,bist100
2002-09-04,93.06999969482422,94.697998046875,91.8759994506836,94.697998046875,94.69749450683594,7471640000.0,XU100.IS,bist100
2002-09-05,94.697998046875,95.24600219726562,92.7750015258789,93.9990005493164,93.99850463867188,8410310000.0,XU100.IS,bist100
2002-09-06,93.9990005493164,96.53299713134766,93.2770004272461,96.53299713134766,96.53248596191406,8339700000.0,XU100.IS,bist100
2002-09-09,96.53299713134766,96.56099700927734,93.88099670410156,94.12200164794922,94.12150573730469,0.0,XU100.IS,bist100
2002-09-10,93.99400329589844,93.99400329589844,88.70500183105469,90.08300018310547,90.08251953125,9855650000.0,XU100.IS,bist100
2002-09-11,90.08300018310547,92.68499755859375,89.47599792480469,92.68499755859375,92.68450927734375,10429420000.0,XU100.IS,bist100
2002-09-12,92.68499755859375,94.50700378417969,91.53700256347656,92.34300231933594,92.34251403808594,10737080000.0,XU100.IS,bist100
2002-09-13,92.34300231933594,92.60199737548828,90.69999694824219,92.49199676513672,92.49150848388672,7208370000.0,XU100.IS,bist100
2002-09-16,92.49199676513672,92.51799774169922,90.08699798583984,90.93299865722656,90.9325180053711,4276020000.0,XU100.IS,bist100
2002-09-17,90.93299865722656,92.68800354003906,90.93299865722656,92.24500274658203,92.24451446533203,6157340000.0,XU100.IS,bist100
2002-09-18,92.24500274658203,93.64900207519531,91.64399719238281,92.57499694824219,92.57450866699219,7437180000.0,XU100.IS,bist100
2002-09-19,92.57499694824219,92.7300033569336,91.24299621582031,92.63800048828125,92.63751220703125,8000330000.0,XU100.IS,bist100
2002-09-20,92.63800048828125,93.2509994506836,91.3239974975586,93.2509994506836,93.25050354003906,6690260000.0,XU100.IS,bist100
2002-09-23,93.2509994506836,93.875,92.11599731445312,92.822998046875,92.82250213623047,7140930000.0,XU100.IS,bist100
2002-09-24,92.822998046875,92.822998046875,90.09600067138672,90.72000122070312,90.71952056884766,6661700000.0,XU100.IS,bist100
2002-09-25,90.72000122070312,91.19200134277344,88.96299743652344,91.19200134277344,91.19152069091797,7302310000.0,XU100.IS,bist100
2002-09-26,91.19200134277344,91.43900299072266,88.52200317382812,89.4530029296875,89.45252990722656,7008790000.0,XU100.IS,bist100
2002-09-27,89.4530029296875,89.5719985961914,87.63099670410156,88.78099822998047,88.78052520751953,6292270000.0,XU100.IS,bist100
2002-09-30,88.78099822998047,88.78099822998047,86.81099700927734,88.4219970703125,88.4215316772461,5313200000.0,XU100.IS,bist100
2002-10-01,88.4219970703125,90.8239974975586,87.14299774169922,90.57499694824219,90.57451629638672,10412060000.0,XU100.IS,bist100
2002-10-02,90.57499694824219,92.20999908447266,89.04100036621094,90.01200103759766,90.01152038574219,8439260000.0,XU100.IS,bist100
2002-10-03,90.01200103759766,90.01200103759766,88.08599853515625,88.93699645996094,88.9365234375,4415740000.0,XU100.IS,bist100
2002-10-04,88.93699645996094,89.75399780273438,88.21299743652344,89.32599639892578,89.32552337646484,7070360000.0,XU100.IS,bist100
2002-10-07,89.32599639892578,89.32599639892578,87.59200286865234,89.125,89.12452697753906,4713110000.0,XU100.IS,bist100
2002-10-08,89.125,89.38800048828125,86.89199829101562,88.09100341796875,88.09053802490234,6405300000.0,XU100.IS,bist100
2002-10-09,88.09100341796875,91.45600128173828,87.80400085449219,91.45600128173828,91.45551300048828,11710450000.0,XU100.IS,bist100
2002-10-10,91.45600128173828,93.49500274658203,89.39700317382812,93.20099639892578,93.20050048828125,15669720000.0,XU100.IS,bist100
2002-10-11,93.20099639892578,93.63500213623047,91.67900085449219,93.06999969482422,93.06950378417969,14137760000.0,XU100.IS,bist100
2002-10-14,93.06999969482422,93.06999969482422,89.59400177001953,90.2959976196289,90.29551696777344,7688460000.0,XU100.IS,bist100
2002-10-15,90.2959976196289,92.91000366210938,90.07099914550781,92.91000366210938,92.90950775146484,7098250000.0,XU100.IS,bist100
2002-10-16,92.91000366210938,93.5989990234375,91.2760009765625,91.89700317382812,91.89651489257812,8863480000.0,XU100.IS,bist100
2002-10-17,91.89700317382812,96.98999786376953,91.37300109863281,96.98999786376953,96.98948669433594,20409840000.0,XU100.IS,bist100
2002-10-18,96.98999786376953,99.03900146484375,94.84700012207031,99.03900146484375,99.0384750366211,20482890000.0,XU100.IS,bist100
2002-10-21,99.03900146484375,101.62000274658203,97.5510025024414,99.9749984741211,99.9744644165039,27783980000.0,XU100.IS,bist100
2002-10-22,99.9749984741211,102.48999786376953,99.38600158691406,101.3740005493164,101.37346649169922,26117790000.0,XU100.IS,bist100
2002-10-23,101.3740005493164,101.6449966430664,98.50800323486328,99.43599700927734,99.43547058105469,12572690000.0,XU100.IS,bist100
2002-10-24,99.43599700927734,103.84200286865234,99.39299774169922,103.84200286865234,103.8414535522461,21634360000.0,XU100.IS,bist100
2002-10-25,103.84200286865234,105.23300170898438,102.37999725341797,104.11799621582031,104.11744689941406,18645370000.0,XU100.IS,bist100
2002-10-28,104.11799621582031,106.2490005493164,103.06199645996094,104.37799835205078,104.37744140625,10815890000.0,XU100.IS,bist100
2002-10-30,104.37799835205078,105.40899658203125,100.65699768066406,101.38500213623047,101.38446807861328,19316650000.0,XU100.IS,bist100
2002-10-31,101.38500213623047,104.66300201416016,101.38500213623047,102.51899719238281,102.5184555053711,16960040000.0,XU100.IS,bist100
2002-11-01,102.51899719238281,102.51899719238281,100.44400024414062,102.1709976196289,102.17045593261719,7810250000.0,XU100.IS,bist100
2002-11-04,102.1709976196289,111.71499633789062,101.8949966430664,108.44400024414062,108.44342803955078,37489340000.0,XU100.IS,bist100
2002-11-05,108.44400024414062,120.46499633789062,108.44400024414062,119.4729995727539,119.47236633300781,53894340000.0,XU100.IS,bist100
2002-11-06,119.4729995727539,122.46499633789062,118.23799896240234,119.73400115966797,119.73336791992188,39363300000.0,XU100.IS,bist100
