term,event_label,event_slug,event_month,stage,party,mentions,agenda_share,balance,negative_rate,positive_rate,position
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,pre,Adalet ve Kalkınma Partisi,564.0,0.29936305732484075,0.5028571428571429,0.23049645390070922,0.6985815602836879,1.3028646192897184
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,pre,Cumhuriyet Halk Partisi,537.0,0.28503184713375795,0.01238390092879257,0.29608938547486036,0.30353817504655495,-0.4570808155875763
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,pre,Milliyetçi Hareket Partisi,491.0,0.2606157112526539,-0.014367816091954023,0.35845213849287166,0.34826883910386963,-0.24176394071886917
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,pre,Halkların Demokratik Partisi,275.0,0.1459660297239915,-0.19718309859154928,0.4618181818181818,0.3090909090909091,-0.7459053450712977
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,pre,İYİ Parti,15.0,0.007961783439490446,0.36363636363636365,0.2,0.4666666666666667,1.032258390367516
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,pre,Saadet Partisi,2.0,0.0010615711252653928,-0.4,1.5,0.5,-1.4125022822815734
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,shock,Milliyetçi Hareket Partisi,180.0,0.30874785591766724,0.06164383561643835,0.37777777777777777,0.42777777777777776,0.3009528667032867
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,shock,Cumhuriyet Halk Partisi,157.0,0.2692967409948542,0.10062893081761007,0.45222929936305734,0.554140127388535,0.4431030526366689
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,shock,Adalet ve Kalkınma Partisi,149.0,0.2555746140651801,0.3468208092485549,0.37583892617449666,0.7785234899328859,1.0328329293523473
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,shock,Halkların Demokratik Partisi,93.0,0.1595197255574614,-0.32051282051282054,0.5483870967741935,0.27956989247311825,-1.1350418056588134
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,shock,İYİ Parti,4.0,0.00686106346483705,-0.5,0.25,0.0,-1.7337117137245193
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,post,Cumhuriyet Halk Partisi,405.0,0.3287337662337662,0.014134275618374558,0.3432098765432099,0.3530864197530864,-0.14092642983407327
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,post,Milliyetçi Hareket Partisi,328.0,0.2662337662337662,-0.06565656565656566,0.3201219512195122,0.2804878048780488,-0.6432983751224667
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,post,Halkların Demokratik Partisi,299.0,0.24269480519480519,-0.1544943820224719,0.68561872909699,0.5016722408026756,-0.4342954112353391
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,post,Adalet ve Kalkınma Partisi,188.0,0.1525974025974026,0.2981366459627329,0.2978723404255319,0.5531914893617021,0.8147855714569977
26,15 July / OHAL shock,15_july___ohal_shock,2016-07,post,İYİ Parti,12.0,0.00974025974025974,0.6666666666666666,0.08333333333333333,0.5833333333333334,0.47460312744573485
