speaker,party,community,community_label,total_mentions,pos_to_plus,pos_to_minus,neg_to_plus,neg_to_minus,reach_plus,reach_minus,positive_bridge_balance,signed_reach_balance,gatekeeper_score,cross_pressure
Tekin Bingöl,Cumhuriyet Halk Partisi,0,Neutral,62.0,0.0,1.7867300290625137,2.764236266141404,0.0,2.764236266141404,1.7867300290625137,0.0,0.3926045399529487,2.141426639506838,0.0
Murat Baybatur,Adalet ve Kalkınma Partisi,-1,Pole -,52.0,0.0,10.558917608658554,5.829859628549138,0.0,5.829859628549138,10.558917608658554,0.0,0.3557226719122032,2.1407071424776465,0.0
Seyit Torun,Cumhuriyet Halk Partisi,0,Neutral,80.0,1.356900658965422,0.6975275718144358,1.8510343522411403,1.2593990881805537,3.2079350112065623,1.9569266599949895,0.3395239420021654,0.378892366184289,2.121319578377718,1.7679401494388902
Mehmet Erdoğan,Milliyetçi Hareket Partisi,1,Pole +,812.0,4.587341837932152,0.0,0.0,3.0932389159643185,4.587341837932152,3.0932389159643185,0.0,0.40273502937812844,2.119499983321125,0.0
Adnan Boynukara,Adalet ve Kalkınma Partisi,0,Neutral,311.0,0.0,1.9343984681869526,1.37263651725076,0.0,1.37263651725076,1.9343984681869526,0.0,0.41506561704971345,2.113096277448767,0.0
Ayşe Keşir,Adalet ve Kalkınma Partisi,0,Neutral,71.0,1.4965394931827691,1.5406380772277268,0.3165077399611834,1.378386301370421,1.8130472331439527,2.919024378598148,0.4927402030325678,0.38314027798352435,2.106851908308935,0.7039837675618925
Mahmut Toğrul,Halkların Demokratik Partisi,-1,Pole -,591.0,0.0,2.851598866880221,2.1909482481473805,0.0,2.1909482481473805,2.851598866880221,0.0,0.434492370172112,2.104980128887889,0.0
Yılmaz Tunç,Adalet ve Kalkınma Partisi,1,Pole +,773.0,5.983052689880413,0.0,0.0,3.6921749862624864,5.983052689880413,3.6921749862624864,0.0,0.3816111733458233,2.0960262132575442,0.0
İsmail Faruk Aksu,Milliyetçi Hareket Partisi,0,Neutral,923.0,2.637183093581167,0.0,0.0,1.6716154771265055,2.637183093581167,1.6716154771265055,0.0,0.38795396194721793,2.091883360449237,0.0
Nuri Okutan,İYİ Parti,1,Pole +,158.0,5.563109220740792,0.0,0.0,10.46992197845117,5.563109220740792,10.46992197845117,0.0,0.34697800754446145,2.0804865910339405,0.0
Mehmet Parsak,Milliyetçi Hareket Partisi,0,Neutral,971.0,1.6587183086105886,1.6292068912731292,1.6062584101965611,0.2942024520037943,3.2649767188071497,1.9234093432769235,0.4955121518078441,0.37071438398969353,2.0774556904655554,0.6009255391023457
Ahmet Yıldırım,Halkların Demokratik Partisi,0,Neutral,2294.0,0.0,1.6782978048818753,2.6951601931559104,0.0,2.6951601931559104,1.6782978048818753,0.0,0.3837461809970786,2.0757078383635794,0.0
Aykut Erdoğdu,Cumhuriyet Halk Partisi,-1,Pole -,276.0,0.0,3.311787745944534,5.2764039454001175,0.0,5.2764039454001175,3.311787745944534,0.0,0.38562107887002545,2.072293269072991,0.0
Faruk Özlü,Adalet ve Kalkınma Partisi,0,Neutral,79.0,0.33840858522960443,0.0,0.4518393136471316,0.85071633053289,0.7902478988767361,0.85071633053289,0.0,0.4815753349355277,2.070282689882333,1.218769587871698
Ahmet Akın,Cumhuriyet Halk Partisi,0,Neutral,178.0,0.6268349201003911,0.0,0.294040366762288,1.0958392411600753,0.920875286862679,1.0958392411600753,0.0,0.4566215364694727,2.068944643810224,0.7566305669588154
Burcu Köksal,Cumhuriyet Halk Partisi,0,Neutral,291.0,1.3302166791602066,0.0,0.0,1.9451825171605361,1.3302166791602066,1.9451825171605361,0.0,0.4061235284689316,2.0631367418957525,0.0
Haluk Koç,Cumhuriyet Halk Partisi,0,Neutral,91.0,1.2983878560801392,1.4812222974375568,0.28862946629980807,1.0804357302743322,1.5870173223799473,2.561658027711889,0.4671114954627257,0.3825359152198498,2.0461652609810512,0.7509073394647422
Faruk Çaturoğlu,Adalet ve Kalkınma Partisi,1,Pole +,42.0,6.636315823627923,0.0,0.0,3.837772349003716,6.636315823627923,3.837772349003716,0.0,0.3664063434815501,2.0414666203757177,0.0
Selçuk Özdağ,Adalet ve Kalkınma Partisi,0,Neutral,92.0,0.0,0.785438985343765,0.7365787509383942,0.0,0.7365787509383942,0.785438985343765,0.0,0.4839488613672073,2.0396423370365713,0.0
Mustafa Elitaş,Adalet ve Kalkınma Partisi,0,Neutral,286.0,1.03377370455776,0.773223887073525,0.3055270823493481,1.2543400200168537,1.339300786907108,2.0275639070903786,0.4279053221911514,0.39778871687271883,2.0332447114839836,0.722514883400208
Nihat Zeybekci,Adalet ve Kalkınma Partisi,1,Pole +,90.0,7.8891483090036365,0.0,0.0,4.255237205882741,7.8891483090036365,4.255237205882741,0.0,0.35038719746802816,2.0038752727173956,0.0
Aycan İrmez,Halkların Demokratik Partisi,-1,Pole -,168.0,0.0,6.1637026062422455,3.5108724181060262,0.0,3.5108724181060262,6.1637026062422455,0.0,0.3628968103412521,1.9932118784473263,0.0
Nihat Akdoğan,Halkların Demokratik Partisi,1,Pole +,65.0,2.798055593824567,0.0,0.0,1.9905437264404235,2.798055593824567,1.9905437264404235,0.0,0.41568391775877106,1.9925526991330744,0.0
Reşat Petek,Adalet ve Kalkınma Partisi,1,Pole +,119.0,10.194537025528051,0.0,0.0,5.124941819446619,10.194537025528051,5.124941819446619,0.0,0.33453760868590143,1.9907023788465297,0.0
Zekeriya Birkan,Adalet ve Kalkınma Partisi,1,Pole +,105.0,2.780616444924926,0.0,0.0,1.968890566578556,2.780616444924926,1.968890566578556,0.0,0.4145463016256811,1.9837297895830157,0.0
Hilmi Yarayıcı,Cumhuriyet Halk Partisi,-1,Pole -,139.0,0.0,9.05098874150925,4.645341772507372,0.0,4.645341772507372,9.05098874150925,0.0,0.33916688615350155,1.9803683183101641,0.0
Jülide Sarıeroğlu,Adalet ve Kalkınma Partisi,-1,Pole -,50.0,0.0,3.1812654508890144,6.321060696276827,0.3564749229061277,6.321060696276827,3.537740373795142,0.0,0.35884083148565604,1.9776756962032895,0.2735191568820598
Vecdi Gündoğdu,Cumhuriyet Halk Partisi,1,Pole +,63.0,5.914465600313802,0.6997745557913895,0.0,2.653359769462287,5.914465600313802,3.3531343252536763,0.10579817774528086,0.3618125892164624,1.9717726318365478,0.0
Kemal Zeybek,Cumhuriyet Halk Partisi,0,Neutral,164.0,0.651983199155386,0.0,0.0,0.6971139192504228,0.651983199155386,0.6971139192504228,0.0,0.48327373157726633,1.971592162230551,0.0
Zehra Taşkesenlioğlu,Adalet ve Kalkınma Partisi,1,Pole +,89.0,5.295441722318885,0.0,0.0,3.0698615211112856,5.295441722318885,3.0698615211112856,0.0,0.36697552155748525,1.962489187580327,0.0
Cemal Okan Yüksel,Cumhuriyet Halk Partisi,-1,Pole -,274.0,0.0,2.3101079884566875,4.242438513639167,0.2973651417122242,4.242438513639167,2.607473130168912,0.0,0.38065792164564016,1.9599825478599497,0.310513198901205
Ünal Demirtaş,Cumhuriyet Halk Partisi,0,Neutral,291.0,0.31944591085154306,0.6959980345991938,0.6137321273771017,0.585638673478275,0.9331780382286448,1.2816367080774689,0.31458743928514876,0.4213345785979041,1.9536168666489315,1.6765277832783558
Özkan Yalım,Cumhuriyet Halk Partisi,-1,Pole -,122.0,0.0,4.580155106585156,9.122611160770314,0.0,9.122611160770314,4.580155106585156,0.0,0.3342504000204946,1.951817915560934,0.0
Ayşe Acar Başaran,Halkların Demokratik Partisi,0,Neutral,358.0,1.179454833844528,0.6058098720493021,0.0,0.27714303404409746,1.179454833844528,0.8829529060933996,0.3393389617292925,0.42811752912246936,1.9506117395961358,0.0
Erkan Aydın,Cumhuriyet Halk Partisi,1,Pole +,311.0,4.0588728680338875,0.0,0.0,2.5030419500898637,4.0588728680338875,2.5030419500898637,0.0,0.38144993025436874,1.947773196615005,0.0
Meral Danış Beştaş,Halkların Demokratik Partisi,0,Neutral,1996.0,0.7708093369960071,0.6842036694482578,0.5722572878471137,0.2730465335413432,1.3430666248431207,0.9572502029896011,0.47023886793291547,0.41613841666991164,1.9473348943868574,1.0003967042122384
Hasan Sert,Adalet ve Kalkınma Partisi,1,Pole +,88.0,10.047276982181884,0.0,0.0,4.827220574660522,10.047276982181884,4.827220574660522,0.0,0.324529992081341,1.9216100900491366,0.0
Nurettin Canikli,Adalet ve Kalkınma Partisi,1,Pole +,58.0,4.912660901601953,0.0,0.3080542366987498,2.939183555717978,5.220715138300703,2.939183555717978,0.0,0.3601985350029213,1.9173359462316504,0.4182593445906628
Şahap Kavcıoğlu,Adalet ve Kalkınma Partisi,1,Pole +,69.0,4.722800280701007,0.0,0.0,2.725365545792082,4.722800280701007,2.725365545792082,0.0,0.3659109650502221,1.9145192450131585,0.0
İbrahim Mustafa Turhan,Adalet ve Kalkınma Partisi,0,Neutral,65.0,0.0,0.660195441042834,0.7697077993679537,0.0,0.7697077993679537,0.660195441042834,0.0,0.4617063741959661,1.9136266805065247,0.0
Zülfikar İnönü Tümer,Cumhuriyet Halk Partisi,-1,Pole -,76.0,0.0,4.058905444404838,8.150404827398964,0.0,8.150404827398964,4.058905444404838,0.0,0.332443467625361,1.9030212532552597,0.0
Ertuğrul Kürkcü,Halkların Demokratik Partisi,0,Neutral,540.0,1.8404416421638436,0.0,0.0,3.654783741075654,1.8404416421638436,3.654783741075654,0.0,0.33491649813714575,1.898812209727791,0.0
Öztürk Yılmaz,Cumhuriyet Halk Partisi,0,Neutral,361.0,0.3290814245417957,0.8486085813763496,0.4911804901127184,0.27157253259270064,0.820261914654514,1.1201811139690503,0.27942958045721816,0.422718885394765,1.8969619279576706,1.067831299930159
Ceyhun İrgil,Cumhuriyet Halk Partisi,0,Neutral,200.0,0.3451955693202039,2.259391631184889,0.9489836742143963,0.0,1.2941792435346002,2.259391631184889,0.13253369636490894,0.3641912005687993,1.883861123342865,0.0
Naci Bostancı,Adalet ve Kalkınma Partisi,-1,Pole -,1913.0,1.127923761737577,2.840587820030609,4.080877735880332,0.0,5.208801497617909,2.840587820030609,0.2842183368281384,0.3528948231451103,1.8736700316053423,0.0
Haydar Akar,Cumhuriyet Halk Partisi,0,Neutral,389.0,0.89652354828114,0.0,0.0,1.3293801510791972,0.89652354828114,1.3293801510791972,0.0,0.4027683444418586,1.8698024630284975,0.0
Gülay Yedekci,Cumhuriyet Halk Partisi,-1,Pole -,147.0,0.0,5.104912094889441,2.783934472452248,0.0,2.783934472452248,5.104912094889441,0.0,0.35289499527399953,1.8665969292926603,0.0
Besime Konca,Halkların Demokratik Partisi,1,Pole +,210.0,1.6410653553294283,1.1723262514126433,0.6596727767115298,2.7997658881021454,2.300738132040958,3.972092139514789,0.4166950125914077,0.3667783172943344,1.8564337592397733,0.8526564152259328
Bülent Turan,Adalet ve Kalkınma Partisi,0,Neutral,756.0,0.0,1.487197653651018,2.840379197739259,0.0,2.840379197739259,1.487197653651018,0.0,0.3436559775546412,1.8547273979234369,0.0
Halil Etyemez,Adalet ve Kalkınma Partisi,1,Pole +,62.0,5.520497173104198,0.0,0.0,2.923375118947626,5.520497173104198,2.923375118947626,0.0,0.34621261637900086,1.8546758068398566,0.0
Ali Babacan,Adalet ve Kalkınma Partisi,0,Neutral,157.0,1.6285544683734356,0.0,0.0,1.0108904340509546,1.6285544683734356,1.0108904340509546,0.0,0.38299357290596786,1.8518345501149858,0.0
Fikri Işık,Adalet ve Kalkınma Partisi,0,Neutral,81.0,0.3340560435745993,0.0,0.2589572695201754,0.538592203004568,0.5930133130947747,0.538592203004568,0.0,0.47595402714644536,1.848528574554694,0.9875809399605159
Sibel Özdemir,Cumhuriyet Halk Partisi,0,Neutral,591.0,0.7032950792338004,0.0,0.0,0.9310926020899759,0.7032950792338004,0.9310926020899759,0.0,0.43031104972221385,1.847958695761682,0.0
Sema Ramazanoğlu,Adalet ve Kalkınma Partisi,1,Pole +,66.0,10.559512243768753,0.0,0.0,4.746848553919206,10.559512243768753,4.746848553919206,0.0,0.3101226095706629,1.8451532954615653,0.0
Dirayet Taşdemir,Halkların Demokratik Partisi,0,Neutral,161.0,0.3686620235439316,3.8615716134877354,1.5115617457272146,0.30979379192234374,1.8802237692711463,4.1713654054100795,0.08714932911258078,0.3106991758176463,1.795733281898466,0.6531751522473823
Kazım Arslan,Cumhuriyet Halk Partisi,0,Neutral,872.0,0.0,2.4080897128382506,1.2594207231137617,0.0,1.2594207231137617,2.4080897128382506,0.0,0.3433993562566215,1.788637407417852,0.0
Erkan Akçay,Milliyetçi Hareket Partisi,0,Neutral,2827.0,1.014567512513878,0.0,0.0,1.763844766072062,1.014567512513878,1.763844766072062,0.0,0.365160894215842,1.7868443447868987,0.0
Muharrem İnce,Cumhuriyet Halk Partisi,0,Neutral,108.0,1.5850352313425882,2.312350070784276,0.0,1.0598422533162348,1.5850352313425882,3.372192324100511,0.40669195064468416,0.3197422779760144,1.7751844939927215,0.0
Kadir Koçdemir,İYİ Parti,0,Neutral,396.0,0.291420836652256,0.6093030928960971,0.33728854609028336,0.2772276139286561,0.6287093827425394,0.8865307068247532,0.3235406840749101,0.41492393625036417,1.7466561759737824,1.2609202059840847
Ayhan Bilgen,Halkların Demokratik Partisi,-1,Pole -,997.0,0.0,2.694562819607145,5.529251078306462,0.0,5.529251078306462,2.694562819607145,0.0,0.32765367173047355,1.7466437544849718,0.0
İmam Taşçıer,Halkların Demokratik Partisi,-1,Pole -,83.0,0.0,2.7433780286647416,5.794981047355855,0.0,5.794981047355855,2.7433780286647416,0.0,0.3213003814805625,1.7247785123069672,0.0
Serkan Topal,Cumhuriyet Halk Partisi,0,Neutral,257.0,0.0,0.5762116111006503,0.8008298312473384,0.0,0.8008298312473384,0.5762116111006503,0.0,0.4184417352753829,1.7166840354097122,0.0
Ravza Kavakcı Kan,Adalet ve Kalkınma Partisi,1,Pole +,44.0,9.563138189818293,0.0,0.0,3.975196073411558,9.563138189818293,3.975196073411558,0.0,0.29362519759277733,1.7110571705763893,0.0
Dursun Çiçek,Cumhuriyet Halk Partisi,1,Pole +,159.0,10.868321307429522,0.0,0.0,4.378915311641303,10.868321307429522,4.378915311641303,0.0,0.28719402871187044,1.7076252800740752,0.0
Hüda Kaya,Halkların Demokratik Partisi,-1,Pole -,190.0,0.0,1.3586601727999756,2.261970653103921,0.0,2.261970653103921,1.3586601727999756,0.0,0.3752550971792405,1.6948438921340532,0.0
Abdulhamit Gül,Adalet ve Kalkınma Partisi,1,Pole +,536.0,2.57889925247814,0.0,0.0,5.576409912448488,2.57889925247814,5.576409912448488,0.0,0.31622335830662757,1.6830791436028443,0.0
Nazım Maviş,Adalet ve Kalkınma Partisi,0,Neutral,82.0,0.0,0.7160195929224574,1.1881541123470063,0.0,1.1881541123470063,0.7160195929224574,0.0,0.3760264048206177,1.6794353810039366,0.0
Kadim Durmaz,Cumhuriyet Halk Partisi,-1,Pole -,192.0,0.0,2.689352470523966,1.5124808133312801,0.0,1.5124808133312801,2.689352470523966,0.0,0.3599573592752349,1.6787948255594471,0.0
Filiz Kerestecioğlu,Halkların Demokratik Partisi,0,Neutral,157.0,1.2274118127684264,0.0,0.0,2.6312668464255893,1.2274118127684264,2.6312668464255893,0.0,0.31809122263285633,1.6752085111031811,0.0
Mustafa Ilıcalı,Adalet ve Kalkınma Partisi,1,Pole +,90.0,7.5488790263820365,0.0,0.0,3.2206982406994396,7.5488790263820365,3.2206982406994396,0.0,0.29905521456676304,1.6745023600427256,0.0
Niyazi Nefi Kara,Cumhuriyet Halk Partisi,0,Neutral,159.0,0.71382687772491,0.0,0.25436383377136773,1.9309861239550918,0.9681907114962778,1.9309861239550918,0.0,0.3339536586120617,1.6502507675297613,0.4677671100763873
Candan Yüceer,Cumhuriyet Halk Partisi,1,Pole +,157.0,2.1179790502209146,0.0,0.0,4.455885108037536,2.1179790502209146,4.455885108037536,0.0,0.32218174865052707,1.6457185161116294,0.0
Hüseyin Çamak,Cumhuriyet Halk Partisi,-1,Pole -,243.0,0.0,5.465560931278494,2.438512629168398,0.0,2.438512629168398,5.465560931278494,0.0,0.30851340264120874,1.6324375879526096,0.0
İbrahim Aydemir,Adalet ve Kalkınma Partisi,-1,Pole -,42.0,0.0,2.5980664488552305,1.4144812805194775,0.0,1.4144812805194775,2.5980664488552305,0.0,0.35251450588660976,1.6279900973569927,0.0
Hüsnüye Erdoğan,Adalet ve Kalkınma Partisi,-1,Pole -,84.0,0.693440487935579,2.63734946318262,5.4423379699579195,0.0,6.135778457893498,2.63734946318262,0.2081909991035577,0.3006167796261318,1.6218630721905123,0.0
Erdal Ataş,Halkların Demokratik Partisi,0,Neutral,282.0,0.0,1.9761627842258762,1.1281434750007078,0.5554429750119568,1.1281434750007078,2.531605759237833,0.0,0.30825704235092927,1.6048515123076768,1.2415692429388472
Musa Çam,Cumhuriyet Halk Partisi,0,Neutral,356.0,0.9434663982663911,0.0,0.0,0.5746699093029711,0.9434663982663911,0.5746699093029711,0.0,0.37853643711645346,1.5942899356228144,0.0
Tahsin Tarhan,Cumhuriyet Halk Partisi,0,Neutral,199.0,0.8201898292777474,0.0,0.0,1.6396260040503536,0.8201898292777474,1.6396260040503536,0.0,0.33343546205026453,1.5856045986453189,0.0
Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,0,Neutral,155.0,0.0,5.265903847500395,1.900347888468789,0.0,1.900347888468789,5.265903847500395,0.0,0.26518017482769884,1.5838942648572958,0.0
Sırrı Süreyya Önder,Halkların Demokratik Partisi,0,Neutral,334.0,0.31900205506023965,0.6641359011072432,0.2384710983684445,0.2501817863389318,0.5574731534286841,0.9143176874461749,0.3244733383901848,0.37877199501971354,1.58212924990162,1.259793715497803
Öznur Çalık,Adalet ve Kalkınma Partisi,1,Pole +,64.0,1.4911043800891433,0.0,0.0,2.990560019327437,1.4911043800891433,2.990560019327437,0.0,0.33271219057601503,1.5729820489113502,0.0
İdris Baluken,Halkların Demokratik Partisi,-1,Pole -,1828.0,0.0,2.6684135922069725,6.801069870070719,0.0,6.801069870070719,2.6684135922069725,0.0,0.2817908286713824,1.5417242275619443,0.0
Bülent Yener Bektaşoğlu,Cumhuriyet Halk Partisi,0,Neutral,226.0,0.34425408410685737,0.0,0.0,0.3018739090946498,0.34425408410685737,0.3018739090946498,0.0,0.4672045040668904,1.5270637361372548,0.0
Fatma Betül Sayan Kaya,Adalet ve Kalkınma Partisi,1,Pole +,60.0,8.748735505392881,0.0,0.0,3.192796078181503,8.748735505392881,3.192796078181503,0.0,0.26736906028920404,1.5246031531066362,0.0
Selin Sayek Böke,Cumhuriyet Halk Partisi,0,Neutral,330.0,0.0,1.0638067984599047,2.567363024907785,0.0,2.567363024907785,1.0638067984599047,0.0,0.29296531143242516,1.5226268897307196,0.0
Hakan Çavuşoğlu,Adalet ve Kalkınma Partisi,0,Neutral,146.0,0.0,0.7502223639386382,1.5688001592802578,0.0,1.5688001592802578,0.7502223639386382,0.0,0.32350801085527686,1.5168293088769653,0.0
Ergün Taşcı,Adalet ve Kalkınma Partisi,1,Pole +,89.0,2.446499230225875,0.0,0.0,6.345215638719664,2.446499230225875,6.345215638719664,0.0,0.2782732682322567,1.5019034484890148,0.0
İzzet Ulvi Yönter,Milliyetçi Hareket Partisi,0,Neutral,141.0,0.0,0.0,0.24816575961297271,0.2516983648578278,0.24816575961297271,0.2516983648578278,0.0,0.4964664335117789,1.485826597656494,1.2920231283969514
Namık Havutça,Cumhuriyet Halk Partisi,1,Pole +,155.0,4.380895486487091,0.0,0.0,1.7995537089307945,4.380895486487091,1.7995537089307945,0.0,0.2911687567909779,1.4694465904807361,0.0
Bedia Özgökçe Ertan,Halkların Demokratik Partisi,1,Pole +,1013.0,6.919074201858075,0.0,0.0,2.5407529069752934,6.919074201858075,2.5407529069752934,0.0,0.2685834400011617,1.4691915496824628,0.0
Mahmut Tanal,Cumhuriyet Halk Partisi,1,Pole +,1481.0,8.964646782285179,0.0,0.0,3.086459567968429,8.964646782285179,3.086459567968429,0.0,0.2561142087711608,1.4627568604870744,0.0
Ali Yiğit,Cumhuriyet Halk Partisi,0,Neutral,52.0,0.0,0.961286875854592,2.490404786253205,0.0,2.490404786253205,0.961286875854592,0.0,0.2784973194822039,1.4313791615529892,0.0
Mehmet Tüm,Cumhuriyet Halk Partisi,0,Neutral,451.0,0.35570150390770444,0.0,0.0,0.5548583773151902,0.35570150390770444,0.5548583773151902,0.0,0.3906404299729876,1.4232583508718355,0.0
Berdan Öztürk,Halkların Demokratik Partisi,0,Neutral,178.0,0.7001198516752395,0.0,0.0,1.6055747437196564,0.7001198516752395,1.6055747437196564,0.0,0.3036481296221636,1.421733982981763,0.0
Recai Berber,Adalet ve Kalkınma Partisi,-1,Pole -,84.0,0.0,2.183530322394616,6.054097942408765,0.0,6.054097942408765,2.183530322394616,0.0,0.26506783893842845,1.4134563089050485,0.0
Hasan Özyer,Adalet ve Kalkınma Partisi,0,Neutral,95.0,0.34399802864480244,0.0,1.1313216877933905,0.6545601965570573,1.475319716438193,0.6545601965570573,0.0,0.30732258295690795,1.4114034862472216,1.4004478967445544
Hayati Yazıcı,Adalet ve Kalkınma Partisi,0,Neutral,86.0,0.0,4.154317136384216,1.371460029349841,0.0,1.371460029349841,4.154317136384216,0.0,0.24819314785370286,1.40870442756954,0.0
Erkan Haberal,Milliyetçi Hareket Partisi,-1,Pole -,353.0,0.0,0.6172018770160919,1.8792599544268667,0.30839796604358405,1.8792599544268667,0.9255998430596759,0.0,0.32999861296422545,1.4072426567397178,0.5666819911259705
Tufan Köse,Cumhuriyet Halk Partisi,1,Pole +,252.0,1.5307574254310616,0.0,0.0,3.800711996682706,1.5307574254310616,3.800711996682706,0.0,0.28711735995234217,1.4068685552065703,0.0
Mehmet Muş,Adalet ve Kalkınma Partisi,0,Neutral,1553.0,0.3435586863666459,0.6703905388373859,1.231206629216047,0.0,1.574765315582693,0.6703905388373859,0.33883223882209795,0.2985942099382462,1.389092083634593,0.0
Halis Dalkılıç,Adalet ve Kalkınma Partisi,0,Neutral,77.0,1.4078051563771488,0.28646840991494416,0.0,4.166875873221298,1.4078051563771488,4.453344283136242,0.16908037488467584,0.2401926739226489,1.3794568923652484,0.0
Tuncay Özkan,Cumhuriyet Halk Partisi,0,Neutral,93.0,0.0,0.776410562114876,1.9884226532050413,0.0,1.9884226532050413,0.776410562114876,0.0,0.2808164187018498,1.372561261406822,0.0
Çağlar Demirel,Halkların Demokratik Partisi,0,Neutral,445.0,0.3792844113468911,4.003730799654039,1.3221592530715913,1.813834443601451,1.7014436644184825,5.8175652432554905,0.08653504334376712,0.22628562954030912,1.3640177092984511,1.8443215862855173
Ali Şeker,Cumhuriyet Halk Partisi,0,Neutral,214.0,3.231104843075613,1.05709119794592,2.544724237266796,0.6157011134230634,5.775829080342409,1.6727923113689835,0.24651186363382496,0.22457743831708782,1.3513048204303715,0.8537143620291592
Mevlüt Karakaya,Milliyetçi Hareket Partisi,0,Neutral,486.0,0.0,0.21165246831704368,0.25419933571828146,0.0,0.25419933571828146,0.21165246831704368,0.0,0.45433433128158485,1.3257334666498088,0.0
Hurşit Yıldırım,Adalet ve Kalkınma Partisi,0,Neutral,184.0,0.0,0.3183650059525942,0.5701167456303697,0.0,0.5701167456303697,0.3183650059525942,0.0,0.3583247545906872,1.2958355964219803,0.0
Kadri Yıldırım,Halkların Demokratik Partisi,1,Pole +,58.0,3.4094052047242203,0.0,0.0,1.2661691469336969,3.4094052047242203,1.2661691469336969,0.0,0.2708050501247872,1.291671452810072,0.0
Gürsel Erol,Cumhuriyet Halk Partisi,0,Neutral,163.0,0.0,0.3684346752654417,0.7390102585121822,0.0,0.7390102585121822,0.3684346752654417,0.0,0.33268893440685954,1.2841378748487948,0.0
İsmet Büyükataman,Milliyetçi Hareket Partisi,1,Pole +,179.0,3.4906313586101434,0.0,0.0,1.255311847280921,3.4906313586101434,1.255311847280921,0.0,0.26450207947246823,1.2655257909899924,0.0
Erhan Usta,Milliyetçi Hareket Partisi,0,Neutral,2244.0,0.2691898320286387,0.0,0.0,0.4546848318057645,0.2691898320286387,0.4546848318057645,0.0,0.37187353709943666,1.2613775260839972,0.0
Nihat Yeşil,Cumhuriyet Halk Partisi,0,Neutral,47.0,0.25849387425431286,0.1933129918660471,0.5673589419252492,0.19076764755421624,0.825852816179562,0.3840806394202634,0.4278664312876615,0.3174394734894041,1.25650830686191,0.7532271643849634
Engin Özkoç,Cumhuriyet Halk Partisi,-1,Pole -,302.0,0.0,4.356640815070156,1.611303129039462,0.5963947737068152,1.611303129039462,4.953035588776971,0.0,0.24546313011251558,1.253482668109764,1.0883485197862226
Cevdet Yılmaz,Adalet ve Kalkınma Partisi,1,Pole +,276.0,1.5942400036582485,0.0,0.0,4.912606133323578,1.5942400036582485,4.912606133323578,0.0,0.2450096359820674,1.2490246398040707,0.0
Akın Üstündağ,Cumhuriyet Halk Partisi,0,Neutral,141.0,1.3385146870475642,1.1227898099052684,0.0,3.7880051105483346,1.3385146870475642,4.910794920453603,0.45617671882497207,0.21418600947962843,1.2457885494718433,0.0
Ertan Aydın,Adalet ve Kalkınma Partisi,0,Neutral,43.0,0.34889270449440224,0.35482626147506663,0.23064838692126305,1.2221155953359726,0.5795410914156653,1.5769418568110392,0.49578414235002294,0.2687436465117814,1.237992663441659,0.5746515308311012
Azmi Ekinci,Adalet ve Kalkınma Partisi,1,Pole +,44.0,2.5136512679900758,0.0,0.0,9.207999469994702,2.5136512679900758,9.207999469994702,0.0,0.2144451599833101,1.2188462717985196,0.0
Semih Yalçın,Milliyetçi Hareket Partisi,1,Pole +,43.0,7.909396044648666,0.0,0.0,2.218679239001453,7.909396044648666,2.218679239001453,0.0,0.21906227754487892,1.2131951000952055,0.0
Oğuz Kaan Salıcı,Cumhuriyet Halk Partisi,1,Pole +,92.0,8.76784757644946,0.0,0.0,2.3535007969144193,8.76784757644946,2.3535007969144193,0.0,0.21162009476652466,1.1917031377350515,0.0
Zeynel Emre,Cumhuriyet Halk Partisi,1,Pole +,401.0,1.4525367989324167,0.0,0.0,4.725143551530087,1.4525367989324167,4.725143551530087,0.0,0.23512657118760497,1.1865128038245911,0.0
İbrahim Halil Fırat,Adalet ve Kalkınma Partisi,0,Neutral,96.0,0.7395088186969228,0.674694595152286,0.0,1.7600057421031132,0.7395088186969228,2.434700337255399,0.4770845467264171,0.23297419361204072,1.1752210193804569,0.0
Naci Ağbal,Adalet ve Kalkınma Partisi,0,Neutral,1646.0,0.6915854989530708,0.0,0.0,0.31333194796794434,0.6915854989530708,0.31333194796794434,0.0,0.31179869412773065,1.169942211696481,0.0
Lale Karabıyık,Cumhuriyet Halk Partisi,0,Neutral,307.0,0.2184191722560983,0.0,0.23244399073578106,0.23916721728971324,0.45086316299187934,0.23916721728971324,0.0,0.34660389423072685,1.157600753051912,1.256175898264938
İsmail Ok,İYİ Parti,0,Neutral,42.0,0.7557031871128513,0.0,0.0,0.3114913594673748,0.7557031871128513,0.3114913594673748,0.0,0.2918787021294807,1.1146295943066227,0.0
Emine Nur Günay,Adalet ve Kalkınma Partisi,0,Neutral,99.0,2.615834597807594,0.0,0.0,0.7242463887817785,2.615834597807594,0.7242463887817785,0.0,0.21683497839508584,1.106355336294119,0.0
Levent Gök,Cumhuriyet Halk Partisi,0,Neutral,1656.0,0.0,0.3377032074977762,0.8969939954163777,0.0,0.8969939954163777,0.3377032074977762,0.0,0.273510951857032,1.0887984582831456,0.0
Mahmut Celadet Gaydalı,Halkların Demokratik Partisi,0,Neutral,475.0,0.3233993750914474,0.9297409227012705,0.27369494326527355,1.1512422763616292,0.597094318356721,2.0809831990628997,0.25807116362231114,0.2229563237994233,1.081699528950067,0.6916025084375705
