year,party,position,party_short
2015,Adalet ve Kalkınma Partisi,2.799282897374386,AKP
2015,Cumhuriyet Halk Partisi,-0.7466706815847934,CHP
2015,Halkların Demokratik Partisi,-1.963055743292612,HDP
2015,Milliyetçi Hareket Partisi,-0.08955647249698145,MHP
