date,usd_try_close,eur_try_close,bist100_close,gold_usd_close,brent_oil_usd_close,wti_oil_usd_close,year,month,usd_try_return_1d_pct,eur_try_return_1d_pct,bist100_return_1d_pct,gold_usd_return_1d_pct,brent_oil_usd_return_1d_pct,wti_oil_usd_return_1d_pct
2003-01-02,1.6524135,,105.98600006103516,346.1000061035156,,31.850000381469727,2003,1,0.5301455649283859,,2.20542398544441,-0.43153048724438037,,2.0833320597298366
2003-01-03,1.650636,,108.375,351.20001220703125,,33.08000183105469,2003,1,-0.10756992726094206,,2.2540712335488378,1.4735642917007796,,3.861856938314423
2003-01-06,1.656817,,103.572998046875,351.70001220703125,,32.099998474121094,2003,1,0.3744617226329794,,-4.430912990196079,0.142369015552668,,-2.962525098815416
2003-01-07,1.6737265,,97.52899932861328,347.29998779296875,,31.079999923706055,2003,1,1.020601551046374,,-5.8354965408323185,-1.2510731479509873,,-3.1775657286630676
2003-01-08,1.678409,,101.61199951171875,353.8999938964844,,30.559999465942383,2003,1,0.2797649436750982,,4.18644732460367,1.9003761403671549,,-1.6731031500648252
2003-01-09,1.6736995000000001,,102.25800323486328,353.29998779296875,,31.989999771118164,2003,1,-0.2805931093076808,,0.6357553500067059,-0.16954114548278776,,4.679320452114033
2003-01-10,1.6606239999999999,,102.04100036621094,354.5,,31.68000030517578,2003,1,-0.7812334292984002,,-0.2122111343734523,0.3396581512860042,,-0.9690511664906643
2003-01-13,1.6602329999999998,,104.12699890136719,354.70001220703125,,32.2599983215332,2003,1,-0.02354536607925839,,2.0442748774217145,0.056420932871992235,,1.830801801673787
2003-01-14,1.6612515,,101.2490005493164,352.0,,32.369998931884766,2003,1,0.06134681095968375,,-2.763930952026117,-0.7612100688215717,,0.3409814509448994
2003-01-15,1.6642025,,102.80699920654297,350.70001220703125,,33.20000076293945,2003,1,0.17763716089946868,,1.5387792953745594,-0.36931471391157267,,2.564108305351609
2003-01-16,1.6594725000000001,,104.67900085449219,357.70001220703125,,33.65999984741211,2003,1,-0.28422021959466637,,1.8208892997531256,1.996007914555653,,1.3855393792223891
2003-01-17,1.658852,,103.48300170898438,356.6000061035156,,33.90999984741211,2003,1,-0.037391399978015105,,-1.142539703039669,-0.30752196420920086,,0.7427213343235373
2003-01-20,1.6631170000000002,,105.90299987792969,,,,2003,1,0.2571055163450575,,2.3385465525544546,,,
2003-01-21,1.6564480000000001,,105.7040023803711,357.29998779296875,,34.61000061035156,2003,1,-0.40099403710022186,,-0.18790543968345563,,,
2003-01-22,1.665651,,105.4469985961914,359.70001220703125,,32.849998474121094,2003,1,0.5555864114056064,,-0.24313533867418302,0.671711305921785,,-5.08524156368858
2003-01-23,1.661927,,108.81900024414062,364.5,,32.25,2003,1,-0.2235762473651426,,3.1978166214690296,1.3344419321859924,,-1.8264794581155486
2003-01-24,1.6572550000000001,,108.25900268554688,368.20001220703125,,33.279998779296875,2003,1,-0.2811194474847456,,-0.514613769045269,1.015092512217075,,3.193794664486438
2003-01-27,1.6596035,,109.31099700927734,369.3999938964844,,32.290000915527344,2003,1,0.1417102377123447,,0.9717384214097402,0.3259048478190696,,-2.974753305536171
2003-01-28,1.656801,,107.42900085449219,370.0,,32.66999816894531,2003,1,-0.16886563567743984,,-1.7216896801567239,0.1624272099159274,,1.1768263940656665
2003-01-29,1.655217,,107.25700378417969,366.29998779296875,,33.630001068115234,2003,1,-0.09560592974050541,,-0.1601030158936867,-1.0000032991976382,,2.938484704546007
2003-01-30,1.6461785,,109.45700073242188,368.6000061035156,,33.849998474121094,2003,1,-0.5460613321395247,,2.051145259165521,0.6279056476100164,,0.6541700833142094
2003-01-31,1.6394739999999999,,110.31999969482422,368.29998779296875,,33.5099983215332,2003,1,-0.4072766106470338,,0.7884365153691952,-0.08139400585430723,,-1.0044318106774086
2003-02-03,1.6337264999999999,,111.22000122070312,370.79998779296875,,32.7599983215332,2003,2,-0.35056975590951334,,0.8158099423210219,0.6787944835353388,,-2.238137981397803
2003-02-04,1.635131,,106.58300018310547,379.0,,33.58000183105469,2003,2,0.08596910192739671,,-4.169215057277398,2.211438100588503,,2.5030633441226247
2003-02-05,1.6446055,,106.5989990234375,376.3999938964844,,33.93000030517578,2003,2,0.5794336967496871,,0.015010686792971129,-0.6860174415608489,,1.0422824747954973
2003-02-06,1.631502,,109.21800231933594,370.1000061035156,,34.15999984741211,2003,2,-0.796756425781131,,2.456874191963676,-1.6737481124139864,,0.677864839869291
2003-02-07,1.6291795,,110.13800048828125,369.8999938964844,,35.119998931884766,2003,2,-0.14235348776771017,,0.8423502988595066,-0.05404274621257921,,2.810301782086766
2003-02-10,,,,363.70001220703125,,34.47999954223633,2003,2,,,,-1.676123760950421,,-1.8223217799343217
2003-02-11,,,,362.5,,35.439998626708984,2003,2,,,,-0.32994560537660256,,2.784220119541203
2003-02-12,,,,352.6000061035156,,35.77000045776367,2003,2,,,,-2.7310327990301753,,0.9311564442499254
2003-02-13,,,,357.3999938964844,,36.36000061035156,2003,2,,,,1.3613124531709708,,1.649427299517514
2003-02-14,,,,351.8999938964844,,36.79999923706055,2003,2,,,,-1.5388920240421156,,1.2101172148597739
2003-02-17,1.6384425,,113.0250015258789,,,,2003,2,,,,,,
2003-02-18,1.6228755,,117.75499725341797,344.20001220703125,,36.959999084472656,2003,2,-0.9501096315555846,,4.184911005248737,,,
2003-02-19,1.6225435,,116.072998046875,349.8999938964844,,37.15999984741211,2003,2,-0.020457515071237165,,-1.4283888121734423,1.656008566909839,,0.5411276187597958
2003-02-20,1.6291665000000002,,116.69300079345703,353.1000061035156,,36.790000915527344,2003,2,0.40818628283310066,,0.5341489898724294,0.9145505181054503,,-0.9956914246611159
2003-02-21,1.621109,,117.54000091552734,351.79998779296875,,35.58000183105469,2003,2,-0.4945780557113255,,0.7258362680804487,-0.36817283717796023,,-3.288934640830554
2003-02-24,1.6170875,,113.9260025024414,356.29998779296875,,36.47999954223633,2003,2,-0.2480709193521169,,-3.074696601102811,1.2791359170393646,,2.529504398159177
2003-02-25,1.6163685,,112.72699737548828,352.29998779296875,,36.060001373291016,2003,2,-0.04446265276306649,,-1.0524420243108512,-1.1226494911709683,,-1.1513107845822268
2003-02-26,1.617275,,112.91899871826172,354.0,,37.70000076293945,2003,2,0.05608250841313556,,0.17032418785527526,0.4825467686448759,,4.547973730425747
2003-02-27,1.6066615,,114.86799621582031,346.1000061035156,,37.20000076293945,2003,2,-0.6562582121160676,,1.7260137972188616,-2.2316366939221344,,-1.326259920109918
2003-02-28,1.59241,,115.74400329589844,350.20001220703125,,36.599998474121094,2003,2,-0.8870256740452054,,0.7626206680163783,1.1846304626441873,,-1.6129093454646193
2003-03-03,1.6479475,,101.28900146484375,349.20001220703125,,35.880001068115234,2003,3,3.487638233871926,,-12.488769542643707,-0.2855511036958025,,-1.9672061093525706
2003-03-04,1.6332845,,106.16100311279297,353.20001220703125,,36.88999938964844,2003,3,-0.8897734909637522,,4.810000668868519,1.145475332236967,,2.8149339227047543
2003-03-05,1.6054434999999998,,108.15499877929688,353.1000061035156,,36.689998626708984,2003,3,-1.7046019845287308,,1.8782750803374881,-0.028314297865028593,,-0.5421544219259999
2003-03-06,1.6045855,,108.41799926757812,356.79998779296875,,37.0,2003,3,-0.05344317629364381,,0.24316997942732677,1.0478565917578786,,0.8449206456643044
2003-03-07,1.6082269999999999,,109.61299896240234,350.79998779296875,,37.779998779296875,2003,3,0.226943344558439,,1.102215225236658,-1.681614407308074,,2.1081048089104826
2003-03-10,1.6029019999999998,,108.17500305175781,354.70001220703125,,37.27000045776367,2003,3,-0.3311099739029433,,-1.3118844701418775,1.1117515820337376,,-1.3499161937842064
2003-03-11,1.613652,,107.4469985961914,350.5,,36.720001220703125,2003,3,0.6706585929770137,,-0.672987691267346,-1.1841026395510212,,-1.4757156702582708
2003-03-12,1.6162275,,106.14099884033203,346.5,,37.83000183105469,2003,3,0.15960690409082545,,-1.2154827709684124,-1.1412268188302432,,3.0228773786797447
2003-03-13,1.6270405000000001,,106.66600036621094,335.8999938964844,,36.0099983215332,2003,3,0.6690271016920768,,0.49462651719405226,-3.059164820639426,,-4.811005607796304
2003-03-14,1.6430609999999999,,106.04299926757812,336.5,,35.380001068115234,2003,3,0.9846405175531814,,-0.5840671783828966,0.17862641096102472,,-1.7495064781528846
2003-03-17,1.6802685,,94.8290023803711,337.1000061035156,,34.93000030517578,2003,3,2.2645233500156126,,-10.574952580236596,0.1783079059481718,,-1.271907149106899
2003-03-18,1.643996,,105.81500244140625,337.6000061035156,,31.670000076293945,2003,3,-2.158732369261218,,11.58506341442771,0.14832393679828915,,-9.332952191239407
2003-03-19,1.691706,,99.38200378417969,336.1000061035156,,29.8799991607666,2003,3,2.9020751875308726,,-6.079476925579397,-0.44431278817573805,,-5.652039504942152
2003-03-20,1.7030965,,96.44300079345703,332.8999938964844,,28.610000610351562,2003,3,0.6733143938722153,,-2.9572788621822,-0.9521012046770583,,-4.2503299400442724
2003-03-21,1.717914,,94.06600189208984,326.0,,26.90999984741211,2003,3,0.8700329077066415,,-2.464667090209882,-2.0726927074170898,,-5.941980869180286
