speaker,party,community,community_label,total_mentions,pos_to_plus,pos_to_minus,neg_to_plus,neg_to_minus,reach_plus,reach_minus,positive_bridge_balance,signed_reach_balance,gatekeeper_score,cross_pressure
Adnan Keskin,Cumhuriyet Halk Partisi,1,Pole +,98.0,3.4292274364781266,0.0,0.0,2.787299836229386,3.4292274364781266,2.787299836229386,0.0,0.44836927652809144,2.265386266129147,0.0
Bengi Yıldız,Bağımsız,1,Pole +,122.0,4.197762754232141,0.0,0.0,3.1328864967445487,4.197762754232141,3.1328864967445487,0.0,0.42736821651912676,2.2293157100263037,0.0
Fehmi Küpçü,Adalet ve Kalkınma Partisi,1,Pole +,85.0,8.734047246137536,0.0,0.0,5.34038292275824,8.734047246137536,5.34038292275824,0.0,0.3794386599168289,2.225815073563143,0.0
Alpaslan Kavaklıoğlu,Adalet ve Kalkınma Partisi,0,Neutral,144.0,0.9854395724670415,0.0,0.0,1.1077835197160302,0.9854395724670415,1.1077835197160302,0.0,0.47077618036810737,2.1528530359689038,0.0
Muharrem İnce,Cumhuriyet Halk Partisi,-1,Pole -,483.0,0.0,4.048707016627472,6.522042653726767,0.0,6.522042653726767,4.048707016627472,0.0,0.38301039590400066,2.1374827513131995,0.0
Tanju Özcan,Cumhuriyet Halk Partisi,-1,Pole -,312.0,0.0,3.2110287889317073,2.413470396618984,0.0,2.413470396618984,3.2110287889317073,0.0,0.42909960808423214,2.125370827404721,0.0
Aykut Erdoğdu,Cumhuriyet Halk Partisi,-1,Pole -,232.0,0.0,2.4352100488686683,3.273683975074448,0.0,3.273683975074448,2.4352100488686683,0.0,0.42656424137999877,2.1191213786001284,0.0
Şirin Ünal,Adalet ve Kalkınma Partisi,1,Pole +,120.0,3.548697866569942,0.0,0.0,5.546648260982716,3.548697866569942,5.546648260982716,0.0,0.3901663352238631,2.119003863730838,0.0
Osman Kahveci,Adalet ve Kalkınma Partisi,0,Neutral,49.0,1.6268356776106236,0.0,0.0,2.4747262863585915,1.6268356776106236,2.4747262863585915,0.0,0.3966380836142833,2.116437472674579,0.0
Ahmet Duran Bulut,Milliyetçi Hareket Partisi,0,Neutral,152.0,0.0,1.4718574603675174,2.154346566748899,0.0,2.154346566748899,1.4718574603675174,0.0,0.4058948280226952,2.1089229873779463,0.0
Uğur Bayraktutan,Cumhuriyet Halk Partisi,-1,Pole -,481.0,0.0,7.5897825397203125,4.431967779212865,0.0,4.431967779212865,7.5897825397203125,0.0,0.3686624377703346,2.1046625724907244,0.0
Osman Aşkın Bak,Adalet ve Kalkınma Partisi,0,Neutral,57.0,1.0057369181577287,0.0,0.0,1.2472700970759165,1.0057369181577287,1.2472700970759165,0.0,0.44639759703856596,2.0784499206710985,0.0
İdris Şahin,Adalet ve Kalkınma Partisi,1,Pole +,519.0,3.7656912310700337,0.0,0.0,2.608669317630234,3.7656912310700337,2.608669317630234,0.0,0.40924407982427313,2.0779020857617434,0.0
Emre Köprülü,Cumhuriyet Halk Partisi,-1,Pole -,111.0,0.0,3.578763758717681,5.858881007990132,0.0,5.858881007990132,3.578763758717681,0.0,0.3792009390905355,2.0733993192522098,0.0
İdris Baluken,Halkların Demokratik Partisi,0,Neutral,1456.0,0.0,1.1219026714272402,1.5363444391181351,0.0,1.5363444391181351,1.1219026714272402,0.0,0.4220460417523112,2.0440533446938507,0.0
Yunus Kılıç,Adalet ve Kalkınma Partisi,0,Neutral,60.0,0.0,1.8381357032961647,1.2584753069311818,0.0,1.2584753069311818,1.8381357032961647,0.0,0.40640406637073323,2.038653479270988,0.0
Bekir Bozdağ,Adalet ve Kalkınma Partisi,1,Pole +,975.0,6.096879352956922,0.0,0.0,3.5921127973986433,6.096879352956922,3.5921127973986433,0.0,0.3707416355885972,2.036849405231965,0.0
Dilek Akagün Yılmaz,Cumhuriyet Halk Partisi,1,Pole +,1158.0,4.8760692179552265,0.0,0.0,3.0479317756816,4.8760692179552265,3.0479317756816,0.0,0.38464555692818825,2.036239470963241,0.0
Ahmet Toptaş,Cumhuriyet Halk Partisi,-1,Pole -,177.0,0.0,1.48938536980927,1.757996914612068,0.0,1.757996914612068,1.48938536980927,0.0,0.4586418348389884,2.0221369048283053,0.0
Mehmet Müezzinoğlu,Adalet ve Kalkınma Partisi,0,Neutral,75.0,0.0,2.0037506464045687,1.2908973511938957,0.0,1.2908973511938957,2.0037506464045687,0.0,0.39181647075591697,1.9930643585835885,0.0
Haluk Koç,Cumhuriyet Halk Partisi,0,Neutral,52.0,0.7063972052430816,0.0,0.0,0.7799724359152027,0.7063972052430816,0.7799724359152027,0.0,0.47525002207213873,1.990362847349241,0.0
Adil Zozani,Bağımsız,0,Neutral,461.0,0.0,0.7158330109523241,0.8068043366466585,0.0,0.8068043366466585,0.7158330109523241,0.0,0.47012705396395293,1.9816036088485942,0.0
Sinan Oğan,Milliyetçi Hareket Partisi,0,Neutral,285.0,0.0,0.7093415277117104,0.6634875843928398,0.0,0.6634875843928398,0.7093415277117104,0.0,0.48329947118648453,1.981112425679389,0.0
Faysal Sarıyıldız,Bağımsız,-1,Pole -,74.0,0.0,3.9464769371324335,7.299025432007302,0.0,7.299025432007302,3.9464769371324335,0.0,0.35093825133250983,1.9801321471333417,0.0
İdris Naim Şahin,Adalet ve Kalkınma Partisi,0,Neutral,62.0,0.7254738179216805,0.0,0.0,0.8287212719911778,0.7254738179216805,0.8287212719911778,0.0,0.46678426805194223,1.9782464345520658,0.0
Mehmet Ersoy,Adalet ve Kalkınma Partisi,1,Pole +,81.0,2.4330952301947844,0.0,0.0,3.8378170524775674,2.4330952301947844,3.8378170524775674,0.0,0.3879970122576683,1.9637134330533548,0.0
Sırrı Süreyya Önder,Halkların Demokratik Partisi,0,Neutral,398.0,0.0,0.6662257916416929,0.6257076258937077,0.0,0.6257076258937077,0.6662257916416929,0.0,0.4843187868017537,1.9524505597144217,0.0
Mahmut Kaçar,Adalet ve Kalkınma Partisi,0,Neutral,128.0,0.838053288830945,0.0,0.0,0.6900337028948683,0.838053288830945,0.6900337028948683,0.0,0.4515670286964362,1.9051802862459808,0.0
Ünal Kacır,Adalet ve Kalkınma Partisi,1,Pole +,57.0,6.2646207376990395,0.0,0.0,3.309398316953613,6.2646207376990395,3.309398316953613,0.0,0.34566447985077825,1.8949666146041577,0.0
Kazım Kurt,Cumhuriyet Halk Partisi,0,Neutral,248.0,1.484275560023026,0.0,0.0,0.9792330292529041,1.484275560023026,0.9792330292529041,0.0,0.3974952769063505,1.890906640023509,0.0
Ayşe Nedret Akova,Cumhuriyet Halk Partisi,0,Neutral,288.0,2.850153446984516,0.0,0.0,1.5274770646573295,2.850153446984516,1.5274770646573295,0.0,0.3489278184273976,1.887752251375892,0.0
Hüseyin Aygün,Cumhuriyet Halk Partisi,-1,Pole -,132.0,0.0,3.266844766533681,6.405983096743959,0.0,6.405983096743959,3.266844766533681,0.0,0.3377341985582462,1.8549454068773406,0.0
Pervin Buldan,Halkların Demokratik Partisi,1,Pole +,619.0,3.402942744075254,0.0,0.0,2.0056066476482646,3.402942744075254,2.0056066476482646,0.0,0.37082154604089235,1.8223005979225981,0.0
Gökcen Özdoğan Enç,Adalet ve Kalkınma Partisi,0,Neutral,46.0,1.5439983588395818,0.0,0.3160528973246164,1.080400663579363,1.8600512561641982,1.080400663579363,0.0,0.36742674007271603,1.821552374046634,0.8104832393202029
Murat Başesgioğlu,Milliyetçi Hareket Partisi,1,Pole +,404.0,4.617428807279781,0.0,0.0,2.4820885425863892,4.617428807279781,2.4820885425863892,0.0,0.3496137018784191,1.8125795795829736,0.0
Ali Sarıbaş,Cumhuriyet Halk Partisi,0,Neutral,132.0,0.7973467696320511,0.0,0.0,0.6118900194722785,0.7973467696320511,0.6118900194722785,0.0,0.4341995779339387,1.792549461099398,0.0
Nursel Aydoğan,Bağımsız,0,Neutral,331.0,0.5171961599663436,0.0,0.0,0.6317910852207856,0.5171961599663436,0.6317910852207856,0.0,0.4501322026703425,1.755864160391291,0.0
Cuma İçten,Adalet ve Kalkınma Partisi,0,Neutral,60.0,0.0,0.7610385865795325,1.2073519373980899,0.0,1.2073519373980899,0.7610385865795325,0.0,0.38662987700989077,1.7412421333016428,0.0
Yılmaz Tunç,Adalet ve Kalkınma Partisi,0,Neutral,868.0,0.9598540573031284,0.0,0.0,1.7294560979459592,0.9598540573031284,1.7294560979459592,0.0,0.35691459948297066,1.7333070044615337,0.0
Bülent Kuşoğlu,Cumhuriyet Halk Partisi,0,Neutral,480.0,0.0,3.143442079164508,1.4562495889507272,0.0,1.4562495889507272,3.143442079164508,0.0,0.31659721861983875,1.730695253230579,0.0
Cemalettin Şimşek,Milliyetçi Hareket Partisi,0,Neutral,150.0,0.0,2.5683660217026705,1.2474649602705876,0.0,1.2474649602705876,2.5683660217026705,0.0,0.32691829534299105,1.717541019205616,0.0
Mahir Ünal,Adalet ve Kalkınma Partisi,0,Neutral,265.0,0.0,0.6949042861658828,1.1086010764706522,0.0,1.1086010764706522,0.6949042861658828,0.0,0.38530757943780014,1.6973285800423348,0.0
Kamer Genç,Cumhuriyet Halk Partisi,0,Neutral,1105.0,3.2965053991495035,0.0,0.0,1.443851745204969,3.2965053991495035,1.443851745204969,0.0,0.304587123065176,1.6755032284275215,0.0
Mustafa Şentop,Adalet ve Kalkınma Partisi,1,Pole +,105.0,7.280037489753018,0.0,0.0,3.116439619998696,7.280037489753018,3.116439619998696,0.0,0.2997591960045553,1.6679149951587215,0.0
Süleyman Çelebi,Cumhuriyet Halk Partisi,0,Neutral,492.0,0.0,1.7747240941061762,0.8961914281027907,0.0,0.8961914281027907,1.7747240941061762,0.0,0.33553716705576037,1.6268810015359798,0.0
Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,0,Neutral,210.0,2.0714073586800374,0.0,0.0,0.9739571380689214,2.0714073586800374,0.9739571380689214,0.0,0.3198162777522497,1.5982426611458969,0.0
Hamza Dağ,Adalet ve Kalkınma Partisi,-1,Pole -,46.0,0.0,2.4919646160362636,5.982128193370629,0.0,5.982128193370629,2.4919646160362636,0.0,0.2940686008272087,1.5763837278440016,0.0
Akif Hamzaçebi,Cumhuriyet Halk Partisi,0,Neutral,1585.0,0.7786738380539278,0.0,0.2910835309666284,0.6026919529663421,1.0697573690205562,0.6026919529663421,0.0,0.3603648521259639,1.5568916945059736,1.026003656197724
Rıza Türmen,Cumhuriyet Halk Partisi,1,Pole +,233.0,5.015476063946133,0.0,0.0,2.1039055922155687,5.015476063946133,2.1039055922155687,0.0,0.2955180229871729,1.5329404755177614,0.0
İlhan Cihaner,Cumhuriyet Halk Partisi,-1,Pole -,71.0,0.0,2.5136866709486996,6.355139981038816,0.0,6.355139981038816,2.5136866709486996,0.0,0.2834294511892337,1.5321964764396312,0.0
Nazmi Gür,Bağımsız,0,Neutral,601.0,2.2023341997357826,0.0,0.0,0.9465692404812038,2.2023341997357826,0.9465692404812038,0.0,0.30060281559963437,1.5136361410442851,0.0
Oktay Öztürk,Milliyetçi Hareket Partisi,1,Pole +,659.0,5.386161024231256,0.0,0.0,2.133695960485697,5.386161024231256,2.133695960485697,0.0,0.28374156111457854,1.4872961133271196,0.0
Ali Uzunırmak,Milliyetçi Hareket Partisi,1,Pole +,298.0,4.598329404123258,0.0,0.0,1.8871707188698146,4.598329404123258,1.8871707188698146,0.0,0.29098306727159506,1.4824404205346848,0.0
Sadullah Ergin,Adalet ve Kalkınma Partisi,0,Neutral,551.0,0.0,0.0,0.31564681609858963,0.2755452406650037,0.31564681609858963,0.2755452406650037,0.0,0.4660841380504288,1.478670730100441,1.2858006348699487
Engin Altay,Cumhuriyet Halk Partisi,0,Neutral,362.0,0.0,0.35208314575270294,0.2881448381231684,0.0,0.2881448381231684,0.35208314575270294,0.0,0.45006598419629296,1.466576393743337,0.0
İhsan Şener,Adalet ve Kalkınma Partisi,0,Neutral,57.0,0.0,0.8409513805749587,0.4731756079447165,0.0,0.4731756079447165,0.8409513805749587,0.0,0.36006840413320046,1.4583986318529971,0.0
Hurşit Güneş,Cumhuriyet Halk Partisi,-1,Pole -,169.0,0.0,2.7822437744375073,7.896195444784983,0.0,7.896195444784983,2.7822437744375073,0.0,0.2605477932738131,1.4566813827191665,0.0
Ali Serindağ,Cumhuriyet Halk Partisi,0,Neutral,572.0,0.33142414921484326,0.0,0.0,0.2691270229552867,0.33142414921484326,0.2691270229552867,0.0,0.44813337310565166,1.4293066014666793,0.0
Binnaz Toprak,Cumhuriyet Halk Partisi,0,Neutral,51.0,0.67319430553647,0.0,0.0,1.5277633951393703,0.67319430553647,1.5277633951393703,0.0,0.3058642630995999,1.416043267081979,0.0
Ferit Mevlüt Aslanoğlu,Cumhuriyet Halk Partisi,0,Neutral,207.0,1.5150783019650913,0.7526615047942429,0.2907429423816625,0.0,1.8058212443467538,0.7526615047942429,0.33189941024932595,0.29418275528836924,1.4120401797638595,0.0
Ali İhsan Köktürk,Cumhuriyet Halk Partisi,1,Pole +,864.0,7.737270083374138,0.0,0.0,2.6307182963707527,7.737270083374138,2.6307182963707527,0.0,0.25373468794163023,1.4111326405985198,0.0
Ömer Süha Aldan,Cumhuriyet Halk Partisi,0,Neutral,472.0,0.33107248908085873,0.0,0.0,0.26284106690081765,0.33107248908085873,0.26284106690081765,0.0,0.44255778271269014,1.4062220950333824,0.0
Orhan Düzgün,Cumhuriyet Halk Partisi,0,Neutral,88.0,0.0,1.394992729888847,0.6256867202372918,0.0,0.6256867202372918,1.394992729888847,0.0,0.30964174940690975,1.4036674585114186,0.0
Erdoğan Bayraktar,Adalet ve Kalkınma Partisi,0,Neutral,170.0,1.1561362941311502,0.0,0.0,0.5507437525803505,1.1561362941311502,0.5507437525803505,0.0,0.3226610758727657,1.401385866411558,0.0
Abdullah Gül,Adalet ve Kalkınma Partisi,0,Neutral,160.0,0.33885351197721747,0.0,0.0,0.570173680367088,0.33885351197721747,0.570173680367088,0.0,0.37276498927449847,1.3574392517861433,0.0
Sırrı Sakık,Bağımsız,0,Neutral,947.0,0.0,0.33388202301505177,0.6140249823527559,0.0,0.6140249823527559,0.33388202301505177,0.0,0.35223077872841313,1.2989268960750906,0.0
Süheyl Batum,Bağımsız,1,Pole +,545.0,7.656125072992048,0.0,0.0,2.34019750565519,7.656125072992048,2.34019750565519,0.0,0.23410584112400398,1.2934550446074948,0.0
Seyfettin Yılmaz,Milliyetçi Hareket Partisi,0,Neutral,585.0,0.32126905615862955,0.0,0.2973069538795464,0.330573236474914,0.618576010038176,0.330573236474914,0.0,0.3482837260220817,1.2848746130704856,1.3330365781976525
Yahya Akman,Adalet ve Kalkınma Partisi,-1,Pole -,77.0,0.0,3.5869420587166907,1.2718038753477536,0.0,1.2718038753477536,3.5869420587166907,0.0,0.26175558309592595,1.258482906085803,0.0
Faruk Işık,Adalet ve Kalkınma Partisi,0,Neutral,48.0,0.344914515032201,0.0,0.0,0.7006513710727728,0.344914515032201,0.7006513710727728,0.0,0.3298830989859675,1.2522770880284604,0.0
Sakine Öz,Cumhuriyet Halk Partisi,-1,Pole -,191.0,0.0,1.5462756001462752,4.727496837491483,0.0,4.727496837491483,1.5462756001462752,0.0,0.246466637939138,1.2475177955385623,0.0
Candan Yüceer,Cumhuriyet Halk Partisi,0,Neutral,124.0,0.3634962215983592,0.7706789762707241,0.0,0.0,0.3634962215983592,0.7706789762707241,0.3204938901510199,0.3204938901510199,1.2455540041064022,0.0
Nusret Bayraktar,Adalet ve Kalkınma Partisi,0,Neutral,46.0,0.0,0.32184578453390783,0.6379684425250512,0.0,0.6379684425250512,0.32184578453390783,0.0,0.33532091432399314,1.241188198153433,0.0
Ömer Çelik,Adalet ve Kalkınma Partisi,0,Neutral,144.0,0.0,0.3236376954457495,0.6744290615874375,0.0,0.6744290615874375,0.3236376954457495,0.0,0.3242645773350044,1.2142642591999626,0.0
Taner Yıldız,Adalet ve Kalkınma Partisi,0,Neutral,252.0,0.5602215377659914,0.0,0.0,0.2797776054924361,0.5602215377659914,0.2797776054924361,0.0,0.3330689172778037,1.1839593147737861,0.0
Atilla Kart,Cumhuriyet Halk Partisi,-1,Pole -,256.0,0.0,1.7781947300249152,6.437586647153498,0.0,6.437586647153498,1.7781947300249152,0.0,0.21643647124641152,1.1535608432895572,0.0
Ramazan Can,Adalet ve Kalkınma Partisi,0,Neutral,578.0,0.0,0.775959462881387,2.807682952135462,0.0,2.807682952135462,0.775959462881387,0.0,0.21652815007805698,1.12211575218079,0.0
Vahap Seçer,Cumhuriyet Halk Partisi,0,Neutral,275.0,1.9480453152954935,0.0,0.0,0.588646588943555,1.9480453152954935,0.588646588943555,0.0,0.23205285108838755,1.111577135931858,0.0
Ayşenur İslam,Adalet ve Kalkınma Partisi,0,Neutral,46.0,2.2820708773245086,0.0,0.0,0.6594537952621357,2.2820708773245086,0.6594537952621357,0.0,0.22418774902134475,1.1115244791996883,0.0
Özcan Yeniçeri,Milliyetçi Hareket Partisi,0,Neutral,830.0,0.0,1.7757510202721536,0.5418539069193395,0.0,0.5418539069193395,1.7757510202721536,0.0,0.23379908297924046,1.0960501892213101,0.0
Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,0,Neutral,919.0,0.0,0.7632733644276285,0.2983576125077146,0.0,0.2983576125077146,0.7632733644276285,0.0,0.28103702577326783,1.071599169024534,0.0
Mevlüt Dudu,Cumhuriyet Halk Partisi,0,Neutral,111.0,4.79207765992547,0.0,0.0,1.0955601350271817,4.79207765992547,1.0955601350271817,0.0,0.18607804572834025,1.069628122892231,0.0
İsa Gök,Cumhuriyet Halk Partisi,1,Pole +,120.0,5.027400112657738,0.0,0.0,1.337928343250009,5.027400112657738,1.337928343250009,0.0,0.21018999291357382,1.0669256735924613,0.0
Lütfi Elvan,Adalet ve Kalkınma Partisi,0,Neutral,218.0,0.0,0.8081558505079987,0.28784002422126614,0.0,0.28784002422126614,0.8081558505079987,0.0,0.2626287476033979,1.0106855919485653,0.0
Veysel Eroğlu,Adalet ve Kalkınma Partisi,0,Neutral,134.0,0.0,0.7951755317200204,0.27919145857565414,0.0,0.27919145857565414,0.7951755317200204,0.0,0.2598660055992156,0.9943088474166297,0.0
Oğuz Kağan Köksal,Adalet ve Kalkınma Partisi,0,Neutral,249.0,1.0581497552868755,0.0,0.0,0.3255316020557328,1.0581497552868755,0.3255316020557328,0.0,0.23526486072317893,0.9664539611187737,0.0
Ahmet Aydın,Adalet ve Kalkınma Partisi,0,Neutral,695.0,0.2969177335833193,0.0,0.0,0.9226781631823687,0.2969177335833193,0.9226781631823687,0.0,0.24345583166299228,0.9658177184286514,0.0
Mülkiye Birtane,Halkların Demokratik Partisi,0,Neutral,189.0,0.0,2.8765144133049887,0.5974706870290123,0.0,0.5974706870290123,2.8765144133049887,0.0,0.17198423988622896,0.8851978196018127,0.0
Mehmet Domaç,Adalet ve Kalkınma Partisi,0,Neutral,72.0,0.346463159266223,0.0,0.0,1.37449731557067,0.346463159266223,1.37449731557067,0.0,0.2013196491905138,0.8762327993316359,0.0
Malik Ecder Özdemir,Cumhuriyet Halk Partisi,0,Neutral,82.0,2.800238858376503,0.0,0.6284796722356024,0.673508352633121,3.4287185306121053,0.673508352633121,0.0,0.16418115614710585,0.8760912977699699,1.6957657093905714
İlhan Demiröz,Cumhuriyet Halk Partisi,0,Neutral,168.0,0.0,0.2729916961590174,0.9810822380285866,0.0,0.9810822380285866,0.2729916961590174,0.0,0.21768389287046222,0.8703376080566434,0.0
Emin Çınar,Milliyetçi Hareket Partisi,0,Neutral,58.0,0.0,1.2744108184073295,0.3238920785438036,0.0,0.3238920785438036,1.2744108184073295,0.0,0.20264749501424376,0.8651867045552081,0.0
Ali İhsan Yavuz,Adalet ve Kalkınma Partisi,0,Neutral,98.0,1.067035099933085,0.0,0.0,0.280686086418027,1.067035099933085,0.280686086418027,0.0,0.20826717651423393,0.8494217637921878,0.0
Hasan Ören,Cumhuriyet Halk Partisi,0,Neutral,296.0,0.27755185471849797,0.0,0.0,1.259054043534084,0.27755185471849797,1.259054043534084,0.0,0.18062657110291033,0.7631965242860969,0.0
Suat Kılıç,Adalet ve Kalkınma Partisi,1,Pole +,177.0,3.6104027800148857,0.0,0.0,0.6792271323689215,3.6104027800148857,0.6792271323689215,0.0,0.15834166258718665,0.7417290168754012,0.0
Mustafa Elitaş,Adalet ve Kalkınma Partisi,0,Neutral,442.0,0.33249633351080216,0.32042768063132004,1.315944220652682,0.0,1.6484405541634841,0.32042768063132004,0.49075799511153295,0.16274714315860145,0.7329992047645285,0.0
Atila Kaya,Milliyetçi Hareket Partisi,0,Neutral,54.0,1.626192387350618,0.0,0.3082720818311875,0.35147488413746103,1.9344644691818056,0.35147488413746103,0.0,0.15375512192541402,0.7184130850041792,1.3372174710653617
İsmail Kaşdemir,Adalet ve Kalkınma Partisi,0,Neutral,76.0,1.4042213571763669,0.0,0.0,0.27423568680226096,1.4042213571763669,0.27423568680226096,0.0,0.1633855853640585,0.7065361362382693,0.0
Tülay Kaynarca,Adalet ve Kalkınma Partisi,0,Neutral,87.0,0.3183365188204331,0.0,0.0,1.7796747005649538,0.3183365188204331,1.7796747005649538,0.0,0.15173251492999995,0.6942619342739067,0.0
Tufan Köse,Cumhuriyet Halk Partisi,0,Neutral,479.0,1.5494697416915124,0.0,0.0,0.2629556829397038,1.5494697416915124,0.2629556829397038,0.0,0.14508496692939726,0.6399229836245135,0.0
Emine Ülker Tarhan,Cumhuriyet Halk Partisi,0,Neutral,201.0,0.3129388486603763,0.33226279198371783,1.9129724469897917,0.0,2.225911295650168,0.33226279198371783,0.48502487976154207,0.12988279158169122,0.6234033003690489,0.0
Kemal Kılıçdaroğlu,Cumhuriyet Halk Partisi,-1,Pole -,441.0,0.0,4.301035491507183,0.6120092702733756,0.0,0.6120092702733756,4.301035491507183,0.0,0.12456822598274198,0.6002791230184679,0.0
Mihrimah Belma Satır,Adalet ve Kalkınma Partisi,0,Neutral,115.0,0.0,2.779013659826386,0.29573059611716485,0.0,0.29573059611716485,2.779013659826386,0.0,0.09618055077241963,0.4816987733251301,0.0
Sadir Durmaz,Milliyetçi Hareket Partisi,0,Neutral,146.0,0.0,0.324132409414715,3.5176706056570497,0.0,3.5176706056570497,0.324132409414715,0.0,0.08436986697619382,0.44390799690027755,0.0
