month_dt,party,position
2012-04-01,Cumhuriyet Halk Partisi,-0.3431180763682488
2012-04-01,Halkların Demokratik Partisi,-1.9533096349226813
2012-04-01,Milliyetçi Hareket Partisi,-0.9528613051088278
2012-05-01,Adalet ve Kalkınma Partisi,1.1249024220809296
2012-05-01,Bağımsız,-2.078831745729337
2012-05-01,Cumhuriyet Halk Partisi,-0.48765758096104556
2012-05-01,Halkların Demokratik Partisi,-10.380318772560345
2012-05-01,Milliyetçi Hareket Partisi,-0.522370346269634
2012-06-01,Adalet ve Kalkınma Partisi,0.9909924435518304
2012-06-01,Bağımsız,-1.8961027539514386
2012-06-01,Cumhuriyet Halk Partisi,0.05381090529996209
2012-06-01,Halkların Demokratik Partisi,1.4187671646313742
2012-06-01,Milliyetçi Hareket Partisi,1.6609497418894779
2012-07-01,Adalet ve Kalkınma Partisi,1.6107281614889772
2012-07-01,Bağımsız,0.8665024669774624
2012-07-01,Cumhuriyet Halk Partisi,-0.1630486043368327
2012-07-01,Halkların Demokratik Partisi,0.06512724276407042
2012-07-01,Milliyetçi Hareket Partisi,2.130447461789604
2012-08-01,Cumhuriyet Halk Partisi,0.05714518006044864
2012-10-01,Adalet ve Kalkınma Partisi,-0.35112680498547083
2012-10-01,Bağımsız,1.9378069131253755
2012-10-01,Cumhuriyet Halk Partisi,0.9392341252773586
2012-10-01,Halkların Demokratik Partisi,-1.1042384479096565
2012-10-01,Milliyetçi Hareket Partisi,-1.4201508855518818
2012-11-01,Adalet ve Kalkınma Partisi,0.36640533938185466
2012-11-01,Bağımsız,-2.6885802196969837
2012-11-01,Cumhuriyet Halk Partisi,-1.8633731226021055
2012-11-01,Halkların Demokratik Partisi,-2.1202311518411014
2012-11-01,Milliyetçi Hareket Partisi,-4.41008311200532
2012-12-01,Adalet ve Kalkınma Partisi,3.16610209451383
2012-12-01,Bağımsız,1.102331005450043
2012-12-01,Cumhuriyet Halk Partisi,1.030135081003507
2012-12-01,Halkların Demokratik Partisi,-1.626722039054503
2012-12-01,Milliyetçi Hareket Partisi,2.4770055706346445
2013-01-01,Adalet ve Kalkınma Partisi,1.0516260658048542
2013-01-01,Bağımsız,-5.034845678767536
2013-01-01,Cumhuriyet Halk Partisi,-1.3643223151382406
2013-01-01,Halkların Demokratik Partisi,-0.06647375145039752
2013-01-01,Milliyetçi Hareket Partisi,-0.11264277334229046
2013-02-01,Adalet ve Kalkınma Partisi,0.37102805744015044
2013-02-01,Bağımsız,-1.5592244179628345
2013-02-01,Cumhuriyet Halk Partisi,0.02742481211307885
2013-02-01,Halkların Demokratik Partisi,0.3690157654240684
2013-02-01,Milliyetçi Hareket Partisi,1.4223328340482462
2013-03-01,Adalet ve Kalkınma Partisi,2.383195315783566
2013-03-01,Bağımsız,-5.826099245883507
2013-03-01,Cumhuriyet Halk Partisi,1.915862951513109
2013-03-01,Halkların Demokratik Partisi,0.6448161388109445
2013-03-01,Milliyetçi Hareket Partisi,4.123455953638833
2013-04-01,Adalet ve Kalkınma Partisi,0.8568483302835546
2013-04-01,Bağımsız,2.51199763454423
2013-04-01,Cumhuriyet Halk Partisi,0.6570511198793811
2013-04-01,Halkların Demokratik Partisi,0.5951236798077247
2013-04-01,Milliyetçi Hareket Partisi,-2.9668598533893626
2013-05-01,Adalet ve Kalkınma Partisi,3.8716152792929317
2013-05-01,Bağımsız,-0.25138722168053845
2013-05-01,Cumhuriyet Halk Partisi,-7.338873628699201
2013-05-01,Halkların Demokratik Partisi,0.734929134537089
2013-05-01,Milliyetçi Hareket Partisi,-0.53999329014078
2013-06-01,Adalet ve Kalkınma Partisi,1.968956609806294
2013-06-01,Bağımsız,-1.4502339743596369
2013-06-01,Cumhuriyet Halk Partisi,0.005907621586504991
2013-06-01,Halkların Demokratik Partisi,-1.2207280348943694
2013-06-01,Milliyetçi Hareket Partisi,0.5052311437048067
2013-07-01,Adalet ve Kalkınma Partisi,1.9611224719950913
2013-07-01,Bağımsız,-4.909850861867547
2013-07-01,Cumhuriyet Halk Partisi,2.3659128794693314
2013-07-01,Halkların Demokratik Partisi,-0.828425132064872
2013-07-01,Milliyetçi Hareket Partisi,0.43797137572567535
2013-10-01,Adalet ve Kalkınma Partisi,1.401028360028039
2013-10-01,Bağımsız,0.6488594374094858
2013-10-01,Cumhuriyet Halk Partisi,-2.7331277318231124
2013-10-01,Halkların Demokratik Partisi,-3.1218132049644587
2013-10-01,Milliyetçi Hareket Partisi,2.3275060835780876
2013-11-01,Adalet ve Kalkınma Partisi,2.348963974392853
2013-11-01,Bağımsız,-0.8825816531605741
2013-11-01,Cumhuriyet Halk Partisi,-0.25542908578757495
2013-11-01,Halkların Demokratik Partisi,-3.0977352317547657
2013-11-01,Milliyetçi Hareket Partisi,5.331495951973711
2013-12-01,Adalet ve Kalkınma Partisi,8.119159569904442
2013-12-01,Bağımsız,1.1964470187600726
2013-12-01,Cumhuriyet Halk Partisi,-0.44752297635125005
2013-12-01,Halkların Demokratik Partisi,-2.155627539242774
2013-12-01,Milliyetçi Hareket Partisi,0.6282278926049749
2014-01-01,Adalet ve Kalkınma Partisi,-0.9995138592273779
2014-01-01,Bağımsız,-3.382513842596995
2014-01-01,Cumhuriyet Halk Partisi,-0.3283779049320137
2014-01-01,Halkların Demokratik Partisi,-2.5206719299594167
2014-01-01,Milliyetçi Hareket Partisi,-2.0758177112060867
2014-02-01,Adalet ve Kalkınma Partisi,1.3204691200053462
2014-02-01,Bağımsız,0.7239173767329262
2014-02-01,Cumhuriyet Halk Partisi,0.28731542037867924
2014-02-01,Halkların Demokratik Partisi,-3.3112208770775484
2014-02-01,Milliyetçi Hareket Partisi,-1.3020315071250204
2014-03-01,Adalet ve Kalkınma Partisi,2.476232978979873
2014-03-01,Bağımsız,-1.688141893693211
2014-03-01,Cumhuriyet Halk Partisi,-1.48252406445851
2014-03-01,Halkların Demokratik Partisi,-0.49437900581268374
2014-03-01,Milliyetçi Hareket Partisi,-0.46986729510787073
2014-04-01,Adalet ve Kalkınma Partisi,1.273871613714912
2014-04-01,Bağımsız,-0.7190597750702208
2014-04-01,Cumhuriyet Halk Partisi,1.986073231479744
2014-04-01,Halkların Demokratik Partisi,-2.2838845114036648
2014-04-01,Milliyetçi Hareket Partisi,0.9346326829900717
2014-05-01,Adalet ve Kalkınma Partisi,5.602343541804897
2014-05-01,Bağımsız,1.5010358705437579
2014-05-01,Cumhuriyet Halk Partisi,0.21872835626140227
2014-05-01,Halkların Demokratik Partisi,-1.1398195404147522
2014-05-01,Milliyetçi Hareket Partisi,-0.7972804664020111
2014-06-01,Adalet ve Kalkınma Partisi,1.7965617581636242
2014-06-01,Bağımsız,-0.1250736403917033
2014-06-01,Cumhuriyet Halk Partisi,0.03264408246045039
2014-06-01,Halkların Demokratik Partisi,0.5630972053707833
2014-06-01,Milliyetçi Hareket Partisi,-0.8365237981783971
2014-07-01,Adalet ve Kalkınma Partisi,3.4403933180574504
2014-07-01,Bağımsız,0.09812598099772549
2014-07-01,Cumhuriyet Halk Partisi,-1.2060451752357366
2014-07-01,Halkların Demokratik Partisi,-4.416583192141115
2014-07-01,Milliyetçi Hareket Partisi,-1.9552399518529784
2014-08-01,Adalet ve Kalkınma Partisi,-0.7208323227409008
2014-08-01,Bağımsız,-2.444546321186876
2014-08-01,Cumhuriyet Halk Partisi,1.550503547875623
2014-08-01,Halkların Demokratik Partisi,1.47315014218593
2014-08-01,Milliyetçi Hareket Partisi,-0.4784290809088843
2014-09-01,Adalet ve Kalkınma Partisi,4.063737589056708
2014-09-01,Bağımsız,0.05714518006044864
2014-09-01,Cumhuriyet Halk Partisi,0.8334202078415839
2014-09-01,Halkların Demokratik Partisi,-0.10182251178441631
2014-09-01,Milliyetçi Hareket Partisi,-3.7878860259094065
2014-10-01,Adalet ve Kalkınma Partisi,0.9902644591005835
2014-10-01,Bağımsız,-2.3427231691610455
2014-10-01,Cumhuriyet Halk Partisi,0.7986610652024103
2014-10-01,Halkların Demokratik Partisi,-3.1807823464415224
2014-10-01,Milliyetçi Hareket Partisi,2.3794184951011816
2014-11-01,Adalet ve Kalkınma Partisi,1.082108780870023
2014-11-01,Bağımsız,0.005368397599542689
2014-11-01,Cumhuriyet Halk Partisi,0.9238111155090465
2014-11-01,Halkların Demokratik Partisi,-0.7240467758014046
2014-11-01,Milliyetçi Hareket Partisi,-0.9593620936977925
2014-12-01,Adalet ve Kalkınma Partisi,3.986856390326311
2014-12-01,Bağımsız,0.7622370956471148
2014-12-01,Cumhuriyet Halk Partisi,-2.1881779742837524
2014-12-01,Halkların Demokratik Partisi,-1.203852988527189
2014-12-01,Milliyetçi Hareket Partisi,-0.34171925137476644
2015-01-01,Adalet ve Kalkınma Partisi,1.2435295381865297
2015-01-01,Bağımsız,-0.18431809006599256
2015-01-01,Cumhuriyet Halk Partisi,-0.8031120955829371
2015-01-01,Halkların Demokratik Partisi,0.07541176454967854
2015-01-01,Milliyetçi Hareket Partisi,-2.39278800105078
2015-02-01,Adalet ve Kalkınma Partisi,-0.1356109542889722
2015-02-01,Bağımsız,0.4655466757213724
2015-02-01,Cumhuriyet Halk Partisi,-1.9994323550018254
2015-02-01,Halkların Demokratik Partisi,-1.9585885490571098
2015-02-01,Milliyetçi Hareket Partisi,0.11450524739646709
2015-03-01,Adalet ve Kalkınma Partisi,1.9375366799439027
2015-03-01,Bağımsız,1.1024806138381193
2015-03-01,Cumhuriyet Halk Partisi,-2.1366667789503335
2015-03-01,Halkların Demokratik Partisi,-2.059687058394413
2015-03-01,Milliyetçi Hareket Partisi,0.3241936989829759
2015-04-01,Adalet ve Kalkınma Partisi,9.226148958431514
2015-04-01,Bağımsız,1.735823578570052
2015-04-01,Cumhuriyet Halk Partisi,-3.1339545188405378
2015-04-01,Halkların Demokratik Partisi,-0.49898323823516605
2015-04-01,Milliyetçi Hareket Partisi,-5.231810718793158
