year,market_days,usd_try_avg,usd_try_last,usd_try_return_year_pct,eur_try_avg,eur_try_last,eur_try_return_year_pct,bist100_avg,bist100_last,bist100_return_year_pct,gold_usd_avg,gold_usd_last,gold_usd_return_year_pct,brent_oil_usd_avg,brent_oil_usd_last,brent_oil_usd_return_year_pct,wti_oil_usd_avg,wti_oil_usd_last,wti_oil_usd_return_year_pct,market_days_annual_avg,usd_try_avg_annual_avg,usd_try_last_annual_avg,usd_try_return_month_pct_annual_avg,eur_try_avg_annual_avg,eur_try_last_annual_avg,eur_try_return_month_pct_annual_avg,bist100_avg_annual_avg,bist100_last_annual_avg,bist100_return_month_pct_annual_avg,gold_usd_avg_annual_avg,gold_usd_last_annual_avg,gold_usd_return_month_pct_annual_avg,brent_oil_usd_avg_annual_avg,brent_oil_usd_last_annual_avg,brent_oil_usd_return_month_pct_annual_avg,wti_oil_usd_avg_annual_avg,wti_oil_usd_last_annual_avg,wti_oil_usd_return_month_pct_annual_avg,short_term_interest_rate_percent_annual_avg,discount_rate_percent_annual_avg,immediate_interbank_rate_percent_annual_avg,cpi_all_items_index_fred_annual_avg,cpi_inflation_yoy_percent_fred_annual_avg,cpi_inflation_mom_percent_fred_annual_avg,harmonized_unemployment_rate_percent_annual_avg,industrial_production_index_annual_avg,exports_value_fred_annual_avg,imports_value_fred_annual_avg,agriculture_value_added_gdp_percent,bank_nonperforming_loans_percent,broad_money_gdp_percent,central_government_debt_gdp_percent,cpi_index_2010_100,current_account_balance_gdp_percent,domestic_credit_private_sector_gdp_percent,employment_to_population_percent,expense_gdp_percent,exports_gdp_percent,external_balance_goods_services_gdp_percent,external_debt_gni_percent,fdi_net_inflows_gdp_percent,final_consumption_expenditure_gdp_percent,gdp_current_usd,gdp_growth_annual_percent,gdp_per_capita_current_usd,gdp_per_capita_growth_percent,gini_index,government_consumption_gdp_percent,gross_capital_formation_gdp_percent,gross_savings_gdp_percent,imports_gdp_percent,industry_value_added_gdp_percent,inflation_cpi_annual_percent,labor_force_participation_percent,net_lending_borrowing_gdp_percent,official_exchange_rate_lcu_per_usd,population_growth_percent,population_total,revenue_excluding_grants_gdp_percent,services_value_added_gdp_percent,tax_revenue_gdp_percent,total_reserves_usd,trade_gdp_percent,unemployment_total_percent
2017,291,3.644558917644412,3.776859998703003,6.84489100387855,4.115611005199048,4.510359764099121,21.275571131446846,989.1557856968471,1153.3299560546875,48.32967627648528,1257.6972126143862,1306.300048828125,12.573252442642268,54.72601599522321,66.5999984741211,20.06489455288476,50.85326709215384,60.41999816894531,15.459575873910447,24.25,3.6449826836144736,3.6399616599082947,0.691060786922241,4.117277765123718,4.142187436421712,1.7482156053486575,989.8348272194402,1004.3902435302734,3.25490563812273,1257.4826559018938,1266.508321126302,1.1978144469711378,54.819955324789454,55.68250020345052,1.583903093810643,50.95096432667267,51.864999771118164,1.3465373196296937,,8.75,7.25,119.785925,11.133397666666667,0.9456163602310409,10.933333333333332,111.59810833333334,49877394166.666664,72307960000.0,6.19642323537778,2.84271365893527,53.5497317634405,29.5734179673603,174.96870328849,-4.06783613710293,70.0844027288208,47.063,31.5527664341113,26.5394989930636,-3.05666052974179,52.6882928024745,1.29532700760314,70.2619683324967,863874522365.276,7.82585730002594,10756.3877677883,6.43664614092381,43.5,14.1092729854912,32.7946921972451,28.7891671366617,29.5961595228053,29.0347245862534,11.1443110840764,52.832,-2.60245067681052,3.64813263536867,1.29675571220462,80312698.0,29.501534894828,53.5617425067038,17.7025349976444,107657025384.516,56.1356585158689,10.919
