date,market_days,usd_try_avg,usd_try_last,usd_try_return_month_pct,eur_try_avg,eur_try_last,eur_try_return_month_pct,bist100_avg,bist100_last,bist100_return_month_pct,gold_usd_avg,gold_usd_last,gold_usd_return_month_pct,brent_oil_usd_avg,brent_oil_usd_last,brent_oil_usd_return_month_pct,wti_oil_usd_avg,wti_oil_usd_last,wti_oil_usd_return_month_pct,year,month,short_term_interest_rate_percent,discount_rate_percent,immediate_interbank_rate_percent,cpi_all_items_index_fred,cpi_inflation_yoy_percent_fred,cpi_inflation_mom_percent_fred,harmonized_unemployment_rate_percent,industrial_production_index,exports_value_fred,imports_value_fred
2015-01-01,22,2.331295468590476,2.415489912033081,3.6175054926600447,2.7179118286479604,2.736870050430298,-3.1151895738517177,885.4350004650298,889.4580078125,4.080209199157858,1252.9249938964845,1278.5,7.799325463743667,49.679999923706056,52.9900016784668,-6.0793984434520105,47.325500106811525,48.2400016784668,-8.445619784067427,2015,1,,9.0,7.5,96.11067,7.24073,1.10205070240594,10.5,94.40324,32998680000.0,44187140000.0
2015-02-01,20,2.460619533061981,2.504470109939575,2.6338012109693665,2.793910002708435,2.8048300743103027,1.7031368504827782,857.2532012939453,841.4749755859375,-6.203464356506039,1224.9105224609375,1212.5999755859375,-4.983543176563876,58.440526259572884,62.58000183105469,14.301373207405831,50.72473646465101,49.7599983215332,0.38329358055013696,2015,2,,9.0,7.25,96.79759000000001,7.546687,0.7147135156718027,10.7,94.40324,33060969999.999996,46880960000.0
2015-03-01,23,2.5867021498472793,2.5959599018096924,3.5860634975511507,2.803822600323221,2.7910799980163574,-0.2120102186334072,808.9411371404475,808.4600219726562,-3.693879390949162,1177.768182927912,1183.0999755859375,-2.0369277619053716,56.93499981273305,55.11000061035156,-7.440376615816424,47.854090603915125,47.599998474121094,-4.012909200128223,2015,3,,9.0,7.25,97.94501,7.6102539999999985,1.18537900412304,10.5,98.17937,32683310000.0,47960140000.0
2015-04-01,26,2.6527654474431817,2.6734800338745117,2.9504903589967713,2.870349548079751,2.9989500045776367,7.116067042173735,833.0248064313616,839.469970703125,3.3721775416996724,1199.828578404018,1182.4000244140625,-2.127303343368614,60.96523775373186,66.77999877929688,16.95271552338651,54.62809553600493,59.630001068115234,19.045719477871593,2015,4,,9.0,7.25,99.54142,7.912800999999998,1.62990244093564,10.5,98.58395,35743430000.0,48000610000.0
2015-05-01,26,2.642893325714838,2.6595699787139893,-1.9072219296402793,2.9482019061133977,2.915410041809082,-3.909014613109363,850.3814279656661,829.81201171875,-1.2350808973374816,1198.2150085449218,1189.4000244140625,1.268627025462954,65.60099925994874,65.55999755859375,-1.354200328433619,59.37199993133545,60.29999923706055,1.9442057168477023,2015,5,,9.0,7.25,100.1017,8.092989,0.56285901538226,10.2,98.58395,31138430000.0,47582030000.0
2015-06-01,26,2.702579075639898,2.681030035018921,0.00783516868378964,3.0332822691310537,2.9859399795532227,2.0122675959786562,814.755595814098,822.4949951171875,2.263357309548142,1180.7818215110085,1171.5,-1.4137884488595986,63.70409029180353,63.59000015258789,-1.9882816822439309,59.82863651622426,59.470001220703125,-1.2126238089447572,2015,6,,9.0,7.25,99.58746,7.204527000000001,-0.5137051945562789,10.2,99.52798,32590970000.0,47194600000.0
2015-07-01,27,2.6982459046623926,2.7876598834991455,3.568488084120447,2.9664036469026045,3.0518798828125,2.7312992975145667,808.6093195134944,799.0969848632812,-2.169400413816913,1128.113641912287,1094.9000244140625,-6.3387489808329756,56.62181802229448,52.209999084472656,-15.803901793781316,50.93000013178045,47.119998931884766,-17.275281444430856,2015,7,,9.0,7.25,99.67573,6.814163000000001,0.0886285692266256,10.1,98.85368,32363349999.999996,48923460000.0
2015-08-01,26,2.8525045568292793,2.915950059890747,5.380420514231821,3.1788881800391455,3.2743399143218994,7.883507674701806,762.5442388625372,752.10400390625,-3.778843182076219,1118.7333112444196,1131.5999755859375,3.873687371594503,48.21952383858817,54.150001525878906,9.349759744174936,42.88904771350679,49.20000076293945,8.9218568903215,2015,8,,9.0,7.25,100.0748,7.140510000000001,0.4004004004003889,10.1,101.8206,35207840000.0,48996370000.0
2015-09-01,26,3.017490018497814,3.023319959640503,3.1184644877166656,3.3887818184765903,3.3777201175689697,2.0138746274709574,734.6215057373047,742.0549926757812,0.8642105385418208,1123.8238002232142,1115.5,-2.037406882120185,48.43333344232468,48.369998931884766,-2.401134803130911,45.46523829868862,45.09000015258789,-0.7046899271074492,2015,9,,9.0,7.25,100.969,7.946992999999998,0.8934734258762221,10.2,101.8206,37835160000.0,50534370000.0
2015-10-01,25,2.925022397722517,2.9347000122070312,-2.972615613235674,3.285037154243106,3.224100112915039,-4.708841292833565,786.0456165132068,794.0900268554688,6.54493156628293,1159.859092018821,1141.5,2.4501929657609223,49.21409121426669,49.560001373291016,3.9211633475173313,46.289545405994765,46.59000015258789,4.134998669460255,2015,10,,9.0,7.25,102.5385,7.5814309999999985,1.55448291589071,10.2,99.39312,37355900000.0,49787580000.0
2015-11-01,21,2.8730714207603816,2.925649881362915,2.7625571101288715,3.0881761823381697,3.0957601070404053,-1.367764508204572,803.1768566313244,752.3280029296875,-10.109252536343305,1084.0050048828125,1065.800048828125,-6.163056611260343,45.90700016021729,44.61000061035156,-8.567329835498128,42.92300014495849,41.650001525878906,-9.731248207985166,2015,11,,9.0,7.25,103.2216,8.102242,0.66616766467065,10.2,101.6858,33557240000.0,47400410000.0
2015-12-01,23,2.9182738946831743,2.9200899600982666,0.3312195182690436,3.176840875459754,3.1928000450134277,3.7539645006356315,734.5194755222486,717.27001953125,-6.587827418482006,1069.9454567649148,1060.300048828125,-0.32900919715651566,38.90954520485618,37.279998779296875,-16.11161131564226,37.32727258855646,37.040000915527344,-11.493423498134947,2015,12,,9.0,7.25,103.4365,8.808332,0.208193917763403,10.4,102.4949,33590420000.0,50020190000.0
