year,market_days,usd_try_avg,usd_try_last,usd_try_return_year_pct,eur_try_avg,eur_try_last,eur_try_return_year_pct,bist100_avg,bist100_last,bist100_return_year_pct,gold_usd_avg,gold_usd_last,gold_usd_return_year_pct,brent_oil_usd_avg,brent_oil_usd_last,brent_oil_usd_return_year_pct,wti_oil_usd_avg,wti_oil_usd_last,wti_oil_usd_return_year_pct,market_days_annual_avg,usd_try_avg_annual_avg,usd_try_last_annual_avg,usd_try_return_month_pct_annual_avg,eur_try_avg_annual_avg,eur_try_last_annual_avg,eur_try_return_month_pct_annual_avg,bist100_avg_annual_avg,bist100_last_annual_avg,bist100_return_month_pct_annual_avg,gold_usd_avg_annual_avg,gold_usd_last_annual_avg,gold_usd_return_month_pct_annual_avg,brent_oil_usd_avg_annual_avg,brent_oil_usd_last_annual_avg,brent_oil_usd_return_month_pct_annual_avg,wti_oil_usd_avg_annual_avg,wti_oil_usd_last_annual_avg,wti_oil_usd_return_month_pct_annual_avg,short_term_interest_rate_percent_annual_avg,discount_rate_percent_annual_avg,immediate_interbank_rate_percent_annual_avg,cpi_all_items_index_fred_annual_avg,cpi_inflation_yoy_percent_fred_annual_avg,cpi_inflation_mom_percent_fred_annual_avg,harmonized_unemployment_rate_percent_annual_avg,industrial_production_index_annual_avg,exports_value_fred_annual_avg,imports_value_fred_annual_avg,agriculture_value_added_gdp_percent,bank_nonperforming_loans_percent,broad_money_gdp_percent,central_government_debt_gdp_percent,cpi_index_2010_100,current_account_balance_gdp_percent,domestic_credit_private_sector_gdp_percent,employment_to_population_percent,expense_gdp_percent,exports_gdp_percent,external_balance_goods_services_gdp_percent,external_debt_gni_percent,fdi_net_inflows_gdp_percent,final_consumption_expenditure_gdp_percent,gdp_current_usd,gdp_growth_annual_percent,gdp_per_capita_current_usd,gdp_per_capita_growth_percent,gini_index,government_consumption_gdp_percent,gross_capital_formation_gdp_percent,gross_savings_gdp_percent,imports_gdp_percent,industry_value_added_gdp_percent,inflation_cpi_annual_percent,labor_force_participation_percent,net_lending_borrowing_gdp_percent,official_exchange_rate_lcu_per_usd,population_growth_percent,population_total,revenue_excluding_grants_gdp_percent,services_value_added_gdp_percent,tax_revenue_gdp_percent,total_reserves_usd,trade_gdp_percent,unemployment_total_percent
2006,291,1.43162577014703,1.410099983215332,4.49055539076002,1.7837465391709255,1.82260000705719,14.809450987709983,397.78714001464846,391.17498779296875,-1.6918588834996862,604.2164018554688,635.2000122070312,19.690973732111683,,,,66.25455993652344,61.04999923706055,-3.3101048032802782,24.25,1.4315783391381247,1.4303416510423024,0.7402933024578182,1.7833928227341416,1.7903250058492024,1.4375916095254935,398.6066900420153,400.1085789998372,-0.34986629073482733,604.0956711710074,613.9083302815756,1.1512978695311862,,,,66.23255205208237,66.965833346049,0.05269994052196825,17.468,23.333333333333332,15.589999999999998,49.41062083333333,9.58703775,0.772912301143832,9.058333333333334,63.55360833333333,10216775666.666666,16664149166.666666,8.06197674009426,3.58098683705457,40.2104267814276,,72.1730194319881,-5.5679426761279,,41.54,,22.6756853295786,-3.59430600497415,39.4750573117788,3.60660172381881,73.4365910877905,559668118237.002,7.06762607623939,7990.08251407245,5.97350417809075,39.6,13.2076961574803,30.1577149171837,25.8179668236582,26.2699913345528,26.0949736856779,9.59724212288446,46.272,,1.42845341333845,1.02715519431982,70045349.0,,53.4630321736613,,63264841173.6432,48.9456766641314,10.227
